Phase,Count,Frequency
0001-0103-0201-0303,1,1e-4
0002-0010-0300-0302,1,1e-4
0003-0303,1,1e-4
0010,25,0.0025
0010-0011,2,2e-4
0010-0011-0210-0211,1,1e-4
0010-0011-0300,1,1e-4
0010-0011-0300-0301,4,4e-4
0010-0011-0310-0311,1,1e-4
0010-0012,2,2e-4
0010-0012-0210-0300-0302,1,1e-4
0010-0012-0300-0302,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0300-0303,8,8e-4
0010-0013-0303,59,0.0059
0010-0013-0303-0310,7,7e-4
0010-0013-0310-0313,1,1e-4
0010-0013-0313,5,5e-4
0010-0100-0300-0302,1,1e-4
0010-0100-0300-0303,10,0.001
0010-0102-0300-0302,2,2e-4
0010-0103-0300-0303,1,1e-4
0010-0103-0303,1,1e-4
0010-0110,1,1e-4
0010-0111,1,1e-4
0010-0112-0310-0312,1,1e-4
0010-0113-0300-0303,4,4e-4
0010-0113-0303,3,3e-4
0010-0113-0303-0310,2,2e-4
0010-0200-0202-0300-0302,1,1e-4
0010-0200-0300,2,2e-4
0010-0200-0300-0303,3,3e-4
0010-0210,6,6e-4
0010-0210-0300,1,1e-4
0010-0210-0300-0302,1,1e-4
0010-0210-0303,11,0.0011
0010-0210-0303-0310,1,1e-4
0010-0210-0313,1,1e-4
0010-0300,21,0.0021
0010-0300-0302,3,3e-4
0010-0300-0303,96,0.0096
0010-0303,63,0.0063
0010-0303-0310,51,0.0051
0010-0310,10,0.001
0010-0310-0312,4,4e-4
0010-0310-0313,4,4e-4
0010-0313,2,2e-4
0011-0013-0301-0303,4,4e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,4,4e-4
0011-0013-0311-0313,3,3e-4
0011-0013-0313,1,1e-4
0011-0301,1,1e-4
0011-0301-0303,10,0.001
0011-0311,1,1e-4
0013-0303,9,9e-4
0013-0313,1,1e-4
0100-0300-0303,1,1e-4
0101-0301-0303,1,1e-4
0101-0301-0303-1001,5,5e-4
0102-0210-0302-1002-1010,1,1e-4
0102-0300-0302-1002-1010,1,1e-4
0102-0302-0310-1002-1010,1,1e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,3,3e-4
0110-0111-0300-0301-1010-1011,1,1e-4
0110-0111-0310-0311-1010,1,1e-4
0110-0111-0310-0311-1010-1011,2,2e-4
0110-0111-1010-1011,1,1e-4
0110-0112-0300-0302-1010,1,1e-4
0110-0112-0300-0302-1010-1012,1,1e-4
0110-0113-0300-0303-1010-1013,1,1e-4
0110-0113-0303-0310,1,1e-4
0110-0113-0303-0310-1010-1013,1,1e-4
0110-0200-0300-0303-1010,1,1e-4
0110-0213-0310-0313-1010,1,1e-4
0110-0300-0301-1010,1,1e-4
0110-0300-0302,1,1e-4
0110-0300-0302-1010-1012,1,1e-4
0110-0300-0303,7,7e-4
0110-0300-0303-1010,27,0.0027
0110-0300-1010,5,5e-4
0110-0303,8,8e-4
0110-0303-0310,7,7e-4
0110-0303-0310-1010,21,0.0021
0110-0303-0310-1010-1013,10,0.001
0110-0303-1010,6,6e-4
0110-0303-1010-1013,1,1e-4
0110-0310,2,2e-4
0110-0310-0312,1,1e-4
0110-0310-0312-1010,1,1e-4
0110-0310-0313,4,4e-4
0110-0310-0313-1010,2,2e-4
0110-0310-0313-1010-1013,1,1e-4
0110-0310-1010,8,8e-4
0110-0312,1,1e-4
0110-0313,1,1e-4
0110-0313-1010-1013,1,1e-4
0111-0112-0301-0302,1,1e-4
0111-0113-0301-0303-1011-1013,1,1e-4
0111-0113-0303-0311-1011,1,1e-4
0111-0113-0303-0311-1011-1013,4,4e-4
0111-0113-0311-0313-1011-1013,2,2e-4
0111-0301-0303,1,1e-4
0111-0301-0303-1011,7,7e-4
0111-0301-0303-1011-1013,1,1e-4
0111-0301-1011,1,1e-4
0111-0303-0311-1003-1011,1,1e-4
0111-0303-0311-1011,3,3e-4
0111-0303-0311-1011-1013,3,3e-4
0111-0311-0313-1011-1013,1,1e-4
0112-0302-0303-1012-1013,1,1e-4
0112-0302-1010-1012,1,1e-4
0112-0312-1010-1012,4,4e-4
0113-0201-0301-0303-1011-1013,1,1e-4
0113-0210-0300-0303-1010-1013,1,1e-4
0113-0210-0303-1010-1013,2,2e-4
0113-0300-0303-1010,2,2e-4
0113-0300-0303-1010-1013,20,0.002
0113-0301-0303-1011,1,1e-4
0113-0301-0303-1011-1013,10,0.001
0113-0303,3,3e-4
0113-0303-0310-1010,1,1e-4
0113-0303-0310-1010-1013,8,8e-4
0113-0303-0311-1011-1013,3,3e-4
0113-0303-1010,2,2e-4
0113-0303-1010-1013,67,0.0067
0113-0303-1013,23,0.0023
0113-0303-1113,1,1e-4
0113-0310-0313-1010-1013,1,1e-4
0113-0312-0313-1012-1013,1,1e-4
0113-0313-1010,1,1e-4
0113-0313-1010-1013,10,0.001
0113-0313-1013,3,3e-4
0113-1010-1013,1,1e-4
0200-0202-0300-0302-1002-1010,2,2e-4
0200-0202-0300-0302-1010-1012,2,2e-4
0200-0300-0301-1010-1011,1,1e-4
0200-0300-0302-1002-1010,1,1e-4
0200-0300-0302-1010-1012,1,1e-4
0200-0300-0302-1010-1102,1,1e-4
0200-0300-0303-1000-1003,1,1e-4
0200-0300-0303-1003-1010,5,5e-4
0200-0300-0303-1010,29,0.0029
0200-0300-0303-1010-1013,8,8e-4
0200-0300-0303-1010-1013-1103,2,2e-4
0200-0300-0303-1010-1103,2,2e-4
0200-0300-1010,10,0.001
0200-0300-1010-1100,1,1e-4
0201-0301-0303-1001,2,2e-4
0202-0302-1002-1010,1,1e-4
0202-0302-1010,1,1e-4
0202-0302-1010-1012,1,1e-4
0203-0300-0303-1003-1010,1,1e-4
0203-0303-1003,1,1e-4
0203-0303-1003-1010,5,5e-4
0203-0303-1010-1013,1,1e-4
0203-0303-1010-1103,1,1e-4
0210-0211-0300-0301-1010-1011,1,1e-4
0210-0211-0310-0311-1010-1011,1,1e-4
0210-0211-1010-1011,2,2e-4
0210-0212-0300-0302-1010-1012,1,1e-4
0210-0212-0302-1010-1012,1,1e-4
0210-0300-0302-1002-1010,1,1e-4
0210-0300-0302-1010-1012,1,1e-4
0210-0300-0303,1,1e-4
0210-0300-0303-1003-1010,10,0.001
0210-0300-0303-1010,39,0.0039
0210-0300-0303-1010-1013,9,9e-4
0210-0300-0303-1010-1013-1113,1,1e-4
0210-0300-1010,8,8e-4
0210-0300-1110,1,1e-4
0210-0302-0310-1010-1012,1,1e-4
0210-0303,1,1e-4
0210-0303-0310,1,1e-4
0210-0303-0310-1010,3,3e-4
0210-0303-0310-1010-1013,4,4e-4
0210-0303-0310-1013,1,1e-4
0210-0303-1003-1010,5,5e-4
0210-0303-1010,20,0.002
0210-0303-1010-1013,53,0.0053
0210-0303-1010-1113,3,3e-4
0210-0303-1013,1,1e-4
0210-0303-1110,2,2e-4
0210-0310,1,1e-4
0210-0310-0313-1010,1,1e-4
0210-0310-0313-1010-1013,2,2e-4
0210-0310-1010,2,2e-4
0210-0312-1010-1012,3,3e-4
0210-0313-1010-1013,7,7e-4
0210-0313-1110,1,1e-4
0210-1010,19,0.0019
0210-1110,1,1e-4
0211-0301-0303-1011-1013,3,3e-4
0211-0301-0303-1011-1113,1,1e-4
0211-0303-0311,1,1e-4
0211-0303-0311-1011-1013,2,2e-4
0211-0303-0311-1111,1,1e-4
0211-0311-1011,1,1e-4
0212-0213-0312-0313-1012-1013,1,1e-4
0212-0302-1012,1,1e-4
0212-0310-0312-1010-1012,1,1e-4
0212-0312-1010-1012,1,1e-4
0212-1010-1012,1,1e-4
0213-0303-1010-1013,2,2e-4
0213-0303-1011-1013,1,1e-4
0213-0303-1013,1,1e-4
0213-0310-0313-1010-1013,1,1e-4
0213-0313-1010-1013,3,3e-4
0213-0313-1013,1,1e-4
0213-1010-1013,1,1e-4
0300,8,8e-4
0300-0301,2,2e-4
0300-0301-1010,1,1e-4
0300-0301-1010-1011,36,0.0036
0300-0301-1010-1011-1100-1101,2,2e-4
0300-0301-1010-1011-1200-1201,1,1e-4
0300-0302,2,2e-4
0300-0302-1002-1010,25,0.0025
0300-0302-1002-1010-1102,1,1e-4
0300-0302-1010,12,0.0012
0300-0302-1010-1012,55,0.0055
0300-0302-1010-1012-1102,3,3e-4
0300-0302-1010-1012-1200,1,1e-4
0300-0302-1010-1100,1,1e-4
0300-0302-1010-1102,1,1e-4
0300-0302-1010-1112,3,3e-4
0300-0302-1010-1200,2,2e-4
0300-0303,49,0.0049
0300-0303-0310-1010,1,1e-4
0300-0303-0310-1010-1013,3,3e-4
0300-0303-1000,5,5e-4
0300-0303-1000-1003,9,9e-4
0300-0303-1000-1200,1,1e-4
0300-0303-1003,1,1e-4
0300-0303-1003-1010,383,0.0383
0300-0303-1003-1010-1013,1,1e-4
0300-0303-1003-1010-1200,4,4e-4
0300-0303-1010,766,0.0766
0300-0303-1010-1013,367,0.0367
0300-0303-1010-1013-1103,14,0.0014
0300-0303-1010-1013-1200,7,7e-4
0300-0303-1010-1013-1203,1,1e-4
0300-0303-1010-1100,24,0.0024
0300-0303-1010-1100-1103,3,3e-4
0300-0303-1010-1100-1200,1,1e-4
0300-0303-1010-1103,72,0.0072
0300-0303-1010-1110,1,1e-4
0300-0303-1010-1113,8,8e-4
0300-0303-1010-1200,24,0.0024
0300-0303-1010-1203,3,3e-4
0300-0303-1010-1210,1,1e-4
0300-0303-1010-1300,1,1e-4
0300-0303-1013,1,1e-4
0300-0303-1013-1110,1,1e-4
0300-0303-1100,1,1e-4
0300-0303-1110,13,0.0013
0300-1000,1,1e-4
0300-1002-1010,3,3e-4
0300-1003-1010,3,3e-4
0300-1010,317,0.0317
0300-1010-1011,1,1e-4
0300-1010-1012,1,1e-4
0300-1010-1100,3,3e-4
0300-1010-1100-1102,1,1e-4
0300-1010-1200,6,6e-4
0300-1110,5,5e-4
0300-1210,1,1e-4
0301-0302-1011-1012,2,2e-4
0301-0303,44,0.0044
0301-0303-1001,69,0.0069
0301-0303-1001-1003,37,0.0037
0301-0303-1001-1003-1201,1,1e-4
0301-0303-1001-1103,9,9e-4
0301-0303-1001-1201,3,3e-4
0301-0303-1003-1011,28,0.0028
0301-0303-1003-1101,1,1e-4
0301-0303-1011,57,0.0057
0301-0303-1011-1013,140,0.014
0301-0303-1011-1013-1101-1103,1,1e-4
0301-0303-1011-1013-1103,9,9e-4
0301-0303-1011-1013-1201,2,2e-4
0301-0303-1011-1101,2,2e-4
0301-0303-1011-1101-1103,4,4e-4
0301-0303-1011-1113,5,5e-4
0301-0303-1011-1201,1,1e-4
0301-0303-1013-1111,2,2e-4
0301-0303-1101,6,6e-4
0301-0303-1111,1,1e-4
0301-0303-1201,1,1e-4
0301-1001,3,3e-4
0301-1010-1011,1,1e-4
0301-1011,10,0.001
0301-1011-1101,1,1e-4
0302,1,1e-4
0302-0303,23,0.0023
0302-0303-1002,1,1e-4
0302-0303-1002-1003,16,0.0016
0302-0303-1012-1013,25,0.0025
0302-0303-1012-1013-1102-1103,3,3e-4
0302-0303-1012-1013-1103,2,2e-4
0302-0303-1012-1013-1113,1,1e-4
0302-0303-1012-1113,1,1e-4
0302-0303-1013,2,2e-4
0302-0303-1013-1103,1,1e-4
0302-0303-1102-1103,3,3e-4
0302-0310-1002-1010,4,4e-4
0302-0310-1010,1,1e-4
0302-0310-1010-1012,16,0.0016
0302-0310-1010-1012-1202,1,1e-4
0302-0310-1110-1202,1,1e-4
0302-1002,2,2e-4
0302-1002-1010,6,6e-4
0302-1010,1,1e-4
0302-1010-1012,28,0.0028
0302-1010-1102,1,1e-4
0302-1012,5,5e-4
0302-1110-1112,1,1e-4
0303,327,0.0327
0303-0310,38,0.0038
0303-0310-1003-1010,35,0.0035
0303-0310-1010,263,0.0263
0303-0310-1010-1013,478,0.0478
0303-0310-1010-1013-1103,20,0.002
0303-0310-1010-1013-1113,1,1e-4
0303-0310-1010-1013-1210,4,4e-4
0303-0310-1010-1103,16,0.0016
0303-0310-1010-1113,9,9e-4
0303-0310-1010-1210,5,5e-4
0303-0310-1013,2,2e-4
0303-0310-1013-1110,5,5e-4
0303-0310-1110,15,0.0015
0303-0310-1110-1113,1,1e-4
0303-0310-1210,2,2e-4
0303-0311,22,0.0022
0303-0311-1003-1011,6,6e-4
0303-0311-1011,28,0.0028
0303-0311-1011-1013,74,0.0074
0303-0311-1011-1013-1103,3,3e-4
0303-0311-1011-1013-1203,1,1e-4
0303-0311-1011-1013-1211,3,3e-4
0303-0311-1011-1113,1,1e-4
0303-0311-1011-1211,1,1e-4
0303-0311-1013,5,5e-4
0303-0311-1013-1111,1,1e-4
0303-0311-1111,8,8e-4
0303-0311-1111-1113,1,1e-4
0303-0312-1013-1112,1,1e-4
0303-0313-1013,2,2e-4
0303-1001-1003,5,5e-4
0303-1001-1003-1103,1,1e-4
0303-1003,111,0.0111
0303-1003-1010,184,0.0184
0303-1003-1011,1,1e-4
0303-1003-1203,1,1e-4
0303-1010,219,0.0219
0303-1010-1013,976,0.0976
0303-1010-1013-1103,56,0.0056
0303-1010-1013-1113,1,1e-4
0303-1010-1013-1203,1,1e-4
0303-1010-1103,23,0.0023
0303-1010-1113,28,0.0028
0303-1011-1013,8,8e-4
0303-1012-1013,2,2e-4
0303-1013,384,0.0384
0303-1013-1103,15,0.0015
0303-1013-1113,3,3e-4
0303-1013-1203,1,1e-4
0303-1103,21,0.0021
0303-1110,2,2e-4
0303-1113,2,2e-4
0303-1203,1,1e-4
0310,6,6e-4
0310-0311-1010,1,1e-4
0310-0311-1010-1011,28,0.0028
0310-0311-1110,1,1e-4
0310-0312,1,1e-4
0310-0312-1010,9,9e-4
0310-0312-1010-1012,18,0.0018
0310-0312-1010-1012-1210,1,1e-4
0310-0313,1,1e-4
0310-0313-1010,13,0.0013
0310-0313-1010-1013,58,0.0058
0310-0313-1010-1013-1210,1,1e-4
0310-0313-1010-1013-1213,1,1e-4
0310-0313-1110,3,3e-4
0310-0313-1110-1113,1,1e-4
0310-1010,184,0.0184
0310-1010-1013,2,2e-4
0310-1010-1210,3,3e-4
0310-1010-1310,1,1e-4
0310-1110,7,7e-4
0311-0313,2,2e-4
0311-0313-1011-1013,15,0.0015
0311-0313-1011-1013-1211-1213,1,1e-4
0311-0313-1011-1013-1311-1313,1,1e-4
0311-0313-1011-1113,2,2e-4
0311-0313-1013-1111,1,1e-4
0311-1010-1011,1,1e-4
0311-1011,9,9e-4
0312,2,2e-4
0312-0313-1012-1013,1,1e-4
0312-0313-1012-1113,1,1e-4
0312-1010,7,7e-4
0312-1010-1012,29,0.0029
0312-1010-1012-1112,1,1e-4
0312-1010-1012-1212,2,2e-4
0312-1012,1,1e-4
0313,5,5e-4
0313-1010,4,4e-4
0313-1010-1013,119,0.0119
0313-1010-1013-1113,1,1e-4
0313-1010-1013-1213,4,4e-4
0313-1010-1113,5,5e-4
0313-1010-1210,1,1e-4
0313-1011,1,1e-4
0313-1011-1013,6,6e-4
0313-1011-1013-1213,2,2e-4
0313-1013,35,0.0035
0313-1013-1113,1,1e-4
0313-1013-1213,1,1e-4
0313-1113,1,1e-4
1000-1200-1303,1,1e-4
1000-1300,1,1e-4
1000-1300-1303,1,1e-4
1001-1003-1303,7,7e-4
1001-1103-1301-1303,1,1e-4
1001-1103-1303,2,2e-4
1001-1301,2,2e-4
1001-1301-1303,6,6e-4
1001-1303,4,4e-4
1002,2,2e-4
1002-1003-1302-1303,3,3e-4
1002-1010,10,0.001
1002-1010-1300-1302,1,1e-4
1002-1010-1302,1,1e-4
1002-1302,1,1e-4
1003-1010,11,0.0011
1003-1010-1200-1303,2,2e-4
1003-1010-1203,2,2e-4
1003-1010-1300-1303,10,0.001
1003-1010-1303,124,0.0124
1003-1011-1301-1303,6,6e-4
1003-1011-1303,1,1e-4
1003-1011-1303-1311,1,1e-4
1003-1201-1303,1,1e-4
1003-1203,1,1e-4
1003-1303,25,0.0025
1010,496,0.0496
1010-1011,70,0.007
1010-1011-1300-1301,2,2e-4
1010-1011-1310-1311,1,1e-4
1010-1012,30,0.003
1010-1012-1100-1300-1302,1,1e-4
1010-1012-1200-1202,1,1e-4
1010-1012-1200-1302,1,1e-4
1010-1012-1202,1,1e-4
1010-1012-1300-1302,4,4e-4
1010-1012-1302,8,8e-4
1010-1012-1312,8,8e-4
1010-1013,61,0.0061
1010-1013-1100-1300-1303,2,2e-4
1010-1013-1103-1303,20,0.002
1010-1013-1113-1300-1303,1,1e-4
1010-1013-1200-1303,7,7e-4
1010-1013-1203,1,1e-4
1010-1013-1203-1303,9,9e-4
1010-1013-1210-1303,2,2e-4
1010-1013-1213,3,3e-4
1010-1013-1213-1303,16,0.0016
1010-1013-1300-1303,31,0.0031
1010-1013-1303,324,0.0324
1010-1013-1303-1310,2,2e-4
