parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,56,2.067483,6.241135,01
1,2,01-10,01-10,2,44,6.998818,2.235968,10
2,2,01-10,01-10,2,69,3.870005,4.55617,01
2,2,01-10,01-10,2,31,6.828341,-0.943644,10
3,2,01-10,01-10,2,27,0.309175,6.176152,01
3,2,01-10,01-10,2,73,6.903673,-0.189086,10
4,2,01-10,01-10,2,86,6.523543,-1.049212,10
4,2,01-10,01-10,2,14,0.838214,4.969388,01
5,2,01-10,01-10,2,64,0.284297,6.974757,01
5,2,01-10,01-10,2,36,6.276657,0.63373,10
6,1,01,01,1,100,-0.885178,6.517135,01
7,1,10,01-10,1,100,3.686881,-1.811628,10
8,1,10,10,1,100,5.68557,-2.41118,10
9,1,01,01,1,100,-1.381298,5.26241,01
10,2,01-10,01-10,2,89,0.916305,6.578705,01
10,2,01-10,01-10,2,11,7.023547,1.686708,10
11,2,01-10,01-10,2,35,0.784284,6.354821,01
11,2,01-10,01-10,2,65,6.392621,0.649147,10
12,2,10-11,10,2,96,6.315897,-0.130513,10
12,2,10-11,10,2,4,3.333115,2.362657,11
13,2,01-10,01-10,2,38,7.590007,1.360856,10
13,2,01-10,01-10,2,62,1.535447,6.60998,01
14,2,01-10,01-10,2,83,6.607244,-0.611438,10
14,2,01-10,01-10,2,17,0.047097,5.398468,01
15,2,01-10,01-10,2,85,2.504451,7.341673,01
15,2,01-10,01-10,2,15,5.897016,0.714689,10
16,1,01,01,1,100,0.388433,7.083819,01
17,2,01-10,01-10,2,83,-0.754714,7.281326,01
17,2,01-10,01-10,2,17,5.277612,1.019915,10
18,2,01-10,01-10,2,96,-0.355513,7.670259,01
18,2,01-10,01-10,2,4,6.102451,1.247914,10
19,2,01-10,01-10,2,68,6.979501,2.856652,10
19,2,01-10,01-10,2,32,1.559547,5.902701,01
20,2,01-10,01-10,2,63,2.86354,7.154932,01
20,2,01-10,01-10,2,37,5.177612,1.318261,10
21,2,01-10,01-10,2,65,1.458614,6.282177,01
21,2,01-10,01-10,2,35,7.567119,0.168368,10
22,2,01-10,01-10,2,79,0.877452,8.126823,01
22,2,01-10,01-10,2,21,7.31329,3.229703,10
23,1,11,11,1,100,3.564227,2.001674,11
24,1,10,10,1,100,6.505936,-2.04454,10
25,1,01,01-10,1,100,0.269835,6.766783,01
26,2,01-10,01-10,2,83,2.174934,6.426936,01
26,2,01-10,01-10,2,17,6.22742,0.419937,10
27,2,01-10,01-10,2,84,7.460637,0.838214,10
27,2,01-10,01-10,2,16,1.301647,6.523543,01
28,2,01-10,01-10,2,25,2.368264,6.267823,01
28,2,01-10,01-10,2,75,8.08226,0.588904,10
29,1,11,11,1,100,4.98867,0.646967,11
30,2,01-10,01-10,2,83,-0.393559,7.857017,01
30,2,01-10,01-10,2,17,6.169402,1.359828,10
31,2,01-10,01-10,2,46,6.811521,-0.672555,10
31,2,01-10,01-10,2,54,1.704037,5.9001,01
32,2,01-10,01-10,2,87,6.215803,-0.27539400000000003,10
32,2,01-10,01-10,2,13,0.248226,5.424802,01
33,2,01-10,01-10,2,75,1.104233,6.001057,01
33,2,01-10,01-10,2,25,6.561919,0.029304,10
34,2,01-10,01-10,2,40,1.692068,7.300631,01
34,2,01-10,01-10,2,60,7.791432,3.076694,10
35,2,01-10,01-10,2,87,1.823537,7.460637,01
35,2,01-10,01-10,2,13,5.828704,2.724147,10
36,2,01-10,01-10,2,96,5.287425,0.043175,10
36,2,01-10,01-10,2,4,0.724308,6.399507,01
37,2,01-10,01-10,2,26,2.980166,5.9291,01
37,2,01-10,01-10,2,74,7.364268,-0.172863,10
38,2,01-10,01-10,2,89,6.516639,-1.58003,10
38,2,01-10,01-10,2,11,0.831848,4.43857,01
39,2,01-10,01-10,2,91,-0.182512,7.878396,01
39,2,01-10,01-10,2,9,5.893781,2.173823,10
40,1,01,01,1,100,-0.310304,6.359175,01
41,1,01,01,1,100,2.387019,8.050146,01
42,2,01-10,01-10,2,88,-0.07946,5.648316,01
42,2,01-10,01-10,2,12,5.400686,0.263216,10
43,1,10,10,1,100,6.964399,1.132786,10
44,2,01-10,01-10,2,33,6.143217,1.964269,10
44,2,01-10,01-10,2,67,0.152596,6.353598,01
45,1,01,01,1,100,4.274,9.022176,01
46,1,01,01,1,100,-1.198389,7.396027,01
47,1,01,01,1,100,1.701669,5.539371,01
48,2,01-10,01-10,2,96,8.072882,-0.348598,10
48,2,01-10,01-10,2,4,3.029307,5.860165,01
49,1,01,01,1,100,2.912805,6.451863,01
50,2,01-10,01-10,2,96,6.859746,-0.416716,10
50,2,01-10,01-10,2,4,1.391241,5.709585,01
51,1,01,01-10,1,100,2.287646,6.386321,01
52,2,01-10,01-10,2,12,5.307084,0.746759,10
52,2,01-10,01-10,2,88,-0.493663,6.892694,01
53,1,01,01,1,100,2.289066,6.744756,01
54,2,01-10,01-10,2,48,-0.297168,5.562713,01
54,2,01-10,01-10,2,52,6.21899,1.428856,10
55,1,01,01,1,100,-3.142124,4.918422,01
56,1,01,01,1,100,-2.413227,7.029503,01
57,1,01,01,1,100,0.915414,7.81475,01
58,1,01,01,1,100,-3.774873,6.252776,01
59,2,01-10,01-10,2,95,8.249188,-0.64901,10
59,2,01-10,01-10,2,5,2.040383,5.752159,01
60,1,01,01,1,100,-1.991021,5.239097,01
61,2,01-10,01-10,2,67,5.779338,-0.135527,10
61,2,01-10,01-10,2,33,-0.409426,6.358653,01
62,2,01-10,01-10,2,97,-0.564042,7.960502,01
62,2,01-10,01-10,2,3,5.718413,1.890214,10
63,2,01-10,01-10,2,81,7.607925,0.513889,10
63,2,01-10,01-10,2,19,1.765263,5.99481,01
64,2,01-10,01-10,2,83,-2.11072,6.969813,01
64,2,01-10,01-10,2,17,4.52197,1.05393,10
65,1,01,01,1,100,-0.185805,4.723966,01
66,1,01,01,1,100,-0.115991,4.917032,01
67,2,01-10,01-10,2,38,1.930817,6.840457,01
67,2,01-10,01-10,2,62,7.322091,2.758895,10
68,2,01-10,01-10,2,16,7.017853,3.489758,10
68,2,01-10,01-10,2,84,1.261207,7.043541,01
69,2,01-10,01-10,2,29,4.928149,-1.195766,10
69,2,01-10,01-10,2,71,-0.95703,5.039103,01
70,2,01-10,01-10,2,56,5.95799,0.132598,10
70,2,01-10,01-10,2,44,0.423396,6.087369,01
71,1,01,01,1,100,1.478929,6.771108,01
72,2,01-10,01-10,2,88,7.494592,-1.117303,10
72,2,01-10,01-10,2,12,1.728703,5.070011,01
73,2,01-10,01-10,2,80,7.850071,1.966612,10
73,2,01-10,01-10,2,20,1.401272,6.974,01
74,2,01-10,01-10,2,78,4.385523,1.054139,10
74,2,01-10,01-10,2,22,-0.384201,5.25818,01
75,1,10,10,1,100,8.115403,1.1718,10
76,1,10,01-10,1,100,8.561032,-2.193132,10
77,1,01,01,1,100,-3.957364,6.636285,01
78,1,00,00,1,100,2.676231,3.350743,00
79,2,01-10,01-10,2,14,2.198105,5.622471,01
79,2,01-10,01-10,2,86,7.262079,0.028977,10
80,2,01-10,01-10,2,49,0.503266,7.491454,01
80,2,01-10,01-10,2,51,6.80084,1.037166,10
81,2,01-10,01-10,2,62,1.750745,8.116505,01
81,2,01-10,01-10,2,38,8.176345,1.856257,10
82,1,01,01,1,100,3.189724,8.390405,01
83,1,10,10,1,100,7.324343,0.559827,10
84,1,01,01,1,100,-0.453437,5.53571,01
85,1,10,10,1,100,7.733313,0.317224,10
86,1,10,10,1,100,8.464726,2.447481,10
87,1,10,10,1,100,6.362045,1.172867,10
88,2,01-10,01-10,2,93,1.905102,9.077557,01
88,2,01-10,01-10,2,7,7.540271,3.084616,10
89,1,10,10,1,100,5.597386,-2.066879,10
90,1,10,10,1,100,8.771494,0.731749,10
91,2,01-10,01-10,2,80,2.37445,8.947113,01
91,2,01-10,01-10,2,20,6.426936,2.940113,10
92,2,01-10,01-10,2,72,-0.670481,5.431317,01
92,2,01-10,01-10,2,28,5.218558,-0.662016,10
93,2,01-10,01-10,2,64,0.267528,7.399331,01
93,2,01-10,01-10,2,36,6.892559,3.456541,10
94,2,01-10,01-10,2,76,5.836111,0.586403,10
94,2,01-10,01-10,2,24,0.868974,5.201406,01
95,2,01-10,01-10,2,94,4.696772,-0.888779,10
95,2,01-10,01-10,2,6,-1.358658,5.150747,01
96,1,10,01-10,1,100,5.592943,-1.647869,10
97,1,01,01,1,100,0.184793,5.739123,01
98,2,01-10,01-10,2,87,1.246242,7.67823,01
98,2,01-10,01-10,2,13,5.433269,1.981874,10
99,2,01-10,01-10,2,99,0.774693,7.921682,01
99,2,01-10,01-10,2,1,4.782403,3.048249,10
100,2,01-10,01-10,2,73,2.022161,5.369329,01
100,2,01-10,01-10,2,27,7.143975,0.538044,10
101,2,01-10,01-10,2,83,1.271822,5.122713,01
101,2,01-10,01-10,2,17,6.074163,1.736184,10
102,2,01-10,01-10,2,50,-2.586989,6.938058,01
102,2,01-10,01-10,2,50,2.416039,2.635583,10
103,2,01-10,01-10,2,87,0.761339,8.026083,01
103,2,01-10,01-10,2,13,6.82707,2.933936,10
104,2,01-10,01-10,2,77,0.46045,6.407331,01
104,2,01-10,01-10,2,23,6.34696,1.087301,10
105,1,10,10,1,100,5.535513,1.227049,10
106,2,01-10,01-10,2,98,0.686536,4.547591,01
106,2,01-10,01-10,2,2,6.037803,-1.335912,10
107,2,01-10,01-10,2,95,8.456021,0.844074,10
107,2,01-10,01-10,2,5,3.294395,5.39478,01
108,2,01-10,01-10,2,91,0.571812,7.163791,01
108,2,01-10,01-10,2,9,5.962477,1.044337,10
109,1,10,10,1,100,6.892755,3.336528,10
110,2,01-10,01-10,2,91,0.177712,6.222848,01
110,2,01-10,01-10,2,9,5.612782,0.079469,10
111,2,01-10,01-10,2,76,0.423509,5.938978,01
111,2,01-10,01-10,2,24,6.113127,1.863398,10
112,2,01-10,01-10,2,95,-1.104193,6.243173,01
112,2,01-10,01-10,2,5,4.645209,1.065615,10
113,2,01-10,01-10,2,31,8.263358,0.374871,10
113,2,01-10,01-10,2,69,2.100919,6.695033,01
114,1,01,01,1,100,-0.124417,8.964693,01
115,2,01-10,01-10,2,93,0.75004,6.825403,01
115,2,01-10,01-10,2,7,6.806309,2.149255,10
116,1,10,10,1,100,5.861859,2.070974,10
117,1,10,10,1,100,7.398312,-2.057092,10
118,2,01-10,01-10,2,97,1.889129,7.82007,01
118,2,01-10,01-10,2,3,6.42713,2.035997,10
119,1,10,10,1,100,4.946943,-2.249205,10
120,2,01-10,01-10,2,41,0.494353,7.640099,01
120,2,01-10,01-10,2,59,6.521979,2.004099,10
121,2,01-10,01-10,2,88,6.537543,-0.596475,10
121,2,01-10,01-10,2,12,1.993778,5.96534,01
122,1,01,01,1,100,3.518119,6.735172,01
123,2,01-10,01-10,2,68,0.100969,5.558388,01
123,2,01-10,01-10,2,32,5.81743,0.88397,10
124,2,01-10,01-10,2,94,7.825775,-0.260413,10
124,2,01-10,01-10,2,6,3.820609,4.475959,01
125,1,10,10,1,100,7.101027,2.344069,10
126,2,01-10,01-10,2,80,0.217764,7.211873,01
126,2,01-10,01-10,2,20,5.834722,1.630889,10
127,1,01,01,1,100,-0.025648,8.1363,01
128,2,01-10,01-10,2,97,-3.104128,7.79553,01
128,2,01-10,01-10,2,3,3.195207,3.367371,10
129,2,01-10,01-10,2,49,4.326626,1.045401,10
129,2,01-10,01-10,2,51,-0.600639,7.328533,01
130,2,01-10,01-10,2,89,1.993892,7.280361,01
130,2,01-10,01-10,2,11,4.979988,1.510554,10
131,1,01,01,1,100,-1.085237,7.1943530000000004,01
132,1,01,01,1,100,0.495135,5.248139,01
133,2,01-10,01-10,2,95,7.031692,0.421782,10
133,2,01-10,01-10,2,5,1.103494,6.323673,01
134,2,01-10,01-10,2,84,6.428101,0.729982,10
134,2,01-10,01-10,2,16,0.011664,6.532263,01
135,2,01-10,01-10,2,20,0.306834,5.939776,01
135,2,01-10,01-10,2,80,6.913712,-0.688347,10
136,1,10,10,1,100,9.062695,0.217604,10
137,2,01-10,01-10,2,97,-0.690154,5.988937,01
137,2,01-10,01-10,2,3,5.310897,0.322383,10
138,2,01-10,01-10,2,58,7.915852,0.299417,10
138,2,01-10,01-10,2,42,1.588707,5.440461,01
139,1,10,10,1,100,6.713276,-1.908971,10
140,2,01-10,01-10,2,37,5.451133,3.022787,10
140,2,01-10,01-10,2,63,1.234911,8.91361,01
141,2,01-10,01-10,2,55,-0.262876,6.764961,01
141,2,01-10,01-10,2,45,5.583042,0.812453,10
142,2,01-10,01-10,2,93,6.860323,0.960544,10
142,2,01-10,01-10,2,7,2.999046,6.053438,01
143,2,01-10,01-10,2,81,2.18451,6.2723,01
143,2,01-10,01-10,2,19,6.488005,2.107697,10
144,2,01-10,01-10,2,21,4.537107,1.728874,10
144,2,01-10,01-10,2,79,0.472798,5.763371,01
145,1,10,10,1,100,6.451851,2.191029,10
146,2,01-10,01-10,2,69,2.132421,7.50813,01
146,2,01-10,01-10,2,31,6.741151,0.978261,10
147,1,01,01,1,100,0.254726,7.276522,01
148,1,01,01,1,100,-0.61229,7.947527,01
149,2,01-10,01-10,2,92,7.794193,-1.175378,10
149,2,01-10,01-10,2,8,2.237793,5.361414,01
150,2,01-10,01-10,2,92,7.583582,0.094578,10
150,2,01-10,01-10,2,8,3.257364,5.651042,01
151,2,01-10,01-10,2,83,5.803128,-2.620056,10
151,2,01-10,01-10,2,17,0.012149,3.91015,01
152,1,01,01,1,100,-0.349731,6.659286,01
153,2,01-10,01-10,2,61,5.498684,-0.878503,10
153,2,01-10,01-10,2,39,1.361817,5.388364,01
154,2,01-10,01-10,2,30,0.995874,5.999024,01
154,2,01-10,01-10,2,70,6.7892150000000004,-0.00689,10
155,2,01-10,01-10,2,20,6.062039,2.049183,10
155,2,01-10,01-10,2,80,-0.537809,6.925002,01
156,1,01,01,1,100,-2.254147,6.4847,01
157,2,01-10,01-10,2,71,5.311592,-0.640692,10
157,2,01-10,01-10,2,29,0.689875,4.979926,01
158,1,01,01,1,100,-1.926509,5.995021,01
159,2,01-10,01-10,2,90,0.145984,8.593158,01
159,2,01-10,01-10,2,10,6.769314,2.175493,10
160,2,01-10,01-10,2,75,6.892838,-0.275247,10
160,2,01-10,01-10,2,25,2.653498,5.792538,01
161,2,01-10,01-10,2,50,6.827597,-0.408155,10
161,2,01-10,01-10,2,50,0.405423,5.928132,01
162,1,01,01,1,100,-2.675105,6.184278,01
163,2,01-10,01-10,2,88,6.875282,1.54358,10
163,2,01-10,01-10,2,12,0.310675,7.54868,01
164,1,10,10,1,100,7.324525,0.636823,10
165,1,01,01,1,100,-2.96965,6.785793,01
166,1,11,11,1,100,2.495568,4.311824,11
167,2,01-10,01-10,2,84,6.549455,0.527078,10
167,2,01-10,01-10,2,16,0.289339,4.669564,01
168,2,01-10,01-10,2,88,-0.805096,6.959573,01
168,2,01-10,01-10,2,12,4.789378,0.834306,10
169,1,01,01,1,100,-3.110056,8.17835,01
170,2,01-10,01-10,2,74,-0.457207,6.480038,01
170,2,01-10,01-10,2,26,6.032637,1.478187,10
171,2,01-10,01-10,2,86,6.897426,-1.384758,10
171,2,01-10,01-10,2,14,1.350597,5.056312,01
172,2,01-10,01-10,2,74,-0.021854,6.065258,01
