167.510,0.995	3.878,63.556
29.054,4.476	1.563,45.385
7.615,0.509	0.187,25.668
21.845,0.577	0.515,40.175
70.716,2.049	0.804,129.619
25.497,2.506	0.827,111.666
109.477,0.701	6.679,49.482
122.807,0.865	2.843,55.258
27.551,9.804	0.589,168.272
28.231,3.695	0.592,155.637
23.312,0.593	0.821,41.878
60.857,0.864	0.804,16.099
171.473,0.264	2.398,18.076
131.446,2.331	1.989,94.013
0.738,93.755
200.762,0.345
2.334,125.782
134.385,0.081	2.396,6.244
68.624,0.891	0.710,85.494
104.674,1.704	2.009,69.061
107.087,0.901	5.497,83.117
6.174,121.922
0.205,50.226
84.976,2.974	1.400,178.534
91.459,4.613	1.815,146.559
37.555,1.348	0.392,86.402
58.866,1.752	0.603,132.755
99.889,0.192	1.522,14.425
189.076,0.190
111.332,0.781
136.245,1.830
192.020,1.631	3.939,52.785
17.553,0.760	0.344,67.886
187.783,11.072	2.292,92.156
57.693,5.065	1.277,167.163
0.085,148.297
13.932,50.900
0.696,81.479
20.168,1.157	0.694,60.237
256.062,0.711	2.863,49.120
1.064,210.363
4.722,102.848
107.518,3.781	1.758,150.229
3.077,275.116
86.857,8.301	1.492,326.506
0.096,131.889
68.695,1.127	1.056,62.862
8.684,46.223
279.598,5.179	7.103,81.968
180.799,0.207
91.056,0.203
24.065,2.771	1.036,235.214
346.531,5.251	4.525,17.610
271.867,0.186	7.965,17.307
83.779,0.172
0.093,105.736
41.466,1.687	0.822,86.977
5.692,22.901
68.967,0.447
64.600,3.200	1.080,291.614
55.328,2.659	0.706,108.369
209.222,2.092	3.250,82.472
131.951,4.552	2.779,223.672
0.738,89.464
33.487,5.736	2.985,86.579
47.245,2.002
21.849,0.234
89.043,1.524	6.634,49.595
126.212,4.550	2.340,48.171
139.130,2.146	2.610,175.728
42.640,0.447	3.753,27.878
54.680,2.906	1.355,30.388
287.147,0.774
420.868,1.080	5.039,97.858
198.522,3.442
50.981,1.477	0.816,140.824
104.822,0.666	3.247,36.806
0.393,192.223
389.866,0.408	8.380,39.963
89.221,0.816	12.537,24.915
116.345,3.534	1.198,212.842
26.917,3.077	0.614,159.434
156.030,1.486	2.367,63.932
103.983,0.593	1.378,48.340
326.472,0.425	8.652,34.918
1.282,24.786
51.233,4.474	0.554,323.430
262.052,4.215	3.271,314.903
41.315,2.330
140.888,0.257
4.834,128.823
131.698,1.489	3.252,48.267
492.559,0.962	5.688,94.459
2.838,188.395
103.514,3.117
53.251,1.078	1.827,47.965
153.335,0.502
63.452,0.924	1.763,62.609
34.569,0.224
27.543,13.865	0.326,151.624
92.586,0.490	0.947,38.821
483.575,5.402
91.181,0.115
17.672,2.877	0.304,16.968
94.865,2.914	1.078,183.043
121.156,0.293	3.000,13.834
0.077,69.941
71.920,3.472	2.922,31.069
85.966,2.225	3.628,127.416
37.630,3.481	0.582,307.058
158.492,0.082
162.718,6.404	2.819,53.657
18.039,0.828	0.470,80.962
147.584,8.725
187.838,0.739
