parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,01,01,01,1,1,-4.80118,6.127197,1
2,2,01-20,01,01-11-20,2,0.529,-6.330068,6.127845,0.529
2,2,01-20,20,01-11-20,2,0.471,6.375384,-0.513429,0.471
3,2,01-20,01,01-20,2,0.782,-6.137118,4.99293,0.782
3,2,01-20,20,01-20,2,0.218,6.008043,-1.36266,0.218
4,3,01-11-20,01,01-11-20,3,0.382,-5.765946,6.127845,0.382
4,3,01-11-20,11,01-11-20,3,0.076,0.786178,6.127845,0.076
4,3,01-11-20,20,01-11-20,3,0.542,6.375384,-0.025486,0.542
5,2,01-20,01,01-20,2,0.646,-5.729367,6.131753,0.646
5,2,01-20,20,01-20,2,0.354,5.48887,2.666019,0.354
6,2,01-20,20,01-20,2,0.946,6.591699,0.858359,0.946
6,2,01-20,01,01-20,2,0.054,-5.455658,6.6436210000000004,0.054
7,2,01-20,01,01-10-20,2,0.39,-4.2358459999999996,4.654065,0.39
7,2,01-20,20,01-10-20,2,0.61,6.09903,-1.481244,0.61
8,2,01-20,01,01-20,2,0.796,-5.633897,7.024812,0.796
8,2,01-20,20,01-20,2,0.204,4.530909,1.158687,0.204
9,2,01-20,20,01-20,2,0.909,5.543403,-0.524554,0.909
9,2,01-20,01,01-20,2,0.091,-0.345706,6.027574,0.091
10,2,01-20,20,01-20,2,0.622,5.057469,0.917573,0.622
10,2,01-20,01,01-20,2,0.378,-4.90782,5.759467,0.378
11,3,01-10-20,01,01-10-20,3,0.059,-5.319382,5.363229,0.059
11,3,01-10-20,20,01-10-20,3,0.407,6.46901,0.489687,0.407
11,3,01-10-20,10,01-10-20,3,0.534,1.0177,0.489688,0.534
12,2,01-20,20,01-20,2,0.321,5.724493,1.034725,0.321
12,2,01-20,01,01-20,2,0.679,-4.764388,6.596948,0.679
13,2,01-20,01,01-20,2,0.83,-6.888011,5.39844,0.83
13,2,01-20,20,01-20,2,0.17,3.379736,-0.99202,0.17
14,2,10-20,20,10-20,2,0.874,5.762122,1.51378,0.874
14,2,10-20,10,10-20,2,0.126,0.826251,1.51378,0.126
15,2,01-21,01,01-21,2,0.05,-4.565484,4.568268,0.05
15,2,01-21,21,01-21,2,0.95,1.980977,3.0967190000000002,0.95
16,2,01-20,20,01-20,2,0.712,6.933214,3.177109,0.712
16,2,01-20,01,01-20,2,0.288,-3.434875,6.502819,0.288
17,2,11-20,11,01-11-20,2,0.592,-0.065168,7.000927,0.592
17,2,11-20,20,01-11-20,2,0.408,6.119603,2.132968,0.408
18,2,01-20,20,01-20,2,0.394,6.102777,-0.878187,0.394
18,2,01-20,01,01-20,2,0.606,-5.425941,4.347111,0.606
19,2,01-20,01,01-20,2,0.546,-5.568367,4.82607,0.546
19,2,01-20,20,01-20,2,0.454,6.572969,-1.327253,0.454
20,1,01,01,01,1,1,-5.59026,6.879364,1
21,1,01,01,01,1,1,-5.589943,6.746563,1
22,1,20,20,20,1,1,3.169414,-1.977542,1
23,2,01-20,20,01-20,2,0.248,5.374575,1.40117,0.248
23,2,01-20,01,01-20,2,0.752,-7.305347,7.420373,0.752
24,3,01-11-21,11,01-11,3,0.543,1.781754,5.579592,0.543
24,3,01-11-21,21,01-11,3,0.216,2.241227,3.479597,0.216
24,3,01-11-21,01,01-11,3,0.241,-4.734451,5.580975,0.241
25,2,01-20,20,01-20,2,0.938,7.235096,0.295592,0.938
25,2,01-20,01,01-20,2,0.062,-2.396723,5.58148,0.062
26,2,01-20,01,01-10-20,2,0.6,-4.753977,6.93568,0.6
26,2,01-20,20,01-10-20,2,0.4,7.845394,0.901606,0.4
27,3,01-10-20,20,01-10-20,3,0.348,5.456023,-1.037064,0.348
27,3,01-10-20,01,01-10-20,3,0.017,-6.243402,4.405526,0.017
27,3,01-10-20,10,01-10-20,3,0.635,0.138434,-1.037064,0.635
28,2,01-20,01,01-20,2,0.371,-2.43306,5.882174,0.371
28,2,01-20,20,01-20,2,0.629,7.277508,-0.453973,0.629
29,2,01-20,20,01-20,2,0.338,7.128536,1.759216,0.338
29,2,01-20,01,01-20,2,0.662,-5.761947,7.089584,0.662
30,2,01-20,01,01-20,2,0.154,-1.971764,7.750573,0.154
30,2,01-20,20,01-20,2,0.846,7.983727,2.034714,0.846
31,2,01-20,01,01-20,2,0.149,-2.447932,5.682179,0.149
31,2,01-20,20,01-20,2,0.851,7.688963,0.28347,0.851
32,2,01-20,01,01-20,2,0.599,-5.994005,5.876027,0.599
32,2,01-20,20,01-20,2,0.401,6.712875,-0.32047,0.401
33,2,01-20,01,01-20,2,0.967,-7.940805,5.467922,0.967
33,2,01-20,20,01-20,2,0.033,2.267033,-0.716696,0.033
34,2,01-20,20,01-20,2,0.534,6.799287,-0.202469,0.534
34,2,01-20,01,01-20,2,0.466,-4.956118,6.179891,0.466
35,2,01-20,20,01-20,2,0.911,7.219324,3.500995,0.911
35,2,01-20,01,01-20,2,0.089,-0.354474,7.319283,0.089
36,3,01-11-20,01,01-11-20,3,0.457,-4.870291,6.39863,0.457
36,3,01-11-20,11,01-11-20,3,0.113,1.372125,6.398626,0.113
36,3,01-11-20,20,01-11-20,3,0.43,7.704859,3.548192,0.43
37,2,01-20,01,01-20,2,0.19,-2.846146,8.058711,0.19
37,2,01-20,20,01-20,2,0.81,7.118243,3.216817,0.81
38,1,21,21,21,1,1,2.465265,4.146084,1
39,2,01-21,21,01-21,2,0.522,3.729653,1.125008,0.522
39,2,01-21,01,01-21,2,0.478,-1.006183,7.264985,0.478
40,3,01-10-20,01,01-10-20,3,0.517,-3.050912,7.337232,0.517
40,3,01-10-20,20,01-10-20,3,0.348,5.873636,2.149814,0.348
40,3,01-10-20,10,01-10-20,3,0.135,0.686217,2.161535,0.135
41,2,01-21,01,01-21,2,0.477,-3.621411,5.955007,0.477
41,2,01-21,21,01-21,2,0.523,2.668919,3.190611,0.523
42,2,01-20,01,01-20,2,0.076,-1.184036,4.930701,0.076
42,2,01-20,20,01-20,2,0.924,6.594724,1.220304,0.924
43,1,20,20,20,1,1,6.340197,-1.999102,1
44,2,01-20,20,01-20,2,0.6,6.161476,0.752556,0.6
44,2,01-20,01,01-20,2,0.4,-6.088675,6.425784,0.4
45,3,01-11-20,01,01-11-20,3,0.345,-3.267604,8.529456,0.345
45,3,01-11-20,20,01-11-20,3,0.588,8.087415,2.476348,0.588
45,3,01-11-20,11,01-11-20,3,0.067,1.662094,8.439125,0.067
46,1,01,01,01,1,1,-8.742315,8.009791,1
47,2,11-21,21,11-21,2,0.79,2.714858,1.670751,0.79
47,2,11-21,11,11-21,2,0.21,-1.810212,1.670751,0.21
48,2,00-20,20,00-20,2,0.182,4.414988,-2.666241,0.182
48,2,00-20,00,00-20,2,0.818,-1.470844,2.867003,0.818
49,2,01-20,20,01-20,2,0.105,6.569732,2.641652,0.105
49,2,01-20,01,01-20,2,0.895,-5.317837,7.026993,0.895
50,3,01-10-20,01,01-10-20,3,0.731,-4.55046,8.18291,0.731
50,3,01-10-20,20,01-10-20,3,0.175,6.832265,1.786713,0.175
50,3,01-10-20,10,01-10-20,3,0.094,1.679337,1.786713,0.094
51,2,01-11,01,01-11,2,0.532,-4.573147,6.460721,0.532
51,2,01-11,11,01-11,2,0.468,1.216328,6.460721,0.468
52,2,01-20,01,01-20,2,0.012,-3.07676,7.168288,0.012
52,2,01-20,20,01-20,2,0.988,7.3083,1.234404,0.988
53,2,01-20,20,01-20,2,0.272,6.609296,3.195216,0.272
53,2,01-20,01,01-20,2,0.728,-2.374809,8.860747,0.728
54,2,01-20,01,01-20,2,0.896,-8.114056,8.072867,0.896
54,2,01-20,20,01-20,2,0.104,3.296278,2.136071,0.104
55,2,01-20,20,01-20,2,0.172,5.232843,2.574852,0.172
55,2,01-20,01,01-20,2,0.828,-6.168845,8.027625,0.828
56,2,01-20,20,01-20,2,0.959,5.190923,0.470392,0.959
56,2,01-20,01,01-20,2,0.041,-2.229758,6.570112,0.041
57,2,01-20,01,01-20,2,0.036,-1.908477,6.63798,0.036
57,2,01-20,20,01-20,2,0.964,8.162755,0.339094,0.964
58,2,01-20,01,01-20,2,0.806,-6.643945,5.156463,0.806
58,2,01-20,20,01-20,2,0.194,3.638663,0.299313,0.194
59,2,01-20,20,01-20,2,0.67,8.62879,1.971204,0.67
59,2,01-20,01,01-20,2,0.33,-3.883657,7.640225,0.33
60,2,01-20,20,01-20,2,0.381,6.182966,-0.616127,0.381
60,2,01-20,01,01-20,2,0.619,-5.988949,5.814896,0.619
61,1,20,20,20,1,1,6.498041,-1.701903,1
62,2,01-20,01,01-20,2,0.624,-5.171436,7.121316,0.624
62,2,01-20,20,01-20,2,0.376,5.570243,1.114148,0.376
63,3,01-11-20,20,01-11-20,3,0.316,4.883073,2.379095,0.316
63,3,01-11-20,01,01-11-20,3,0.283,-3.25724,6.762314,0.283
63,3,01-11-20,11,01-11-20,3,0.401,0.146281,6.762314,0.401
64,1,20,20,20,1,1,7.26471,-3.523178,1
65,2,01-20,20,01-20,2,0.488,7.070897,1.247192,0.488
