1	2	13.941597	36.974904	0.849518	0.727247	9.115061	47.000000	0.089707	1.563133	50.000000	33.004777	0.495418	55.000000	0.049394
2	2	13.731586	40.425134	0.835755	0.959163	2.547064	52.000000	0.152964	1.499587	53.000000	32.791908	0.920038	51.000000	0.020485
3	2	35.908840	16.701415	0.965127	0.982078	5.197008	55.000000	0.016941	4.204041	53.000000	99.673022	2.207373	53.000000	0.016804
4	2	47.667843	52.650042	0.534069	0.893682	2.215016	56.000000	0.016817	0.268934	52.000000	99.375087	0.603044	47.000000	0.065153
5	2	66.664908	48.901899	0.558430	0.732963	22.184745	49.000000	0.011021	1.251513	53.000000	68.543738	2.816538	48.000000	0.035665
6	2	43.014197	17.575054	0.686901	0.691777	22.204742	47.000000	0.102391	2.883453	55.000000	85.401456	1.328104	55.000000	0.016473
7	2	38.242623	58.342688	0.790110	0.491741	10.124637	55.000000	0.134143	2.655860	54.000000	88.528074	3.426385	53.000000	0.391185
8	2	15.635996	31.441059	0.977629	0.607841	10.052083	48.000000	0.013362	0.603597	53.000000	25.999941	4.236475	50.000000	0.020738
9	2	27.933138	11.940061	0.570482	0.941395	10.600798	54.000000	0.017140	1.245537	52.000000	76.912067	0.935145	50.000000	0.022680
10	2	52.746633	31.375089	0.682507	0.613926	17.125286	50.000000	0.021003	4.033086	47.000000	79.831984	4.503017	52.000000	0.014176
11	3	87.915920	40.119789	0.889644	0.624348	16.482497	49.000000	0.025866	0.486879	48.000000	22.209680	3.391213	55.000000	0.018690
12	2	83.391830	94.296065	0.957551	0.665104	5.459382	52.000000	0.020898	0.509141	51.000000	34.063436	1.503342	47.000000	0.019670
13	3	23.757342	80.853685	0.405310	0.720443	19.585176	55.000000	0.015063	3.733271	53.000000	62.487588	0.356981	52.000000	0.058680
14	2	49.446471	15.487897	0.398048	0.895710	0.585889	49.000000	0.012496	1.123117	49.000000	86.662260	0.116576	54.000000	0.082117
15	2	89.800780	96.938538	0.706284	0.556955	11.512438	51.000000	0.036173	2.385790	49.000000	96.102823	0.489965	49.000000	0.086387
16	2	31.885590	11.073411	0.531939	0.653426	12.461793	48.000000	0.022753	4.173701	53.000000	5.801855	1.299332	55.000000	0.010400
17	2	88.227222	26.228906	0.796882	0.419634	8.262350	49.000000	0.014159	2.291900	48.000000	97.172118	2.214676	51.000000	0.062151
18	2	28.879011	27.423953	0.442682	0.705503	15.444659	48.000000	0.015789	3.674249	51.000000	15.635996	4.366163	53.000000	0.031806
19	2	53.122137	89.600235	0.990770	0.555733	16.424264	47.000000	0.130931	0.953965	48.000000	97.032123	0.713623	50.000000	0.055354
20	2	80.735109	43.598531	0.409817	0.853702	11.548933	56.000000	0.018707	1.268142	51.000000	78.254067	1.369147	52.000000	0.035848
21	1	50.259698	3.968762	0.666692	0.376737	22.268545	54.000000	0.022715	2.583240	49.000000	14.532030	2.000089	52.000000	0.016289
22	3	46.960149	69.513199	0.567812	0.622706	3.083288	55.000000	0.044433	1.587075	55.000000	87.677560	0.288561	52.000000	0.027199
23	3	80.338939	23.212346	0.403505	0.618248	6.340440	54.000000	0.012815	0.787292	47.000000	80.050168	4.384897	52.000000	0.022768
24	2	47.850366	34.063436	0.553077	0.444389	9.937704	53.000000	0.019897	3.243579	53.000000	3.968762	3.073094	48.000000	0.015789
25	2	26.367586	31.978089	0.342225	0.964571	10.384500	54.000000	0.010037	0.428214	47.000000	75.306669	3.955068	48.000000	0.036707
26	2	97.103304	97.177150	0.458147	0.818038	3.593222	55.000000	0.024737	3.779699	55.000000	81.933033	2.876881	50.000000	0.010470
27	2	15.857761	62.410973	0.281527	0.831223	12.527768	55.000000	0.010185	2.722305	54.000000	81.254375	3.738136	53.000000	0.015871
28	2	46.069570	12.894577	0.911610	0.920588	5.522938	54.000000	0.015646	1.498125	55.000000	21.810839	3.179499	52.000000	0.013144
29	1	12.808250	94.849470	0.294448	0.533156	2.801929	56.000000	0.035800	3.654178	51.000000	11.940061	4.536595	48.000000	0.018956
30	2	54.559072	30.127882	0.943535	0.941281	19.688511	48.000000	0.013647	1.688986	49.000000	79.389354	2.814046	50.000000	0.037471
31	2	48.748220	24.250870	0.295712	0.815798	22.509352	52.000000	0.014040	3.028477	48.000000	60.653350	2.221656	56.000000	0.012950
32	2	99.240346	8.916938	0.626215	0.447888	16.563735	47.000000	0.020638	4.046225	53.000000	75.497181	3.415151	47.000000	0.018139
33	2	52.753050	93.553457	0.512978	0.340106	4.699867	52.000000	0.026149	3.512834	54.000000	58.342688	2.700049	51.000000	0.013002
34	2	41.883426	82.078620	0.806559	0.692311	14.407583	50.000000	0.010103	0.201699	49.000000	94.995734	3.987828	50.000000	0.011278
35	3	56.862547	74.837751	0.327272	0.529288	3.977828	47.000000	0.016512	1.816756	53.000000	76.814112	3.278694	50.000000	0.023025
36	2	63.336067	15.635996	0.376737	0.977629	12.982891	56.000000	0.072433	2.000089	48.000000	66.514498	0.603597	53.000000	0.029883
37	2	20.440191	30.111734	0.922466	0.854675	9.619874	55.000000	0.041510	3.016025	51.000000	99.759728	2.789058	50.000000	0.015927
38	2	90.866570	96.011328	0.453893	0.943238	1.226077	52.000000	0.011449	1.813435	53.000000	14.998954	4.495206	47.000000	0.085990
39	1	2.027851	71.883487	0.977959	0.916711	7.423832	49.000000	0.325053	3.422342	53.000000	25.240694	0.668615	52.000000	0.022446
40	2	96.115496	16.717166	0.242883	0.547815	0.908317	51.000000	0.026069	2.877276	47.000000	74.837751	0.710672	53.000000	0.038462
41	2	38.908144	87.767291	0.922639	0.607891	12.885526	56.000000	0.011861	2.738386	51.000000	96.033358	0.860819	48.000000	0.017322
42	2	10.336969	49.730702	0.407646	0.479369	12.550598	56.000000	0.010884	0.150483	47.000000	56.409083	3.653630	48.000000	0.122814
43	2	21.416066	36.768987	0.946999	0.735832	1.660100	56.000000	0.010726	3.693325	53.000000	2.838522	0.551650	51.000000	0.012817
44	2	53.074747	51.975927	0.501278	0.270073	2.266988	56.000000	0.013341	2.789899	49.000000	98.089980	3.345656	48.000000	0.011765
45	2	15.277342	22.708054	0.397268	0.901400	1.302452	51.000000	0.024323	1.216390	56.000000	35.223519	1.588332	47.000000	0.025883
