11.677,2.656	0.046,80.437
1.504,4.817	55.709,0.088
1.342,2.856	78.844,2.856	0.056,100.153
4.362,18.682	0.003,88.671
105.333,2.708	0.404,33.479
102.199,1.703	0.048,102.286
74.580,0.131	0.010,7.118
1.289,0.193	22.598,0.193
94.109,3.756	0.112,100.462
50.089,7.244	0.025,27.430
63.860,1.769	0.062,50.916
1.355,4.291	99.698,4.291	0.018,155.874
1.627,0.387	49.290,0.387
127.350,2.600	0.199,80.957
3.540,15.846	46.597,0.212
141.713,0.829	0.027,60.997
0.016,153.997
77.881,0.475	0.011,32.864
4.934,2.126	0.001,154.114
1.865,0.212	129.046,0.212	0.025,19.590
59.723,0.092	0.418,5.009	2.388,5.009
26.375,1.631	0.006,84.628
47.200,1.272	0.063,95.824
0.593,130.682	18.464,6.767
130.883,1.310	0.270,27.714
4.778,1.219	91.193,1.219	0.304,99.023
161.339,0.256	0.068,6.547
3.136,1.430	26.662,1.430	0.040,81.854
194.312,0.663	0.033,60.121
72.213,6.091	0.131,89.636
102.912,0.906	0.297,66.845	1.966,66.845
2.317,1.352	96.303,1.352	0.091,70.878
3.457,1.181	0.001,27.417
3.156,1.840	143.611,1.840
56.058,0.096
2.185,9.085	107.023,0.486
2.973,0.404	62.377,0.404	0.064,17.883
109.221,1.091	1.090,106.364
0.872,2.586	66.196,2.586	0.023,74.558
8.331,2.167	0.002,178.470
2.494,1.088	84.201,1.088	0.228,66.196
0.084,137.143
92.671,1.564	0.033,139.937
401.402,2.186	0.062,45.091
97.552,8.938	0.129,96.525
126.107,1.760	0.021,165.465	1.561,165.465
0.035,74.696	2.580,10.499
138.502,1.032
3.441,1.395	238.136,1.395	0.046,129.046
301.299,1.055
45.331,1.474	0.011,106.921	0.637,106.921
0.001,161.249
0.067,274.546
141.831,9.561	0.023,210.535
46.367,0.498	0.010,33.657
56.248,1.320
51.962,5.561	0.006,261.119
3.580,0.564	0.001,54.717
103.073,2.129	0.029,86.379
9.766,0.732	0.002,66.087
96.466,1.454	0.031,127.021	1.145,127.021
403.373,0.455
134.244,0.725	0.025,44.467
174.124,6.912	1.269,209.668
81.768,1.169	1.128,87.796
63.607,4.674	0.187,74.777
208.240,0.928	0.152,34.740	3.083,34.740
0.006,220.613	0.545,220.613
206.562,5.564	0.033,204.671
283.895,0.083
52.859,1.208	0.010,112.726
2.269,7.438	80.372,7.438
23.119,2.533	0.003,145.906
241.900,1.448	0.066,135.962
58.238,1.777	0.038,78.877	1.629,78.877
327.109,14.262	0.056,94.451
0.464,3.824	22.575,3.824	0.010,124.200
208.410,3.470	0.426,131.731
250.443,4.155	0.053,223.395
86.926,0.943	0.196,50.424
1.206,4.204	111.394,4.204	0.185,417.279
138.788,10.842	0.028,113.160	2.403,113.160
59.697,0.363	0.062,27.342
97.509,1.518	0.491,32.472
56.178,0.185	0.007,17.930
140.133,5.231	0.028,393.101
0.001,604.545
60.560,1.202	0.056,90.528
258.328,4.400
419.478,11.341	0.193,415.033
3.496,0.847	208.698,0.847	0.079,55.915
48.277,1.685	0.122,47.454
0.011,80.064
2.081,0.702	88.114,0.702	0.043,54.523
219.573,1.877	0.642,125.728
0.048,505.842	2.155,505.842
5.362,43.834
96.262,0.445	0.608,35.034
368.218,0.615	0.256,33.737
1.048,2.739	75.058,2.739	0.025,72.341
71.174,4.366	0.048,256.256	2.743,256.256
28.484,5.156	0.011,308.253
52.077,0.861	0.126,65.170
129.571,1.762	0.025,155.227	2.363,155.227
522.344,0.936	0.953,31.652
344.579,3.486
5.860,4.326	0.001,231.890
144.189,0.678	1.723,42.138
389.793,6.170	0.090,406.238
88.144,2.210	0.010,139.281
17.526,4.399	0.003,106.010
171.349,0.163
349.268,3.342	0.261,211.768
23.906,1.018	0.007,42.295
0.013,166.086
151.927,1.369	0.030,25.395	2.645,25.395
31.274,1.551	0.024,44.964	0.653,44.964
11.378,3.486	0.042,162.045
119.901,4.406	0.068,236.360
186.161,0.895	0.815,87.258
66.303,0.161
343.734,2.298	0.166,154.866
0.791,2.582	12.166,2.582
9.816,4.299	0.009,31.146
39.394,5.395	0.017,95.030	1.292,95.030
22.429,2.414	0.041,140.029
43.704,0.298	0.014,19.490
29.513,0.063
177.657,0.062	0.252,5.625	1.804,5.625
366.098,2.240	0.052,151.972
1.184,1.561	103.073,1.561	0.039,128.699
0.367,497.788	16.373,50.811
136.060,6.639	0.021,178.846
7.800,1.711
206.640,3.499	0.139,224.583
1.377,0.556	114.154,0.556	0.025,50.986
75.848,3.778	0.034,69.873
1.507,0.379	116.486,0.379
0.663,0.823	54.980,0.823	0.007,75.040
1.870,0.255	103.466,0.255	0.245,24.162
3.637,0.487	83.791,0.487	0.085,39.581
1.776,6.334	28.210,6.334	0.055,251.645
130.433,0.905	0.141,83.035
72.852,8.163	0.013,619.262	1.108,619.262
0.121,115.388
0.039,163.299
0.090,69.963	2.766,23.385
69.850,2.329	0.175,170.718
189.257,9.520	0.083,193.584
127.603,1.871	0.046,145.900
0.123,322.101	3.362,322.101
0.011,163.439
739.804,5.126	1.337,60.915
93.209,1.081	0.037,44.918
250.367,3.339
24.394,10.979	0.005,92.222
0.059,246.551	4.250,10.425
19.336,7.571	0.005,593.810
1.123,3.561	86.038,3.561	0.020,86.964
53.449,2.834	0.023,127.596	0.683,127.596
66.370,3.029	0.379,204.927
0.859,1.081	7.750,1.081	0.078,49.016
358.870,1.189	0.122,60.483
0.119,4.636	11.730,0.048
149.500,2.526	0.032,107.106
133.301,2.493	0.133,198.142
127.794,2.192	0.034,123.422	1.298,123.422
0.035,77.216	2.841,77.216
0.023,115.427	1.598,115.427
124.083,0.947	0.043,81.188
171.053,1.465	0.268,124.398
48.698,4.207	0.010,175.868	0.696,175.868
