83.928,1.091	1.104,64.624
37.824,0.476	0.876,17.862
0.325,49.977
53.758,1.328	1.560,97.396
48.763,1.095	2.309,17.172
86.573,0.397	1.345,37.097
19.391,0.686	0.195,56.948
111.676,0.874	1.852,75.280
150.065,3.819	2.934,73.320
83.246,1.380	2.796,109.151
52.585,0.186
83.006,2.142	1.834,139.146
9.210,1.193	0.152,86.936
117.310,1.465	1.216,83.598
63.282,1.043	0.668,29.965
141.359,3.222	1.800,73.689
25.237,6.422	0.392,82.517
138.507,2.272
3.094,92.225
36.952,1.904	0.436,64.466
73.501,1.602	0.837,138.113
47.589,1.438	0.637,107.112
119.053,1.504	1.991,71.378
0.258,65.721
124.135,3.760	1.276,154.704
192.289,1.803	2.664,139.730
55.125,1.545	14.212,65.063
2.521,135.122
0.092,22.839
71.378,1.229	5.109,93.379
0.624,164.714
312.971,4.873	5.836,96.090
169.489,0.754	3.876,57.906
102.134,0.924	2.066,49.471
0.617,74.717
280.742,7.512	3.071,130.242
339.867,0.991	3.767,54.824
31.348,5.684	0.340,80.922
23.591,2.111	0.613,123.125
128.382,4.656	3.868,301.323
163.833,1.081	2.563,65.506
46.499,0.839
105.540,1.608	2.048,145.876
27.184,0.256
69.783,1.774	2.801,167.731
2.579,268.724
54.079,1.009	3.179,81.330
105.437,2.762
74.934,0.334	0.931,32.095
67.026,6.160	0.868,215.068
155.077,0.912	1.670,43.492
186.551,0.710	1.870,38.498
233.929,1.113	4.580,91.831
141.845,5.098
352.285,3.276	5.862,55.925
211.042,0.756	2.839,35.824
0.794,3.048
121.297,0.945	1.357,65.098
36.884,1.233	0.834,77.058
33.663,2.101	0.454,119.210
148.753,0.427	12.394,39.607
79.848,8.562	1.318,399.355
89.940,0.726	1.153,60.026
464.335,0.179
38.668,1.150	0.558,63.080
125.085,14.972	1.467,93.367
197.926,3.219	2.329,163.038
168.303,2.976	2.702,104.118
12.789,146.468
343.523,1.991
176.928,1.088	2.269,89.940
162.164,3.587	3.333,74.273
45.988,0.724
18.349,1.443	0.951,108.872
2.754,108.145
143.999,0.113
168.265,1.486	2.025,124.563
599.200,1.139
26.715,4.749	0.321,119.689
