parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,47,0.142831,6.013989,01
1,2,01-10,01-10,2,53,6.391074,0.125877,10
2,2,01-10,01-10,2,91,5.241227,-1.070399,10
2,2,01-10,01-10,2,9,-0.191423,4.158839,01
3,1,01,01,1,100,-1.621211,5.64319,01
4,2,01-10,01-10,2,36,5.748399,0.4094,10
4,2,01-10,01-10,2,64,0.641091,6.605798,01
5,2,01-10,01-10,2,96,1.207097,4.101968,01
5,2,01-10,01-10,2,4,5.523927,0.130881,10
6,2,01-10,01-10,2,86,6.435851,-1.333068,10
6,2,01-10,01-10,2,14,0.428114,5.213219,01
7,2,01-10,01-10,2,82,-2.355464,5.831562,01
7,2,01-10,01-10,2,18,4.277322,-0.544186,10
8,2,01-10,01-10,2,80,6.803176,-0.193911,10
8,2,01-10,01-10,2,20,0.889323,6.234193,01
9,2,01-10,01-10,2,71,7.229442,1.933048,10
9,2,01-10,01-10,2,29,1.552661,6.196137,01
10,2,01-10,01-10,2,80,1.483244,6.770179,01
10,2,01-10,01-10,2,20,6.379309,0.464158,10
11,1,10,10,1,100,5.716566,-2.429787,10
12,2,01-10,01-10,2,65,6.37514,1.098661,10
12,2,01-10,01-10,2,35,0.874676,7.120458,01
13,2,01-10,01-10,2,87,-2.717513,6.441888,01
13,2,01-10,01-10,2,13,3.203194,0.254101,10
14,2,01-10,01-10,2,63,6.874188,0.551109,10
14,2,01-10,01-10,2,37,0.282507,6.385401,01
15,2,01-10,01-10,2,99,5.983723,0.061156,10
15,2,01-10,01-10,2,1,-0.582545,4.905186,01
16,2,01-10,01-10,2,83,7.143222,1.68795,10
16,2,01-10,01-10,2,17,0.847989,6.203383,01
17,2,01-10,01-10,2,54,4.657479,2.683119,10
17,2,01-10,01-10,2,46,-1.349349,6.366619,01
18,1,10,10,1,100,7.113817,1.184226,10
19,1,01,01,1,100,1.629724,6.527095,01
20,2,01-10,01-10,2,69,-1.197504,6.010459,01
20,2,01-10,01-10,2,31,5.20757,0.929185,10
21,2,01-10,01-10,2,54,-0.2566,7.109705,01
21,2,01-10,01-10,2,46,6.1997,0.679998,10
22,2,01-10,01-10,2,82,-0.649626,6.742979,01
22,2,01-10,01-10,2,18,5.572548,0.523626,10
23,2,01-10,01-10,2,40,0.993173,6.157415,01
23,2,01-10,01-10,2,60,6.895454,0.588744,10
24,1,01,01,1,100,-1.953504,6.03828,01
25,2,01-10,01-10,2,69,6.955764,1.910582,10
25,2,01-10,01-10,2,31,0.351153,7.27337,01
26,2,01-10,01-10,2,73,7.587136,0.850674,10
26,2,01-10,01-10,2,27,1.413829,7.126496,01
27,2,01-10,01-10,2,72,5.784625,0.627619,10
27,2,01-10,01-10,2,28,3.829085,6.023767,01
28,1,01,01,1,100,1.333948,7.078115,01
29,1,01,01,1,100,-3.434579,4.513435,01
30,2,01-10,01-10,2,61,2.353124,6.545026,01
30,2,01-10,01-10,2,39,6.157415,0.297518,10
31,1,01,01,1,100,-0.680304,7.363825,01
32,2,01-10,01-10,2,47,2.54486,6.58631,01
32,2,01-10,01-10,2,53,8.289884,2.284666,10
33,2,01-10,01-10,2,69,7.405045,-0.406997,10
33,2,01-10,01-10,2,31,1.954533,5.855648,01
34,2,01-10,01-10,2,66,6.674314,-0.114753,10
34,2,01-10,01-10,2,34,1.046616,5.628519,01
35,1,01,01,1,100,-0.695797,6.223372,01
36,2,01-10,01-10,2,29,8.133099,2.909174,10
36,2,01-10,01-10,2,71,1.61853,7.02505,01
37,2,01-10,01-10,2,92,8.408826,-0.013659,10
37,2,01-10,01-10,2,8,1.913438,5.776749,01
38,2,01-10,01-10,2,8,4.970301,2.506944,10
38,2,01-10,01-10,2,92,-1.555909,6.338454,01
39,2,01-10,01-10,2,99,-0.705388,6.943986,01
39,2,01-10,01-10,2,1,4.560151,1.077821,10
40,2,01-10,01-10,2,31,7.004296,2.219248,10
40,2,01-10,01-10,2,69,1.951555,8.23517,01
41,2,01-10,01-10,2,93,7.356085,0.112695,10
41,2,01-10,01-10,2,7,1.357837,6.033547,01
42,1,10,10,1,100,5.539113,-0.25323,10
43,2,01-10,01-10,2,69,6.72165,0.68569,10
43,2,01-10,01-10,2,31,1.034415,7.188598,01
44,1,10,10,1,100,4.764696,-1.968457,10
45,2,01-10,01-10,2,86,1.485769,7.390011,01
45,2,01-10,01-10,2,14,6.124804,0.826692,10
46,1,01,01,1,100,1.36692,8.069981,01
47,2,01-10,01-10,2,77,1.668641,6.345711,01
47,2,01-10,01-10,2,23,5.756992,0.012953,10
48,1,10,10,1,100,6.72024,1.465605,10
49,2,01-10,01-10,2,93,6.227558,-1.583782,10
49,2,01-10,01-10,2,7,-0.10316,5.004275,01
50,2,01-10,01-10,2,91,-0.203592,7.74865,01
