5.620,121.082
85.189,2.360	2.737,110.254
0.190,63.396
19.089,1.216	0.254,75.699
99.680,0.253
90.142,2.435
49.883,0.328
98.404,2.239	1.930,84.026
87.078,0.555	0.938,37.965
142.592,1.161	1.429,106.549
117.450,2.915	1.459,69.346
2.003,81.713
30.254,1.727	2.613,85.540
45.046,1.053	0.996,85.821
1.839,160.547
53.263,0.644	0.945,45.577
0.175,37.620
43.552,2.187	1.182,179.960
31.668,1.423	0.474,92.285
36.368,1.880	0.464,117.857
43.552,4.948	0.886,179.960
58.849,6.984	0.968,235.604
43.552,2.119
28.905,3.106	0.417,71.411
63.856,0.182
7.532,12.370
0.370,141.666
94.885,0.327
35.534,1.726	4.086,136.483
49.762,0.283	3.494,27.376
197.501,0.150	4.097,11.841
218.593,0.172	3.233,9.635
139.707,4.372	2.442,113.616
112.332,3.747	1.719,257.953
115.512,1.784	2.956,61.571
258.064,3.817	3.935,74.257
101.826,0.449	3.201,33.504
57.993,3.002	1.100,245.171
141.779,1.054	3.951,105.333
218.303,0.506	4.702,40.978
95.800,1.049	2.208,33.564
57.176,2.814	0.600,213.420
0.400,140.614
82.053,5.187
298.963,1.604	5.890,123.202
307.408,0.848
0.148,42.205
326.482,3.233
0.935,113.170
101.541,0.193	3.892,15.811
17.492,5.486	0.281,121.613
1.319,33.596
12.187,19.170
165.272,0.365
127.169,0.862	2.231,83.342
118.529,1.505	4.328,24.945
119.573,1.618	3.350,87.522
182.901,1.164	3.133,57.084
163.410,9.627	1.752,236.898
82.584,0.617	0.927,39.202
93.551,0.974
78.218,0.930	1.188,84.580
165.584,8.614	3.104,136.366
59.477,4.230	0.852,95.989
364.524,0.781
234.293,0.122
75.820,1.733	4.332,131.421
80.204,7.517	1.895,32.907
103.333,1.187	12.080,79.404
41.696,9.542	0.452,457.186
76.713,7.425	5.321,183.473
332.169,1.163	4.869,82.678
25.910,1.522	10.651,67.490
213.689,4.863	2.404,148.878
204.590,3.699	2.844,99.700
87.942,1.736	1.145,107.220
138.712,6.682	3.378,59.158
2.240,26.051
2.853,209.471
14.017,5.228	1.065,31.383
0.081,97.135
98.853,0.418	1.276,34.033
90.927,4.330	2.010,381.598
399.750,0.041	4.791,3.717
146.069,0.260
40.716,3.470	0.582,85.791
146.459,0.757	12.449,33.118
309.449,6.451	3.986,74.596
2.526,283.384
59.240,1.869	0.816,156.994
2.360,231.001
75.115,1.332	0.900,86.846
95.524,1.807	1.371,131.443
49.557,1.795	1.226,100.444
71.767,0.660
94.235,5.032
305.189,0.361	3.357,7.540
85.710,9.694	1.799,592.760
69.551,0.163	2.937,15.449
