1	2	2.276381	57.852012	0.902120	0.814301	4.608155	24.000000	0.026717	4.124017	23.000000	89.806775	1.634027	25.000000	0.010555	1.911422	23.000000	86.504486
2	3	41.079433	94.924086	0.266329	0.495363	2.964843	18.000000	0.012027	2.450225	20.000000	62.170919	4.819774	24.000000	0.018010	0.695053	18.000000	19.084578
3	3	10.588160	41.206188	0.594676	0.380030	3.712162	25.000000	0.058547	4.268864	24.000000	17.539305	0.962038	17.000000	0.013355	0.665224	24.000000	18.128407
4	3	90.238203	20.460943	0.525806	0.205336	4.503448	22.000000	0.034934	3.627398	26.000000	54.473364	1.072873	25.000000	0.012681	0.777380	26.000000	31.240127
5	2	66.293752	72.720145	0.236138	0.373612	3.251112	18.000000	0.072352	0.937709	26.000000	85.313174	2.773061	26.000000	0.015050	3.236715	20.000000	31.430248
6	1	8.191520	48.670255	0.978710	0.622772	1.391095	17.000000	0.012250	1.768028	26.000000	18.388513	1.561674	17.000000	0.073537	3.285961	19.000000	2.201006
7	4	26.978066	50.408479	0.747017	0.379457	1.759545	25.000000	0.018357	3.232038	20.000000	90.238203	0.323148	22.000000	0.048874	4.590509	18.000000	47.838661
8	4	51.873516	58.868026	0.598191	0.828441	4.690108	20.000000	0.020434	2.751594	22.000000	87.598339	0.799921	18.000000	0.029190	0.597258	20.000000	66.471995
9	3	48.808221	92.612094	0.550072	0.234535	3.007412	25.000000	0.024581	3.983120	17.000000	34.473831	1.561595	22.000000	0.011612	0.684957	25.000000	38.655118
10	2	19.050557	50.927289	0.183183	0.292376	1.158341	17.000000	0.541993	0.844955	20.000000	93.293197	5.065296	19.000000	0.420188	4.240879	19.000000	41.079433
11	4	18.389096	67.209719	0.146030	0.336164	2.464574	24.000000	0.162077	3.774278	19.000000	56.989814	1.660178	20.000000	0.048966	1.759545	23.000000	54.475951
12	2	6.327446	25.945713	0.247649	0.710569	4.709237	23.000000	0.010660	1.066581	24.000000	92.572658	3.525027	19.000000	0.029999	3.241080	18.000000	13.821310
13	3	14.550136	84.556203	0.469398	0.459989	1.413014	22.000000	0.164926	1.857693	20.000000	26.978066	2.391144	18.000000	0.019838	2.279765	23.000000	72.171857
14	2	96.328383	20.387861	0.703682	0.276253	3.295399	19.000000	0.015105	3.466922	23.000000	16.441658	3.802947	18.000000	0.010660	0.781400	22.000000	92.572658
15	3	4.789710	23.493708	0.421446	0.736199	1.107551	18.000000	0.012027	1.228980	20.000000	81.044464	1.901687	24.000000	0.046823	3.470245	18.000000	23.351758
16	2	80.922522	47.757516	0.723498	0.201686	0.050790	23.000000	0.017826	2.586436	25.000000	42.986695	4.213814	25.000000	0.011395	0.256413	22.000000	65.589580
17	1	13.643671	84.049122	0.677968	0.590417	2.742607	19.000000	0.971986	2.248235	25.000000	1.028821	4.589204	21.000000	0.020221	3.206659	24.000000	1.028821
18	2	58.932174	86.042195	0.214942	0.854992	3.157138	23.000000	0.073294	2.586436	25.000000	49.454681	4.213814	25.000000	0.012410	0.256413	25.000000	5.235328
19	3	16.254622	26.514008	0.514900	0.586858	4.105162	26.000000	0.024019	4.083189	26.000000	40.598755	3.372476	18.000000	0.034606	2.922488	25.000000	35.517677
20	2	12.185414	1.028821	0.540497	0.823435	0.256413	17.000000	0.024467	3.346375	23.000000	31.596610	4.451070	18.000000	0.015914	3.917109	17.000000	42.166567
21	2	14.378663	76.200440	0.584372	0.672394	1.275787	23.000000	0.077940	1.364685	19.000000	86.397776	4.000731	19.000000	0.082065	4.873727	21.000000	1.028821
22	2	45.719779	46.627783	0.603625	0.411813	0.899397	18.000000	0.017731	4.700131	25.000000	35.299425	4.965050	21.000000	0.014879	0.711741	21.000000	6.063326
23	2	3.558850	99.584927	0.996858	0.475277	1.253883	22.000000	0.015486	2.419950	25.000000	54.945830	0.671412	17.000000	0.017826	4.223808	25.000000	42.986695
24	2	13.821310	85.313174	0.694975	0.376639	0.795060	25.000000	0.011126	1.386906	25.000000	94.945049	2.439206	23.000000	0.068728	2.667232	23.000000	84.556203
25	3	40.656870	34.348302	0.941338	0.940609	1.937565	26.000000	0.011743	3.403548	19.000000	37.495622	3.174280	22.000000	0.015237	1.733588	25.000000	92.164835
26	3	47.699468	91.793020	0.377962	0.375124	2.877627	20.000000	0.015634	0.752370	22.000000	26.089030	3.984926	20.000000	0.015634	3.852371	22.000000	26.089030
27	2	33.834469	42.633121	0.193317	0.740827	2.073365	22.000000	0.541993	3.158884	23.000000	93.293197	2.019191	17.000000	0.012027	0.529709	19.000000	62.170919
28	1	57.893216	75.070006	0.529048	0.540912	2.343670	25.000000	0.398759	2.227832	20.000000	7.338935	0.190327	23.000000	0.023712	2.737631	21.000000	11.990873
29	2	16.441658	93.810876	0.932479	0.393945	0.676114	18.000000	0.011722	4.461416	19.000000	66.447225	3.474947	20.000000	0.011722	1.536877	17.000000	66.447225
30	2	31.740247	35.985452	0.652742	0.475385	2.786284	18.000000	0.010856	1.068388	21.000000	69.362815	2.848989	17.000000	0.048761	4.411536	26.000000	15.892933
31	2	16.254622	26.514008	0.514900	0.586858	4.105162	26.000000	0.024019	4.083189	26.000000	56.398697	3.372476	18.000000	0.028329	2.922488	25.000000	18.389096
32	3	99.654352	42.280479	0.324008	0.511552	0.627675	22.000000	0.015486	4.518128	19.000000	54.945830	0.671412	25.000000	0.017826	4.223808	25.000000	42.986695
33	2	63.988319	85.115320	0.819305	0.162904	3.189878	19.000000	0.011855	0.961587	23.000000	31.514465	0.336433	21.000000	0.011513	1.998365	21.000000	84.355928
34	2	58.932174	86.042195	0.214942	0.854992	3.157138	26.000000	0.011749	2.873558	23.000000	80.123515	2.933715	19.000000	0.126271	2.101781	23.000000	65.246290
35	1	66.835081	18.128407	0.165352	0.344724	4.278394	23.000000	0.064457	0.254593	17.000000	26.531078	0.474055	19.000000	0.024596	1.558155	22.000000	34.348302
36	2	43.880728	5.405129	0.253660	0.104293	2.427919	25.000000	0.012690	2.515204	22.000000	34.090324	0.438492	17.000000	0.018423	2.058267	24.000000	63.963377
37	2	94.016332	66.169280	0.889864	0.785000	1.123862	26.000000	0.032845	4.390761	23.000000	19.626257	4.081319	20.000000	0.010402	1.679960	22.000000	4.194714
38	3	85.115320	80.123515	0.162904	0.684057	0.898947	23.000000	0.031731	0.336433	21.000000	86.854671	2.137613	21.000000	0.031333	1.545009	25.000000	91.229601
39	3	51.897289	13.281272	0.987365	0.758965	1.409299	25.000000	0.012880	4.134996	25.000000	33.805152	4.685215	23.000000	0.014455	3.059386	24.000000	62.506891
40	1	24.429022	57.066917	0.693872	0.705308	1.466188	19.000000	0.014569	5.224519	21.000000	55.715626	4.621498	20.000000	0.730418	3.900902	19.000000	10.177618
41	3	77.751671	39.407888	0.908466	0.726710	3.580862	23.000000	0.014050	1.301125	17.000000	81.708021	1.060164	21.000000	0.030035	1.337427	24.000000	18.179763
42	2	73.276367	2.753049	0.718325	0.471782	2.524388	23.000000	0.011811	3.579314	25.000000	2.849576	4.270691	19.000000	0.053476	0.749244	21.000000	78.781090
43	2	48.562125	95.635923	0.117829	0.465676	2.702088	20.000000	0.011293	4.142058	26.000000	51.721507	3.209218	26.000000	0.034735	3.000164	23.000000	9.567543
44	3	53.888004	86.149888	0.696616	0.658354	4.462678	17.000000	0.032585	0.839170	22.000000	70.301468	2.461017	25.000000	0.016078	2.635348	21.000000	35.519924
45	3	26.555307	15.679687	0.799245	0.942314	4.108625	26.000000	0.054974	4.973435	25.000000	88.727216	0.329810	24.000000	0.036670	3.932898	25.000000	80.708397
46	1	35.481825	26.344522	0.863807	0.756389	4.450026	19.000000	0.209994	1.011907	22.000000	8.726812	4.082698	17.000000	0.011192	1.809260	26.000000	7.342900
47	3	50.101222	7.335963	0.641822	0.712022	3.393246	20.000000	0.021893	3.038626	24.000000	39.312411	4.536090	21.000000	0.022742	1.468309	26.000000	82.809244
48	3	67.999470	7.494205	0.971380	0.370253	4.444194	19.000000	0.157178	2.154174	23.000000	51.337976	3.876226	20.000000	0.011266	3.259177	26.000000	14.669101
49	2	33.514369	93.109183	0.630732	0.622963	1.391322	20.000000	0.010681	4.511706	20.000000	78.491830	2.914028	18.000000	0.031932	1.543126	18.000000	6.324890
50	3	23.521323	62.417505	0.472592	0.519814	1.990956	21.000000	0.044025	2.862142	21.000000	75.014785	0.625928	20.000000	0.027382	1.908171	24.000000	76.913586
51	3	28.854796	7.307925	0.439376	0.634435	0.386941	25.000000	0.136879	1.228460	26.000000	87.224685	1.258160	24.000000	0.012485	3.859024	24.000000	97.043498
52	2	19.864935	22.527511	0.424190	0.849267	2.981349	20.000000	0.030499	1.454814	17.000000	30.569427	2.612377	24.000000	0.013612	1.809558	23.000000	37.721914
53	2	48.866417	29.051135	0.875600	0.514888	3.002841	25.000000	0.045610	4.980477	21.000000	2.212656	0.901391	21.000000	0.187263	4.520214	20.000000	37.309914
54	3	36.974684	29.447904	0.774650	0.422545	1.102670	24.000000	0.017086	4.618673	24.000000	28.452579	3.069196	25.000000	0.011591	4.257253	23.000000	55.719800
55	2	94.974520	34.131607	0.979998	0.401861	4.059384	20.000000	0.010330	4.780988	25.000000	17.222158	0.793331	20.000000	0.010869	0.812961	25.000000	86.221151
56	2	18.519681	89.265360	0.643554	0.654092	2.438971	24.000000	0.051908	1.397355	22.000000	85.142988	4.907383	19.000000	0.018957	1.840667	23.000000	24.640098
57	2	73.353636	92.781616	0.395585	0.937356	2.903144	20.000000	0.010681	3.060755	20.000000	78.491830	1.650653	18.000000	0.031932	4.613817	18.000000	31.316918
58	3	83.885600	4.028155	0.862515	0.769737	4.440700	26.000000	0.022510	1.181135	22.000000	95.284741	5.051150	19.000000	0.219745	2.793936	26.000000	97.876807
59	2	61.797239	28.015630	0.123262	0.996227	4.871818	21.000000	0.011622	2.211309	17.000000	13.643671	1.341255	25.000000	0.011898	2.262309	22.000000	64.576528
60	3	67.400048	65.415079	0.450207	0.395192	4.076742	24.000000	0.033958	4.177341	21.000000	75.211504	1.611566	20.000000	0.027412	0.256903	20.000000	58.687355
61	3	48.282542	37.079028	0.427043	0.358617	1.783717	22.000000	0.029838	1.179505	26.000000	33.514369	4.977489	24.000000	0.010740	4.317804	26.000000	59.380480
62	2	8.480832	89.520414	0.854688	0.736456	2.285247	24.000000	0.013971	0.489262	23.000000	16.208678	2.339840	20.000000	0.016584	3.262106	20.000000	33.303303
63	2	5.245357	72.529787	0.529841	0.427991	1.807901	20.000000	0.011697	1.540315	18.000000	67.551052	3.933216	24.000000	0.013633	1.783717	24.000000	92.781616
64	2	88.729491	12.598093	0.892343	0.942115	4.422649	22.000000	0.010681	3.377262	25.000000	30.943610	2.629446	19.000000	0.016887	0.722963	23.000000	31.390673
65	3	75.211504	36.479954	0.295886	0.956209	0.546084	22.000000	0.011591	2.340096	22.000000	86.274956	1.752944	19.000000	0.017947	4.551876	19.000000	31.558084
66	2	33.514369	93.109183	0.622963	0.349569	4.217804	25.000000	0.030020	3.105439	19.000000	36.478571	3.060755	25.000000	0.039198	1.391322	26.000000	29.528166
67	3	23.236664	84.896634	0.694913	0.758865	0.111832	22.000000	0.021515	1.603946	20.000000	77.993290	2.098873	26.000000	0.028433	4.204977	20.000000	68.158623
68	2	12.092526	3.032737	0.715091	0.405342	3.859066	24.000000	0.019910	3.157865	17.000000	5.820239	1.689759	18.000000	0.012161	0.779455	26.000000	20.952960
69	3	39.399529	30.486636	0.930504	0.342561	2.260782	19.000000	0.016994	4.688087	25.000000	57.075390	5.072500	21.000000	0.021084	0.408371	19.000000	16.296801
70	2	79.693282	53.857506	0.811707	0.826537	4.609240	21.000000	0.054123	0.299203	22.000000	27.852222	3.839001	18.000000	0.014649	2.926356	18.000000	54.809074
71	2	10.580815	97.238439	0.992850	0.721424	2.057489	20.000000	0.239486	0.669092	17.000000	65.737909	0.692152	26.000000	0.012269	2.239858	19.000000	32.564847
72	2	48.100954	59.145997	0.971081	0.267505	3.047937	23.000000	0.015448	0.193069	24.000000	55.062657	4.558629	21.000000	0.017312	2.309726	17.000000	58.255572
73	2	36.479954	22.547511	0.295886	0.956209	4.317804	23.000000	0.010740	3.069196	17.000000	59.380480	4.553904	21.000000	0.017086	4.179365	20.000000	28.452579
74	4	12.185414	12.185414	0.100262	0.540497	3.939318	23.000000	0.015327	0.274280	25.000000	18.379878	3.346375	25.000000	0.155667	0.256413	17.000000	86.854671
75	3	21.580122	22.881513	0.922190	0.722617	4.277557	19.000000	0.017304	4.601524	17.000000	30.262224	4.219264	17.000000	0.024046	0.878181	24.000000	55.990674
76	1	98.730378	70.915779	0.308605	0.331308	2.312971	22.000000	0.190645	4.280841	21.000000	72.529787	0.564426	24.000000	0.020711	4.545742	19.000000	37.079028
77	1	98.680529	2.178361	0.381291	0.543760	4.278741	25.000000	0.013854	4.484394	23.000000	27.786280	0.120834	20.000000	0.038983	2.850972	26.000000	46.572198
