parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,020,020,020,1,1,-1.017471,6.005573,-2.201282,1
2,1,002,002,-1,1,1,0.652445,1.035343,7.199647,1
3,1,102,102,102-201,1,1,1.709801,-3.213919,6.49605,1
4,1,211,211,201,1,1,6.260256,-3.400197,0.094155,1
5,1,021,021,021,1,1,-4.591982,4.983696,2.042404,1
6,2,022-220,220,220,2,0.97,4.172144,4.908195,-5.818367,0.97
6,2,022-220,022,220,2,0.03,0.006153,1.831044,4.264805,0.03
7,3,002-020-200,002,002-020-200,3,0.51,-1.764995,-1.712416,6.561614,0.51
7,3,002-020-200,200,002-020-200,3,0.23,3.978329,-1.647419,0.465341,0.23
7,3,002-020-200,020,002-020-200,3,0.26,-0.413908,4.67822,0.205641,0.26
8,1,200,200,200,1,1,6.467389,-2.466592,-2.229937,1
9,2,002-021,002,002-021,2,0.57,-1.352751,0.149623,6.523459,0.57
9,2,002-021,021,002-021,2,0.43,-6.05169,6.447643,0.347741,0.43
10,1,012,012,012,1,1,-6.223812,0.25737,6.050579,1
11,2,102-200,200,102-200,2,0.3,7.419477,-0.61729,0.240888,0.3
11,2,102-200,102,102-200,2,0.7,1.405329,-2.596782,6.684432,0.7
12,1,022,022,022,1,1,-9.189776,3.914031,2.248124,1
13,3,012-020-200,012,012-020-200,3,0.04,-3.698935,1.683132,3.081384,0.04
13,3,012-020-200,200,012-020-200,3,0.49,6.46179,-0.569703,-2.108281,0.49
13,3,012-020-200,020,012-020-200,3,0.47,-0.081462,5.771921,-0.780535,0.47
14,1,202,202,202,2,0.66,1.590879,-6.243051,2.908297,1
14,1,202,202,202,2,0.34,2.483157,-6.240756,1.639088,1
15,1,201,201,201,1,1,7.498841,-6.431547,1.144135,1
16,1,220,220,220,1,1,2.491882,2.394303,-8.256468,1
17,3,012-120-202,120,012-202-220,3,0.2,1.166846,4.849053,0.90836,0.2
17,3,012-120-202,202,012-202-220,3,0.52,3.917266,-1.356721,6.566628,0.52
17,3,012-120-202,012,012-202-220,3,0.28,-2.089444,0.682119,7.038374,0.28
18,2,022-220,220,022-220,2,0.36,3.448395,5.479039,-4.943463,0.36
18,2,022-220,022,022-220,2,0.64,-2.484167,2.485658,1.608266,0.64
19,2,022-220,220,022-220,2,0.76,4.978421,1.472063,-3.648977,0.76
19,2,022-220,022,022-220,2,0.24,-0.780187,1.754289,1.847014,0.24
20,2,022-220,022,220,2,0.01,-2.422084,1.73031,3.084434,0.01
20,2,022-220,220,220,2,0.99,2.360973,3.219083,-5.009593,0.99
21,1,012,012,012,1,1,0.637784,-1.621103,3.700148,1
22,2,022-202,202,022-202-210,2,0.73,1.730921,-1.600494,0.120708,0.73
22,2,022-202,022,022-202-210,2,0.27,-3.327314,2.259565,-0.443708,0.27
23,2,012-210,210,012-210,2,0.82,2.20162,-0.568815,-2.089778,0.82
23,2,012-210,012,012-210,2,0.18,-1.206177,-1.202118,4.100212,0.18
24,2,012-202,202,012-202,2,0.19,3.592711,-5.528677,2.415904,0.19
24,2,012-202,012,012-202,2,0.81,-2.417806,0.976845,6.357811,0.81
25,2,022-120,022,022-120,2,0.62,-4.896384,1.994551,5.69966,0.62
25,2,022-120,120,022-120,2,0.38,0.966578,6.862292,-0.791675,0.38
26,3,002-021-210,210,002-021-210,3,0.59,6.713545,0.169362,-4.218979,0.59
26,3,002-021-210,002,002-021-210,3,0.24,0.440671,-2.323275,6.781819,0.24
26,3,002-021-210,021,002-021-210,3,0.17,0.328577,4.204557,1.617404,0.17
27,2,012-020,012,012-020,2,0.11,-8.375147,0.625972,3.935965,0.11
27,2,012-020,020,012-020,2,0.89,-2.963792,6.992103,-1.321412,0.89
28,1,210,210,210,1,1,2.160031,-0.003914,-1.341915,1
29,1,021,021,021,1,1,-3.882147,6.533662,-0.404382,1
30,1,220,220,220,1,1,1.882727,4.719323,-4.143736,1
31,1,022,022,022-102,1,1,-4.39321,3.484055,3.635601,1
32,2,201-220,201,201-220,2,0.16,7.39636,-4.572842,1.045105,0.16
32,2,201-220,220,201-220,2,0.84,3.192522,1.786868,-3.503218,0.84
33,2,201-220,201,201-220,2,0.68,7.237837,-2.534714,1.979996,0.68
33,2,201-220,220,201-220,2,0.32,3.96669,2.053979,-3.52295,0.32
34,2,020-022,022,020,2,0.39,-4.939507,1.766392,2.974433,0.39
34,2,020-022,020,020,2,0.61,-0.75479,7.051299,0.763025,0.61
35,2,002-201,201,002-201,2,0.25,6.214397,-5.382076,0.778856,0.25
35,2,002-201,002,002-201,2,0.75,-0.112442,0.787759,6.875221,0.75
36,1,201,201,201,1,1,6.468393,-7.34939,0.824142,1
37,2,120-202,202,202,2,0.95,3.349931,-7.990821,2.396228,0.95
37,2,120-202,120,202,2,0.05,0.460738,2.023462,0.181463,0.05
38,2,202-210,210,202-210,3,0.08,6.404397,0.530298,-1.925673,0.08
38,2,202-210,202,202-210,3,0.69,1.70603,-2.71785,6.477568,0.9199999999999999
38,2,202-210,202,202-210,3,0.23,3.599864,-2.71785,2.123706,0.9199999999999999
39,2,102-200,200,102-200,2,0.76,7.5257,1.03663,-0.906311,0.76
39,2,102-200,102,102-200,2,0.24,1.617923,-5.051693,5.494743,0.24
40,1,202,202,202,1,1,3.483118,-6.095932,-0.611629,1
41,1,210,210,210,1,1,5.338147,-0.347611,-9.166626,1
42,3,022-121-201,022,022-120-201,3,0.49,-4.922025,2.114096,2.493308,0.49
42,3,022-121-201,121,022-120-201,3,0.32,-0.03953,2.120174,0.354742,0.32
42,3,022-121-201,201,022-120-201,3,0.19,5.605435,-3.339438,0.939518,0.19
