Phase,Count,Frequency
0002,3,3e-4
0002-0022-2020,1,1e-4
0002-1020,1,1e-4
0002-2001,1,1e-4
0002-2020,47,0.0047
0002-2021,1,1e-4
0012,1,1e-4
0012-0020,1,1e-4
0012-0020-0102,1,1e-4
0012-0020-0202,1,1e-4
0012-0021-0202,1,1e-4
0012-0022-0202,1,1e-4
0012-0202,4,4e-4
0012-0202-1020,3,3e-4
0012-0202-2011-2020,1,1e-4
0012-0202-2011-2021,1,1e-4
0012-0202-2020,47,0.0047
0012-0212-2020,2,2e-4
0012-1020,1,1e-4
0012-1021-2020,1,1e-4
0012-2010,1,1e-4
0012-2011,1,1e-4
0012-2020,30,0.003
0020,7,7e-4
0020-0102,2,2e-4
0020-0200,2,2e-4
0020-0202,53,0.0053
0020-0210,1,1e-4
0020-0220,1,1e-4
0021,6,6e-4
0021-0022,1,1e-4
0021-0022-0202-2020,1,1e-4
0021-0102,2,2e-4
0021-0202,24,0.0024
0021-0202-0211,1,1e-4
0021-0202-0221,1,1e-4
0021-0202-2020,25,0.0025
0021-0202-2021,3,3e-4
0021-0212,1,1e-4
0021-2020,2,2e-4
0022,9,9e-4
0022-0202,8,8e-4
0022-0202-1020,1,1e-4
0022-0202-1022-2020,1,1e-4
0022-0202-2020,23,0.0023
0022-0212-2020,2,2e-4
0022-2020,12,0.0012
0101-2020,1,1e-4
0102,10,0.001
0102-0120-2020,1,1e-4
0102-1020,4,4e-4
0102-2001-2020,1,1e-4
0102-2011,1,1e-4
0102-2020,81,0.0081
0102-2020-2021,1,1e-4
0112-0121-2020,1,1e-4
0112-0122-2020,1,1e-4
0112-0202,2,2e-4
0112-0202-2011-2020,1,1e-4
0112-0202-2020,15,0.0015
0112-1012-2020,1,1e-4
0112-2020,3,3e-4
0120,2,2e-4
0120-0200-2020,1,1e-4
0120-0201,1,1e-4
0120-0201-2020,1,1e-4
0120-0202,43,0.0043
0120-0202-0210-2020,1,1e-4
0120-0202-0211,1,1e-4
0120-0202-0220-2020,1,1e-4
0120-0202-1020,2,2e-4
0120-0202-2020,56,0.0056
0120-0210-2020,1,1e-4
0120-2020,6,6e-4
0121,1,1e-4
0121-0122-0202,1,1e-4
0121-0202,9,9e-4
0121-0202-2020,29,0.0029
