parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,002,002,002,1,1,-0.3707,-1.378724,7.660429,1
2,1,020,020,020,1,1,0.421203,5.232286,-2.108371,1
3,2,102-201,102,012-102-201,2,0.76,1.344125,-6.4513489999999996,6.307003,0.76
3,2,102-201,201,012-102-201,2,0.24,7.208956,-2.129794,0.188273,0.24
4,2,020-200,200,020-200,2,0.57,5.932526,0.697429,-2.079302,0.57
4,2,020-200,020,020-200,2,0.43,-0.455653,7.151076,-1.006077,0.43
5,1,021,021,021,1,1,-4.1412890000000004,6.530328,1.679346,1
6,3,002-020-200,020,002-020-200,3,0.05,-1.516912,3.915384,1.608969,0.05
6,3,002-020-200,200,002-020-200,3,0.14,3.930047,-1.265328,2.020794,0.14
6,3,002-020-200,002,002-020-200,3,0.81,-2.120013,-2.304023,7.746493,0.81
7,2,120-210,120,120-210,2,0.66,2.653331,7.214039,-6.886415,0.66
7,2,120-210,210,120-210,2,0.34,6.912273,2.421643,-6.867382,0.34
8,2,020-210,020,020-210,2,0.17,0.379003,6.13497,0.168387,0.17
8,2,020-210,210,020-210,2,0.83,6.90926,0.459777,-6.004152,0.83
9,1,020,020,020,1,1,-3.333661,6.796589,-0.306685,1
10,3,021-022-210,022,021,3,0.35,-4.793399,2.83201,6.118821,0.35
10,3,021-022-210,021,021,3,0.55,-1.335926,5.242101,2.518102,0.55
10,3,021-022-210,210,021,3,0.1,3.646514,2.33621,0.448125,0.1
11,2,012-020,020,012-020,2,0.07,1.523651,4.419238,1.340021,0.07
11,2,012-020,012,012-020,2,0.93,-0.956932,1.949867,6.363392,0.93
12,1,201,201,120-201,1,1,7.929363,-10.018634,1.724774,1
13,1,202,202,202,1,1,5.371869,-4.91863,3.927222,1
14,2,022-201,201,201,2,0.55,5.271507,1.32165,1.381131,0.55
14,2,022-201,022,201,2,0.45,-1.526816,4.365376,2.489451,0.45
15,1,202,202,202-220,1,1,1.610302,-2.786965,4.831419,1
16,1,102,102,102-200,1,1,-0.275562,-1.536681,6.368017,1
17,2,120-210,210,120-210,2,0.71,6.314134,1.067785,-6.918578,0.71
17,2,120-210,120,120-210,2,0.29,-0.019323,6.72638,-3.020681,0.29
18,1,202,202,120-202,1,1,3.512209,-3.148046,2.764527,1
19,1,120,120,120,1,1,2.211919,4.941101,0.276302,1
20,1,120,120,-2,1,1,1.680451,4.905071,-0.870035,1
21,3,021-102-200,021,-1,3,0.52,-1.755125,6.578876,0.924217,0.52
21,3,021-102-200,200,-1,3,0.24,7.05805,1.440802,-0.843618,0.24
21,3,021-102-200,102,-1,3,0.24,2.411122,0.40042,3.294573,0.24
22,1,020,020,020,1,1,1.558224,6.3198,-1.312119,1
23,1,002,002,002-201,1,1,-0.484273,-1.179183,6.368226,1
24,2,120-200,120,120-200,2,0.14,-0.264917,4.46784,-5.975925,0.14
24,2,120-200,200,120-200,2,0.86,6.121727,-1.658827,-0.505243,0.86
25,1,002,002,002-201,1,1,-0.484273,-1.179182,6.368226,1
26,3,022-202-220,220,-1,3,0.31,2.842642,3.608093,-1.477924,0.31
26,3,022-202-220,202,-1,3,0.51,2.843006,-2.612103,3.29279,0.51
26,3,022-202-220,022,-1,3,0.18,0.01457,3.294526,2.299097,0.18
27,2,022-201,022,022-200,2,0.99,-4.436983,3.514766,4.202666,0.99
27,2,022-201,201,022-200,2,0.01,3.036566,-2.899628,1.251721,0.01
28,1,200,200,200,1,1,6.938596,0.875714,-3.048599,1
29,2,021-201,201,021-201,2,0.64,3.537171,1.533612,1.398248,0.64
29,2,021-201,021,021-201,2,0.36,-1.21236,6.647348,1.31348,0.36
30,2,012-120,120,012-120,2,0.91,1.105336,5.28739,-4.048645,0.91
30,2,012-120,012,012-120,2,0.09,-2.561364,-0.409364,3.701741,0.09
31,1,220,220,220,1,1,3.055471,5.054111,-10.023737,1
32,2,002-020,002,002-020,2,0.64,-0.307002,0.71066,6.235093,0.64
32,2,002-020,020,002-020,2,0.36,0.478887,6.306979,0.33823,0.36
33,1,002,002,002,1,1,-0.062608,-0.066325,7.064223,1
34,1,012,012,012-120-202,1,1,-1.3551,1.200992,8.19747,1
35,3,022-200-202,202,022-200,3,0.23,2.585554,-1.776534,3.748869,0.23
35,3,022-200-202,022,022-200,3,0.26,-3.440704,3.923867,2.468333,0.26
35,3,022-200-202,200,022-200,3,0.51,8.064838,-0.354424,0.090215,0.51
36,3,012-202-220,012,012-202,3,0.28,0.800479,-0.039451,7.413959,0.28
36,3,012-202-220,220,012-202,3,0.24,2.721828,4.219368,-0.853594,0.24
36,3,012-202-220,202,012-202,3,0.48,3.312372,-4.224673,4.802641,0.48
37,1,002,002,002,1,1,-8.73e-4,1.9172,5.692476,1
38,2,020-210,210,020-210,2,0.18,5.188379,2.316133,-3.985705,0.18
38,2,020-210,020,020-210,2,0.82,-0.378427,8.062988,-0.211783,0.82
39,2,002-022,022,002,2,0.74,-7.089166,5.171002,2.832052,0.74
39,2,002-022,002,002,2,0.26,-2.232975,0.504447,6.134085,0.26
40,3,002-020-200,200,002-020-200,3,0.42,4.676094,-1.267063,-1.198965,0.42
40,3,002-020-200,002,002-020-200,3,0.32,0.307569,-1.431454,3.9306,0.32
40,3,002-020-200,020,002-020-200,3,0.26,0.274449,5.053849,-2.61509,0.26
41,2,022-202,202,022-202,2,0.41,2.371393,-0.56777,4.310093,0.41
41,2,022-202,022,022-202,2,0.59,0.068082,1.890872,3.190607,0.59
42,1,022,022,022-210,1,1,-9.040242,3.927819,2.954848,1
43,2,012-202,202,012,2,0.05,3.397846,-3.141907,3.374604,0.05
43,2,012-202,012,012,2,0.95,-1.380863,-0.333884,6.44303,0.95
44,1,020,020,020,1,1,-1.19815,7.366025,-0.578764,1
45,2,120-210,120,120-210,2,0.9,1.075896,7.184975,-1.912193,0.9
45,2,120-210,210,120-210,2,0.1,5.291662,0.798523,0.52202,0.1
46,1,020,020,020,1,1,0.956946,7.196477,1.339908,1
47,2,022-210,210,022-210,2,0.16,5.18488,0.658196,-1.526043,0.16
47,2,022-210,022,022-210,2,0.84,-3.581475,3.143793,3.637675,0.84
48,2,120-220,220,120,2,0.79,4.968357,2.564761,-0.584273,0.79
