parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,002-200,002,002-200,2,0.09,-0.412247,-1.829477,5.370143,0.09
1,2,002-200,200,002-200,2,0.91,6.205911,-0.440416,1.777148,0.91
2,1,021,021,021-210,1,1,-10.328114,5.014093,-0.047846,1
3,1,102,102,102,1,1,2.421918,-7.705879,5.158345,1
4,2,020-200,020,020-200,2,0.55,1.515257,5.88175,-0.684068,0.55
4,2,020-200,200,020-200,2,0.45,6.569348,1.48261,0.395711,0.45
5,3,002-021-200,021,002-021-200,3,0.31,-3.42172,4.877076,1.660145,0.31
5,3,002-021-200,200,002-021-200,3,0.04,4.152035,-0.778645,0.671382,0.04
5,3,002-021-200,002,002-021-200,3,0.65,-2.153311,-1.419548,6.201222,0.65
6,1,200,200,012-200,1,1,5.945524,0.169212,1.460294,1
7,1,021,021,021,1,1,-4.194131,6.009458,1.317735,1
8,1,002,002,002,1,1,0.659701,0.095245,5.709055,1
9,2,020-210,210,020-210,2,0.27,4.873216,2.298064,-2.956017,0.27
9,2,020-210,020,020-210,2,0.73,-1.125723,5.544127,-0.703395,0.73
10,1,020,020,020,1,1,-0.062091,7.950743,-0.006258,1
11,2,002-021,002,002-021,2,0.08,-1.480819,2.060565,4.876454,0.08
11,2,002-021,021,002-021,2,0.92,-6.426978,7.692551,0.192718,0.92
12,2,021-202,202,021-202,2,0.5,3.742464,-3.474802,6.805273,0.5
12,2,021-202,021,021-202,2,0.5,-2.671998,6.22848,2.06339,0.5
13,1,020,020,020,1,1,0.533742,4.794893,-0.185079,1
14,2,102-210,210,102-210,2,0.98,7.730834,0.40786,-2.164405,0.98
14,2,102-210,102,102-210,2,0.02,1.940124,-4.275419,2.866841,0.02
15,1,200,200,200,1,1,8.079638,0.816246,-3.875701,1
16,1,202,202,202-210,1,1,4.678405,-4.943807,4.239179,1
17,2,201-220,220,201,2,0.39,4.545688,2.914379,-3.723613,0.39
17,2,201-220,201,201,2,0.61,7.49916,-1.401946,1.856882,0.61
18,2,002-200,200,002-200,2,0.79,3.105735,0.079208,0.669524,0.79
18,2,002-200,002,002-200,2,0.21,-3.4227630000000002,-1.169911,5.546174,0.21
19,1,022,022,022,1,1,-6.747416,5.166494,4.431191,1
20,1,002,002,002,1,1,0.939521,-0.218648,5.542422,1
21,1,202,202,202-211,1,1,6.633941,-3.169513,2.477509,1
22,3,002-020-210,210,002-020-210,3,0.24,4.13743,1.094456,-4.086101,0.24
22,3,002-020-210,020,002-020-210,3,0.67,0.572332,6.049427,-1.079471,0.67
22,3,002-020-210,002,002-020-210,3,0.09,-0.136788,-0.282236,3.829045,0.09
23,2,002-202,202,002,2,0.05,3.264843,0.059698,2.929577,0.05
23,2,002-202,002,002,2,0.95,0.071139,0.639432,4.76814,0.95
24,1,200,200,110-200,1,1,7.048018,-1.045,-0.497461,1
25,3,002-021-210,002,002-021-210,3,0.32,-0.076409,-0.657691,3.870727,0.32
25,3,002-021-210,210,002-021-210,3,0.07,5.689124,-0.093069,-3.839361,0.07
25,3,002-021-210,021,002-021-210,3,0.61,-6.083722,5.989745,-0.56947,0.61
26,2,012-211,211,012,2,0.01,3.434064,-1.923255,0.933714,0.01
26,2,012-211,012,012,2,0.99,-0.287724,1.284222,4.214107,0.99
27,2,202-220,202,202-220,2,0.7,2.940661,-2.826023,2.369987,0.7
27,2,202-220,220,202-220,2,0.3,4.800652,3.135608,-0.551124,0.3
28,2,020-022,020,020,2,0.86,0.609359,6.20947,0.411313,0.86
28,2,020-022,022,020,2,0.14,-0.762253,1.228722,4.800778,0.14
29,1,020,020,020,1,1,0.025154,7.534945,-0.169677,1
30,1,020,020,020,1,1,-2.336333,6.032296,-5.774672,1
31,1,021,021,021,1,1,0.84898,3.272761,2.221301,1
32,2,012-020,012,012-020,2,0.28,-4.331518,0.891635,6.614023,0.28
32,2,012-020,020,012-020,2,0.72,1.017592,5.468655,1.303293,0.72
33,1,020,020,011-020,1,1,-0.053459,6.862859,-3.401662,1
34,2,012-202,202,012,2,0.79,4.404405,-2.932292,2.288485,0.79
34,2,012-202,012,012,2,0.21,0.187317,0.974967,5.083944,0.21
35,2,002-021,002,002-021,2,0.8,1.167387,0.110096,6.554725,0.8
35,2,002-021,021,002-021,2,0.2,-1.68208,6.445821,1.421458,0.2
36,2,020-200,200,020-200,2,0.8,5.875764,-0.001175,0.138328,0.8
36,2,020-200,020,020-200,2,0.2,-0.048372,6.588666,-0.9575,0.2
37,1,211,211,-2,1,1,4.374897,1.163644,0.777031,1
38,2,120-201,201,120-201,2,0.77,8.061161,0.686128,1.356102,0.77
38,2,120-201,120,120-201,2,0.23,1.66545,6.261697,-1.084637,0.23
39,1,220,220,220,1,1,1.549535,1.926638,-5.727827,1
40,1,202,202,202,1,1,6.501357,-4.283778,2.673363,1
