50.753,10.440	0.027,115.877
99.311,3.352	0.014,131.201
101.940,3.848	0.027,33.980
13.953,2.293	0.008,87.585
108.270,0.161
47.507,1.051	0.735,84.445
80.130,6.225	0.093,109.557
30.964,1.566	0.010,59.168	0.893,59.168
75.392,3.665	0.031,95.085
51.218,1.051	0.028,92.741	0.980,92.741
92.626,4.410	0.013,99.446
139.583,0.994	0.084,83.614
114.773,0.671	0.022,30.189
12.056,1.660	0.007,139.583
153.799,1.043	0.049,47.866	4.037,47.866
108.765,2.566	0.054,130.713
2.169,3.660	143.987,3.660	0.026,101.730
0.086,4.794	5.693,0.051
0.251,10.637	10.108,0.184
192.300,6.008	0.117,49.613
0.916,12.688	44.371,0.215
83.614,1.488	0.050,125.083	1.002,125.083
126.121,0.851	0.044,57.918
173.252,0.368	1.339,20.235
192.402,6.027	0.245,64.291
5.922,1.551	99.838,1.551	0.412,96.660
89.455,0.108	0.023,7.121
0.075,173.627
1.483,2.929	48.854,2.929	0.018,257.625
68.933,0.499	0.055,36.692
77.069,2.082	0.012,94.447
33.519,1.700	0.007,113.898
0.006,214.029
115.699,2.892	0.036,234.745
1.778,8.559	147.577,0.129
162.081,1.417	0.073,99.997
63.848,0.937	0.015,80.402
88.423,1.470	0.177,30.410
66.428,1.092	0.040,78.821	2.946,78.821
48.916,2.020	0.006,101.944
83.441,16.718	0.093,295.129
62.303,0.532	0.009,38.838
0.014,126.674
126.624,2.227	0.442,202.918
14.583,2.189	0.009,144.411
68.355,1.387	0.012,124.347
54.730,0.262
210.465,3.060	0.240,177.037
273.665,0.077
0.002,38.930
54.210,1.961	0.007,44.340
2.557,1.648	161.524,1.648	0.032,105.773
52.513,0.686	0.033,54.860
105.363,2.247	0.127,110.154
4.653,1.508	0.001,147.314
120.814,1.935	0.097,114.613
95.591,5.383	0.078,253.270
117.239,1.209	0.040,44.137
28.171,22.929	0.009,211.621
29.500,0.182	0.019,12.158
25.584,0.916	0.015,82.477
0.344,33.694	33.498,0.362
2.877,1.399	268.191,1.399	0.032,58.204
1.328,1.402	83.468,1.402
128.261,1.070	0.050,64.482
92.697,3.097	0.014,159.988	0.996,159.988
1.429,24.472	100.024,0.561
81.614,0.360	0.879,32.621
1.832,8.443	107.591,0.228
63.371,5.023	0.018,415.332
230.911,2.851	0.681,109.325
57.918,12.565	0.056,327.256
2.142,1.189	24.395,1.189	0.260,102.732
217.588,1.219	0.462,74.688
62.371,2.448	0.010,204.929
86.853,1.453	0.033,78.997	2.837,78.997
0.033,135.582
81.123,0.991	0.019,52.187
1.098,3.571	75.369,3.571	0.026,101.734
0.004,250.796
532.012,4.161	0.080,181.998
125.634,6.313	0.318,407.655
13.037,1.157	0.003,78.628
0.017,344.853
140.943,0.813	0.116,52.786
0.588,3.902	35.356,3.902	0.009,215.277
209.887,0.708	0.346,40.174
90.108,0.648	0.074,41.401
45.692,0.949	0.041,47.641	1.369,47.641
116.571,2.360	0.109,145.983	2.010,145.983
26.109,1.412	0.008,84.480
39.737,1.366	0.007,55.444
124.562,4.576	1.258,64.360
44.127,11.506	0.026,204.931
184.284,6.937	0.025,70.984
16.871,11.824	0.008,112.695
139.349,0.335	0.385,18.587
15.171,2.760	0.007,171.143
90.268,3.153	0.023,134.997	0.970,134.997
4.156,29.514	189.596,0.503
550.374,1.198	0.812,108.393
0.139,7.842	11.340,0.092
202.152,3.373	0.047,30.279
606.768,1.973	1.412,195.338
498.382,3.431	0.360,102.509
105.867,3.813	0.068,63.952
73.528,0.706	0.135,54.438
507.057,1.068	0.205,85.267
124.975,11.138	0.501,102.047
58.501,2.040	0.037,178.153
110.782,1.933	0.045,88.825
634.383,0.048
7.767,1.973	0.014,95.653
0.830,18.400	81.478,3.749
210.405,0.320
204.531,3.633	0.039,320.616	3.085,320.616
6.137,4.119	0.012,337.377	1.006,337.377
7.138,3.130	0.013,293.803
97.522,4.360	0.042,48.992
0.147,89.649	4.509,59.372
2.735,2.681	108.377,2.681
0.026,574.429	1.452,574.429
16.057,4.510	0.007,65.939
30.641,5.491	0.004,235.620
5.013,0.191	0.005,17.794
0.001,368.763
