66.867,1.780	0.016,69.705
25.361,0.675	0.009,45.597
79.406,4.222	0.235,149.959
120.634,0.370	0.219,20.926
92.267,2.674	0.273,94.995
0.608,0.795	50.154,0.795	0.010,65.553
0.006,72.055
81.089,2.771	0.455,37.763
80.150,0.923	0.017,80.283
0.013,70.800
24.854,2.722	0.017,99.347
0.054,162.159
90.571,1.559	0.019,149.497
39.624,1.458	0.067,131.996
64.258,1.558	0.032,131.515	0.726,131.515
2.027,3.921	132.271,3.921
44.830,1.695	0.045,99.553
50.871,3.892	0.013,61.654
64.078,2.044	0.048,151.614
1.426,12.919	82.505,1.071
142.658,2.762	0.080,182.423	2.792,182.423
126.886,1.124	0.022,62.435
107.332,0.089	0.154,6.199
79.724,0.671	0.187,41.591
0.001,90.344
139.139,1.276	0.036,95.289
61.134,0.675	0.462,41.323
0.306,2.332	24.948,2.332	0.004,94.738
117.636,0.423
155.306,1.365	0.365,84.595
58.347,3.357	0.062,157.244
3.310,0.614	170.690,0.614	0.036,45.830
73.621,2.139	0.037,108.748
0.039,95.839
0.060,162.159
1.098,1.850	93.549,1.850	0.015,140.001
1.789,3.576	58.111,3.576	0.029,101.936
130.198,1.236
3.084,3.457	95.702,3.457	0.190,65.347
129.322,0.755	0.570,64.182
124.068,3.984	0.023,263.323	2.015,263.323
44.507,3.811	0.007,92.194
0.015,19.020
53.672,1.083	0.035,34.338
11.249,0.808	0.002,44.452
68.821,1.587	0.067,99.593
5.016,4.149	46.668,4.149	0.088,34.033
74.095,1.657	0.329,106.225
1.471,1.205	84.645,1.205	0.037,106.570
88.994,9.886	0.138,317.418
1.743,0.070	87.202,0.070
195.810,11.195	0.051,88.434
137.164,1.712	0.037,94.688	1.829,94.688
32.675,2.453	0.025,97.757
11.383,2.769	0.005,261.432
4.845,0.471	78.836,0.471
72.172,0.572	0.027,37.625
136.521,6.198	0.056,320.141
11.999,1.625	0.002,113.492
0.629,3.012	42.007,0.034
1.063,18.263	93.310,0.370
190.604,1.419	0.779,87.046
1.259,10.756	123.916,0.113
313.931,1.008	0.087,82.209
154.691,2.966	0.137,261.866
0.055,114.839
21.173,0.567	0.047,34.851
327.386,2.827	0.102,143.377
59.568,1.139	0.342,77.590
117.930,4.031	0.531,317.462
127.853,0.848	0.075,65.081
69.288,3.010	0.020,102.513
165.849,2.433	0.025,61.676	2.343,61.676
32.555,7.142	0.007,179.753
29.467,0.755	0.025,45.945	0.906,45.945
94.130,3.020
0.148,222.472
0.199,77.838	3.144,11.624
44.120,1.473	0.013,146.226
1.722,12.103	137.368,12.103	0.043,400.473
1.441,18.756	70.387,3.152
123.136,1.923	0.034,142.034
0.001,140.437
0.027,18.627
23.079,3.701	0.004,120.728
144.081,1.261	0.425,72.022
0.664,3.652	54.519,3.652	0.012,215.811
87.658,0.298	0.233,29.056
64.868,5.814	0.490,502.089
0.114,95.910
76.990,1.569	0.039,86.572
0.020,370.834
0.002,26.752
135.734,1.492	0.043,36.465	1.988,36.465
58.935,4.840	0.032,431.045
204.421,1.754	0.124,149.207
104.565,3.762	0.059,48.964
85.205,5.687	0.014,57.476	0.988,57.476
112.789,0.255
207.795,1.420	0.777,77.553
13.483,0.422	0.004,41.087
237.135,3.255	0.520,167.306
239.184,4.666	0.439,223.634
123.282,5.171
181.114,3.712	0.260,252.041
456.902,0.902	0.097,86.457
99.896,2.938	0.325,65.120
71.565,4.619	0.086,72.959
0.402,20.532	20.981,0.218
31.723,11.401	0.013,263.370
77.335,5.908	0.043,87.091
24.749,14.984	0.010,282.581
0.442,206.463	4.014,206.463
0.192,279.398	6.678,15.256
539.215,0.768	0.113,57.353
121.357,1.067	0.079,92.118
22.165,1.108	0.004,89.891
193.127,6.402	0.046,81.729
113.026,16.644	0.022,178.873
123.824,2.231	0.033,169.467	1.278,169.467
193.127,1.992	0.232,81.729
223.022,0.331
166.693,1.054	0.054,48.583
27.589,1.650	0.006,122.600
47.504,2.065	0.007,100.797
38.276,1.624	0.008,148.054
142.821,1.687	0.038,101.559
19.308,4.539	0.003,253.802
23.637,1.870	0.004,63.163
60.846,1.177	0.061,117.254
299.127,4.746	0.102,267.532
296.750,1.220	0.138,101.386
37.941,4.168	0.063,298.831
2.635,12.427	44.440,12.427	0.033,492.810
26.064,1.433	0.010,68.543
442.249,8.721	0.312,565.106
138.098,6.044	0.276,372.875	3.345,372.875
32.353,0.867	0.020,81.983
73.105,1.704	0.057,114.665
0.849,2.988	37.718,2.988	0.109,272.624
324.244,1.857	0.242,95.354
486.744,0.296	0.230,26.320
22.103,2.101	0.008,176.844
28.537,0.643	0.006,53.712
0.858,11.811	56.743,11.811	0.009,127.071
13.642,0.720	0.003,69.074
71.381,4.138	0.008,163.676
144.537,2.890	0.123,195.941
0.047,838.417	2.857,838.417
99.801,0.615	0.032,31.244
2.410,13.017	134.672,13.017	0.034,87.435
136.615,1.192	0.057,83.359
3.707,12.874	65.846,12.874	0.173,120.404
1.119,4.573	75.277,4.573	0.086,182.922
48.217,7.607	0.486,173.601
91.695,6.245	0.075,90.416	3.115,90.416
