1	3	13.467398	284.385095	85.479178	58.860312	0.900737	0.733819	0.926116	0.881746	0.858407	53.000000	0.010799	7.638293	48.000000	0.026757	1.929298	52.000000	0.012710	44.254044	52.000000	52.951747	0.411898	50.000000	47.336258	0.920076	47.000000	0.367298	12.202081	54.000000	0.019197	11.510791	49.000000	65.537541
2	3	68.592712	328.474686	52.181085	33.815460	0.806456	0.795589	0.492073	0.492460	1.205376	53.000000	0.034807	19.995139	52.000000	0.011453	3.298399	56.000000	0.023058	5.357327	55.000000	41.991476	0.117982	55.000000	31.374402	0.560456	56.000000	0.016724	19.159480	56.000000	0.017961	14.316398	48.000000	89.992479
3	3	77.446235	338.154599	78.710210	77.514743	0.492073	0.492460	0.938960	0.945695	0.087770	50.000000	0.029572	3.625152	54.000000	0.012705	2.066571	50.000000	0.012901	1.592192	52.000000	44.128049	0.045096	48.000000	44.170614	1.241815	52.000000	0.027000	15.076732	50.000000	0.012912	15.974637	54.000000	33.815460
4	3	59.082746	34.802206	96.106053	78.710210	0.795589	0.492073	0.492073	0.492460	1.205376	51.000000	0.011044	19.995139	49.000000	0.062433	3.298399	53.000000	0.034807	5.357327	52.000000	59.994230	0.117982	56.000000	44.121996	0.930558	55.000000	0.031162	39.833058	55.000000	0.020562	19.787831	56.000000	73.792334
5	4	58.535743	370.371166	77.446235	33.815460	0.806456	0.795589	0.492073	0.492460	0.305284	50.000000	0.027000	24.948967	50.000000	0.012912	3.288607	50.000000	0.029572	3.098851	54.000000	78.710210	0.170959	50.000000	77.514743	0.763477	52.000000	0.022661	1.592192	48.000000	0.022639	1.592192	52.000000	93.285645
6	4	3.480221	961.060526	33.041217	35.009618	0.467446	0.714479	0.389522	0.565283	0.188403	51.000000	0.023058	16.039540	56.000000	0.023814	1.295601	54.000000	0.031873	35.332518	56.000000	59.793335	0.437025	47.000000	55.676900	1.017062	47.000000	0.011112	35.363769	54.000000	0.012137	20.134099	56.000000	84.262968
7	2	44.714077	800.416610	8.757370	99.235116	0.578897	0.782623	0.714479	0.389522	0.674308	52.000000	0.287338	3.995058	54.000000	0.010405	2.974726	49.000000	0.030265	45.056345	56.000000	35.009618	0.133408	56.000000	41.419103	0.442313	47.000000	0.014579	29.154863	47.000000	0.030444	28.063241	52.000000	52.181085
8	3	9.121547	720.148005	87.312382	43.368956	0.472650	0.376131	0.634485	0.597063	1.162829	51.000000	0.033348	22.575848	49.000000	0.014940	2.947162	51.000000	0.054572	40.746632	54.000000	16.918726	1.169977	50.000000	59.286853	0.207073	53.000000	0.228589	13.110191	54.000000	0.022504	27.371614	52.000000	50.989742
9	4	40.822650	680.775238	51.646069	29.885463	0.620934	0.566058	0.763229	0.303727	0.676967	54.000000	0.010974	4.989791	49.000000	0.026519	0.256734	47.000000	0.033333	5.081528	51.000000	9.407485	1.089892	52.000000	73.916095	0.939399	50.000000	0.023269	3.375578	51.000000	0.013510	39.824796	50.000000	9.691592
10	4	59.082746	34.802206	96.106053	33.041217	0.409178	0.467446	0.714479	0.389522	0.674308	50.000000	0.013703	3.995058	54.000000	0.010604	2.047441	50.000000	0.085221	16.899501	55.000000	9.121547	1.000732	55.000000	72.014801	0.674308	51.000000	0.011453	6.651890	51.000000	0.023058	26.706311	56.000000	41.991476
11	2	9.691592	514.424365	71.471820	65.437732	0.398790	0.423176	0.794553	0.409024	0.198263	52.000000	0.012493	9.210696	56.000000	0.114190	1.140816	47.000000	0.010077	10.190458	51.000000	53.678633	1.181229	51.000000	76.088479	0.531473	49.000000	0.161764	6.466465	47.000000	0.011758	29.423101	51.000000	98.762944
12	3	72.014801	873.123821	96.106053	33.041217	0.409178	0.467446	0.714479	0.389522	0.674308	56.000000	0.011868	3.995058	51.000000	0.011196	3.262699	51.000000	0.011044	33.292501	49.000000	16.017221	1.218565	53.000000	28.730140	0.151737	52.000000	0.016668	4.165539	56.000000	0.022664	32.854916	55.000000	32.090080
