1	1	12.729558	2.427825	0.793577	0.975697	22.091976	5.000000	0.015284	24.657841	3.000000	0.049835
2	2	61.083260	83.114499	0.952828	0.800528	34.833739	10.000000	0.011539	37.444337	6.000000	0.011893
3	2	42.262524	67.085658	0.839756	0.938317	41.090406	8.000000	0.061759	16.470810	11.000000	0.027093
4	1	78.111790	18.878214	0.874421	0.937589	29.429300	4.000000	0.018682	22.190658	9.000000	0.023637
5	1	37.333424	24.604425	0.730600	0.794018	36.104441	11.000000	0.015510	39.459854	8.000000	0.045918
6	1	90.682640	12.651046	0.875821	0.739633	32.109795	5.000000	0.097529	14.015608	10.000000	0.013568
7	2	65.629125	72.077056	0.229959	0.189774	32.700066	11.000000	0.011945	30.895745	10.000000	0.044741
8	2	43.148862	99.697158	0.854811	0.704805	25.223059	5.000000	0.012355	35.340797	11.000000	0.064705
9	1	6.234148	61.476813	0.555903	0.691864	16.013269	7.000000	0.011044	11.530068	6.000000	0.014788
10	1	99.886169	11.289262	0.651039	0.826564	25.161458	8.000000	0.023991	7.758354	3.000000	0.054555
11	1	80.273321	6.383457	0.987736	0.965046	3.264613	5.000000	0.015894	6.155035	5.000000	0.431596
12	1	92.798505	45.001647	0.622379	0.533416	19.948527	7.000000	0.010650	36.867576	9.000000	0.721862
13	1	73.667366	2.891918	0.517595	0.871171	32.080698	2.000000	0.010592	10.814706	11.000000	0.041627
14	2	38.726683	38.434189	0.642426	0.598662	17.626006	2.000000	0.016752	39.187391	8.000000	0.022081
15	1	57.791940	80.929998	0.409601	0.717858	8.137511	4.000000	0.016687	29.342990	10.000000	0.166984
16	1	5.548186	33.992375	0.427686	0.608462	36.557030	7.000000	0.039958	28.703278	8.000000	0.030259
17	1	11.617796	67.003631	0.482959	0.606211	12.455385	7.000000	0.012942	34.732109	2.000000	0.033534
18	1	58.014937	17.369533	0.909036	0.360266	34.627156	5.000000	0.411891	0.880003	11.000000	0.012938
19	1	1.787242	38.836813	0.727616	0.446165	5.231356	11.000000	0.074857	31.470909	6.000000	0.012876
20	1	66.152792	72.716981	0.546984	0.654990	11.402666	5.000000	0.024160	1.055082	11.000000	0.045423
21	2	31.125481	60.034592	0.825805	0.916280	26.931705	4.000000	0.021308	15.589066	6.000000	0.013227
22	2	83.015129	56.008671	0.516148	0.503189	40.081754	4.000000	0.088062	39.167788	4.000000	0.175945
23	1	9.551049	32.998867	0.352769	0.767813	14.220654	7.000000	0.024162	27.080162	9.000000	0.016100
24	1	22.015373	5.548186	0.399931	0.427686	25.888543	7.000000	0.030418	11.140600	2.000000	0.010347
25	2	60.034592	80.838500	0.916280	0.629320	14.012679	6.000000	0.013227	12.567603	6.000000	0.016440
26	2	43.644798	55.771748	0.349770	0.959144	30.131106	9.000000	0.013734	24.156287	2.000000	0.030129
27	1	40.671966	55.774332	0.295117	0.944554	0.634477	10.000000	0.012578	48.794139	6.000000	0.718226
28	1	27.310775	71.682310	0.399511	0.385487	1.512183	11.000000	0.041627	2.906763	4.000000	0.042166
29	1	56.613383	39.890984	0.833200	0.597184	9.441776	3.000000	0.042152	16.032111	2.000000	0.031560
30	1	73.358656	67.136419	0.306803	0.513508	13.304359	9.000000	0.406414	10.121789	9.000000	0.087390
31	1	42.661962	3.314983	0.772157	0.760236	12.404538	6.000000	0.032428	8.119370	6.000000	0.021109
32	1	44.464539	16.435075	0.948963	0.190966	3.585219	8.000000	0.012338	46.062649	2.000000	0.020066
33	2	33.992375	37.045448	0.318421	0.391349	4.970550	11.000000	0.101820	16.633372	8.000000	0.022297
34	2	49.674724	16.017999	0.503661	0.921322	7.069051	3.000000	0.048366	16.140388	9.000000	0.013332
35	1	5.548186	59.453686	0.650928	0.318421	15.030255	8.000000	0.022297	5.529722	2.000000	0.018702
36	1	12.714388	54.615709	0.819040	0.272271	45.381266	5.000000	0.022737	14.563814	8.000000	0.023176
37	1	72.192106	14.397527	0.742831	0.333998	12.513676	10.000000	0.022014	34.038235	4.000000	0.310465
38	2	94.995664	43.644798	0.597925	0.349770	43.426897	6.000000	0.013734	28.214672	9.000000	0.030129
39	2	54.184477	86.898869	0.215317	0.917568	24.216838	9.000000	0.030652	18.484204	10.000000	0.053479
40	2	75.454747	88.492699	0.349220	0.909961	6.704725	11.000000	0.067858	35.544971	11.000000	0.014232
41	2	40.356331	43.218546	0.351311	0.664455	10.517937	7.000000	0.010167	46.614232	10.000000	0.012358
42	2	63.990659	61.778284	0.602332	0.237378	12.903972	3.000000	0.023352	18.378090	7.000000	0.012132
43	1	24.836635	60.825517	0.367148	0.265295	11.792002	5.000000	0.017956	28.640373	10.000000	0.048177
44	1	11.686957	76.626090	0.990348	0.605714	11.488631	7.000000	0.043986	39.261813	11.000000	0.011505
45	2	46.140642	72.736884	0.451683	0.693159	32.657650	9.000000	0.014559	42.202626	6.000000	0.022392
46	1	38.026686	4.957842	0.847944	0.512481	39.005410	5.000000	0.013390	23.816228	7.000000	0.011647
47	1	82.922081	59.902808	0.481374	0.492726	3.760763	7.000000	0.016919	47.844660	4.000000	0.058420
48	2	79.259353	46.785817	0.671018	0.309774	28.378335	9.000000	0.055621	19.337018	6.000000	0.016598
49	1	51.962731	36.646717	0.467050	0.687537	32.774862	2.000000	0.027288	7.741651	9.000000	0.024169
50	1	11.713965	34.603996	0.321139	0.184494	23.165889	5.000000	0.012404	36.342555	2.000000	0.012492
51	1	76.233967	31.905692	0.835469	0.368494	29.225443	9.000000	0.026147	1.092910	8.000000	0.012980
52	1	39.704972	90.443149	0.522385	0.502836	3.500851	2.000000	0.079619	10.585810	3.000000	0.026124
53	2	81.058403	70.147944	0.441913	0.781192	36.746571	5.000000	0.024314	42.071465	5.000000	0.013227
54	2	75.605530	60.825517	0.367148	0.265295	11.792002	5.000000	0.017956	28.640373	10.000000	0.048177
55	2	64.362708	35.943563	0.522795	0.175261	21.730246	7.000000	0.015594	44.111528	5.000000	0.022737
56	1	33.624341	20.110132	0.789268	0.542125	34.648326	7.000000	0.027696	3.169871	11.000000	0.048957
57	2	41.426032	31.286780	0.488753	0.214402	36.581139	3.000000	0.011705	10.824280	9.000000	0.019738
58	1	57.022701	81.618870	0.741113	0.379634	1.279267	2.000000	0.010827	2.560904	10.000000	0.024595
59	1	56.482060	3.329763	0.868495	0.618486	9.147433	8.000000	0.013179	44.689498	10.000000	0.011695
60	1	34.699580	81.767308	0.766563	0.493764	11.938760	8.000000	0.045408	11.067745	2.000000	0.011196
61	1	8.937909	99.753076	0.570117	0.353027	12.175520	5.000000	0.039342	11.014784	2.000000	0.097899
62	2	30.487412	35.977627	0.814600	0.355130	9.026325	11.000000	0.015409	24.392975	11.000000	0.016153
63	2	46.832199	81.375214	0.875844	0.658738	6.073571	8.000000	0.013035	10.228352	10.000000	0.039693
64	2	34.193924	10.326110	0.887171	0.207566	8.824756	4.000000	0.324916	13.085855	11.000000	0.020628
65	1	98.028532	68.091157	0.813631	0.158480	8.000654	7.000000	0.011027	47.969716	3.000000	0.079045
66	1	15.808143	46.117078	0.326817	0.671444	38.873300	8.000000	0.195102	45.552210	3.000000	0.023111
67	2	21.140059	16.191923	0.426459	0.282978	10.554387	8.000000	0.010601	36.867198	11.000000	0.013544
68	2	73.674644	42.526152	0.976652	0.652281	42.509393	3.000000	0.014282	28.811914	11.000000	0.019263
69	1	20.415623	94.799944	0.170935	0.760196	2.856822	5.000000	0.022912	49.579650	10.000000	0.017930
70	1	80.939798	54.716687	0.405776	0.969846	10.985120	2.000000	0.057867	7.435835	2.000000	0.010408
71	1	32.403590	3.315793	0.143060	0.117672	42.927606	2.000000	0.042166	12.156023	11.000000	0.019245
72	1	6.253217	72.814366	0.122716	0.810453	33.636629	4.000000	0.010668	2.051103	6.000000	0.012909
73	2	73.014826	56.096547	0.804298	0.139717	5.692828	11.000000	0.096842	9.298143	11.000000	0.011417
74	1	54.606231	8.666843	0.852015	0.820852	21.107858	10.000000	0.015765	20.547494	10.000000	0.011097
75	1	71.424714	48.193317	0.891401	0.200605	6.201884	4.000000	0.069362	30.959635	10.000000	0.021469
76	1	3.498812	79.149806	0.763386	0.127681	14.085627	6.000000	0.023004	21.993138	4.000000	0.023251
77	2	47.779574	63.203375	0.856809	0.937387	32.562531	9.000000	0.065595	14.739158	4.000000	0.015713
78	2	34.151544	54.965483	0.997838	0.852468	29.220630	6.000000	0.012629	22.140679	11.000000	0.018250
79	2	52.044921	59.834755	0.996147	0.922419	11.287708	4.000000	0.027454	26.406036	5.000000	0.039990
80	1	26.338063	28.712806	0.973785	0.117615	1.016206	2.000000	0.175945	48.080724	2.000000	0.020416
81	2	26.631565	37.929645	0.827449	0.649859	3.857833	6.000000	0.013712	3.011984	7.000000	0.012725
82	2	88.712872	69.754806	0.703685	0.859506	43.327864	4.000000	0.017614	37.901636	8.000000	0.036015
83	1	12.689411	79.537031	0.939741	0.657778	41.323994	7.000000	0.011048	18.874044	8.000000	0.030895
84	1	82.899728	5.818786	0.984901	0.504221	29.498495	10.000000	0.011731	39.863864	11.000000	0.010505
85	1	1.549198	5.329531	0.449905	0.860832	19.971708	6.000000	0.024629	36.847271	4.000000	0.011450
86	2	41.483093	8.415414	0.659889	0.813571	6.152390	9.000000	0.046485	49.100059	4.000000	0.013416
87	2	44.626444	28.439692	0.849003	0.576478	9.737595	10.000000	0.011710	41.055335	9.000000	0.015335
88	2	37.304815	98.659528	0.560534	0.723907	26.249157	5.000000	0.017222	16.357837	10.000000	0.010312
89	2	61.102982	91.068230	0.992923	0.680716	19.645761	6.000000	0.022462	2.794402	5.000000	0.024573
90	2	73.531801	65.203415	0.343167	0.675103	23.788600	6.000000	0.014740	19.879006	11.000000	0.010136
91	2	89.383717	56.560820	0.975287	0.651557	45.392907	11.000000	0.011096	3.831996	10.000000	0.015450
92	1	62.775050	10.055419	0.563032	0.760883	10.224391	7.000000	0.014814	19.634092	3.000000	0.022074
93	1	37.330094	1.443617	0.665927	0.495489	38.338173	3.000000	0.016912	40.498869	10.000000	0.010093
94	1	15.826976	47.882974	0.769005	0.901807	4.341560	4.000000	0.017562	8.410827	6.000000	0.056442
95	1	82.111268	5.817637	0.282435	0.897786	39.213278	8.000000	0.010803	28.104062	5.000000	0.015723
96	2	57.156193	43.146091	0.696115	0.446950	8.095562	5.000000	0.012931	0.987775	2.000000	0.011309
97	2	48.984775	98.217974	0.450498	0.787403	25.334829	5.000000	0.061327	32.550199	11.000000	0.025195
98	2	61.363911	51.073278	0.498493	0.931902	8.646776	11.000000	0.011297	13.324532	11.000000	0.013489
99	1	30.234160	3.573183	0.155324	0.465036	29.020220	8.000000	0.020758	45.328880	11.000000	0.019945
100	1	6.530562	97.066385	0.998647	0.793630	41.484645	9.000000	0.018192	17.610146	4.000000	0.061654
101	1	58.002495	30.494716	0.105008	0.874503	5.156704	2.000000	0.052389	30.315828	5.000000	0.029172
102	1	28.969458	95.426495	0.587869	0.446534	18.397500	7.000000	0.018260	49.650020	6.000000	0.021427
103	2	91.492350	75.969915	0.711752	0.487677	8.389545	8.000000	0.014046	18.700385	4.000000	0.013870
104	2	91.370930	41.391361	0.662892	0.111973	10.014048	5.000000	0.010531	2.811449	5.000000	0.015351
105	1	75.459758	30.821381	0.402561	0.696743	31.492377	6.000000	0.012779	34.455758	4.000000	0.035138
106	1	16.364148	89.272037	0.929543	0.418376	10.247725	11.000000	0.044387	45.159215	5.000000	0.011165
107	1	55.475751	90.552664	0.815934	0.764575	8.622947	5.000000	0.014232	50.439207	2.000000	0.011896
108	1	4.353015	53.571254	0.951700	0.803849	30.033477	2.000000	0.011355	50.501699	7.000000	0.019624
109	1	11.799354	24.426439	0.411005	0.350250	43.739495	7.000000	0.022190	32.944245	8.000000	0.010523
110	1	20.673732	36.584876	0.586256	0.321205	31.198394	3.000000	0.063002	5.130255	3.000000	0.010387
111	1	39.259380	3.851299	0.332577	0.781471	40.425026	3.000000	0.020621	27.545609	11.000000	0.063623
112	1	7.565863	71.146463	0.304493	0.768925	30.972682	5.000000	0.046168	37.462536	2.000000	0.020256
113	1	59.131194	11.037000	0.774251	0.279404	40.081685	9.000000	0.055103	6.036152	4.000000	0.020543
114	1	42.992802	88.254279	0.789394	0.802607	22.142812	7.000000	0.023648	46.062396	10.000000	0.188597
115	2	20.310859	26.059795	0.995252	0.765093	7.808871	5.000000	0.012333	13.316776	10.000000	0.018850
116	2	75.680821	35.488508	0.984711	0.692004	27.677290	9.000000	0.018439	30.336431	6.000000	0.032972
117	1	5.406323	43.335071	0.852120	0.656672	1.248672	5.000000	0.017172	19.854780	4.000000	0.166462
118	2	64.943974	94.257131	0.305566	0.792270	4.983813	3.000000	0.014410	9.945408	11.000000	0.018106
119	1	98.457312	57.426926	0.862817	0.282236	37.795308	7.000000	0.014811	12.897201	8.000000	0.489152
120	1	13.800007	85.604407	0.975326	0.989129	44.236165	9.000000	0.013473	49.980578	6.000000	0.038174
121	1	37.534497	93.492846	0.952885	0.678713	14.579115	3.000000	0.035252	22.340508	4.000000	0.618608
122	1	4.285023	8.479168	0.305973	0.111231	41.210977	3.000000	0.118867	14.713172	8.000000	0.023381
123	1	47.419508	41.081699	0.121498	0.274587	38.794932	11.000000	0.083435	27.878713	4.000000	0.012342
124	2	80.871791	59.641784	0.481753	0.893221	34.937310	6.000000	0.047646	39.602809	11.000000	0.017015
125	1	25.280182	92.934643	0.787218	0.674873	10.911308	2.000000	0.014676	36.533818	7.000000	0.228974
126	1	91.466112	24.816747	0.565418	0.242977	5.205565	7.000000	0.010687	10.065632	4.000000	0.207050
127	1	69.944373	5.945768	0.513948	0.304938	28.258532	6.000000	0.013192	33.879574	5.000000	0.027701
128	1	21.739136	15.590013	0.853236	0.930190	19.290137	11.000000	0.010589	45.628207	5.000000	0.013218
129	2	67.564844	64.299445	0.828381	0.928725	43.949346	10.000000	0.025602	20.325543	4.000000	0.037276
130	1	90.810209	3.651383	0.440536	0.852352	27.587462	10.000000	0.013525	47.658280	10.000000	0.025311
131	2	64.644903	92.733352	0.880444	0.724525	29.030144	8.000000	0.014348	35.496943	6.000000	0.015664
132	1	53.880315	7.332716	0.593018	0.477194	39.167736	2.000000	0.013559	11.253040	4.000000	0.062967
133	2	86.848802	69.697778	0.671279	0.728811	31.102065	9.000000	0.019765	24.178824	6.000000	0.054519
134	1	72.176972	80.908562	0.446614	0.494347	0.629638	2.000000	0.024095	7.979615	4.000000	0.010719
135	1	69.351241	59.567654	0.781799	0.701612	42.226098	4.000000	0.015137	1.481610	10.000000	0.016541
136	2	48.618397	23.161847	0.679696	0.464847	7.682013	4.000000	0.010748	1.250597	3.000000	0.010273
137	1	52.023153	45.665512	0.543530	0.554124	22.016776	6.000000	0.012061	36.774219	9.000000	0.885065
138	1	53.542317	22.858077	0.320451	0.901522	24.651533	10.000000	0.019682	42.567717	2.000000	0.035978
139	2	81.996912	99.241419	0.681764	0.389617	37.640817	11.000000	0.014416	47.527960	7.000000	0.015912
140	1	18.938137	43.432232	0.297778	0.562084	18.522007	2.000000	0.047470	29.530739	2.000000	0.030427
141	2	72.329286	98.845820	0.462981	0.674023	8.805160	6.000000	0.012322	18.493343	8.000000	0.028632
142	1	34.705453	3.082905	0.782281	0.312196	36.339896	2.000000	0.023366	43.652205	6.000000	0.018743
143	1	9.311152	19.336156	0.513165	0.648423	6.495194	3.000000	0.013410	36.034447	10.000000	0.011258
144	1	46.423095	7.103313	0.945624	0.705545	33.753520	3.000000	0.011638	22.365812	3.000000	0.069943
145	2	53.061243	30.176375	0.361154	0.780025	19.738455	6.000000	0.028148	28.791114	7.000000	0.065067
146	1	25.346301	18.352859	0.236085	0.739229	23.922729	3.000000	0.019009	17.989943	9.000000	0.028124
147	1	63.579386	85.740673	0.732328	0.766313	28.177832	4.000000	0.040531	3.225271	2.000000	0.047102
148	1	71.059657	73.104859	0.322991	0.120100	7.511652	11.000000	0.723074	47.498745	4.000000	0.069805
149	2	81.508818	85.149525	0.609178	0.517580	7.065371	11.000000	0.077785	21.218565	4.000000	0.020151
150	2	99.429066	98.901672	0.572784	0.197229	16.946752	10.000000	0.025326	8.050032	7.000000	0.011236
151	2	60.132841	40.775049	0.873212	0.525167	14.701256	5.000000	0.022776	45.703188	10.000000	0.011327
152	1	51.754113	75.455218	0.233845	0.620727	29.692195	2.000000	0.530468	32.742026	4.000000	0.021473
153	2	87.051774	9.960820	0.330785	0.694788	1.841154	8.000000	0.074072	17.947415	2.000000	0.019272
154	1	66.952698	33.471870	0.917237	0.554769	43.785928	2.000000	0.019663	20.900205	2.000000	0.032981
155	1	6.830664	42.605054	0.210594	0.949054	20.863838	3.000000	0.035910	43.199904	5.000000	0.024290
156	1	22.244867	4.650579	0.658058	0.993315	19.013214	10.000000	0.010996	23.950740	6.000000	0.011455
157	2	67.012791	41.632437	0.533968	0.987006	16.960701	9.000000	0.011138	41.258352	8.000000	0.033001
158	1	75.599070	99.714269	0.869606	0.167606	16.747078	5.000000	0.054119	34.905296	4.000000	0.011192
159	1	44.598386	89.510947	0.564097	0.381661	37.162657	5.000000	0.012236	40.696280	4.000000	0.012430
160	1	30.101928	26.133910	0.370781	0.723023	40.562606	4.000000	0.011210	20.797128	9.000000	0.024327
161	2	60.965072	22.065134	0.190607	0.338474	3.661963	11.000000	0.011727	26.941802	8.000000	0.014129
162	1	23.407720	24.170004	0.993798	0.434146	7.566546	5.000000	0.011032	33.171243	4.000000	0.021647
163	2	69.924675	41.961583	0.685291	0.750365	20.216592	8.000000	0.035773	41.156022	3.000000	0.064591
164	1	64.993257	38.459851	0.311706	0.939502	34.346109	5.000000	0.023711	13.238062	6.000000	0.013286
165	2	90.685348	70.877973	0.108239	0.836843	30.214288	9.000000	0.011582	27.339714	8.000000	0.016511
166	2	40.391538	44.973256	0.183280	0.384129	8.669544	9.000000	0.077724	40.339831	6.000000	0.019196
