parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,00,00,1,100,4.003661,0.983986,00
2,2,01-10,01-10,2,83,-0.43272,6.698004,01
2,2,01-10,01-10,2,17,6.002417,2.36536,10
3,2,01-10,01-10,2,94,5.653265,0.954064,10
3,2,01-10,01-10,2,6,1.873275,6.159786,01
4,1,10,10,1,100,6.481069,-1.070977,10
5,1,10,10,1,100,5.675243,2.245339,10
6,1,10,10,1,100,6.694047,-2.107311,10
7,2,01-10,01-10,2,67,1.76939,8.569116,01
7,2,01-10,01-10,2,33,8.155754,4.086866,10
8,2,01-10,01-10,2,99,-0.660575,7.144185,01
8,2,01-10,01-10,2,1,5.610255,3.679079,10
9,1,01,01,1,100,-3.012451,6.47341,01
10,1,10,10,1,100,7.261398,-0.421242,10
11,1,10,01-10,1,100,5.760375,1.513459,10
12,1,01,01,1,100,0.672626,6.398572,01
13,1,10,10,1,100,7.153032,-2.855341,10
14,2,01-10,01-10,2,98,2.368606,6.004505,01
14,2,01-10,01-10,2,2,5.819321,2.208932,10
15,1,01,01,1,100,1.237705,6.816832,01
16,1,01,01,1,100,0.172412,5.8039,01
17,1,01,01,1,100,-1.683473,6.788163,01
18,1,10,10,1,100,5.995944,-0.680915,10
19,1,01,01,1,100,-2.443238,6.443705,01
20,1,10,10,1,100,6.894545,2.334237,10
21,2,01-10,01-10,2,53,0.869428,6.033858,01
21,2,01-10,01-10,2,47,5.236147,0.249324,10
22,2,01-10,01-10,2,73,7.250779,4.320733,10
22,2,01-10,01-10,2,27,4.076292,6.758312,01
23,1,01,01,1,100,-0.587178,5.425517,01
24,1,10,10,1,100,5.782617,-0.645282,10
25,2,01-10,01-10,2,82,-0.206377,7.005104,01
25,2,01-10,01-10,2,18,6.033845,1.082793,10
26,2,01-10,01-10,2,86,6.963259,1.921846,10
26,2,01-10,01-10,2,14,1.046821,5.851447,01
27,1,01,01,1,100,0.793698,5.883824,01
28,1,01,01,1,100,1.508752,6.653632,01
29,1,01,01-10,1,100,1.617054,6.011538,01
30,1,10,10,1,100,7.716681,3.514176,10
31,1,10,10,1,100,5.787911,-3.440815,10
32,1,01,01-10,1,100,-0.790537,6.427096,01
33,2,01-10,01-10,2,39,6.738029,1.077718,10
33,2,01-10,01-10,2,61,3.442233,6.518568,01
34,2,01-10,01-10,2,99,6.623867,-2.109114,10
34,2,01-10,01-10,2,1,3.51882,4.055926,01
35,1,01,01-10,1,100,-2.395556,7.543017,01
36,1,01,01-10,1,100,-1.466179,7.648131,01
37,1,01,01,1,100,1.097505,5.429824,01
38,2,01-10,01-10,2,73,7.311753,1.910551,10
38,2,01-10,01-10,2,27,1.298573,6.963259,01
39,2,01-10,01-10,2,85,7.97527,2.340508,10
39,2,01-10,01-10,2,15,2.947588,6.565159,01
40,2,01-10,01-10,2,57,7.75533,0.468893,10
40,2,01-10,01-10,2,43,3.873996,6.603526,01
41,2,01-10,01-10,2,14,6.843904,-0.301181,10
41,2,01-10,01-10,2,86,0.224394,6.023335,01
42,2,01-10,01-10,2,81,1.318169,8.023767,01
42,2,01-10,01-10,2,19,6.710647,1.659324,10
43,1,01,01-10,1,100,0.280642,7.840933,01
44,1,01,01,1,100,-0.945978,6.983055,01
45,2,01-10,01-10,2,79,0.575274,6.713358,01
45,2,01-10,01-10,2,21,6.674585,1.514605,10
46,1,10,10,1,100,5.486899,-2.150367,10
47,1,01,01,1,100,1.543242,6.925674,01
48,2,01-10,01-10,2,41,2.715855,7.236531,01
48,2,01-10,01-10,2,59,6.884087,1.32752,10
49,1,10,01-10,1,100,6.795589,0.365395,10
50,1,01,01-10,1,100,-1.140882,7.550996,01
51,1,10,10,1,100,6.511704,0.168518,10
52,1,01,01,1,100,2.606143,7.246625,01
53,2,01-10,01-10,2,83,7.519054,0.31497000000000003,10
