parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,85,3.076466,-1.806845,10
1,2,01-10,01-10,2,15,0.440983,4.482528,01
2,2,01-10,01-10,2,96,-0.740577,6.541035,01
2,2,01-10,01-10,2,4,5.640499,0.608681,10
3,2,01-10,01-10,2,94,7.132258,-0.518243,10
3,2,01-10,01-10,2,6,0.931234,4.865992,01
4,2,01-10,01-10,2,88,5.795125,-0.665748,10
4,2,01-10,01-10,2,12,2.510936,5.481736,01
5,2,01-10,01-10,2,83,-0.260118,6.317677,01
5,2,01-10,01-10,2,17,6.172137,1.357549,10
6,2,01-10,01-10,2,41,5.727106,-1.260819,10
6,2,01-10,01-10,2,59,0.47276,4.886068,01
7,1,01,01,1,100,0.586706,5.34766,01
8,2,01-10,01-10,2,93,-0.39706,6.776321,01
8,2,01-10,01-10,2,7,5.409226,2.44977,10
9,1,00,00,1,100,2.65424,3.58509,00
10,2,01-10,01-10,2,26,3.386551,6.747079,01
10,2,01-10,01-10,2,74,8.608055,0.324968,10
11,2,01-10,01-10,2,95,-0.561362,7.082112,01
11,2,01-10,01-10,2,5,5.574615,2.421721,10
12,2,01-10,01-10,2,68,4.375958,1.984029,10
12,2,01-10,01-10,2,32,-1.150741,6.754805,01
13,1,10,10,1,100,6.934437,0.544058,10
14,1,10,10,1,100,4.26994,-2.857624,10
15,1,11,11,1,100,3.701337,1.899987,11
16,2,01-10,01-10,2,95,7.691259,-0.145704,10
16,2,01-10,01-10,2,5,4.175888,6.168468,01
17,2,01-10,01-10,2,77,0.428609,5.599216,01
17,2,01-10,01-10,2,23,7.057399,-0.101548,10
18,2,01-10,01-10,2,88,3.076466,-2.036099,10
18,2,01-10,01-10,2,12,0.784723,4.482528,01
19,2,01-10,01-10,2,46,1.121971,7.686656,01
19,2,01-10,01-10,2,54,6.016744,1.393934,10
20,2,01-10,01-10,2,76,1.741145,6.254569,01
20,2,01-10,01-10,2,24,6.342743,3.446506,10
21,1,10,10,1,100,7.514197,2.52818,10
22,2,01-10,01-10,2,89,-0.663452,5.725156,01
22,2,01-10,01-10,2,11,5.156323,-0.764713,10
23,2,01-10,01-10,2,95,6.172252,-0.880674,10
23,2,01-10,01-10,2,5,0.486338,4.440895,01
24,2,01-10,01-10,2,25,2.432659,5.943398,01
24,2,01-10,01-10,2,75,7.21575,0.292666,10
25,2,01-10,01-10,2,54,0.0413,7.436176,01
25,2,01-10,01-10,2,46,6.259446,1.634311,10
26,2,01-10,01-10,2,99,-2.091274,6.149527,01
26,2,01-10,01-10,2,1,3.824224,1.434945,10
27,2,01-10,01-10,2,13,1.927177,4.213635,01
27,2,01-10,01-10,2,87,5.756175,-1.802175,10
28,2,01-10,01-10,2,49,1.340173,6.422233,01
28,2,01-10,01-10,2,51,7.43432,0.885016,10
29,2,01-10,01-10,2,68,-1.999373,8.448954,01
29,2,01-10,01-10,2,32,3.922636,2.084226,10
30,2,01-10,01-10,2,68,6.631797,-0.208807,10
30,2,01-10,01-10,2,32,0.771088,5.387418,01
31,1,01,01,1,100,0.826553,8.121336,01
32,2,01-10,01-10,2,37,3.153987,4.693377,01
32,2,01-10,01-10,2,63,8.288256,-1.830739,10
33,2,01-10,01-10,2,72,6.728389,-0.217396,10
33,2,01-10,01-10,2,28,0.327033,6.4042,01
34,2,01-10,01-10,2,82,-0.736235,6.60376,01
34,2,01-10,01-10,2,18,5.885359,0.458901,10
35,2,01-10,01-10,2,67,6.104083,1.121277,10
35,2,01-10,01-10,2,33,-0.397068,6.922105,01
36,2,01-10,01-10,2,75,6.960464,-0.352501,10
36,2,01-10,01-10,2,25,0.690589,5.701731,01
37,2,01-10,01-10,2,90,6.20816,0.069588,10
37,2,01-10,01-10,2,10,2.592672,6.47796,01
38,2,01-10,01-10,2,7,5.088676,1.847244,10
38,2,01-10,01-10,2,93,-0.348649,8.108298,01
39,2,01-10,01-10,2,92,-0.936172,6.977235,01
39,2,01-10,01-10,2,8,5.504128,1.37534,10
40,1,01,01,1,100,2.877785,5.157825,01
41,2,01-10,01-10,2,90,3.56175,7.970823,01
41,2,01-10,01-10,2,10,7.284022,3.543502,10
42,1,01,01,1,100,-0.691274,7.578152,01
43,1,10,10,1,100,6.053601,2.584267,10
44,1,11,11,1,100,4.622229,1.375211,11
45,1,10,10,1,100,7.260871,-2.790831,10
46,2,01-10,01-10,2,94,-0.026295,5.693029,01
46,2,01-10,01-10,2,6,5.332172,3.569936,10
47,2,01-10,01-10,2,76,4.757195,1.896344,10
47,2,01-10,01-10,2,24,-1.669874,6.28552,01
48,1,01,01,1,100,3.288589,6.578979,01
49,1,10,10,1,100,6.555305,-3.26001,10
50,2,01-10,01-10,2,95,0.198614,7.11984,01
50,2,01-10,01-10,2,5,5.970516,3.226637,10
51,1,10,01-10,1,100,6.381055,0.847175,10
52,1,01,01,1,100,1.077567,6.56451,01
53,2,01-10,01-10,2,90,7.125567,1.699742,10
53,2,01-10,01-10,2,10,2.55889,6.971827,01
54,1,10,10,1,100,7.341392,2.233524,10
55,2,01-10,01-10,2,65,0.385772,4.69304,01
55,2,01-10,01-10,2,35,6.594509,-1.665597,10
56,2,01-10,01-10,2,31,1.65065,7.253163,01
56,2,01-10,01-10,2,69,7.51928,2.323679,10
57,1,01,01,1,100,1.343898,6.215199,01
58,1,01,01,1,100,-3.824061,6.016309,01
59,1,10,10,1,100,8.02253,-1.566036,10
60,2,01-10,01-10,2,45,4.492938,7.420172,01
60,2,01-10,01-10,2,55,6.701867,2.456981,10
61,2,01-10,01-10,2,88,-3.432608,7.078492,01
61,2,01-10,01-10,2,12,2.987904,0.764555,10
62,2,01-10,01-10,2,85,-0.211822,6.422441,01
62,2,01-10,01-10,2,15,5.643874,1.087847,10
63,1,01,01,1,100,0.526601,5.303755,01
64,2,01-10,01-10,2,95,7.141654,-1.787409,10
64,2,01-10,01-10,2,5,2.086562,3.838523,01
65,2,01-10,01-10,2,37,7.213199,0.273433,10
65,2,01-10,01-10,2,63,1.641325,6.763852,01
66,1,01,01,1,100,-0.47606,6.024779,01
67,2,01-10,01-10,2,93,8.672758,-1.607226,10
67,2,01-10,01-10,2,7,2.6562770000000002,4.597457,01
68,2,01-10,01-10,2,81,7.35895,1.149564,10
68,2,01-10,01-10,2,19,1.24297,7.230075,01
69,2,01-10,01-10,2,73,2.504634,7.06431,01
69,2,01-10,01-10,2,27,7.801988,0.810028,10
70,1,10,10,1,100,7.503353,1.264824,10
71,1,10,10,1,100,5.569878,-1.547213,10
72,1,01,01,1,100,-0.521137,6.402757,01
73,1,10,10,1,100,5.521765,-2.873986,10
74,2,01-10,01-10,2,95,8.128827,0.06413,10
74,2,01-10,01-10,2,5,1.527737,5.072734,01
75,2,01-10,01-10,2,81,0.230324,6.910775,01
75,2,01-10,01-10,2,19,5.456047,0.611924,10
76,2,01-10,01-10,2,74,-0.907138,6.132666,01
76,2,01-10,01-10,2,26,4.967039,-0.059235,10
77,1,01,01-10,1,100,-1.191718,8.926941,01
78,1,01,01,1,100,-0.521137,6.402757,01
79,1,11,11,1,100,1.254247,4.898175,11
80,2,01-10,01-10,2,16,1.44077,5.749765,01
80,2,01-10,01-10,2,84,6.668477,0.332248,10
81,1,10,10,1,100,5.521765,-2.339929,10
82,1,10,10,1,100,5.521765,-3.548731,10
83,2,01-10,01-10,2,45,7.088192,-0.143469,10
83,2,01-10,01-10,2,55,0.767497,6.380445,01
84,1,10,10,1,100,7.250653,1.331478,10
85,1,10,10,1,100,5.904991,-1.454483,10
86,1,01,01,1,100,3.892796,7.322375,01
87,2,01-10,01-10,2,36,5.211022,-1.490268,10
87,2,01-10,01-10,2,64,-0.562962,3.435712,01
88,1,01,01-10,1,100,-0.484186,8.217478,01
89,2,01-10,01-10,2,73,1.620261,6.367543,01
89,2,01-10,01-10,2,27,7.17939,1.46189,10
90,2,01-10,01-10,2,89,-0.890293,7.093797,01
90,2,01-10,01-10,2,11,5.384679,0.877226,10
91,2,01-10,01-10,2,93,-2.372837,6.43937,01
91,2,01-10,01-10,2,7,4.095738,2.072564,10
92,2,01-10,01-10,2,76,8.628981,0.314894,10
92,2,01-10,01-10,2,24,2.517781,6.456563,01
93,2,01-10,01-10,2,93,5.549107,-5.183492,10
93,2,01-10,01-10,2,7,0.310505,1.41711,01
94,1,01,01,1,100,0.95812,8.829256,01
95,1,10,10,1,100,6.192347,0.020301,10
96,1,10,10,1,100,6.696335,-0.017312,10
97,1,11,11,1,100,0.63101,2.616172,11
98,2,01-10,01-10,2,42,2.72213,4.54011,01
98,2,01-10,01-10,2,58,6.306387,-1.597527,10
99,2,01-10,01-10,2,50,6.429338,1.318479,10
99,2,01-10,01-10,2,50,2.775988,7.332958,01
100,2,01-10,01-10,2,38,0.440442,4.586258,01
100,2,01-10,01-10,2,62,5.540414,0.157869,10
101,2,01-10,01-10,2,74,5.827559,2.631213,10
101,2,01-10,01-10,2,26,0.797773,6.308593,01
102,1,01,01,1,100,1.256611,6.068995,01
103,1,11,11,1,100,3.745679,2.954485,11
104,1,01,01,1,100,0.524406,6.013418,01
105,2,01-10,01-10,2,91,7.506084,2.148413,10
105,2,01-10,01-10,2,9,1.796257,7.380694,01
106,1,10,10,1,100,6.428184,1.95366,10
107,2,01-10,01-10,2,59,7.322273,0.967834,10
107,2,01-10,01-10,2,41,0.756954,6.922623,01
108,2,01-10,01-10,2,25,4.427968,5.927308,01
108,2,01-10,01-10,2,75,6.898134,1.323245,10
109,2,01-10,01-10,2,57,8.349654,2.652532,10
109,2,01-10,01-10,2,43,2.092715,5.684614,01
110,2,01-10,01-10,2,75,6.714047,-1.519885,10
110,2,01-10,01-10,2,25,1.025977,3.842729,01
111,2,01-10,01-10,2,91,6.755321,0.341515,10
111,2,01-10,01-10,2,9,0.542814,6.822905,01
112,2,01-10,01-10,2,57,0.197738,7.322273,01
112,2,01-10,01-10,2,43,6.738953,0.756954,10
113,1,10,10,1,100,4.891185,0.960598,10
114,2,01-10,01-10,2,87,7.062385,-0.888181,10
114,2,01-10,01-10,2,13,1.579324,5.669948,01
115,2,01-10,01-10,2,99,-2.751719,6.531121,01
115,2,01-10,01-10,2,1,2.999781,3.554647,10
116,2,01-10,01-10,2,42,7.153161,3.719964,10
116,2,01-10,01-10,2,58,0.903311,6.639223,01
117,2,01-10,01-10,2,47,-0.396312,5.291169,01
117,2,01-10,01-10,2,53,5.214675,-1.278072,10
118,2,01-10,01-10,2,83,2.021086,7.697747,01
118,2,01-10,01-10,2,17,6.319842,1.174998,10
119,2,01-10,01-10,2,44,7.007472,1.036256,10
119,2,01-10,01-10,2,56,2.347444,7.184892,01
120,2,01-10,01-10,2,72,-0.1964,6.253355,01
120,2,01-10,01-10,2,28,6.420005,1.507164,10
121,2,01-10,01-10,2,74,-0.521536,6.642502,01
121,2,01-10,01-10,2,26,5.657687,0.19374,10
122,1,10,10,1,100,7.898302,-1.619369,10
123,1,10,10,1,100,6.362344,2.031,10
124,1,01,01,1,100,-1.82052,7.760473,01
125,2,01-10,01-10,2,28,5.6504200000000004,3.161379,10
125,2,01-10,01-10,2,72,0.289953,5.82878,01
126,2,01-10,01-10,2,78,7.287,-0.770961,10
126,2,01-10,01-10,2,22,0.843752,5.788878,01
127,2,01-10,01-10,2,81,6.165144,1.382747,10
127,2,01-10,01-10,2,19,2.431968,6.641444,01
128,2,01-10,01-10,2,66,0.494669,6.30121,01
128,2,01-10,01-10,2,34,7.016156,2.717452,10
129,1,01,01,1,100,-0.499331,8.030819,01
130,1,01,01,1,100,1.635588,6.973386,01
131,1,01,01,1,100,0.083157,4.907729,01
132,2,01-10,01-10,2,88,6.481049,-1.876244,10
132,2,01-10,01-10,2,12,-0.088111,4.568674,01
133,2,01-10,01-10,2,98,0.509867,5.351007,01
133,2,01-10,01-10,2,2,7.043765,-0.181937,10
134,1,01,01,1,100,-2.390658,4.436234,01
135,1,10,10,1,100,8.176373,-0.215969,10
136,2,01-10,01-10,2,80,6.045357,-0.207304,10
136,2,01-10,01-10,2,20,0.741165,5.067591,01
137,1,10,10,1,100,5.130416,1.873192,10
138,2,01-10,01-10,2,84,5.869641,-0.701278,10
138,2,01-10,01-10,2,16,3.445639,3.463744,01
139,2,01-10,01-10,2,69,0.860142,5.551484,01
139,2,01-10,01-10,2,31,6.363555,0.475636,10
140,2,01-10,01-10,2,99,1.818213,6.891362,01
140,2,01-10,01-10,2,1,4.642943,3.203194,10
141,2,01-10,01-10,2,76,6.040981,-0.738834,10
141,2,01-10,01-10,2,24,-0.226571,5.754394,01
142,1,10,10,1,100,6.303988,0.894473,10
143,2,01-10,01-10,2,97,1.740962,8.076476,01
143,2,01-10,01-10,2,3,7.169387,1.932651,10
144,1,01,01,1,100,1.737863,8.84368,01
145,2,01-10,01-10,2,89,7.898312,1.067168,10
145,2,01-10,01-10,2,11,1.934107,6.085099,01
146,1,10,10,1,100,8.521338,0.886649,10
147,2,01-10,01-10,2,32,1.18751,5.307269,01
147,2,01-10,01-10,2,68,5.203714,-0.648834,10
148,1,01,01,1,100,2.368426,7.35594,01
149,2,01-10,01-10,2,92,0.461886,8.468003,01
149,2,01-10,01-10,2,8,6.559679,1.866846,10
150,2,01-10,01-10,2,99,8.208622,1.003036,10
150,2,01-10,01-10,2,1,1.940444,4.360371,01
151,2,01-10,01-10,2,74,5.659814,0.977882,10
151,2,01-10,01-10,2,26,-0.062579,6.241716,01
152,1,10,10,1,100,6.637752,1.852916,10
153,1,10,10,1,100,6.533973,-3.269927,10
154,2,01-10,01-10,2,53,6.967524,1.2677,10
154,2,01-10,01-10,2,47,0.578652,7.540586,01
155,2,01-10,01-10,2,81,6.205659,-1.226401,10
155,2,01-10,01-10,2,19,2.153535,5.315787,01
156,1,10,10,1,100,6.532943,0.855372,10
157,1,01,01,1,100,0.290661,5.861377,01
158,2,01-10,01-10,2,46,0.919242,7.277131,01
158,2,01-10,01-10,2,54,7.18911,1.210678,10
159,1,01,01,1,100,0.650048,9.48945,01
160,2,01-10,01-10,2,79,5.40124,1.0549,10
160,2,01-10,01-10,2,21,-1.053353,4.863234,01
161,1,01,01,1,100,0.090761,6.297417,01
162,2,01-10,01-10,2,88,-0.59608,6.962434,01
162,2,01-10,01-10,2,12,5.610429,3.754124,10
163,1,10,10,1,100,8.398045,0.956624,10
164,1,01,01,1,100,-0.491754,7.945355,01
165,2,01-10,01-10,2,90,-0.948066,6.092094,01
