parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,7.012728,0.438089,10
2,1,10,10,1,100,6.5713800000000004,1.223388,10
3,2,01-10,01-10,2,71,6.377909,-0.768301,10
3,2,01-10,01-10,2,29,1.174122,5.705276,01
4,1,10,10,1,100,6.114144,-4.721894,10
5,1,10,10,1,100,7.161539,-2.418423,10
6,1,11,11,1,100,0.82126999999999994,5.030247,11
7,2,01-10,01-10,2,79,2.548392,6.829214,01
7,2,01-10,01-10,2,21,5.691517,3.346972,10
8,1,10,10,1,100,5.156684,-2.277503,10
9,2,01-10,01-10,2,61,6.757033,-0.294907,10
9,2,01-10,01-10,2,39,1.570432,5.619514,01
10,1,01,01,1,100,0.531205,6.689527,01
11,1,10,10,1,100,6.490937,-0.152986,10
12,2,01-10,01-10,2,86,0.220602,6.999259,01
12,2,01-10,01-10,2,14,6.648426,1.300769,10
13,1,01,01,1,100,0.741859,6.667289,01
14,2,01-10,01-10,2,63,6.025844,1.387962,10
14,2,01-10,01-10,2,37,-0.6157,7.388633,01
15,2,01-10,01-10,2,99,-0.913431,6.891854,01
15,2,01-10,01-10,2,1,5.587529,1.866177,10
16,2,01-10,01-10,2,91,2.100545,6.938072,01
16,2,01-10,01-10,2,9,7.019819,1.310075,10
17,1,01,01,1,100,-3.789222,7.269922,01
18,1,01,01,1,100,-2.942096,6.875859,01
19,2,01-10,01-10,2,89,-0.312265,6.178366,01
19,2,01-10,01-10,2,11,6.156178,-0.081117,10
20,1,01,01,1,100,0.237351,5.793028,01
21,1,01,01,1,100,2.696493,6.823579,01
22,2,01-10,01-10,2,84,0.999559,7.227781,01
22,2,01-10,01-10,2,16,6.337154,0.726818,10
23,2,01-10,01-10,2,84,6.515419,1.899433,10
23,2,01-10,01-10,2,16,1.82276,6.533241,01
24,2,01-10,01-10,2,72,-0.314984,6.510448,01
24,2,01-10,01-10,2,28,5.950714,1.000616,10
25,1,01,01,1,100,2.462911,4.045741,01
26,1,10,10,1,100,7.198303,2.60797,10
27,2,01-10,01-10,2,77,6.289037,-1.23544,10
27,2,01-10,01-10,2,23,-0.227346,5.172195,01
28,2,01-10,01-10,2,90,-1.140684,5.76591,01
28,2,01-10,01-10,2,10,4.3572,-0.248835,10
29,2,01-10,01-10,2,83,2.174719,5.937524,01
29,2,01-10,01-10,2,17,6.077203,-0.486914,10
30,2,01-10,01-10,2,62,-0.151744,6.158378,01
30,2,01-10,01-10,2,38,5.224279,2.722446,10
31,2,01-10,01-10,2,82,2.83146,6.199136,01
31,2,01-10,01-10,2,18,7.174109,3.424439,10
32,2,01-10,01-10,2,23,6.087773,2.957163,10
32,2,01-10,01-10,2,77,0.858827,4.930677,01
33,2,01-10,01-10,2,96,-0.766169,6.919323,01
33,2,01-10,01-10,2,4,4.999239,0.556163,10
34,2,01-10,01-10,2,68,2.241451,7.276721,01
34,2,01-10,01-10,2,32,7.544796,0.956177,10
35,1,01,01,1,100,0.821219,6.646674,01
