parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,6.419725,-1.781233,10
2,1,00,00,1,100,0.840533,2.961128,00
3,2,01-10,01-10,2,74,6.500456,0.981077,10
3,2,01-10,01-10,2,26,-0.029468,3.348977,01
4,2,01-10,01-10,2,67,-0.907955,6.4124930000000004,01
4,2,01-10,01-10,2,33,5.71739,-0.221105,10
5,1,10,10,1,100,6.352344,0.067651,10
6,1,01,01,1,100,-1.071443,6.577679,01
7,1,01,01,1,100,-2.947495,3.653285,01
8,2,01-10,01-10,2,94,-0.608853,7.403068,01
8,2,01-10,01-10,2,6,5.485456,2.140145,10
9,2,01-10,01-10,2,45,-0.175463,6.391126,01
9,2,01-10,01-10,2,55,6.348147,0.287547,10
10,2,01-10,01-10,2,28,1.53907,6.85342,01
10,2,01-10,01-10,2,72,7.204247,1.297232,10
11,2,01-10,01-10,2,67,6.752828,0.742114,10
11,2,01-10,01-10,2,33,0.803567,7.071894,01
12,2,01-10,01-10,2,55,2.369715,4.922425,01
12,2,01-10,01-10,2,45,6.073065,-0.291831,10
13,1,01,01,1,100,1.956363,6.15072,01
14,1,10,10,1,100,7.501902,-2.022451,10
15,2,01-10,01-10,2,98,5.28775,-2.62535,10
15,2,01-10,01-10,2,2,-1.041847,3.906137,01
16,1,00,00,1,100,4.104513,2.76195,00
17,2,01-10,01-10,2,82,0.383646,6.237471,01
17,2,01-10,01-10,2,18,5.597904,0.582165,10
18,2,01-10,01-10,2,27,5.700921,1.430729,10
18,2,01-10,01-10,2,73,-0.845219,7.697717,01
19,1,01,01,1,100,1.250879,7.847219,01
20,2,01-10,01-10,2,69,6.164598,1.348276,10
20,2,01-10,01-10,2,31,-0.356173,6.371393,01
21,2,01-10,01-10,2,84,7.191338,-0.335215,10
21,2,01-10,01-10,2,16,2.987127,5.195979,01
22,2,01-10,01-10,2,82,7.356094,2.269688,10
22,2,01-10,01-10,2,18,2.207821,6.807348,01
23,2,01-10,01-10,2,72,6.278325,0.585741,10
23,2,01-10,01-10,2,28,0.65267,5.423046,01
24,1,01,01,1,100,2.223122,6.771191,01
25,2,01-10,01-10,2,79,6.278325,-1.085575,10
25,2,01-10,01-10,2,21,0.65267,5.423046,01
26,2,01-10,01-10,2,69,0.559447,6.755159,01
26,2,01-10,01-10,2,31,6.397018,2.966134,10
27,2,01-10,01-10,2,34,6.972314,0.443651,10
27,2,01-10,01-10,2,66,0.405546,5.781076,01
28,1,10,10,1,100,6.080377,2.379056,10
29,2,01-10,01-10,2,73,-0.032133,6.685075,01
29,2,01-10,01-10,2,27,6.488637,1.661958,10
30,2,01-10,01-10,2,22,4.712729,1.635769,10
30,2,01-10,01-10,2,78,1.038004,6.660681,01
31,2,01-10,01-10,2,85,6.9183,1.97285,10
31,2,01-10,01-10,2,15,1.141952,4.856575,01
32,2,01-10,01-10,2,88,-0.048036,5.724576,01
32,2,01-10,01-10,2,12,6.092305,-0.721332,10
33,2,01-10,01-10,2,83,-0.397313,6.494202,01
33,2,01-10,01-10,2,17,5.811097,2.344551,10
34,2,01-10,01-10,2,81,5.761968,-0.215542,10
34,2,01-10,01-10,2,19,-0.338858,5.800393,01
35,1,11,11,1,100,5.14678,2.844404,11
36,2,01-10,01-10,2,90,1.185351,6.982412,01
36,2,01-10,01-10,2,10,5.615254,0.662999,10
37,1,01,01,1,100,1.808184,7.239027,01
38,1,01,01,1,100,-4.120552,8.386654,01
39,1,01,01,1,100,1.480978,8.716165,01
40,2,01-10,01-10,2,70,6.07819,-0.299536,10
40,2,01-10,01-10,2,30,-0.028374,5.310011,01
41,2,01-10,01-10,2,13,7.662952,3.386084,10
41,2,01-10,01-10,2,87,2.290521,7.432713,01
42,2,01-10,01-10,2,82,6.66767,0.707078,10
42,2,01-10,01-10,2,18,3.397518,6.646635,01
43,2,01-10,01-10,2,33,5.480344,1.59475,10
43,2,01-10,01-10,2,67,0.981932,7.262772,01
44,1,01,01,1,100,0.835392,6.895198,01
45,2,01-10,01-10,2,57,7.001281,1.949192,10
45,2,01-10,01-10,2,43,0.680642,6.055686,01
46,1,10,10,1,100,6.443399,0.729124,10
47,1,01,01,1,100,-3.041174,6.732907,01
48,2,01-10,01-10,2,99,6.23406,-1.346614,10
48,2,01-10,01-10,2,1,-0.048833,2.793428,01
49,1,10,10,1,100,7.437663,-3.027085,10
50,2,01-10,01-10,2,68,8.095965,1.415092,10
50,2,01-10,01-10,2,32,2.478956,6.99898,01
51,2,01-10,01-10,2,87,0.915412,5.994111,01
51,2,01-10,01-10,2,13,6.917586,3.363578,10
52,2,01-10,01-10,2,87,-0.66951,6.103931,01
52,2,01-10,01-10,2,13,5.840855,0.935468,10
53,1,11,11,1,100,1.443944,4.859817,11
54,1,01,01,1,100,0.67297,7.19133,01
55,2,01-10,01-10,2,65,4.265332,1.062319,10
55,2,01-10,01-10,2,35,-2.087766,7.345284,01
56,2,01-10,01-10,2,91,1.50309,4.877997,01
56,2,01-10,01-10,2,9,4.597065,-0.7886,10
57,2,01-10,01-10,2,43,5.852721,1.641913,10
57,2,01-10,01-10,2,57,-0.762058,8.279088,01
58,1,11,11,1,100,3.968346,4.765279,11
59,2,01-10,01-10,2,78,-0.07617,5.231372,01
59,2,01-10,01-10,2,22,6.542644,-1.171692,10
60,1,01,01,1,100,-2.716546,7.221096,01
61,2,01-10,01-10,2,91,6.463501,-0.853045,10
61,2,01-10,01-10,2,9,0.657244,4.547164,01
62,2,01-10,01-10,2,98,5.538823,-2.061704,10
62,2,01-10,01-10,2,2,0.012522,4.096602,01
63,1,01,01,1,100,0.894736,7.075685,01
64,2,01-10,01-10,2,22,6.070164,0.593168,10
64,2,01-10,01-10,2,78,1.388667,6.780444,01
65,2,01-10,01-10,2,34,1.564578,5.457907,01
65,2,01-10,01-10,2,66,5.774631,-0.002915,10
66,2,01-10,01-10,2,72,6.006376,-0.33984,10
66,2,01-10,01-10,2,28,1.753021,5.642567,01
67,2,01-10,01-10,2,96,0.86846,8.031635,01
67,2,01-10,01-10,2,4,5.509962,2.654847,10
68,2,01-10,01-10,2,70,6.399433,0.298412,10
68,2,01-10,01-10,2,30,-0.090052,6.508941,01
69,2,01-10,01-10,2,36,6.813884,1.038661,10
69,2,01-10,01-10,2,64,0.634875,6.610185,01
70,2,01-10,01-10,2,99,-1.013309,5.453815,01
70,2,01-10,01-10,2,1,4.440757,0.834483,10
71,1,01,01,1,100,0.287218,6.711716,01
72,2,01-10,01-10,2,80,0.456847,8.472358,01
72,2,01-10,01-10,2,20,7.023617,3.463202,10
73,1,10,10,1,100,7.133913,2.487586,10
74,1,11,11,1,100,5.489276,3.389756,11
75,2,01-10,01-10,2,57,7.538951,1.53848,10
75,2,01-10,01-10,2,43,1.828908,6.729913,01
76,1,01,01,1,100,-2.053754,6.537954,01
77,1,11,11,1,100,3.322826,3.477402,11
78,1,01,01,1,100,3.433314,7.26329,01
79,2,01-10,01-10,2,25,6.552276,2.12773,10
79,2,01-10,01-10,2,75,0.901452,7.106132,01
80,2,01-10,01-10,2,50,2.71071,0.836706,10
80,2,01-10,01-10,2,50,-2.601577,6.65177,01
81,1,10,10,1,100,8.720865,-2.00048,10
82,2,01-10,01-10,2,97,8.057133,2.248716,10
82,2,01-10,01-10,2,3,2.416964,6.249893,01
83,1,01,01,1,100,-1.721808,7.343122,01
84,2,01-10,01-10,2,97,7.075794,-0.5074,10
84,2,01-10,01-10,2,3,1.236181,5.832045,01
85,2,01-10,01-10,2,71,7.214977,0.947135,10
85,2,01-10,01-10,2,29,0.812953,7.520981,01
86,2,01-10,01-10,2,26,6.188267,3.257895,10
86,2,01-10,01-10,2,74,0.690288,7.324788,01
87,2,01-10,01-10,2,29,5.305358,0.363706,10
87,2,01-10,01-10,2,71,1.146368,6.045856,01
88,2,01-10,01-10,2,73,1.264607,7.77832,01
88,2,01-10,01-10,2,27,7.004189,2.349117,10
89,2,01-10,01-10,2,88,0.226433,6.363365,01
89,2,01-10,01-10,2,12,6.043635,0.937579,10
90,1,11,11,1,100,5.873375,4.285668,11
91,2,01-10,01-10,2,69,8.151056,1.748087,10
91,2,01-10,01-10,2,31,4.108122,8.000066,01
92,2,01-10,01-10,2,88,6.774136,-0.296455,10
92,2,01-10,01-10,2,12,0.902051,5.83482,01
93,2,01-10,01-10,2,72,1.627352,6.370891,01
93,2,01-10,01-10,2,28,4.079084,0.901236,10
94,1,01,01,1,100,-1.219288,5.96088,01
95,1,10,10,1,100,5.652995,0.784822,10
96,2,01-10,01-10,2,96,-1.138486,5.426679,01
96,2,01-10,01-10,2,4,5.483503,0.081479,10
97,2,01-10,01-10,2,43,6.477598,2.46879,10
97,2,01-10,01-10,2,57,1.38905,7.108086,01
98,2,01-10,01-10,2,69,6.7025690000000004,1.3707,10
98,2,01-10,01-10,2,31,3.6883880000000002,5.710415,01
99,2,01-10,01-10,2,42,1.440903,6.838091,01
99,2,01-10,01-10,2,58,5.423509,0.591415,10
100,2,01-10,01-10,2,53,7.686634,1.710306,10
100,2,01-10,01-10,2,47,1.47133,6.254642,01
101,2,01-10,01-10,2,70,7.156667,-0.914116,10
101,2,01-10,01-10,2,30,0.776283,3.809397,01
102,2,01-10,01-10,2,98,-1.757459,6.279287,01
102,2,01-10,01-10,2,2,4.307776,-0.28911,10
103,2,01-10,01-10,2,63,7.334432,0.6875,10
103,2,01-10,01-10,2,37,0.714058,7.247455,01
104,1,11,11,1,100,2.627178,1.731401,11
105,1,01,01,1,100,2.676466,6.959619,01
106,1,01,01,1,100,-3.08016,7.129079,01
107,2,01-10,01-10,2,31,5.348231,-0.065823,10
107,2,01-10,01-10,2,69,-0.162875,5.832856,01
108,2,01-10,01-10,2,86,2.530885,9.086814,01
108,2,01-10,01-10,2,14,7.619132,4.177593,10
109,2,01-10,01-10,2,50,6.629147,1.624109,10
109,2,01-10,01-10,2,50,0.890463,6.522098,01
110,2,01-10,01-10,2,83,6.804325,-0.165192,10
110,2,01-10,01-10,2,17,1.192989,6.109108,01
111,2,01-10,01-10,2,74,6.46141,0.653242,10
111,2,01-10,01-10,2,26,0.934752,5.869014,01
112,1,01,01,1,100,2.839823,6.493411,01
113,2,01-10,01-10,2,83,1.520158,6.757126,01
113,2,01-10,01-10,2,17,4.773017,0.831572,10
114,2,01-10,01-10,2,44,6.610322,-0.48632,10
114,2,01-10,01-10,2,56,1.008865,5.18684,01
115,2,01-10,01-10,2,70,6.91613,0.10091,10
115,2,01-10,01-10,2,30,0.785734,6.293462,01
116,2,01-10,01-10,2,82,6.064776,-1.703097,10
116,2,01-10,01-10,2,18,-0.355075,4.829114,01
117,1,01,01,1,100,-0.478468,8.274297,01
118,2,01-10,01-10,2,59,5.885283,0.510911,10
118,2,01-10,01-10,2,41,0.391439,7.068065,01
119,2,01-10,01-10,2,98,5.721925,0.209306,10
119,2,01-10,01-10,2,2,0.954546,4.041226,01
120,1,10,10,1,100,9.03065,2.906113,10
121,2,01-10,01-10,2,80,6.637247,1.08567,10
121,2,01-10,01-10,2,20,3.459699,7.245865,01
122,2,01-10,01-10,2,84,7.858226,-0.305603,10
122,2,01-10,01-10,2,16,3.229196,5.881987,01
123,2,01-10,01-10,2,65,7.873747,0.779643,10
123,2,01-10,01-10,2,35,1.347285,6.558597,01
124,2,01-10,01-10,2,70,-0.369545,3.41432,01
124,2,01-10,01-10,2,30,5.243381,-0.957377,10
125,2,01-10,01-10,2,96,5.994646,0.257326,10
125,2,01-10,01-10,2,4,0.354954,4.656205,01
126,2,01-10,01-10,2,69,0.454281,3.419079,01
126,2,01-10,01-10,2,31,6.490911,-2.760414,10
127,1,10,10,1,100,7.847316,1.190892,10
128,2,01-10,01-10,2,90,7.237936,-0.087245,10
128,2,01-10,01-10,2,10,2.484521,5.540601,01
129,2,01-10,01-10,2,47,6.959976,-0.490236,10
129,2,01-10,01-10,2,53,0.502198,6.134591,01
130,2,01-10,01-10,2,67,0.567606,6.734305,01
130,2,01-10,01-10,2,33,6.784652,0.906418,10
131,1,01,01,1,100,2.570317,8.985571,01
132,1,11,11,1,100,4.094079,1.365162,11
133,1,01,01,1,100,1.040841,8.759307,01
134,2,01-10,01-10,2,98,-1.487027,5.279936,01
134,2,01-10,01-10,2,2,3.478087,3.558862,10
135,2,01-10,01-10,2,55,3.465169,-0.50502,10
135,2,01-10,01-10,2,45,-1.459723,4.375567,01
136,2,01-10,01-10,2,97,5.584595,-0.494383,10
136,2,01-10,01-10,2,3,-0.331862,5.584511,01
