Phase,Count,Frequency
001-020,1,1e-4
002,494,0.0494
002-011,2,2e-4
002-012,2,2e-4
002-012-020,1,1e-4
002-012-020-102-220,1,1e-4
002-012-020-200-201-202,1,1e-4
002-012-020-201-210,1,1e-4
002-012-021-102-112-220,1,1e-4
002-012-022-102-122,1,1e-4
002-012-102-112-122-200,1,1e-4
002-012-102-112-201-202-212,1,1e-4
002-012-102-202,1,1e-4
002-012-210,1,1e-4
002-020,188,0.0188
002-020-021-120,1,1e-4
002-020-021-120-210-211-220,1,1e-4
002-020-120,1,1e-4
002-020-120-121-201-210-220,1,1e-4
002-020-200,259,0.0259
002-020-201,33,0.0033
002-020-201-210,2,2e-4
002-020-202,7,7e-4
002-020-202-220,1,1e-4
002-020-210,36,0.0036
002-020-220,1,1e-4
002-021,152,0.0152
002-021-022-102-120,1,1e-4
002-021-120,3,3e-4
002-021-120-201-211-220,1,1e-4
002-021-120-201-220,1,1e-4
002-021-120-210,1,1e-4
002-021-200,31,0.0031
002-021-201,16,0.0016
002-021-201-210,3,3e-4
002-021-201-210-211-220,1,1e-4
002-021-210,14,0.0014
002-021-210-211,1,1e-4
002-021-210-220,1,1e-4
002-021-211-220,2,2e-4
002-021-220,9,9e-4
002-022,40,0.004
002-022-102-120-121,1,1e-4
002-022-102-120-121-201-221,1,1e-4
002-022-102-120-201,1,1e-4
002-022-102-121,1,1e-4
002-022-120,1,1e-4
002-022-120-200,2,2e-4
002-022-200,9,9e-4
002-022-201,1,1e-4
002-022-201-202,1,1e-4
002-022-210,3,3e-4
002-022-220,2,2e-4
002-102-120-122-202,1,1e-4
002-102-120-210,1,1e-4
002-102-200-201-202-220,1,1e-4
002-102-201,1,1e-4
002-120,23,0.0023
002-120-200,30,0.003
002-120-201,10,0.001
002-120-201-210,2,2e-4
002-120-202,2,2e-4
002-120-210,9,9e-4
002-120-220,4,4e-4
002-121-200,1,1e-4
002-200,189,0.0189
002-200-201-210-220,1,1e-4
002-200-201-220,1,1e-4
002-200-220,8,8e-4
002-201,170,0.017
002-201-210,2,2e-4
002-201-220,10,0.001
002-201-220-221,1,1e-4
002-202,28,0.0028
002-202-220,1,1e-4
002-210,21,0.0021
002-210-220,1,1e-4
002-211,2,2e-4
002-220,35,0.0035
002-220-221,1,1e-4
011,1,1e-4
011-020,1,1e-4
011-020-201,1,1e-4
011-021-111-120-201-210-211,1,1e-4
012,264,0.0264
012-020,164,0.0164
012-020-021-201-220,1,1e-4
012-020-022-112-120,1,1e-4
012-020-102,4,4e-4
012-020-102-200,3,3e-4
012-020-102-201-202-210,1,1e-4
012-020-102-210,2,2e-4
012-020-200,29,0.0029
012-020-200-210-211,1,1e-4
012-020-201,5,5e-4
012-020-202,7,7e-4
012-020-202-210,2,2e-4
012-020-202-212,1,1e-4
012-020-210,18,0.0018
012-020-211,1,1e-4
012-021,95,0.0095
012-021-022-102-112-120-210,1,1e-4
012-021-022-112,1,1e-4
012-021-022-201-202-210-220,1,1e-4
012-021-022-220,1,1e-4
012-021-102,6,6e-4
012-021-102-120-122,1,1e-4
012-021-102-200,1,1e-4
012-021-102-210,1,1e-4
012-021-102-220,1,1e-4
012-021-120,11,0.0011
012-021-120-202,1,1e-4
012-021-120-210,1,1e-4
012-021-200,3,3e-4
012-021-201,3,3e-4
012-021-201-202-210,1,1e-4
012-021-201-210,1,1e-4
012-021-202,8,8e-4
012-021-210,9,9e-4
012-021-210-211-221,1,1e-4
012-021-211-220-221,1,1e-4
012-021-220,3,3e-4
012-022,33,0.0033
012-022-102,3,3e-4
012-022-102-112-120-122-201,1,1e-4
012-022-102-112-122,1,1e-4
012-022-102-112-201,1,1e-4
012-022-102-112-210,1,1e-4
012-022-102-120-121,1,1e-4
012-022-102-201-220,1,1e-4
012-022-102-220,2,2e-4
012-022-112-121-212-221,1,1e-4
012-022-112-122-210,1,1e-4
012-022-112-210,1,1e-4
012-022-120,1,1e-4
012-022-120-121-202,1,1e-4
012-022-120-211,1,1e-4
012-022-121-122-220,1,1e-4
012-022-200,4,4e-4
012-022-200-220,1,1e-4
012-022-201-210,1,1e-4
012-022-202,4,4e-4
012-022-202-210-212,1,1e-4
012-022-210,1,1e-4
012-022-210-220,1,1e-4
012-022-211,1,1e-4
012-022-220,6,6e-4
012-102,30,0.003
012-102-111-201-210-211,1,1e-4
012-102-112-120-200,1,1e-4
012-102-112-210,2,2e-4
012-102-120,4,4e-4
012-102-120-121,1,1e-4
012-102-121,1,1e-4
012-102-200,3,3e-4
012-102-201,14,0.0014
012-102-201-202-210-212,1,1e-4
012-102-202,2,2e-4
012-102-202-210,1,1e-4
012-102-202-210-212-221,1,1e-4
012-102-202-211,2,2e-4
012-102-210,5,5e-4
012-102-220,2,2e-4
012-111-120-201,1,1e-4
012-112-120,2,2e-4
012-112-201-220,1,1e-4
012-112-202-212-220,1,1e-4
012-112-210,1,1e-4
012-120,58,0.0058
012-120-121,1,1e-4
012-120-200,5,5e-4
012-120-200-202-210,1,1e-4
012-120-201,13,0.0013
012-120-201-202,1,1e-4
012-120-202,5,5e-4
012-120-202-210,1,1e-4
012-120-210,1,1e-4
012-120-220,1,1e-4
012-121,3,3e-4
012-121-201-211-220,1,1e-4
012-121-202,1,1e-4
012-121-210,1,1e-4
012-121-220,1,1e-4
012-200,29,0.0029
012-200-220,2,2e-4
012-201,84,0.0084
012-201-202,1,1e-4
012-201-202-210,1,1e-4
