parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,012-020,012,012-020,2,0.05,-4.757297,-0.904666,3.429822,0.05
1,2,012-020,020,012-020,2,0.95,0.432751,4.648187,-3.040233,0.95
2,2,002-201,002,002-201,2,0.61,-0.761233,-0.866073,6.008727,0.61
2,2,002-201,201,002-201,2,0.39,4.459108,-5.351877,1.703677,0.39
3,2,002-020,020,002-020,2,0.84,-2.246867,6.36442,-2.004726,0.84
3,2,002-020,002,002-020,2,0.16,-2.426792,0.099397,4.324702,0.16
4,1,200,200,120-200,1,1,6.770747,-0.721255,0.262801,1
5,2,020-200,020,002-020-200,2,0.73,0.708028,6.766497,-3.635486,0.73
5,2,020-200,200,002-020-200,2,0.27,6.225706,0.801038,-3.504419,0.27
6,2,202-210,202,-1,2,0.09,0.834597,-5.469992,4.279812,0.09
6,2,202-210,210,-1,2,0.91,7.292563,0.529207,-5.61759,0.91
7,2,020-200,200,020-102-200,2,0.84,6.753749,0.379864,-3.473861,0.84
7,2,020-200,020,020-102-200,2,0.16,1.199625,5.015513,-3.418566,0.16
8,1,020,020,020,1,1,-0.23928,7.539266,1.359435,1
9,2,120-200,200,120-200,2,0.75,7.342726,-1.401157,-0.185773,0.75
9,2,120-200,120,120-200,2,0.25,1.439554,2.268993,-1.510545,0.25
10,3,012-020-200,200,012-020-200,3,0.08,4.87347,0.330731,0.68126,0.08
10,3,012-020-200,020,012-020-200,3,0.42,-1.661524,4.999146,1.122021,0.42
10,3,012-020-200,012,012-020-200,3,0.5,-1.025663,1.802814,6.286242,0.5
11,2,002-200,002,002-200,2,0.94,-1.691151,-0.795932,6.027541,0.94
11,2,002-200,200,002-200,2,0.06,3.699546,-1.449488,-0.443794,0.06
12,3,002-021-200,002,002-200,3,0.6,-1.401394,0.792912,6.984473,0.6
12,3,002-021-200,200,002-200,3,0.08,4.462428,1.579257,0.164116,0.08
12,3,002-021-200,021,002-200,3,0.32,-1.198709,5.3658,1.737908,0.32
13,1,120,120,120,1,1,1.552764,6.539618,-5.239809,1
14,3,012-021-102,102,012-021-102,3,0.6,1.457092,-5.450436,6.673216,0.6
14,3,012-021-102,021,012-021-102,3,0.13,-1.501381,5.995746,2.357306,0.13
14,3,012-021-102,012,012-021-102,3,0.27,-3.112539,0.725826,6.67592,0.27
15,2,012-020,020,012-020,2,0.55,-0.8318,6.013471,-0.153193,0.55
15,2,012-020,012,012-020,2,0.45,-4.790575,0.775012,5.934172,0.45
16,1,020,020,-1,1,1,-1.261556,7.513,1.261771,1
17,3,002-120-200,002,002-120-200,3,0.33,0.695921,-0.88247,6.248439,0.33
17,3,002-120-200,120,002-120-200,3,0.04,2.003479,4.208996,-2.946314,0.04
17,3,002-120-200,200,002-120-200,3,0.63,6.386879,-1.819339,1.82037,0.63
18,1,020,020,020-110,1,1,-2.234128,6.438372,0.406572,1
19,1,201,201,201,1,1,5.435855,-6.27499,0.667242,1
20,2,120-210,120,120-210,2,0.52,2.274546,6.382887,-3.161208,0.52
20,2,120-210,210,120-210,2,0.48,6.990745,0.474901,-3.042534,0.48
21,2,002-021,002,002-021,2,0.88,1.262946,0.067296,6.942588,0.88
21,2,002-021,021,002-021,2,0.12,-4.284638,5.885811,1.189462,0.12
22,1,020,020,020-210,1,1,1.127709,7.535907,0.449613,1
23,2,020-210,020,020-210,2,0.4,1.822116,7.468106,-3.102614,0.4
23,2,020-210,210,020-210,2,0.6,7.566432,1.301754,-9.07231,0.6
24,3,102-201-210,201,102-201-210,3,0.17,7.358866,-4.269544,1.247256,0.17
24,3,102-201-210,210,102-201-210,3,0.63,7.480142,-0.408434,-4.828539,0.63
24,3,102-201-210,102,102-201-210,3,0.2,1.980366,-6.692259,6.73773,0.2
25,2,020-210,020,020-210,2,0.54,-9.36e-4,6.815428,1.104615,0.54
25,2,020-210,210,020-210,2,0.46,6.311462,0.741499,-4.905258,0.46
26,3,022-102-202,022,102,3,0.1,-1.959613,4.583021,-0.044192,0.1
26,3,022-102-202,102,102,3,0.73,1.587137,-4.833631,6.125027,0.73
26,3,022-102-202,202,102,3,0.17,3.351924,-2.220864,0.061679,0.17
27,2,120-210,210,120-210,2,0.51,7.387833,1.772941,-0.192656,0.51
27,2,120-210,120,120-210,2,0.49,1.320823,7.874952,-5.375508,0.49
28,1,002,002,002-210,1,1,-0.003448,0.709336,7.203974,1
29,2,020-200,200,020-200,2,0.09,4.903447,-0.827838,0.669063,0.09
29,2,020-200,020,020-200,2,0.91,-1.269454,5.711404,-0.803149,0.91
30,1,020,020,020,1,1,-1.802784,6.786466,-0.534541,1
31,3,012-120-210,012,012-120,3,0.37,-4.886575,0.206442,6.638858,0.37
31,3,012-120-210,120,012-120,3,0.58,-0.032204000000000003,6.714492,-4.300277,0.58
31,3,012-120-210,210,012-120,3,0.05,4.546031,-0.758623,0.782816,0.05
32,1,102,102,102,1,1,1.168364,-7.627348,8.389796,1
33,2,020-200,020,020-200,2,0.65,1.262147,6.646041,-0.774318,0.65
33,2,020-200,200,020-200,2,0.35,6.473152,0.199561,-0.699385,0.35
34,3,002-020-200,002,002-020-200,3,0.18,0.026313,1.20768,6.551039,0.18
34,3,002-020-200,200,002-020-200,3,0.14,5.538046,-0.19012,0.584692,0.14
34,3,002-020-200,020,002-020-200,3,0.68,-0.510474,5.996967,0.32287,0.68
