parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,020-200,020,020-200,2,0.6,-0.530567,5.118577,-4.307182,0.6
1,2,020-200,200,020-200,2,0.4,5.242609,-0.313753,-4.515142,0.4
2,1,210,210,210,1,1,5.882074,0.371668,-0.119883,1
3,2,120-210,120,120-210,2,0.64,0.182604,6.678784,-5.941174,0.64
3,2,120-210,210,120-210,2,0.36,6.134672,0.762733,-5.960856,0.36
4,2,102-201,201,102-201,2,0.95,5.630776,-5.470347,1.669113,0.95
4,2,102-201,102,102-201,2,0.05,0.446088,-1.311721,4.650874,0.05
5,2,002-201,201,002-201,2,0.25,6.040889,-4.398031,-0.511078,0.25
5,2,002-201,002,002-201,2,0.75,-0.577529,1.559157,3.871162,0.75
6,3,020-102-200,200,102-200,3,0.27,6.940798,-0.256931,-0.486999,0.27
6,3,020-102-200,102,102-200,3,0.33,1.743743,-3.555334,4.686263,0.33
6,3,020-102-200,020,102-200,3,0.4,1.350941,5.015262,-0.399355,0.4
7,2,020-210,210,020-210,2,0.32,6.674486,-0.761611,-4.666072,0.32
7,2,020-210,020,020-210,2,0.68,-0.315109,5.806822,-0.665803,0.68
8,1,020,020,020,1,1,-2.697426,7.091364,-0.476929,1
9,3,002-020-200,200,002-020-200,3,0.56,4.682106,-1.566997,-0.629599,0.56
9,3,002-020-200,002,002-020-200,3,0.14,-0.268767,-1.914566,4.845805,0.14
9,3,002-020-200,020,002-020-200,3,0.3,-1.937199,4.659516,-1.607885,0.3
10,1,022,022,022-202,1,1,-2.981432,3.588941,3.93776,1
11,2,102-201,201,102-201,2,0.86,5.630776,-5.470347,1.669113,0.86
11,2,102-201,102,102-201,2,0.14,0.446087,-1.311716,4.650874,0.14
12,1,002,002,002,1,1,-0.612015,-4.06511,7.955061,1
13,2,021-102,021,021-102,2,0.16,-4.253277,6.569971,0.368359,0.16
13,2,021-102,102,021-102,2,0.84,0.475268,-5.896382,5.93278,0.84
14,3,021-120-200,120,021-120-200,3,0.45,0.972106,5.105868,-4.775994,0.45
14,3,021-120-200,021,021-120-200,3,0.01,-2.600716,4.996031,1.052233,0.01
14,3,021-120-200,200,021-120-200,3,0.54,6.814909,-1.07501,0.170884,0.54
15,1,201,201,201,1,1,7.535405,-2.326728,0.960527,1
16,1,200,200,200,1,1,7.513606,0.599077,-0.978977,1
17,2,002-120,120,002-120,2,0.24,-0.759393,4.699504,-1.216411,0.24
17,2,002-120,002,002-120,2,0.76,-1.14585,-0.996671,6.536504,0.76
18,3,012-021-210,021,210,3,0.67,-0.230933,5.27175,1.830411,0.67
18,3,012-021-210,012,210,3,0.23,-1.61696,1.555752,4.510054,0.23
18,3,012-021-210,210,210,3,0.1,4.208317,2.004708,-3.938554,0.1
19,2,102-200,102,102-200,2,0.82,-0.578738,-4.451702,3.94997,0.82
19,2,102-200,200,102-200,2,0.18,5.113024,-3.251397,-1.310191,0.18
20,2,002-020,020,002-020,2,0.91,-4.728952,7.33315,-1.564926,0.91
20,2,002-020,002,002-020,2,0.09,-5.0456,0.741359,4.058973,0.09
21,1,220,220,021-220,1,1,1.84572,4.24503,-3.565855,1
22,1,002,002,002,1,1,-4.976692,0.216162,7.78748,1
23,1,020,020,020-201,1,1,0.230015,7.499555,0.804929,1
24,1,022,022,022,1,1,-6.888866,2.840954,4.467422,1
25,1,210,210,210,1,1,6.145934,0.259927,-4.089793,1
26,1,002,002,002,1,1,-2.573841,-0.170422,7.216376,1
27,2,120-202,202,120-202,2,0.57,2.904807,-1.306612,3.568327,0.57
27,2,120-202,120,120-202,2,0.43,1.235952,7.194323,-1.485079,0.43
28,1,002,002,002,1,1,-2.591755,0.351122,7.725822,1
29,2,020-200,200,020-200,2,0.7,5.406807,-2.454674,-1.934987,0.7
29,2,020-200,020,020-200,2,0.3,-1.041718,3.523609,-2.426133,0.3
30,1,022,022,022,1,1,-4.291081,2.941905,2.648362,1
31,2,102-210,210,102-210,2,0.38,5.207697,2.2318,-1.547456,0.38
31,2,102-210,102,102-210,2,0.62,1.366224,-3.81224,8.362412,0.62
32,1,022,022,022,1,1,-4.202117,3.168927,3.198046,1
33,2,002-201,002,002-201,2,0.55,1.552821,-0.743455,8.209301,0.55
33,2,002-201,201,002-201,2,0.45,8.02115,-4.992056,1.765846,0.45
34,1,202,202,021-202,1,1,2.383445,-4.982885,5.952326,1
35,3,002-021-220,021,002-021,3,0.74,-3.649871,6.073582,0.130098,0.74
35,3,002-021-220,220,002-021,3,0.06,2.191949,4.419517,-3.033725,0.06
35,3,002-021-220,002,002-021,3,0.2,0.954605,-0.305357,5.670184,0.2
36,2,022-202,022,022-201,2,0.47,-5.002621,4.306221,1.748827,0.47
36,2,022-202,202,022-201,2,0.53,1.497569,-1.642079,5.51782,0.53
37,3,022-202-220,220,022-220,3,0.22,1.962893,5.85947,-0.214209,0.22
37,3,022-202-220,202,022-220,3,0.01,3.926552,-4.74052,2.676965,0.01
37,3,022-202-220,022,022-220,3,0.77,-4.595839,1.128322,4.710512,0.77
38,1,021,021,021,1,1,-2.010515,7.31572,1.817366,1
39,2,002-021,002,002-021,2,0.71,-1.688759,0.738246,6.832261,0.71
39,2,002-021,021,002-021,2,0.29,-3.706012,6.276698,0.44525,0.29
40,4,012-021-120-210,012,012-021-120,4,0.36,-6.306377,-0.625635,5.616583,0.36
40,4,012-021-120-210,120,012-021-120,4,0.38,-0.468317,4.551176,-0.498747,0.38
40,4,012-021-120-210,210,012-021-120,4,0.12,3.664681,-1.456299,0.273642,0.12
40,4,012-021-120-210,021,012-021-120,4,0.14,-3.57576,3.853231,1.643164,0.14
41,3,102-120-200,200,102-200,3,0.2,5.387556,-1.440308,0.731404,0.2
41,3,102-120-200,120,102-200,3,0.25,-0.508874,1.841667,0.439676,0.25
41,3,102-120-200,102,102-200,3,0.55,-0.21693,-6.138672,6.699279,0.55
42,2,012-020,020,012-201,2,0.45,1.912518,6.527464,0.360422,0.45
42,2,012-020,012,012-201,2,0.55,-3.640063,2.291237,6.705307,0.55
43,2,021-210,021,021-210,2,0.95,-0.009477,6.23352,0.699473,0.95
43,2,021-210,210,021-210,2,0.05,5.563764,0.832215,-2.156429,0.05
44,3,012-021-202,021,012-021-202,3,0.43,-3.079719,7.673152,1.422183,0.43
44,3,012-021-202,202,012-021-202,3,0.2,3.382384,-3.558281,6.196198,0.2
44,3,012-021-202,012,012-021-202,3,0.37,-1.646287,1.085406,7.713495,0.37
45,3,022-102-220,220,022-102-220,3,0.46,1.906792,2.874736,-0.695636,0.46
45,3,022-102-220,102,022-102-220,3,0.12,1.193025,-1.988814,6.173566,0.12
45,3,022-102-220,022,022-102-220,3,0.42,-2.771215,2.333246,2.591738,0.42
46,2,021-202,021,021-202,2,0.88,-2.357037,8.021907,1.390549,0.88
46,2,021-202,202,021-202,2,0.12,1.418227,-0.542647,7.078655,0.12
47,2,021-210,210,021-210,2,0.03,3.00083,0.546082,-6.421744,0.03
47,2,021-210,021,021-210,2,0.97,-8.309301,6.234153,-1.852148,0.97
48,1,220,220,220,1,1,3.874438,2.828871,-3.229644,1
49,2,102-201,201,102,2,0.11,3.530479,0.734517,-1.506761,0.11
49,2,102-201,102,102,2,0.89,1.38995,-3.674682,3.859199,0.89
50,1,020,020,020,1,1,-2.221786,7.492983,0.444193,1
51,2,012-021,021,012-021,2,0.34,-1.394476,6.576247,1.919204,0.34
51,2,012-021,012,012-021,2,0.66,-4.906083,0.235611,7.202556,0.66
52,2,020-200,020,020-200,2,0.07,-0.041545,3.198825,-4.823687,0.07
52,2,020-200,200,020-200,2,0.93,6.4129,-2.204756,-4.930832,0.93
53,2,102-220,220,102-220,2,0.39,5.646363,2.555505,-3.346753,0.39
53,2,102-220,102,102-220,2,0.61,2.101086,-2.46509,7.759934,0.61
54,1,210,210,210,1,1,8.75247,1.280023,-3.695373,1
55,1,002,002,002-120,1,1,-1.271515,-2.331276,5.801756,1
56,1,020,020,020,1,1,-1.5017,7.609196,-0.563844,1
57,3,022-102-120,022,102-120,3,0.32,-2.716492,0.683763,5.504475,0.32
57,3,022-102-120,120,102-120,3,0.51,1.405448,5.127905,1.048068,0.51
57,3,022-102-120,102,102-120,3,0.17,2.11105,-3.508642,6.311423,0.17
58,1,021,021,021-210,1,1,-6.515255,6.547356,1.319493,1
59,2,120-200,200,021-120-200,2,0.14,4.232871,-0.262722,-0.86554,0.14
59,2,120-200,120,021-120-200,2,0.86,-1.252034,5.965619,-5.026337,0.86
60,1,012,012,012-021,1,1,-6.71571,-1.166639,6.420978,1
61,3,012-021-210,210,021-210,3,0.13,6.337908,1.434344,1.321526,0.13
61,3,012-021-210,021,021-210,3,0.54,-3.335761,5.749111,2.033171,0.54
61,3,012-021-210,012,021-210,3,0.33,1.618564,-0.239623,4.983655,0.33
62,2,002-020,020,002-020-200,2,0.19,-3.614322,6.015951,0.240642,0.19
62,2,002-020,002,002-020-200,2,0.81,-1.580365,0.151768,5.610824,0.81
63,1,202,202,202,1,1,3.891336,-5.237395,3.218952,1
64,2,012-202,012,012-202,2,0.32,-2.042298,1.609987,6.940938,0.32
64,2,012-202,202,012-202,2,0.68,2.785456,-3.902343,5.568435,0.68
65,1,022,022,022,1,1,-5.132689,3.721168,3.789582,1
66,2,102-210,102,102-210,2,0.48,-0.027802,-2.608267,5.687255,0.48
66,2,102-210,210,102-210,2,0.52,6.243738,1.939774,-0.095313,0.52
67,1,200,200,102-200,1,1,7.745743,0.920935,-3.608061,1
68,1,020,020,020,1,1,0.09136,6.493931,-2.24465,1
69,3,102-120-210,210,102-210,3,0.83,3.537077,1.825811,-7.376792,0.83
69,3,102-120-210,102,102-210,3,0.04,-1.806591,-2.463269,3.074122,0.04
69,3,102-120-210,120,102-210,3,0.13,-2.431167,5.606624,-2.730478,0.13
70,1,201,201,120-201,1,1,8.249296,-5.373519,1.87935,1
71,1,022,022,022,1,1,-5.89645,4.159293,3.249119,1
72,1,200,200,200,1,1,9.31958,0.829789,-2.970558,1
73,2,200-220,220,200,2,0.11,2.844505,3.40166,-4.502896,0.11
73,2,200-220,200,200,2,0.89,9.334129,-1.03932,0.537307,0.89
74,2,002-021,021,002-021,2,0.07,-5.659384,4.387038,1.804788,0.07
74,2,002-021,002,002-021,2,0.93,0.351138,-1.109426,8.114605,0.93
75,1,002,002,002,1,1,0.184717,1.169649,7.130161,1
76,1,021,021,021,1,1,-2.130466,4.496119,0.915401,1
77,1,002,002,002,1,1,-0.327048,-1.724536,8.623712,1
78,1,202,202,202,1,1,5.958833,-6.760349,3.360722,1
79,2,002-220,220,002,2,0.15,5.25844,1.240867,-0.760306,0.15
79,2,002-220,002,002,2,0.85,1.539258,-1.12629,7.499567,0.85
80,1,102,102,102,1,1,1.211267,-0.580276,4.402011,1
81,1,002,002,002,1,1,-0.843459,-0.370678,6.618017,1
82,1,020,020,020,1,1,-0.529852,7.21776,-1.765612,1
83,1,102,102,102,1,1,1.568327,-6.40778,6.91858,1
84,2,122-221,221,220,2,0.95,6.733911,1.912736,-0.474479,0.95
84,2,122-221,122,220,2,0.05,1.875869,2.323011,4.20596,0.05
85,2,102-200,200,102-200,2,0.33,5.578206,-2.275964,1.585202,0.33
85,2,102-200,102,102-200,2,0.67,0.93657,-8.368313,7.320578,0.67
86,1,002,002,002,1,1,0.026186,0.708426,9.362196,1
87,2,022-200,200,022-200,2,0.2,6.873111,-0.5791,0.440971,0.2
87,2,022-200,022,022-200,2,0.8,-4.620233,2.987825,4.891426,0.8
88,1,012,012,012,1,1,-8.724203,1.792199,3.906415,1
89,1,012,012,012-102,1,1,-3.76248,1.78383,8.347226,1
90,2,021-210,021,021-210,2,0.15,1.625699,7.314161,-0.043421,0.15
90,2,021-210,210,021-210,2,0.85,7.263458,0.932441,-3.159977,0.85
91,2,002-021,021,002-201,2,0.58,-3.792517,6.461946,-0.734071,0.58
91,2,002-021,002,002-201,2,0.42,-3.794519,2.227942,5.019448,0.42
92,1,021,021,021,1,1,-7.015736,7.790081,0.781635,1
93,3,002-020-200,002,002-020-200,3,0.73,-1.122397,-1.003042,7.213028,0.73
93,3,002-020-200,200,002-020-200,3,0.12,5.217442,-0.84597,0.748692,0.12
93,3,002-020-200,020,002-020-200,3,0.15,1.053444,5.327643,1.03297,0.15
94,1,202,202,012-202,1,1,5.207746,-2.648635,6.173526,1
95,2,022-210,210,012-210,2,0.81,7.444315,0.893836,-3.519575,0.81
95,2,022-210,022,012-210,2,0.19,-1.220791,4.655133,2.708799,0.19
96,1,210,210,210,1,1,6.887356,0.134068,-3.83149,1
97,2,120-210,210,021-120-210,2,0.2,6.946028,1.285483,-3.701487,0.2
97,2,120-210,120,021-120-210,2,0.8,0.877128,7.648703,-5.383418,0.8
