36.817,0.187	0.043,7.931
18.707,1.785	0.026,103.874
4.398,0.669	86.950,0.669
84.879,6.270	0.042,90.337
17.579,1.417	0.017,94.324
1.267,3.422	56.003,3.422	0.014,70.976
26.462,1.804	0.010,91.342
35.573,5.726	0.038,48.477
50.324,3.474	0.019,154.064
2.281,6.292	111.827,0.237
125.159,3.449	0.203,169.145
0.250,3.054	19.422,0.036
3.046,1.070	196.338,1.070	0.199,101.409
166.342,0.486	0.054,20.393
162.943,0.433
26.116,1.474	0.046,134.876
0.917,2.070	38.488,2.070	0.018,151.044
2.700,2.070	113.350,2.070	0.052,151.044
175.538,1.536	0.165,76.646
49.618,1.663	0.491,164.769
178.285,1.039	1.765,102.910
38.490,1.136	0.007,40.181
122.529,4.789	0.033,372.022
16.294,0.379	0.004,35.163
33.033,2.446	0.011,48.292
137.086,0.587	0.112,38.485
0.577,7.650	28.783,0.355
65.590,1.289	0.018,116.764
9.133,5.723	0.036,136.936
227.452,3.035	0.042,176.917	3.902,176.917
222.550,0.638
62.679,1.345	0.053,102.733	1.083,102.733
168.763,1.781	0.468,117.533
152.763,4.696	0.216,190.251	7.829,190.251
65.380,0.631
5.074,0.315	210.377,0.315	0.061,24.907
102.220,3.605	0.012,248.350
74.631,3.142	0.062,68.707
18.992,4.506	0.006,189.176
95.510,1.711	0.031,71.853
0.008,130.438
69.229,0.474	0.124,38.518
0.013,137.624
0.004,484.080
117.547,2.547	0.039,92.814
40.880,2.027	0.011,117.801
94.887,1.757	0.030,140.843
178.898,22.878	0.123,170.572
171.627,0.296
117.143,2.540	0.032,229.293
4.874,0.154	324.362,0.154
116.502,1.276	0.035,107.367
112.921,8.544	1.244,76.600
3.336,1.116	48.129,1.116	0.286,107.049
95.931,3.956	0.059,263.811	5.045,263.811
42.767,6.868	0.509,354.345
90.132,8.245	0.050,105.237	3.732,105.237
1.176,0.511	89.184,0.511	0.022,45.194
362.807,0.324
0.001,102.760
0.010,156.036
224.403,12.809	0.477,50.496	3.527,50.496
76.340,2.212	0.022,69.641
210.442,3.946	0.038,319.338
56.728,1.790	0.089,87.475
266.409,2.062	0.456,68.834
112.059,1.403	0.046,46.115
18.407,0.984	0.004,72.182
120.892,3.229	0.547,319.293
402.056,0.247	0.088,21.663	6.011,21.663
145.476,1.446	0.103,119.611
0.194,157.299	6.805,64.989
289.594,14.219	0.102,95.139	4.751,95.139
432.555,0.652
116.154,2.048	0.025,148.225
183.820,1.371	0.099,72.847	4.210,72.847
2.440,25.999	79.350,0.266
0.351,82.142	10.018,62.473
66.357,1.887	0.187,77.043
296.629,1.355	0.091,113.007
164.409,1.382	0.117,112.499
0.063,557.289	5.429,9.028
44.044,4.968	0.009,75.626
34.089,3.542	0.158,203.693
1.829,1.262	138.164,1.262	0.020,54.971
417.437,6.387	0.238,244.028
71.820,0.511	0.021,31.251
0.316,191.566	24.663,3.045
0.336,145.337
28.519,1.809	0.006,94.996
278.279,9.079	0.091,98.671
12.408,0.296	0.002,26.927
490.772,3.580	0.271,217.084
69.064,0.557	0.014,27.178
3.006,0.694	128.824,0.694	0.080,36.535
0.053,238.155
68.545,0.374	0.170,35.407
71.521,0.182	0.013,16.285
0.057,141.118
49.930,5.455	0.016,84.591
56.479,3.361	0.090,196.009
24.233,1.266	0.006,89.972
121.048,1.508	0.143,124.918
23.102,2.642	0.013,54.639
94.799,3.320	0.014,81.426
146.332,0.887	0.018,65.529
56.814,2.300	0.038,22.793
113.227,6.295	0.045,146.193
1.649,26.253	93.676,1.984
10.144,1.569	0.010,126.624
211.436,3.910
93.731,1.934	0.016,152.477
0.005,318.732
0.705,0.238	24.594,0.238	0.051,20.429
52.380,5.394	0.037,71.126
74.226,2.020	0.052,184.344
2.307,2.709	101.587,2.709	0.104,191.135
78.532,1.178
365.939,0.456
