Phase,Count,Frequency
0002,1,1e-4
0002-0021-2020,2,2e-4
0002-2020,2,2e-4
0012-0021,1,1e-4
0012-0021-0202-2020,8,8e-4
0012-0021-2020,2,2e-4
0012-0022-0202,1,1e-4
0012-0022-0202-2020,3,3e-4
0012-0102-2020,1,1e-4
0012-0202,5,5e-4
0012-0202-1020,1,1e-4
0012-0202-2011-2020,7,7e-4
0012-0202-2012-2020,4,4e-4
0012-0202-2020,69,0.0069
0012-0202-2022,1,1e-4
0012-0212-2020,1,1e-4
0012-2011-2020,1,1e-4
0012-2020,3,3e-4
0020,1,1e-4
0020-0022-0202,1,1e-4
0020-0202,5,5e-4
0021-0022-0202,1,1e-4
0021-0022-0202-2020,2,2e-4
0021-0022-2020,1,1e-4
0021-0102-2020,1,1e-4
0021-0202,9,9e-4
0021-0202-0211-1210-2020,1,1e-4
0021-0202-0211-2020,8,8e-4
0021-0202-0221,1,1e-4
0021-0202-0221-2020,1,1e-4
0021-0202-2020,71,0.0071
0021-0202-2021,1,1e-4
0021-0211-2020,1,1e-4
0021-0212-2020,2,2e-4
0021-2020,9,9e-4
0022,3,3e-4
0022-0102-2020,3,3e-4
0022-0202,19,0.0019
0022-0202-2020,98,0.0098
0022-0202-2020-2021,1,1e-4
0022-0202-2020-2101,1,1e-4
0022-0202-2020-2110,1,1e-4
0022-0202-2021,6,6e-4
0022-0212,1,1e-4
0022-0212-2020,8,8e-4
0022-0212-2021,2,2e-4
0022-2020,13,0.0013
0022-2021,1,1e-4
0102,1,1e-4
0102-0120-2020,1,1e-4
0102-0202-2002-2020,1,1e-4
0102-0202-2020,1,1e-4
0102-2010,1,1e-4
0102-2020,8,8e-4
0112-0120-0202-2020,8,8e-4
0112-0121-0202,1,1e-4
0112-0121-0202-1012-1021-2020,2,2e-4
0112-0121-0202-1012-2020,1,1e-4
0112-0121-0202-1120-2020,1,1e-4
0112-0121-0202-2020,5,5e-4
0112-0121-2020,1,1e-4
0112-0122-0202-1120-2020,1,1e-4
0112-0122-0202-2012-2020,1,1e-4
0112-0122-0202-2020,1,1e-4
0112-0202,2,2e-4
0112-0202-1012-2020,6,6e-4
0112-0202-1111-1120-1201-2011-2020,1,1e-4
0112-0202-1120-2020,5,5e-4
0112-0202-1121-2120,1,1e-4
0112-0202-2011-2020,2,2e-4
0112-0202-2011-2020-2201,1,1e-4
0112-0202-2012-2020,4,4e-4
0112-0202-2020,25,0.0025
0112-0212,1,1e-4
0112-0212-2020,1,1e-4
0112-2012,1,1e-4
0112-2020,4,4e-4
0120,1,1e-4
0120-0122-0202-2020,2,2e-4
0120-0201-0210-2020,1,1e-4
0120-0201-2020,1,1e-4
0120-0202,4,4e-4
0120-0202-0210-2020,9,9e-4
0120-0202-1020,1,1e-4
0120-0202-2020,88,0.0088
0120-0210-2020,1,1e-4
0120-0222-2020,1,1e-4
0120-2020,6,6e-4
0121,1,1e-4
0121-0122-0202-1120-2020,1,1e-4
0121-0122-0202-2020,2,2e-4
0121-0202,9,9e-4
0121-0202-0211-1021-2020,1,1e-4
0121-0202-0211-1120-1210-2020,1,1e-4
0121-0202-0211-2020,8,8e-4
0121-0202-0211-2020-2210,2,2e-4
0121-0202-0221-2020,3,3e-4
0121-0202-1021-2020,2,2e-4
0121-0202-1120,1,1e-4
0121-0202-1120-2020,4,4e-4
0121-0202-2020,82,0.0082
0121-0202-2020-2120,1,1e-4
0121-0202-2020-2210,1,1e-4
0121-0202-2120,1,1e-4
0121-0211,1,1e-4
0121-0212-2020,5,5e-4
0121-2020,7,7e-4
0122-0202,7,7e-4
0122-0202-0212,1,1e-4
0122-0202-0222-2020,1,1e-4
0122-0202-1022,2,2e-4
0122-0202-1022-2020,3,3e-4
0122-0202-1022-2021,1,1e-4
0122-0202-1120-1201-2020,1,1e-4
0122-0202-1120-2020,1,1e-4
0122-0202-2020,79,0.0079
0122-0202-2020-2120,1,1e-4
0122-0202-2020-2200,1,1e-4
0122-0202-2020-2201,2,2e-4
0122-0202-2021,5,5e-4
0122-0202-2022,1,1e-4
0122-0212,1,1e-4
0122-0212-1022,1,1e-4
0122-0212-2020,6,6e-4
0122-0222-2020,1,1e-4
0122-1120-2020,1,1e-4
0122-2020,11,0.0011
0122-2020-2021,1,1e-4
0200,1,1e-4
0200-2020,4,4e-4
0201-0220-2020,2,2e-4
0201-2020,11,0.0011
0201-2020-2100,2,2e-4
0201-2020-2200,1,1e-4
0201-2100,1,1e-4
0202,655,0.0655
0202-0210,6,6e-4
0202-0210-1120-2020,1,1e-4
0202-0210-2020,89,0.0089
0202-0210-2020-2102,1,1e-4
0202-0210-2020-2102-2110,1,1e-4
0202-0210-2020-2110,7,7e-4
0202-0210-2220,1,1e-4
0202-0211,5,5e-4
0202-0211-1021-2020,1,1e-4
0202-0211-1102-2020,1,1e-4
0202-0211-1210-1220-2020,1,1e-4
0202-0211-1210-2020,6,6e-4
0202-0211-2020,31,0.0031
0202-0211-2020-2102,1,1e-4
0202-0211-2020-2110,2,2e-4
0202-0211-2020-2210,6,6e-4
0202-0211-2021,1,1e-4
0202-0211-2120-2210,1,1e-4
0202-0211-2210,1,1e-4
0202-0212-0220-1012-2020,1,1e-4
0202-0212-0220-2020,2,2e-4
0202-0212-0221-1021-2020,1,1e-4
0202-0212-0221-2020,2,2e-4
0202-0212-1022-2020,3,3e-4
0202-0212-2020,9,9e-4
0202-0212-2120,1,1e-4
0202-0220,25,0.0025
0202-0220-1020,1,1e-4
0202-0220-2012-2020,1,1e-4
0202-0220-2020,137,0.0137
0202-0220-2120,8,8e-4
0202-0220-2220,1,1e-4
0202-0221,10,0.001
0202-0221-1021-2020,8,8e-4
0202-0221-1121-2120,1,1e-4
0202-0221-1220-2020,7,7e-4
0202-0221-1220-2120,2,2e-4
0202-0221-2002-2020,2,2e-4
0202-0221-2002-2020-2021,1,1e-4
0202-0221-2020,93,0.0093
0202-0221-2020-2102,1,1e-4
0202-0221-2020-2220,2,2e-4
0202-0221-2021,2,2e-4
0202-0221-2120,5,5e-4
0202-0221-2220,5,5e-4
0202-0222,2,2e-4
0202-0222-1022-2020,1,1e-4
0202-0222-2020,8,8e-4
0202-0222-2021,1,1e-4
0202-0222-2022,1,1e-4
0202-0222-2120,1,1e-4
0202-1002,5,5e-4
0202-1002-1021-2020,7,7e-4
0202-1002-1022-2020,3,3e-4
0202-1002-2001,2,2e-4
0202-1002-2001-2020,7,7e-4
0202-1002-2002,1,1e-4
0202-1002-2002-2020,2,2e-4
0202-1002-2020,68,0.0068
0202-1002-2021,1,1e-4
0202-1012,6,6e-4
0202-1012-1021-2020,3,3e-4
0202-1012-1102-2020,7,7e-4
0202-1012-2011-2020,7,7e-4
0202-1012-2011-2020-2101,1,1e-4
0202-1012-2012,1,1e-4
0202-1012-2012-2020,2,2e-4
0202-1012-2020,78,0.0078
