Phase,Count,Frequency
0002-2020,3,3e-4
0012-0021-0202-2020,7,7e-4
0012-0021-2020,3,3e-4
0012-0022-0202-2020,2,2e-4
0012-0202,12,0.0012
0012-0202-2011-2020,4,4e-4
0012-0202-2011-2020-2201,1,1e-4
0012-0202-2011-2021,1,1e-4
0012-0202-2012-2020,2,2e-4
0012-0202-2020,68,0.0068
0012-0212-2020,1,1e-4
0012-2011-2020,1,1e-4
0012-2020,11,0.0011
0020-0202,7,7e-4
0020-0202-0210,1,1e-4
0020-0202-0211,1,1e-4
0020-0202-1020,1,1e-4
0021-0022-0202-2020,2,2e-4
0021-0102,1,1e-4
0021-0102-2020,2,2e-4
0021-0202,6,6e-4
0021-0202-0211-2020,9,9e-4
0021-0202-0221-2020,1,1e-4
0021-0202-1020,4,4e-4
0021-0202-1210-2020,1,1e-4
0021-0202-2020,91,0.0091
0021-0202-2021,1,1e-4
0021-0212-2020,2,2e-4
0021-2020,6,6e-4
0022,5,5e-4
0022-0102-2020,1,1e-4
0022-0202,16,0.0016
0022-0202-0212-2020,1,1e-4
0022-0202-1020,1,1e-4
0022-0202-1022-2020,1,1e-4
0022-0202-1201-2020,1,1e-4
0022-0202-1210-2020,1,1e-4
0022-0202-2020,119,0.0119
0022-0202-2020-2021-2101,1,1e-4
0022-0202-2020-2201,1,1e-4
0022-0202-2021,7,7e-4
0022-0212,3,3e-4
0022-0212-2020,7,7e-4
0022-2020,16,0.0016
0022-2021,4,4e-4
0102-0121-2020,1,1e-4
0102-1002-2020,1,1e-4
0102-2002-2020,3,3e-4
0102-2012-2020,1,1e-4
0102-2020,8,8e-4
0111-2020,1,1e-4
0112,2,2e-4
0112-0120-0202-2020,8,8e-4
0112-0121-0202-1012-1021-2020,1,1e-4
0112-0121-0202-1120-2020,1,1e-4
0112-0121-0202-2012-2021,1,1e-4
0112-0121-0202-2020,1,1e-4
0112-0122-0202-1012-1021-2020,1,1e-4
0112-0202,3,3e-4
0112-0202-1012-2020,5,5e-4
0112-0202-1022-2020-2201,1,1e-4
0112-0202-1120-2020,2,2e-4
0112-0202-2012-2020,5,5e-4
0112-0202-2020,29,0.0029
0112-0212-2020,2,2e-4
0112-1012-2020,1,1e-4
0112-2012-2020,1,1e-4
0112-2020,11,0.0011
0120,2,2e-4
0120-0122-0202-2020,1,1e-4
0120-0201-2020,1,1e-4
0120-0202,6,6e-4
0120-0202-0210-2020,7,7e-4
0120-0202-0220-2020,2,2e-4
0120-0202-1020,1,1e-4
0120-0202-2020,65,0.0065
0120-0210,1,1e-4
0120-1020,1,1e-4
0120-2020,3,3e-4
0121-0122-0202-1020,1,1e-4
0121-0122-0202-2020,4,4e-4
0121-0122-2020,1,1e-4
0121-0202,7,7e-4
0121-0202-0211-2020,10,0.001
0121-0202-0211-2021,1,1e-4
0121-0202-0221,2,2e-4
0121-0202-0221-2020,2,2e-4
0121-0202-1021-1022-2020,1,1e-4
0121-0202-1021-2020,5,5e-4
0121-0202-1120-2020,4,4e-4
0121-0202-1210-2020,1,1e-4
0121-0202-2020,86,0.0086
0121-0202-2020-2101,1,1e-4
0121-0202-2020-2120,1,1e-4
0121-0202-2021,3,3e-4
0121-0211-2020,1,1e-4
0121-0212,1,1e-4
0121-1021-2020,1,1e-4
0121-1120-2020,1,1e-4
0121-2020,12,0.0012
0121-2021,1,1e-4
0122,3,3e-4
0122-0202,10,0.001
0122-0202-1022-2020,6,6e-4
0122-0202-1022-2021,1,1e-4
0122-0202-1120-1200-2020,1,1e-4
0122-0202-1120-1220-2020,1,1e-4
0122-0202-1120-2020,5,5e-4
0122-0202-1120-2020-2021,1,1e-4
0122-0202-1121,1,1e-4
0122-0202-1210-2020,2,2e-4
0122-0202-2020,81,0.0081
0122-0202-2020-2022,1,1e-4
0122-0202-2020-2120,1,1e-4
0122-0202-2020-2200,1,1e-4
0122-0202-2020-2201,1,1e-4
0122-0202-2021,12,0.0012
0122-0202-2120,1,1e-4
0122-0212-1022-2020,1,1e-4
0122-0212-1210-2020,1,1e-4
0122-0212-2020,4,4e-4
0122-0212-2021,1,1e-4
0122-0222-2020,2,2e-4
0122-0222-2120,1,1e-4
0122-1022-2020,1,1e-4
0122-2020,9,9e-4
0122-2021,1,1e-4
0122-2022,1,1e-4
0200,1,1e-4
0200-2020,3,3e-4
0201,2,2e-4
0201-1020,1,1e-4
0201-1200-2010,1,1e-4
0201-1200-2020,1,1e-4
0201-2000,1,1e-4
0201-2020,11,0.0011
0201-2020-2100,1,1e-4
0201-2020-2200,1,1e-4
0202,636,0.0636
0202-0210,8,8e-4
0202-0210-0220-2020,2,2e-4
0202-0210-1102-2020-2110,1,1e-4
0202-0210-2020,69,0.0069
0202-0210-2020-2110,7,7e-4
0202-0210-2110,2,2e-4
0202-0210-2120,1,1e-4
0202-0210-2120-2220,1,1e-4
0202-0211,6,6e-4
0202-0211-0221-1210-2020,1,1e-4
0202-0211-0221-2020,2,2e-4
0202-0211-1002-2020,1,1e-4
0202-0211-1021-2021-2211,1,1e-4
0202-0211-1210,1,1e-4
0202-0211-1210-2020,11,0.0011
0202-0211-1210-2020-2210,1,1e-4
0202-0211-2020,43,0.0043
0202-0211-2020-2110,3,3e-4
0202-0211-2020-2210,6,6e-4
0202-0212,3,3e-4
0202-0212-0221-1220-2020,1,1e-4
0202-0212-0221-2020,1,1e-4
0202-0212-2020,6,6e-4
0202-0220,21,0.0021
0202-0220-1120,1,1e-4
0202-0220-2001-2020,1,1e-4
0202-0220-2012-2020,1,1e-4
0202-0220-2020,110,0.011
0202-0220-2020-2120,2,2e-4
0202-0220-2120,11,0.0011
0202-0221,10,0.001
0202-0221-1021,1,1e-4
0202-0221-1021-2020,3,3e-4
0202-0221-1121-2020,2,2e-4
0202-0221-1121-2120,1,1e-4
0202-0221-1202-2020,1,1e-4
0202-0221-1202-2120,1,1e-4
0202-0221-1220,1,1e-4
0202-0221-1220-2020,9,9e-4
0202-0221-1220-2120,2,2e-4
0202-0221-2012-2020,1,1e-4
0202-0221-2020,77,0.0077
0202-0221-2020-2102,1,1e-4
0202-0221-2020-2120,1,1e-4
0202-0221-2020-2200,1,1e-4
0202-0221-2020-2220,1,1e-4
0202-0221-2120,8,8e-4
0202-0221-2220,1,1e-4
0202-0222,5,5e-4
0202-0222-1120-1200-2020,1,1e-4
0202-0222-1121-2120,1,1e-4
0202-0222-1220-2020,1,1e-4
0202-0222-2020,12,0.0012
0202-1002,6,6e-4
0202-1002-1021,1,1e-4
0202-1002-1021-2020,2,2e-4
0202-1002-2001-2020,11,0.0011
0202-1002-2002-2020,2,2e-4
0202-1002-2020,65,0.0065
0202-1012,3,3e-4
0202-1012-1021-1102-2020,1,1e-4
0202-1012-1021-2020,6,6e-4
0202-1012-1022-2020,2,2e-4
0202-1012-1102,1,1e-4
0202-1012-1102-2020,3,3e-4
0202-1012-2011,1,1e-4
0202-1012-2011-2020,2,2e-4
0202-1012-2012-2020,3,3e-4
0202-1012-2020,64,0.0064
0202-1020,14,0.0014
0202-1021,8,8e-4
0202-1021-1022-2020,1,1e-4
0202-1021-1102-2020,4,4e-4
0202-1021-1112-2020,1,1e-4
0202-1021-2020,35,0.0035
0202-1022,5,5e-4
0202-1022-1102,1,1e-4
0202-1022-1102-2020,3,3e-4
0202-1022-1102-2020-2101,1,1e-4
0202-1022-2020,80,0.008
0202-1022-2020-2021,2,2e-4
0202-1022-2020-2101,1,1e-4
0202-1022-2020-2201,1,1e-4
0202-1022-2020-2210,1,1e-4
0202-1022-2021,4,4e-4
0202-1102,1,1e-4
0202-1102-2001-2020,1,1e-4
0202-1102-2011-2012-2020-2101,1,1e-4
0202-1102-2020,30,0.003
0202-1102-2020-2100,11,0.0011
0202-1102-2020-2101,6,6e-4
0202-1102-2020-2101-2110,1,1e-4
0202-1102-2020-2110,3,3e-4
0202-1102-2021,3,3e-4
0202-1102-2101-2120,1,1e-4
0202-1102-2120,1,1e-4
0202-1110-1200-2020,1,1e-4
0202-1112-2020,3,3e-4
0202-1120,7,7e-4
0202-1120-1200,1,1e-4
0202-1120-1200-2020,3,3e-4
0202-1120-1201-2020,1,1e-4
0202-1120-1210-2020,3,3e-4
0202-1120-2020,24,0.0024
0202-1121-2020,1,1e-4
0202-1200,8,8e-4
0202-1200-1220-2020,2,2e-4
0202-1200-2020,78,0.0078
0202-1200-2020-2100,7,7e-4
0202-1200-2020-2110,1,1e-4
0202-1200-2020-2200,3,3e-4
0202-1200-2020-2210,1,1e-4
0202-1200-2100,1,1e-4
0202-1201,3,3e-4
0202-1201-1210-2020,3,3e-4
0202-1201-1210-2020-2101,1,1e-4
0202-1201-1210-2020-2101-2110,1,1e-4
0202-1201-1210-2020-2201-2210,1,1e-4
0202-1201-1220,3,3e-4
0202-1201-1220-2011-2020,1,1e-4
0202-1201-1220-2020,4,4e-4
0202-1201-1220-2120,1,1e-4
0202-1201-2001,2,2e-4
0202-1201-2001-2020,7,7e-4
0202-1201-2011-2020,5,5e-4
0202-1201-2011-2020-2101,2,2e-4
0202-1201-2020,34,0.0034
0202-1201-2020-2101,3,3e-4
0202-1201-2020-2201,1,1e-4
0202-1201-2021-2101,1,1e-4
0202-1201-2201,1,1e-4
0202-1202-1210-2020,1,1e-4
0202-1202-1220-2020,1,1e-4
0202-1202-2002-2020,1,1e-4
0202-1202-2012-2020,1,1e-4
0202-1202-2020,11,0.0011
0202-1202-2020-2102,1,1e-4
0202-1202-2020-2200,1,1e-4
0202-1202-2020-2201,1,1e-4
0202-1210,3,3e-4
0202-1210-1220-2020,5,5e-4
0202-1210-2020,77,0.0077
0202-1210-2020-2101,1,1e-4
0202-1210-2020-2101-2110,1,1e-4
0202-1210-2020-2110,6,6e-4
0202-1210-2020-2210,4,4e-4
0202-1210-2120,1,1e-4
0202-1211-2020,1,1e-4
0202-1211-2020-2210,1,1e-4
0202-1220,11,0.0011
0202-1220-2011-2020,1,1e-4
0202-1220-2020,73,0.0073
0202-1220-2020-2101,1,1e-4
0202-1220-2120,2,2e-4
0202-1221-2012-2020,1,1e-4
0202-2000,2,2e-4
0202-2001,2,2e-4
0202-2001-2002-2020,1,1e-4
0202-2001-2020,69,0.0069
0202-2001-2020-2101,1,1e-4
0202-2001-2021,1,1e-4
0202-2002,13,0.0013
0202-2002-2020,104,0.0104
0202-2002-2020-2021,1,1e-4
0202-2002-2020-2022,1,1e-4
0202-2002-2021,5,5e-4
0202-2010,11,0.0011
0202-2010-2200,1,1e-4
0202-2011,11,0.0011
0202-2011-2012-2020,2,2e-4
0202-2011-2020,30,0.003
0202-2011-2020-2101,11,0.0011
0202-2011-2020-2201,7,7e-4
0202-2011-2021,1,1e-4
0202-2011-2201,1,1e-4
0202-2012,12,0.0012
0202-2012-2020,87,0.0087
0202-2012-2020-2102,4,4e-4
0202-2012-2020-2202,2,2e-4
0202-2012-2021,4,4e-4
0202-2012-2022,1,1e-4
0202-2020,4435,0.4435
0202-2020-2021,9,9e-4
0202-2020-2021-2022,2,2e-4
0202-2020-2021-2201,1,1e-4
0202-2020-2022,4,4e-4
0202-2020-2022-2101-2102,1,1e-4
0202-2020-2022-2102,1,1e-4
0202-2020-2022-2210,1,1e-4
0202-2020-2100,68,0.0068
0202-2020-2100-2102,2,2e-4
0202-2020-2100-2200,2,2e-4
0202-2020-2101,90,0.009
0202-2020-2101-2102,1,1e-4
0202-2020-2101-2110,2,2e-4
0202-2020-2101-2110-2201-2210,1,1e-4
0202-2020-2101-2201,2,2e-4
0202-2020-2102,65,0.0065
0202-2020-2102-2110,5,5e-4
0202-2020-2102-2120,1,1e-4
0202-2020-2110,28,0.0028
0202-2020-2110-2210,1,1e-4
0202-2020-2111,1,1e-4
0202-2020-2120,4,4e-4
0202-2020-2120-2201,1,1e-4
0202-2020-2121,1,1e-4
0202-2020-2200,117,0.0117
0202-2020-2201,70,0.007
0202-2020-2201-2210,9,9e-4
0202-2020-2201-2220,1,1e-4
0202-2020-2202,8,8e-4
0202-2020-2210,85,0.0085
0202-2020-2211,1,1e-4
0202-2020-2212,1,1e-4
0202-2020-2220,8,8e-4
0202-2021,103,0.0103
0202-2021-2101,2,2e-4
0202-2021-2102,1,1e-4
0202-2021-2111,1,1e-4
0202-2021-2201,1,1e-4
0202-2021-2202,1,1e-4
0202-2022,15,0.0015
0202-2022-2102,2,2e-4
0202-2100,2,2e-4
0202-2100-2200,2,2e-4
0202-2101,2,2e-4
0202-2101-2120,1,1e-4
0202-2102,11,0.0011
0202-2102-2110,1,1e-4
0202-2102-2120,2,2e-4
0202-2110,4,4e-4
0202-2110-2200,1,1e-4
0202-2111,1,1e-4
0202-2112-2120,1,1e-4
0202-2120,110,0.011
0202-2120-2200,12,0.0012
0202-2120-2201,3,3e-4
0202-2120-2202,1,1e-4
0202-2120-2210,4,4e-4
0202-2120-2220,1,1e-4
0202-2121,1,1e-4
0202-2200,16,0.0016
0202-2201,10,0.001
0202-2201-2210-2220,1,1e-4
0202-2201-2220,1,1e-4
0202-2202,3,3e-4
0202-2210,9,9e-4
0202-2210-2220,1,1e-4
0202-2220,15,0.0015
0210,1,1e-4
0210-2020,5,5e-4
0211,1,1e-4
0211-0212-2020,2,2e-4
0211-1021-2020,1,1e-4
0211-1210-2020,2,2e-4
0211-2020,8,8e-4
0211-2020-2110,1,1e-4
0212,13,0.0013
0212-0220,1,1e-4
0212-0220-2020,7,7e-4
0212-0220-2120,1,1e-4
0212-0221-2020,9,9e-4
0212-0222-2020,2,2e-4
0212-1012,1,1e-4
0212-1022,1,1e-4
0212-1022-2020,2,2e-4
0212-1022-2022,1,1e-4
0212-1210-2020,1,1e-4
0212-1211-1220-2011-2020,1,1e-4
0212-1211-2021,1,1e-4
0212-1220,2,2e-4
0212-1220-2020,4,4e-4
0212-2020,120,0.012
0212-2021,1,1e-4
0212-2022,1,1e-4
0212-2022-2112,1,1e-4
0212-2120,4,4e-4
0212-2120-2210,1,1e-4
0212-2121,1,1e-4
0212-2211,1,1e-4
0212-2211-2221,1,1e-4
0212-2220,1,1e-4
0220,4,4e-4
0220-0222,1,1e-4
0220-0222-2120,1,1e-4
0220-1020,2,2e-4
0220-2020,15,0.0015
0220-2120,2,2e-4
0221,3,3e-4
0221-1021-2020,3,3e-4
0221-1220-2020,1,1e-4
0221-2020,10,0.001
0221-2120,2,2e-4
0221-2220,2,2e-4
0222,5,5e-4
0222-1021-2021,1,1e-4
0222-1022,1,1e-4
0222-1022-2020,3,3e-4
0222-1220-2020,2,2e-4
0222-2020,17,0.0017
0222-2021,1,1e-4
0222-2120,2,2e-4
1002,1,1e-4
1002-1021-2020,1,1e-4
