parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,020,020,020,1,1,0.741695,5.933654,3.443705,1
2,1,122,122,020,1,1,3.571274,3.900882,3.103663,1
3,1,120,120,002-120-200,1,1,4.090059,4.568371,1.213364,1
4,1,021,021,002-020-200,1,1,2.259415,5.331005,4.302684,1
5,1,000,000,001,1,1,3.120022,0.28441,4.276028,1
6,1,111,111,002-110,1,1,2.890841,1.035258,1.577156,1
7,1,120,120,002-020-200,1,1,3.728266,4.871286,4.25522,1
8,1,020,020,002-020-200,1,1,4.365976,5.41169,1.999404,1
9,1,022,022,002-020-200,1,1,1.231596,5.603855,4.186158,1
10,1,102,102,-1,1,1,2.902496,-0.549143,6.560025,1
11,1,002,002,002-020-201,1,1,2.319327,2.99159,6.974744,1
12,1,112,112,021,1,1,4.85926,1.720344,5.858532,1
13,1,210,210,002-020-200,1,1,5.90064,4.349983,1.727586,1
14,1,011,011,020-200,1,1,4.181667,2.545831,3.596479,1
15,1,002,002,002-020,1,1,2.602146,2.885407,6.307478,1
16,1,202,202,202,1,1,5.835194,-1.6417,7.264909,1
17,1,002,002,002-200,1,1,3.377321,3.127985,5.668994,1
18,1,020,020,020-200,1,1,1.725767,7.409751,0.392358,1
19,1,002,002,002-201,1,1,4.010373,2.321515,6.266821,1
20,1,102,102,021-102,1,1,3.796367,1.952315,6.78355,1
21,1,021,021,002-020-200,1,1,2.656312,5.039838,4.212058,1
22,1,011,011,020-200,1,1,1.12816,3.315618,2.406753,1
23,1,022,022,012-021,1,1,-3.838248,5.543106,4.439915,1
24,1,200,200,002-120-200,1,1,7.722871,0.891277,1.195973,1
25,1,011,011,002-020-200,1,1,2.431128,3.468752,3.165291,1
26,1,020,020,002-020-200,1,1,3.408855,6.00627,2.85718,1
27,1,210,210,120-210,1,1,7.149268,3.940516,-0.212447,1
28,1,200,200,200,1,1,7.228149,0.651031,2.678014,1
29,1,200,200,002-200,1,1,7.114308,3.417599,2.205539,1
30,1,002,002,002-200,1,1,2.127515,0.842123,7.867612,1
31,1,200,200,020-102-200,1,1,5.270259,2.202344,1.3208,1
32,1,022,022,012-020,1,1,-1.49767,5.341785,4.994029,1
33,1,201,201,002-200,1,1,5.662658,1.184479,4.622256,1
34,1,202,202,002-200,1,1,5.980865,0.010482,5.99083,1
35,1,210,210,002-020-200,1,1,6.170446,4.085504,1.676487,1
36,1,012,012,002-020,1,1,1.636244,3.674298,4.985177,1
37,1,020,020,020,1,1,-1.085008,4.316388,1.485588,1
38,1,200,200,120-200,1,1,8.439784,3.154269,0.451181,1
39,1,201,201,021-201,1,1,5.83066,2.224495,0.617825,1
40,1,102,102,002-020,1,1,3.722537,1.579099,7.020976,1
41,1,021,021,002-020,1,1,3.034975,4.902738,3.301973,1
42,1,011,011,002-020-200,1,1,2.502677,3.993881,3.57874,1
43,1,002,002,002-200,1,1,3.485708,0.100176,7.577579,1
44,1,120,120,002-020-200,1,1,3.463128,5.616888,2.300016,1
45,1,002,002,002-020-200,1,1,4.304599,3.159385,5.369873,1
46,1,102,102,102,1,1,1.623249,2.118751,3.4707,1
47,1,210,210,210,1,1,7.272898,3.736794,-1.460833,1
48,1,212,212,002-020-200,1,1,5.122936,3.816275,5.169855,1
49,1,021,021,012-021,1,1,1.726988,5.765406,3.053508,1
50,1,020,020,020-200,1,1,2.543305,8.289571,0.07891,1
51,1,102,102,102-200,1,1,4.914295,-4.46072,7.333646,1
52,1,020,020,002-020,1,1,3.317107,7.795456,3.141465,1
53,1,201,201,002-200,1,1,6.278125,-0.669001,3.355298,1
54,1,012,012,002-020-200,1,1,1.558694,4.513039,5.588536,1
55,1,200,200,020-200,1,1,7.464209,1.355714,3.253783,1
56,1,002,002,002-020-200,1,1,1.519717,2.00472,7.973674,1
57,1,020,020,020,1,1,-0.220093,8.967276,2.426407,1
58,1,210,210,020-210,1,1,5.099806,3.782959,0.331972,1
59,1,210,210,101-200,1,1,6.083293,3.752419,-0.679736,1
60,1,020,020,020-200,1,1,4.849652,6.291111,0.34677,1
61,1,020,020,002-020-200,1,1,1.788242,8.295607,1.246414,1
62,1,020,020,002-020-200,1,1,2.547539,5.665866,3.247851,1
63,1,002,002,002,1,1,1.351967,1.401453,6.006675,1
64,1,020,020,002-020-200,1,1,4.091866,5.592892,2.744617,1
65,1,212,212,002-020-200,1,1,6.184217,3.972531,4.577859,1
66,1,201,201,200,1,1,5.558794,0.0761,1.7574,1
67,1,020,020,020-210,1,1,2.406103,6.917653,2.82063,1
68,1,200,200,020-200,1,1,7.212451,2.320939,1.074933,1
69,1,210,210,002-020-200,1,1,5.079995,3.811206,3.470362,1
70,1,210,210,020-200,1,1,5.203528,1.335742,3.193751,1
71,1,202,202,002-020-200,1,1,4.85041,-0.060858,6.164576,1
72,1,102,102,002-201,1,1,4.279907,-0.394742,5.688277,1
73,1,002,002,002-020,1,1,-0.969281,3.95373,6.042668,1
74,1,002,002,002-020,1,1,-0.418089,3.067901,8.035028,1
75,1,120,120,002-200,1,1,4.114441,4.266325,4.562338,1
76,1,020,020,002-020-200,1,1,3.388619,4.899493,3.171114,1
77,1,002,002,002-020,1,1,1.323358,2.005211,6.645749,1
78,1,202,202,002-200,1,1,5.536808,-0.768387,6.780872,1
79,1,220,220,002-020-210,1,1,6.344135,4.40723,3.091407,1
80,1,121,121,021-120-201,1,1,4.085698,5.65629,3.858663,1
81,1,202,202,002-020-200,1,1,6.370976,1.076032,4.90412,1
82,1,012,012,002-020-200,1,1,0.416688,1.837548,6.435828,1
83,1,021,021,002,1,1,2.276435,6.840899,3.681381,1
84,1,200,200,200,1,1,9.409022,-1.294873,0.362799,1
85,1,022,022,012-210,1,1,1.388699,5.931893,2.538231,1
86,1,022,022,012-021,1,1,3.197206,5.067188,6.494581,1
87,1,102,102,102-200,1,1,4.683604,-3.585433,6.061388,1
88,1,020,020,002-020-200,1,1,1.753527,6.975912,3.859165,1
89,1,112,112,002-020-200,1,1,2.876336,2.272808,4.892248,1
90,1,121,121,020-200,1,1,4.003874,5.004534,1.697839,1
91,1,002,002,002,1,1,3.352577,2.987199,6.901724,1
92,1,012,012,002-020,1,1,0.428015,2.982499,6.714283,1
93,1,220,220,210,1,1,6.986615,4.986015,-1.68838,1
94,1,201,201,201,1,1,6.337423,2.540719,3.544274,1
