Phase,Count,Frequency
0002,1,1e-4
0002-0021-2020,2,2e-4
0002-2010,1,1e-4
0002-2020,8,8e-4
0012,1,1e-4
0012-0021-0202,2,2e-4
0012-0021-0202-2020,8,8e-4
0012-0202-1020,3,3e-4
0012-0202-2011-2020,5,5e-4
0012-0202-2011-2021,1,1e-4
0012-0202-2020,79,0.0079
0012-0202-2021,1,1e-4
0012-0212-2020,1,1e-4
0012-1020,1,1e-4
0012-2012-2020,1,1e-4
0012-2020,10,0.001
0020-0202,8,8e-4
0021-0022-0202,2,2e-4
0021-0022-0202-2020,3,3e-4
0021-0102-2020,2,2e-4
0021-0121-0202-2020,1,1e-4
0021-0202,14,0.0014
0021-0202-0211,1,1e-4
0021-0202-0211-2020,4,4e-4
0021-0202-0221-2020,2,2e-4
0021-0202-0222-2020,1,1e-4
0021-0202-1020,1,1e-4
0021-0202-2020,80,0.008
0021-0211-0212-2020,1,1e-4
0021-0211-2020,1,1e-4
0021-0211-2020-2210,1,1e-4
0021-0212-2020,2,2e-4
0021-2020,4,4e-4
0021-2021,1,1e-4
0022,3,3e-4
0022-0122-0202-2020,1,1e-4
0022-0202,14,0.0014
0022-0202-0212-2020,1,1e-4
0022-0202-2020,88,0.0088
0022-0202-2021,5,5e-4
0022-0202-2022,1,1e-4
0022-0212,2,2e-4
0022-0212-2020,7,7e-4
0022-2020,10,0.001
0102,2,2e-4
0102-0121-2020,1,1e-4
0102-1002-2020,1,1e-4
0102-1022-2020,1,1e-4
0102-2001-2020,6,6e-4
0102-2002-2020,1,1e-4
0102-2020,23,0.0023
0112-0120-0202-2020,3,3e-4
0112-0121-0202,1,1e-4
0112-0121-0202-2020,3,3e-4
0112-0122-0202-2020,2,2e-4
0112-0202,1,1e-4
0112-0202-1012-2020,3,3e-4
0112-0202-1120-2020,4,4e-4
0112-0202-2011-2020,1,1e-4
0112-0202-2012-2020,3,3e-4
0112-0202-2020,37,0.0037
0112-0202-2120,1,1e-4
0112-0212-2020,1,1e-4
0112-0212-2120,1,1e-4
0112-1021-2020,1,1e-4
0112-2020,5,5e-4
0120,1,1e-4
0120-0122-0202-2020,1,1e-4
0120-0200-2020,1,1e-4
0120-0201,1,1e-4
0120-0201-2020,1,1e-4
0120-0202,15,0.0015
0120-0202-0210,1,1e-4
0120-0202-0210-2020,6,6e-4
0120-0202-0220-2020,2,2e-4
0120-0202-1020,1,1e-4
0120-0202-2020,88,0.0088
0120-0202-2120,1,1e-4
0120-0210-2020,1,1e-4
0120-2020,3,3e-4
0121-0122-0202-2020,1,1e-4
0121-0202,10,0.001
0121-0202-0211-1120-1210-2020,1,1e-4
0121-0202-0211-1120-1220-2020,1,1e-4
0121-0202-0211-2020,5,5e-4
0121-0202-0221-2020,2,2e-4
0121-0202-1021,1,1e-4
0121-0202-1021-2020,3,3e-4
0121-0202-1120,1,1e-4
0121-0202-1120-2020,4,4e-4
0121-0202-2020,69,0.0069
0121-0202-2020-2120,1,1e-4
0121-0202-2120,1,1e-4
0121-0212-2020,1,1e-4
0121-2020,2,2e-4
0122-0202,8,8e-4
0122-0202-0212-2020,1,1e-4
0122-0202-0222-2020,2,2e-4
0122-0202-1022-2020,5,5e-4
0122-0202-1120-2020,1,1e-4
0122-0202-2020,47,0.0047
0122-0202-2021,1,1e-4
0122-0212-2020,5,5e-4
0122-0212-2021,1,1e-4
0122-2020,1,1e-4
0122-2120,1,1e-4
0200,1,1e-4
0200-1020,1,1e-4
0200-2020,9,9e-4
0200-2020-2100,1,1e-4
0201,2,2e-4
0201-0210-2020,1,1e-4
0201-0220-2020,1,1e-4
0201-1200-2020,1,1e-4
0201-1210-2020,1,1e-4
0201-1220-2020,1,1e-4
0201-2020,31,0.0031
0201-2020-2100,1,1e-4
0202,579,0.0579
0202-0210,4,4e-4
0202-0210-0220-2020,5,5e-4
0202-0210-1020,3,3e-4
0202-0210-2020,103,0.0103
0202-0210-2020-2110,2,2e-4
0202-0210-2120,2,2e-4
0202-0211,3,3e-4
0202-0211-0221,1,1e-4
0202-0211-0221-2020,1,1e-4
0202-0211-1021-2020,2,2e-4
0202-0211-1102-2020-2110,1,1e-4
0202-0211-1120-1210-2020,1,1e-4
0202-0211-1210-2020,2,2e-4
0202-0211-1210-2020-2210,2,2e-4
0202-0211-2020,27,0.0027
0202-0211-2020-2110,1,1e-4
0202-0212-0220-2020,2,2e-4
0202-0212-0221-2020,1,1e-4
0202-0212-2020,9,9e-4
0202-0220,18,0.0018
0202-0220-1012-2020,1,1e-4
0202-0220-1020,1,1e-4
0202-0220-2020,120,0.012
0202-0220-2020-2120,4,4e-4
0202-0220-2120,4,4e-4
0202-0221,5,5e-4
0202-0221-1021-1102-2020,1,1e-4
0202-0221-1021-2020,3,3e-4
0202-0221-1102-1121-2120,1,1e-4
0202-0221-1220,1,1e-4
0202-0221-1220-2020,3,3e-4
0202-0221-2002-2020,1,1e-4
0202-0221-2020,48,0.0048
0202-0221-2021,2,2e-4
0202-0221-2120,3,3e-4
0202-0221-2220,2,2e-4
0202-0222,2,2e-4
0202-0222-1021,1,1e-4
0202-0222-1022-2021,1,1e-4
0202-0222-2020,7,7e-4
0202-1002,1,1e-4
0202-1002-1021,1,1e-4
0202-1002-1021-2020,2,2e-4
0202-1002-1021-2021,1,1e-4
0202-1002-1022-2020,1,1e-4
0202-1002-2001,1,1e-4
0202-1002-2001-2020,5,5e-4
0202-1002-2002,2,2e-4
0202-1002-2002-2020,2,2e-4
0202-1002-2011-2020,1,1e-4
0202-1002-2020,69,0.0069
0202-1012,4,4e-4
0202-1012-1021,2,2e-4
0202-1012-1021-2020,5,5e-4
0202-1012-1022-1102-2020,2,2e-4
0202-1012-1022-2020,2,2e-4
0202-1012-1102-2020,3,3e-4
0202-1012-2011,1,1e-4
0202-1012-2011-2020,4,4e-4
0202-1012-2020,69,0.0069
0202-1012-2021,1,1e-4
0202-1020,44,0.0044
0202-1021,2,2e-4
0202-1021-1022-2020,1,1e-4
0202-1021-1102-2020,1,1e-4
0202-1021-2020,41,0.0041
0202-1021-2021,1,1e-4
0202-1022,7,7e-4
0202-1022-2020,62,0.0062
0202-1022-2021,1,1e-4
0202-1102,2,2e-4
0202-1102-2001-2020,1,1e-4
0202-1102-2020,29,0.0029
0202-1102-2020-2100,6,6e-4
0202-1102-2020-2101,4,4e-4
0202-1102-2020-2110,2,2e-4
0202-1102-2101,1,1e-4
0202-1112,1,1e-4
0202-1112-2020,3,3e-4
0202-1120,7,7e-4
0202-1120-1200-2020,1,1e-4
0202-1120-1201-2020,2,2e-4
0202-1120-1210-2020,8,8e-4
0202-1120-1220,1,1e-4
0202-1120-1220-2020,1,1e-4
0202-1120-2020,21,0.0021
0202-1121,1,1e-4
0202-1121-2020,2,2e-4
0202-1200,6,6e-4
0202-1200-1220-2020,2,2e-4
0202-1200-2000,1,1e-4
