parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,3,002-020-201,002,002-020-201,3,0.89,-1.978963,-0.553905,4.547759,0.89
1,3,002-020-201,020,002-020-201,3,0.05,-2.754902,4.327494,-0.495197,0.05
1,3,002-020-201,201,002-020-201,3,0.06,3.304576,-4.363653,0.478604,0.06
2,1,020,020,020,1,1,-0.667913,7.669429,-3.039529,1
3,3,002-120-200,002,002-200,3,0.43,0.108401,-0.824377,6.514773,0.43
3,3,002-120-200,120,002-200,3,0.33,1.609466,1.970452,-0.134471,0.33
3,3,002-120-200,200,002-200,3,0.24,6.417977,-1.499393,0.671216,0.24
4,1,002,002,002,1,1,0.590942,-0.523851,7.980079,1
5,2,022-210,022,022-210,2,0.56,-2.341758,5.065814,2.848029,0.56
5,2,022-210,210,022-210,2,0.44,7.029342,1.397367,-1.189389,0.44
6,1,120,120,120,1,1,-0.235019,-0.194787,-1.31178,1
7,1,202,202,202,1,1,2.164519,-7.339198,5.126999,1
8,2,021-220,021,021,2,0.6,-3.622025,6.733396,-2.856699,0.6
8,2,021-220,220,021,2,0.4,6.516581,1.292491,-7.658596,0.4
9,1,202,202,202,1,1,2.318686,-5.931584,6.198309,1
10,1,200,200,200,1,1,7.374092,1.13464,0.506783,1
11,2,012-200,012,012-200,2,0.81,-0.668826,1.02879,3.350892,0.81
11,2,012-200,200,012-200,2,0.19,5.806188,-0.725781,0.686215,0.19
12,2,021-202,202,021-202,2,0.2,3.297284,-0.565366,1.636661,0.2
12,2,021-202,021,021-202,2,0.8,-0.973977,7.30169,0.688921,0.8
13,2,102-200,102,102-200,2,0.64,0.311082,-6.755695,7.750315,0.64
13,2,102-200,200,102-200,2,0.36,6.604679,-3.206563,1.241068,0.36
14,2,020-200,200,020-200,2,0.19,5.355082,0.264859,-0.786513,0.19
14,2,020-200,020,020-200,2,0.81,-1.005627,5.80624,-0.986156,0.81
15,1,002,002,002,1,1,-2.525681,-1.731931,4.340182,1
16,1,021,021,021-102,1,1,-6.331673,7.534146,0.702049,1
17,3,002-021-200,002,002-021-200,3,0.33,0.849416,-0.30674,6.258174,0.33
17,3,002-021-200,200,002-021-200,3,0.22,6.483645,-0.031946,0.08965,0.22
17,3,002-021-200,021,002-021-200,3,0.45,-1.075582,6.155324,0.599833,0.45
18,2,102-120,120,102-120,2,0.14,0.603252,5.370226,-2.350365,0.14
18,2,102-120,102,102-120,2,0.86,-0.53188,0.794995,3.613748,0.86
19,1,120,120,120,1,1,-1.494971,6.649825,-5.822631,1
20,3,020-022-202,202,020,3,0.07,3.359116,-1.380061,1.432849,0.07
20,3,020-022-202,022,020,3,0.54,-6.127011,2.553168,4.311685,0.54
20,3,020-022-202,020,020,3,0.39,-1.772438,6.695403,0.432305,0.39
21,1,220,220,220,1,1,2.529153,2.338632,-4.75843,1
22,2,020-102,020,020-102,2,0.32,-0.829178,4.898976,-0.187486,0.32
22,2,020-102,102,020-102,2,0.68,0.624311,-4.064155,6.420006,0.68
23,1,210,210,210,1,1,8.092943,0.466706,-3.684026,1
24,2,021-220,220,021-220,3,0.49,5.86483,2.223325,-3.6312,0.72
24,2,021-220,220,021-220,3,0.23,0.673259,6.692664,-2.806897,0.72
24,2,021-220,021,021-220,3,0.28,-4.021884,8.129022,0.466279,0.28
25,2,022-202,022,022-202,2,0.81,-2.497337,1.374514,5.073943,0.81
25,2,022-202,202,022-202,2,0.19,3.601365,-4.873087,3.506076,0.19
