parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,01,01,1,100,-0.143455,6.956948,01
2,2,01-10,01-10,2,77,6.738778,0.768909,10
2,2,01-10,01-10,2,23,2.861763,6.018345,01
3,1,01,01-10,1,100,0.431046,6.345378,01
4,2,01-10,01-10,2,68,6.323557,2.8105,10
4,2,01-10,01-10,2,32,1.867025,6.189858,01
5,2,01-10,01-10,2,13,-0.282729,6.075556,01
5,2,01-10,01-10,2,87,5.746849,2.699045,10
6,2,01-10,01-10,2,77,1.466586,3.169304,01
6,2,01-10,01-10,2,23,6.541466,-1.424817,10
7,1,10,10,1,100,6.63637,0.740788,10
8,2,01-10,01-10,2,17,0.611568,7.053877,01
8,2,01-10,01-10,2,83,6.671078,0.783897,10
9,1,00,00,1,100,4.184723,4.601917,00
10,2,01-10,01-10,2,83,0.590981,6.715535,01
10,2,01-10,01-10,2,17,6.875633,0.210903,10
11,2,01-10,01-10,2,82,4.657101,3.710272,10
11,2,01-10,01-10,2,18,-1.332928,6.603055,01
12,2,01-10,01-10,2,79,0.996312,7.01121,01
12,2,01-10,01-10,2,21,6.663909,3.515281,10
13,1,10,10,1,100,5.506724,-1.169343,10
14,2,01-10,01-10,2,8,1.368486,5.992681,01
14,2,01-10,01-10,2,92,4.838961,-0.411878,10
15,2,01-10,01-10,2,45,7.07032,2.230576,10
15,2,01-10,01-10,2,55,0.602079,8.225845,01
16,2,01-10,01-10,2,82,2.82739,7.366504,01
16,2,01-10,01-10,2,18,5.897266,1.971435,10
17,2,01-10,01-10,2,60,5.733173,0.935208,10
17,2,01-10,01-10,2,40,-0.788353,7.393668,01
18,1,01,01,1,100,-4.012464,6.96479,01
19,1,10,10,1,100,7.028006,0.15474,10
20,2,01-10,01-10,2,91,0.423027,7.194188,01
20,2,01-10,01-10,2,9,6.029499,3.439055,10
21,2,01-10,01-10,2,78,6.92182,0.814774,10
21,2,01-10,01-10,2,22,0.666179,6.985626,01
22,2,01-10,01-10,2,62,7.021568,1.444163,10
22,2,01-10,01-10,2,38,1.260585,6.904222,01
23,2,01-10,01-10,2,79,6.262712,1.193231,10
23,2,01-10,01-10,2,21,2.91643,5.594609,01
24,1,11,11,1,100,1.946772,6.911613,11
25,1,10,10,1,100,6.027491,-0.162356,10
26,1,10,01-10,1,100,7.93126,0.484463,10
27,1,10,01-10,1,100,7.187524,0.380952,10
28,2,01-10,01-10,2,46,0.699791,6.635132,01
28,2,01-10,01-10,2,54,7.300322,0.384458,10
29,2,01-10,01-10,2,18,6.258799,0.618025,10
29,2,01-10,01-10,2,82,1.698676,6.833571,01
30,1,01,01-10,1,100,-0.412177,6.413356,01
31,1,10,10,1,100,6.911072,-1.95964,10
32,2,01-10,01-10,2,44,2.631224,5.073167,01
32,2,01-10,01-10,2,56,8.085196,-1.369134,10
33,1,10,10,1,100,6.79399,1.347059,10
34,1,10,10,1,100,5.772002,0.200675,10
35,1,11,11,1,100,4.760724,4.569294,11
36,1,10,10,1,100,7.881209,-0.673517,10
37,1,01,01,1,100,-0.041492,7.850567,01
38,2,01-10,01-10,2,88,1.554687,6.719619,01
38,2,01-10,01-10,2,12,7.298554,0.296456,10
39,1,10,10,1,100,7.558216,1.405456,10
40,2,01-10,01-10,2,89,7.878836,1.781055,10
40,2,01-10,01-10,2,11,2.096182,7.66709,01
41,2,01-10,01-10,2,79,3.962946,6.424337,01
41,2,01-10,01-10,2,21,5.968188,0.633889,10
