parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,002-200,002,002-200,2,0.08,0.26051,-0.252278,5.669698,0.08
1,2,002-200,200,002-200,2,0.92,6.811894,0.77893,-0.127507,0.92
2,2,002-020,002,002-020-200,2,0.26,-1.506587,-1.193001,6.17778,0.26
2,2,002-020,020,002-020-200,2,0.74,-1.869896,5.355506,1.254142,0.74
3,2,002-200,002,002-200,2,0.92,-1.317444,-4.154075,6.488862,0.92
3,2,002-200,200,002-200,2,0.08,5.322308,-3.837237,0.178951,0.08
4,2,020-200,020,020-200,2,0.73,0.077161,4.598484,-4.77306,0.73
4,2,020-200,200,020-200,2,0.27,3.44112,-1.702981,-4.841054,0.27
5,3,002-020-210,020,002-020-210,3,0.29,-0.260448,6.489332,0.296174,0.29
5,3,002-020-210,210,002-020-210,3,0.57,6.277223,2.107051,-4.885996,0.57
5,3,002-020-210,002,002-020-210,3,0.14,-0.242802,-0.012124,5.857775,0.14
6,2,002-020,002,002-020,2,0.2,-2.3396149999999998,1.530916,5.922146,0.2
6,2,002-020,020,002-020,2,0.8,-1.330171,6.26317,0.09478,0.8
7,1,002,002,002,1,1,-0.943555,0.364236,7.016247,1
8,2,002-022,002,002,2,0.82,0.116868,-2.305855,6.571857,0.82
8,2,002-022,022,002,2,0.18,-2.335536,2.605733,3.163827,0.18
9,2,102-220,220,102-220,2,0.56,5.643765,1.929468,0.1785,0.56
9,2,102-220,102,102-220,2,0.44,2.624858,-1.379105,7.397236,0.44
10,2,012-020,012,012-020,2,0.52,-6.10041,2.359476,5.048156,0.52
10,2,012-020,020,012-020,2,0.48,-1.384283,6.138951,-0.140489,0.48
11,1,002,002,002,1,1,-2.644994,0.832489,4.481674,1
12,3,012-020-200,020,012-020-200,3,0.41,0.931753,6.463886,-1.235012,0.41
12,3,012-020-200,200,012-020-200,3,0.28,7.570039,-0.955496,-0.265836,0.28
12,3,012-020-200,012,012-020-200,3,0.31,-4.421903,2.065037,5.882694,0.31
13,3,002-020-200,002,002-020-200,3,0.2,-1.168319,0.714174,4.606025,0.2
13,3,002-020-200,200,002-020-200,3,0.21,4.660572,2.029574,-1.948968,0.21
13,3,002-020-200,020,002-020-200,3,0.59,-0.635826,6.46509,-0.718659,0.59
14,2,102-200,200,102-200,2,0.98,7.473884,0.948488,-0.606729,0.98
14,2,102-200,102,102-200,2,0.02,1.906504,-3.704278,3.944764,0.02
15,3,002-120-200,120,002-120-200,3,0.14,2.623469,3.825687,-2.482636,0.14
15,3,002-120-200,002,002-120-200,3,0.21,1.506608,-0.857471,5.630226,0.21
15,3,002-120-200,200,002-120-200,3,0.65,7.793921,-1.872616,2.021197,0.65
16,1,201,201,201,1,1,5.110569,-5.09169,0.160729,1
17,1,201,201,021-201,1,1,5.643973,-0.842925,0.226147,1
18,1,200,200,200,1,1,4.8709,1.181643,0.881741,1
19,1,102,102,102,1,1,0.237721,-1.072271,4.069566,1
20,1,210,210,210,1,1,7.199584,2.242671,-0.493587,1
21,1,200,200,200,1,1,7.37897,-1.296479,0.292026,1
22,1,200,200,200,1,1,5.254531,0.880194,-5.150427,1
23,1,012,012,012,1,1,-5.218887,2.320858,7.417873,1
24,2,022-201,201,021-201,2,0.73,7.916683,-1.544064,0.823271,0.73
24,2,022-201,022,021-201,2,0.27,0.742851,2.414311,4.250333,0.27
25,2,002-020,020,002-020,2,0.31,-1.255053,4.300496,1.702244,0.31
25,2,002-020,002,002-020,2,0.69,-0.97321,1.064362,7.644378,0.69
26,2,120-200,200,120-200,2,0.7,5.770508,-0.648341,-2.746985,0.7
26,2,120-200,120,120-200,2,0.3,0.906299,5.918896,-7.129599,0.3
27,2,020-202,020,020-202,2,0.29,-0.708815,6.088008,0.603789,0.29
27,2,020-202,202,020-202,2,0.71,3.84312,-3.096075,3.313027,0.71
28,2,022-202,022,022-202-220,3,0.12,-0.656675,5.705958,0.585683,0.13
28,2,022-202,022,022-202-220,3,0.01,-0.649319,1.58074,4.113715,0.13
28,2,022-202,202,022-202-220,3,0.87,3.170837,-4.413772,2.768415,0.87
29,1,201,201,201,1,1,8.141809,-6.04057,1.134605,1
30,3,002-021-220,220,021-220,3,0.53,4.108295,1.77485,-0.363069,0.53
30,3,002-021-220,002,021-220,3,0.14,-0.34139,1.061126,5.692232,0.14
30,3,002-021-220,021,021-220,3,0.33,-4.217939,7.291252,1.983132,0.33
31,2,200-202,200,021-200,2,0.38,7.152215,-2.683635,1.474986,0.38
31,2,200-202,202,021-200,2,0.62,2.739236,-6.157654,5.610926,0.62
32,1,020,020,020,1,1,0.731964,7.36087,2.026756,1
33,1,220,220,201-220,1,1,6.582836,3.293963,-4.743404,1
34,1,220,220,220,1,1,3.148181,1.966104,-4.145581,1
35,1,102,102,102,1,1,2.254674,-7.042399,6.51671,1
36,2,002-200,200,002-200,2,0.22,6.353398,0.828936,2.107552,0.22
36,2,002-200,002,002-200,2,0.78,1.737954,0.784925,6.280985,0.78
37,1,202,202,202,1,1,3.188211,-0.806057,4.493238,1
38,2,012-020,012,012-020,2,0.33,-9.096026,0.76143,6.521831,0.33
38,2,012-020,020,012-020,2,0.67,-2.701511,6.58176,0.215785,0.67
39,1,020,020,020,1,1,-0.50401,5.962851,0.361669,1
40,2,201-210,210,201-210,2,0.53,7.704503,-0.010486,-1.492365,0.53
40,2,201-210,201,201-210,2,0.47,7.662699,-2.093371,0.350724,0.47
41,2,020-210,210,020-210,2,0.79,6.953516,0.126115,-2.796028,0.79
41,2,020-210,020,020-210,2,0.21,1.557187,6.12903,-4.353807,0.21
42,1,002,002,002,1,1,0.594083,-0.067238,7.951932,1
43,2,002-200,200,002-200,2,0.09,5.482408,-4.339521,1.340739,0.09
43,2,002-200,002,002-200,2,0.91,-1.001622,-1.483189,6.96432,0.91
44,2,012-220,220,012-220,2,0.16,3.620832,4.765043,-1.27208,0.16
44,2,012-220,012,012-220,2,0.84,-1.417989,2.75445,6.863976,0.84
45,1,201,201,201,1,1,8.607541,-0.704759,-0.524501,1
46,1,022,022,022,1,1,-7.272379,4.4844,3.762274,1
47,1,020,020,020-202,1,1,0.866875,6.781402,1.628442,1
48,1,210,210,210,1,1,8.190615,1.103324,-1.767005,1
49,2,022-102,102,022-102,2,0.41,1.221284,-2.079084,9.163631,0.41
