Phase,Count,Frequency
002,368,0.0368
002-011-200,1,1e-4
002-012,1,1e-4
002-012-020-201,1,1e-4
002-012-020-202,1,1e-4
002-012-022-102,1,1e-4
002-012-022-102-111-121,1,1e-4
002-012-102,1,1e-4
002-012-102-111-210,1,1e-4
002-012-201-202-211,1,1e-4
002-020,75,0.0075
002-020-200,115,0.0115
002-020-201,10,0.001
002-020-201-210,1,1e-4
002-020-202,2,2e-4
002-020-210,12,0.0012
002-020-220,2,2e-4
002-021,74,0.0074
002-021-022-102-120-121,1,1e-4
002-021-022-102-121-201,1,1e-4
002-021-022-102-201-202-211,1,1e-4
002-021-120,1,1e-4
002-021-120-201,1,1e-4
002-021-120-210-211-220,1,1e-4
002-021-200,10,0.001
002-021-201,3,3e-4
002-021-201-210-211-220,1,1e-4
002-021-210,5,5e-4
002-021-220,3,3e-4
002-022,15,0.0015
002-022-102,1,1e-4
002-022-120-200,1,1e-4
002-022-200,2,2e-4
002-022-201-211,1,1e-4
002-022-202-211-220,1,1e-4
002-022-210,1,1e-4
002-102,3,3e-4
002-102-111,1,1e-4
002-102-120-121,1,1e-4
002-102-121-200,1,1e-4
002-102-201,1,1e-4
002-102-220,2,2e-4
002-120,26,0.0026
002-120-200,8,8e-4
002-120-201,6,6e-4
002-120-210,2,2e-4
002-120-220,2,2e-4
002-121-220,1,1e-4
002-200,77,0.0077
002-200-201-202-220,1,1e-4
002-200-210,1,1e-4
002-200-220,1,1e-4
002-201,79,0.0079
002-201-210,5,5e-4
002-201-220,10,0.001
002-202,2,2e-4
002-210,14,0.0014
002-220,26,0.0026
011-012-102-110-111-120-200,1,1e-4
011-020-200,1,1e-4
012,274,0.0274
012-020,84,0.0084
012-020-021-022-110-120,1,1e-4
012-020-021-022-212-220,1,1e-4
012-020-021-111-120-200,1,1e-4
012-020-021-120-121,1,1e-4
012-020-022-110-120-210,1,1e-4
012-020-022-120-202-211,1,1e-4
012-020-102,8,8e-4
012-020-102-201-211,1,1e-4
012-020-120,1,1e-4
012-020-200,14,0.0014
012-020-200-202,1,1e-4
012-020-201,2,2e-4
012-020-202,8,8e-4
012-020-210,3,3e-4
012-020-211,1,1e-4
012-021,55,0.0055
012-021-022,2,2e-4
012-021-022-102-112-121,2,2e-4
012-021-022-102-120,2,2e-4
012-021-022-102-120-201,1,1e-4
012-021-022-112-120-121-210,1,1e-4
012-021-022-112-220,1,1e-4
012-021-022-120-121,1,1e-4
012-021-022-120-121-210,1,1e-4
012-021-022-121-220,1,1e-4
012-021-022-201,1,1e-4
012-021-022-202,1,1e-4
012-021-022-211-220,1,1e-4
012-021-102,8,8e-4
012-021-102-112-202-211,1,1e-4
012-021-111-112-202-211,1,1e-4
012-021-112-201-202,1,1e-4
012-021-112-202-211,1,1e-4
012-021-120,11,0.0011
012-021-120-202,3,3e-4
012-021-121-211-220,1,1e-4
012-021-200,2,2e-4
012-021-201,3,3e-4
012-021-201-202,1,1e-4
012-021-202,7,7e-4
012-021-210,3,3e-4
012-021-220,11,0.0011
012-022,8,8e-4
012-022-102,2,2e-4
012-022-102-120,1,1e-4
012-022-102-220,1,1e-4
012-022-111-112-121-220,1,1e-4
012-022-112,1,1e-4
012-022-112-120-122-220,1,1e-4
012-022-112-121-210,2,2e-4
012-022-112-122,1,1e-4
012-022-112-122-202-220,1,1e-4
012-022-112-202-210,1,1e-4
012-022-112-220,1,1e-4
012-022-120,2,2e-4
012-022-120-121-202-211-220,1,1e-4
012-022-120-210,1,1e-4
012-022-200,1,1e-4
012-022-200-202-210,1,1e-4
012-022-201-202-221,1,1e-4
012-022-202,1,1e-4
012-022-202-210,1,1e-4
012-022-211-212,1,1e-4
012-022-212-220,1,1e-4
012-022-220,3,3e-4
012-102,55,0.0055
012-102-111,1,1e-4
012-102-112-201-202-210,1,1e-4
012-102-112-202,1,1e-4
012-102-112-202-210-211,1,1e-4
012-102-112-202-211,1,1e-4
012-102-112-202-211-212,1,1e-4
012-102-120,2,2e-4
012-102-120-121-211,1,1e-4
012-102-120-200,1,1e-4
012-102-120-210-220,1,1e-4
012-102-200,1,1e-4
012-102-200-210-211,1,1e-4
012-102-201,6,6e-4
012-102-201-220,1,1e-4
012-102-202,3,3e-4
012-102-210,4,4e-4
012-102-220,4,4e-4
012-111-120-201,8,8e-4
012-112-200-201-202-210,1,1e-4
012-112-202,2,2e-4
012-112-202-210-211,1,1e-4
012-120,79,0.0079
012-120-121-122-202-211-220,1,1e-4
012-120-121-220,1,1e-4
012-120-200,4,4e-4
012-120-201,7,7e-4
012-120-202,10,0.001
012-120-210,5,5e-4
012-120-211-220,1,1e-4
012-120-220,2,2e-4
012-121-202-220,1,1e-4
012-121-220-221,1,1e-4
012-200,13,0.0013
012-200-201-210,2,2e-4
012-200-202,1,1e-4
012-200-220,1,1e-4
012-201,80,0.008
012-201-202,2,2e-4
012-201-202-210,1,1e-4
012-201-202-211,2,2e-4
012-201-210,4,4e-4
012-201-211-220,1,1e-4
012-201-220,9,9e-4
012-202,116,0.0116
012-202-210,1,1e-4
012-202-211-220-221,1,1e-4
012-202-220,24,0.0024
012-210,99,0.0099
012-210-220,1,1e-4
012-211,2,2e-4
012-211-220,2,2e-4
012-220,72,0.0072
012-220-221,1,1e-4
020,402,0.0402
020-021-022-120-121,1,1e-4
020-021-022-120-201-202-221,1,1e-4
020-021-022-220,1,1e-4
020-021-102-120-200,1,1e-4
020-021-120,1,1e-4
020-021-120-121-201-210,1,1e-4
020-021-120-201-220,1,1e-4
