parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,020-102,020,020-102,2,0.13,-1.462942,6.293016,0.560898,0.13
1,2,020-102,102,020-102,2,0.87,-0.091759,-0.033252,6.074073,0.87
2,1,200,200,200,1,1,6.466072,-4.296811,0.062896,1
3,1,120,120,120,1,1,1.451782,5.92288,-1.329876,1
4,1,120,120,120,1,1,-0.392611,5.833566,-3.735496,1
5,1,012,012,012,1,1,-9.461687,0.566627,6.160083,1
6,2,102-200,200,102-200,2,0.76,6.265923,0.062404,0.135724,0.76
6,2,102-200,102,102-200,2,0.24,0.482199,-6.319396,6.300084,0.24
7,1,012,012,012,1,1,-6.637982,0.566627,6.160084,1
8,1,022,022,022,1,1,-7.426708,3.778748,0.486054,1
9,1,210,210,210,1,1,6.638746,1.281391,-7.49395,1
10,2,021-201,201,021-201,2,0.09,4.607346,-2.998625,0.0848,0.09
10,2,021-201,021,021-201,2,0.91,0.177169,2.19644,-0.063451,0.91
11,1,220,220,220,1,1,5.677909,2.480886,-7.517809,1
12,3,012-202-220,202,012-202-220,3,0.13,1.91196,-4.588059,2.426751,0.13
12,3,012-202-220,012,012-202-220,3,0.24,-2.314766,0.48587,3.940279,0.24
12,3,012-202-220,220,012-202-220,3,0.63,2.487671,1.434499,-3.734542,0.63
13,1,012,012,012,1,1,-2.477943,-0.104336,6.040266,1
14,2,012-020,012,012-020,2,0.64,-6.65268,1.37588,4.317391,0.64
14,2,012-020,020,012-020,2,0.36,-1.969429,5.223919,-1.269145,0.36
15,3,012-202-220,220,012-202-220,3,0.29,1.333513,4.793931,-4.16044,0.29
15,3,012-202-220,202,012-202-220,3,0.49,4.487356,-1.200102,1.732857,0.49
15,3,012-202-220,012,012-202-220,3,0.22,0.052169,0.527826,5.795872,0.22
16,1,220,220,220,1,1,1.454438,2.188436,-8.377346,1
17,2,012-120,012,012-120,2,0.74,-0.045748,0.990044,3.249299,0.74
17,2,012-120,120,012-120,2,0.26,1.108984,6.821627,-1.729506,0.26
18,3,002-021-120,120,002-021-120,3,0.34,1.689508,5.74938,-4.738255,0.34
18,3,002-021-120,021,002-021-120,3,0.18,-4.7802,5.988315,1.369992,0.18
18,3,002-021-120,002,002-021-120,3,0.48,-1.052196,-0.142845,7.944249,0.48
19,2,201-220,201,201-220,2,0.29,7.773805,-2.070316,1.053281,0.29
19,2,201-220,220,201-220,2,0.71,4.183092,2.017815,-5.371186,0.71
20,2,022-220,220,022-220,2,0.39,1.903647,2.762327,-2.599929,0.39
20,2,022-220,022,022-220,2,0.61,-4.441341,2.338606,1.626941,0.61
21,4,021-102-121-220,102,021-102-220,4,0.47,0.35424,-4.32617,8.088989,0.47
21,4,021-102-121-220,121,021-102-220,4,0.09,-1.586182,1.658133,1.494786,0.09
21,4,021-102-121-220,021,021-102-220,4,0.09,-3.210078,6.751793,1.494279,0.09
21,4,021-102-121-220,220,021-102-220,4,0.35,4.994293,1.658912,-5.028994,0.35
22,2,002-020,020,002-020,2,0.71,-0.195316,5.673145,-0.451878,0.71
22,2,002-020,002,002-020,2,0.29,-0.732777,-0.754639,5.871554,0.29
23,1,220,220,220,1,1,4.572155,3.286553,-4.626108,1
24,1,002,002,002,1,1,0.92896,-0.64867,6.476649,1
25,2,211-220,211,201-220,2,0.13,4.559136,-0.852525,1.044952,0.13
25,2,211-220,220,201-220,2,0.87,2.172665,2.33406,-5.591911,0.87
26,3,002-020-200,020,002-020-200,3,0.47,-2.328864,4.979116,0.323874,0.47
26,3,002-020-200,200,002-020-200,3,0.2,2.870875,-1.485846,-0.376597,0.2
26,3,002-020-200,002,002-020-200,3,0.33,-3.671831,0.29898,5.577,0.33
27,1,021,021,021,1,1,-0.476669,2.27804,-1.311977,1
28,2,102-210,102,102-210,2,0.88,0.445348,-4.585922,8.421108,0.88
28,2,102-210,210,102-210,2,0.12,4.722875,0.369187,-3.634221,0.12
29,2,022-201,201,022-201,2,0.09,4.350613,-1.660074,0.859393,0.09
29,2,022-201,022,022-201,2,0.91,-8.764813,2.083321,2.557434,0.91
30,2,012-102,012,012-102,2,0.5,-4.34898,0.08626,4.817606,0.5
30,2,012-102,102,012-102,2,0.5,0.721177,-6.055362,4.817606,0.5
31,1,220,220,102-220,1,1,2.504375,2.406787,-6.154706,1
32,1,022,022,022,1,1,-3.970311,3.826236,3.016919,1
33,2,120-200,200,120-200,2,0.96,7.572252,-2.745641,0.291782,0.96
33,2,120-200,120,120-200,2,0.04,1.2755,2.630076,-6.17654,0.04
34,1,012,012,012,1,1,-6.830658,1.204856,7.596012,1
35,2,201-220,220,201-220,2,0.42,2.488782,0.85938,-4.940983,0.42
35,2,201-220,201,201-220,2,0.58,7.983758,-4.712296,0.52027,0.58
36,2,012-210,012,012-210,2,0.48,0.097821,0.405926,3.399565,0.48
36,2,012-210,210,012-210,2,0.52,6.727199,0.064238,-2.369614,0.52
37,1,021,021,-2,1,1,-0.771485,4.166397,1.351095,1
38,2,022-201,022,022-201,2,0.67,-3.978426,2.241088,2.100184,0.67
38,2,022-201,201,022-201,2,0.33,2.959996,-1.081327,1.28492,0.33
39,1,012,012,012-210,1,1,-3.046531,1.278924,2.146627,1
40,1,201,201,201,1,1,3.870683,-0.416972,0.721941,1
41,1,020,020,020-210,1,1,0.679167,6.944819,0.283902,1
42,2,022-120,022,022-120,2,0.89,-4.903242,5.242864,3.162476,0.89
42,2,022-120,120,022-120,2,0.11,1.730982,5.814794,-1.317,0.11
43,1,021,021,021,1,1,-2.900793,8.153465,0.890916,1
44,1,021,021,-2,1,1,-1.014097,2.871751,0.334033,1
45,1,002,002,002,1,1,0.239235,-0.081887,9.037675,1
46,2,020-210,210,020-210,2,0.01,1.939351,-0.42114,-4.839906,0.01
46,2,020-210,020,020-210,2,0.99,-0.487396,6.22057,-0.120207,0.99
47,1,220,220,220,1,1,2.162851,2.812075,-3.541147,1
48,1,220,220,220,1,1,2.889034,4.791522,-5.939179,1
49,2,012-220,220,012-220,2,0.95,2.645861,2.328095,-6.55932,0.95
49,2,012-220,012,012-220,2,0.05,-2.533989,0.260637,4.744769,0.05
50,2,202-220,202,202-220,2,0.8,1.659101,-4.262116,2.085122,0.8
50,2,202-220,220,202-220,2,0.2,4.429834,1.514631,-3.753229,0.2
51,2,202-220,220,202-220,2,0.86,5.113851,-0.280013,-2.632744,0.86
51,2,202-220,202,202-220,2,0.14,3.422761,-6.704919,2.381236,0.14
52,1,002,002,002,1,1,0.747754,-0.483722,8.473183,1
53,2,020-210,020,020-210,2,0.41,0.862459,6.507506,-0.336401,0.41
53,2,020-210,210,020-210,2,0.59,6.999707,0.37859,-6.570958,0.59
54,1,220,220,220,1,1,1.962653,2.066931,-3.080959,1
55,1,022,022,022,1,1,-5.956338,4.72904,0.579472,1
56,1,012,012,012-120,1,1,-3.090994,0.976114,7.102261,1
57,1,102,102,-2,1,1,-0.829316,1.249572,5.627647,1
58,1,200,200,200,1,1,8.944427,-0.812852,0.126894,1
59,3,022-202-220,202,022-202-220,3,0.28,0.978697,-3.285081,2.07259,0.28
59,3,022-202-220,220,022-202-220,3,0.41,2.440522,2.60947,-3.092237,0.41
59,3,022-202-220,022,022-202-220,3,0.31,-3.724024,3.024505,1.719314,0.31
60,1,002,002,-1,1,1,-2.323088,-0.485442,7.341435,1
61,1,002,002,002,1,1,0.622368,-1.07839,6.140875,1
62,2,201-210,210,201-210,2,0.29,7.788636,0.074845,-2.779882,0.29
62,2,201-210,201,201-210,2,0.71,7.788636,-5.170702,-1.09658,0.71
63,2,120-201,120,120-201,2,0.64,1.297149,7.064199,-4.316947,0.64
63,2,120-201,201,120-201,2,0.36,7.778367,-1.254792,1.615701,0.36
64,2,202-210,202,202-210,2,0.66,3.735917,-4.461142,2.673725,0.66
64,2,202-210,210,202-210,2,0.34,8.764295,1.469266,-3.256682,0.34
65,2,022-120,120,120,2,0.66,-0.12342500000000001,3.684897,-0.292658,0.66
65,2,022-120,022,120,2,0.34,-5.639534,1.833258,3.89986,0.34
66,2,022-220,022,022-220,2,0.14,-0.692603,1.695238,1.532193,0.14
66,2,022-220,220,022-220,2,0.86,4.610368,3.967292,-4.925497,0.86
67,3,022-120-200,200,120-200,3,0.41,7.698593,1.061329,-0.303671,0.41
67,3,022-120-200,022,120-200,3,0.02,-4.163861,1.801707,3.776097,0.02
67,3,022-120-200,120,120-200,3,0.57,1.841493,6.84508,-6.827927,0.57
68,1,200,200,200,1,1,7.479427,-0.009758,1.103976,1
69,2,102-200,200,102-200,2,0.36,7.202015,0.603089,-0.733812,0.36
69,2,102-200,102,102-200,2,0.64,1.665055,-3.253236,5.764016,0.64
70,1,202,202,202,1,1,4.010274,-8.311001,1.830518,1
71,1,020,020,020,1,1,-0.564023,8.968459,0.976036,1
72,1,012,012,012,1,1,-3.630326,-0.952341,4.379535,1
73,1,020,020,020,1,1,-0.927827,8.912294,1.091605,1
74,1,020,020,020,1,1,-0.354068,6.887171,-0.25847,1
75,1,012,012,012,1,1,-1.796792,0.545429,8.434024,1
76,1,020,020,020,1,1,-0.32236,7.226517,-0.707603,1
77,2,022-210,022,022-210,2,0.93,-7.00228,4.406044,2.00928,0.93
77,2,022-210,210,022-210,2,0.07,5.055123,0.834258,-3.276023,0.07
78,1,200,200,200,1,1,6.059241,-0.577573,-0.607699,1
79,2,002-021,002,002-021,2,0.98,-0.249932,-1.096357,7.731458,0.98
79,2,002-021,021,002-021,2,0.02,-4.124335,3.927215,1.53445,0.02
80,1,002,002,002,1,1,0.540237,0.565919,9.40095,1
81,2,022-221,221,022-221,2,0.77,1.786141,1.317277,-2.453175,0.77
81,2,022-221,022,022-221,2,0.23,-3.80455,7.516615,3.785713,0.23
82,2,102-200,200,-1,2,0.77,7.273753,0.725298,-0.387375,0.77
82,2,102-200,102,-1,2,0.23,0.76956,-5.631752,3.322618,0.23
83,2,020-220,020,020,2,0.87,-0.406792,6.259022,-2.051282,0.87
83,2,020-220,220,020,2,0.13,3.960464,1.160992,-7.497768,0.13
84,1,020,020,020,1,1,-2.515729,5.751566,-0.367567,1
85,2,022-201,201,022-201,2,0.69,0.899012,0.26173,0.634643,0.69
85,2,022-201,022,022-201,2,0.31,-4.762908,2.119451,4.142745,0.31
86,3,012-120-200,200,012-120-200,3,0.32,5.788546,-2.404901,-1.013737,0.32
86,3,012-120-200,120,012-120-200,3,0.57,0.27185,3.952574,-7.263433,0.57
86,3,012-120-200,012,012-120-200,3,0.11,-3.954832,-1.953342,4.733045,0.11
87,1,202,202,202,1,1,1.062048,-5.909112,2.394065,1
88,1,202,202,202,1,1,4.217377,-6.259075,5.132911,1
89,2,012-120,120,012-120,2,0.38,-0.467038,6.038936,-4.302528,0.38
89,2,012-120,012,012-120,2,0.62,-6.17022,0.754654,6.897542,0.62
90,2,120-200,200,120-200,2,0.86,6.995868,0.563178,0.68495,0.86
90,2,120-200,120,120-200,2,0.14,1.159702,6.031928,-4.504307,0.14
91,2,022-220,022,022-220,2,0.85,-2.7700650000000002,0.51875,5.911248,0.85
91,2,022-220,220,022-220,2,0.15,2.075111,4.039248,0.184096,0.15
92,1,002,002,002,1,1,-2.207122,1.146152,6.715827,1
93,1,022,022,022,1,1,-6.120987,2.167817,2.609449,1
94,2,002-210,210,002-210,2,0.95,4.344408,1.342319,-1.309256,0.95
94,2,002-210,002,002-210,2,0.05,0.45021,0.920239,5.704721,0.05
95,2,002-202,002,002,2,0.84,-0.418601,-4.931283,6.91839,0.84
95,2,002-202,202,002,2,0.16,3.532234,-5.898275,0.288035,0.16
96,2,022-202,202,022-202-210,2,0.89,2.706829,-2.158891,1.259713,0.89
96,2,022-202,022,022-202-210,2,0.11,-3.500788,2.682784,1.553395,0.11
97,1,220,220,220,1,1,2.505836,6.203657,-6.344724,1
98,1,012,012,012,1,1,0.41801,0.99553,5.78022,1
99,1,021,021,021,1,1,-6.947072,8.993809,1.359292,1
100,2,002-120,002,002-120,2,0.61,0.426424,0.406386,7.638669,0.61
100,2,002-120,120,002-120,2,0.39,1.299276,3.328294,1.16553,0.39
101,1,002,002,002,1,1,-2.220169,0.271027,5.796853,1
102,2,201-220,220,201-220,2,0.88,2.472462,4.638997,-5.831558,0.88
102,2,201-220,201,201-220,2,0.12,6.566126,-0.65065,-0.235262,0.12
103,1,220,220,220,1,1,0.46331,3.134189,-5.165283,1
104,1,202,202,202,1,1,5.811716,-8.023113,1.654239,1
105,1,220,220,220,1,1,3.741623,4.049249,-6.380457,1
106,3,020-102-200,200,020-102-200,3,0.12,4.902304,1.083642,0.368482,0.12
106,3,020-102-200,020,020-102-200,3,0.27,-0.980117,7.35858,0.341922,0.27
106,3,020-102-200,102,020-102-200,3,0.61,-0.276419,-2.953372,6.960769,0.61
