parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,002-020,002,002-020,2,0.96,-0.690652,-3.800961,5.964182,0.96
1,2,002-020,020,002-020,2,0.04,-1.079165,2.589879,0.583285,0.04
2,3,012-102-201,201,012-102-201,3,0.39,6.704914,-6.665726,-0.798095,0.39
2,3,012-102-201,102,012-102-201,3,0.44,0.133565,-6.677729,5.02395,0.44
2,3,012-102-201,012,012-102-201,3,0.17,-6.442551,-0.48214,5.02395,0.17
3,2,020-200,020,020-200,2,0.93,-2.546473,5.752594,-1.185456,0.93
3,2,020-200,200,020-200,2,0.07,3.332601,0.360494,-2.864222,0.07
4,1,220,220,220,1,1,0.540198,3.861441,-5.462685,1
5,3,021-120-201,021,021-120-201,3,0.08,-2.474989,4.201869,0.233528,0.08
5,3,021-120-201,120,021-120-201,3,0.09,0.919456,4.185142,-5.83332,0.09
5,3,021-120-201,201,021-120-201,3,0.83,2.591499,-1.731412,0.746168,0.83
6,1,020,020,020,1,1,0.514044,6.829293,0.298523,1
7,1,200,200,200,1,1,6.943463,-1.387714,1.153418,1
8,3,022-120-202,202,202,3,0.53,1.021522,-5.087341,1.749235,0.53
8,3,022-120-202,120,202,3,0.39,-0.763782,4.609467,-0.098104,0.39
8,3,022-120-202,022,202,3,0.08,-4.124156,0.851254,4.362562,0.08
9,3,012-020-200,012,020-200,3,0.04,-2.348256,0.629903,1.988552,0.04
9,3,012-020-200,200,020-200,3,0.11,3.332601,-0.691052,-1.595276,0.11
9,3,012-020-200,020,020-200,3,0.85,-3.215135,5.752594,-2.746237,0.85
10,1,220,220,220,1,1,2.022289,1.811608,-9.445991,1
11,1,202,202,202,1,1,2.395102,-8.033494,3.505367,1
12,3,002-020-200,200,002-020-200,3,0.14,4.12665,0.786338,-2.415254,0.14
12,3,002-020-200,020,002-020-200,3,0.72,-1.581371,6.943463,-0.977881,0.72
12,3,002-020-200,002,002-020-200,3,0.14,0.265356,1.338809,4.200422,0.14
13,1,220,220,022-220,1,1,1.721918,2.580628,-4.632922,1
14,1,002,002,002,1,1,-2.02645,-0.540232,7.842365,1
15,2,021-220,021,021-220,2,0.51,-1.635283,8.113719,-0.397623,0.51
15,2,021-220,220,021-220,2,0.49,2.449796,4.833048,-5.966921,0.49
16,2,022-202,202,022-120-202,2,0.63,2.69711,-5.098981,2.580628,0.63
16,2,022-202,022,022-120-202,2,0.37,0.032158,1.500513,2.891543,0.37
17,1,120,120,120-201,1,1,0.661782,7.252463,-5.857138,1
18,3,002-020-200,200,002-020-200,3,0.08,4.12665,0.786338,-2.415281,0.08
18,3,002-020-200,002,002-020-200,3,0.07,0.265356,1.338809,4.200422,0.07
18,3,002-020-200,020,002-020-200,3,0.85,-1.581371,6.943463,-0.97789,0.85
19,3,022-202-211,202,022-202-211,3,0.3,1.125501,-2.939484,2.052111,0.3
19,3,022-202-211,022,022-202-211,3,0.51,-4.555476,3.425983,4.177744,0.51
19,3,022-202-211,211,022-202-211,3,0.19,1.125501,0.667781,-2.321576,0.19
20,2,020-210,020,020-210,2,0.45,0.121167,6.615085,-0.143949,0.45
20,2,020-210,210,020-210,2,0.55,5.867234,1.53951,-6.225504,0.55
21,2,002-201,201,002-201,2,0.06,3.454171,-6.241466,0.748725,0.06
21,2,002-201,002,002-201,2,0.94,0.019674,0.376824,6.492472,0.94
22,1,021,021,021,1,1,-3.831849,8.203484,0.086171,1
23,2,021-220,021,021-220,2,0.27,-4.998016,7.661781,0.270971,0.27
23,2,021-220,220,021-220,2,0.73,0.84715,2.29391,-6.256494,0.73
24,3,022-202-220,220,022-202-220,3,0.41,2.521131,2.938547,-0.60505,0.41
24,3,022-202-220,022,022-202-220,3,0.46,-3.29433,1.767906,3.575563,0.46
24,3,022-202-220,202,022-202-220,3,0.13,1.91226,-2.905457,3.718278,0.13
25,2,102-120,102,102-120,2,0.93,0.95839,0.386139,2.731271,0.93
25,2,102-120,120,102-120,2,0.07,1.047427,5.629972,-3.128209,0.07
26,1,202,202,202,1,1,0.342551,-6.826017,1.606792,1
27,2,002-200,002,002-200,2,0.14,-0.047877,0.452113,4.536479,0.14
27,2,002-200,200,002-200,2,0.86,6.02244,0.767523,-1.955781,0.86
28,1,202,202,202,1,1,4.330045,-3.79454,2.701273,1
29,3,012-120-202,202,012-120-202,3,0.6,6.065715,-2.301327,4.993675,0.6
29,3,012-120-202,012,012-120-202,3,0.17,-0.172942,0.416745,7.696848,0.17
29,3,012-120-202,120,012-120-202,3,0.23,1.413623,6.019869,0.622565,0.23
30,1,020,020,020,1,1,-1.490406,7.50079,-1.032198,1
31,1,202,202,202,1,1,2.294432,-9.287615,1.602509,1
32,2,022-102,102,022-102,2,0.26,0.03066,-1.323802,5.865173,0.26
32,2,022-102,022,022-102,2,0.74,-4.675083,2.277433,0.852697,0.74
33,3,022-202-210,210,022-202-210,3,0.5,7.315566,1.663584,-2.339056,0.5
33,3,022-202-210,022,022-202-210,3,0.05,-0.91488100000000006,2.232689,1.394545,0.05
33,3,022-202-210,202,022-202-210,3,0.45,3.05312,-3.769639,3.368963,0.45
34,1,102,102,102,1,1,-0.514502,-7.117094,5.526522,1
35,1,220,220,220,1,1,4.345745,2.242779,-7.540466,1
36,3,021-022-220,220,021-220,3,0.76,1.508849,5.402057,-5.615557,0.76
36,3,021-022-220,021,021-220,3,0.15,-3.619183,7.229826,0.577451,0.15
36,3,021-022-220,022,021-220,3,0.09,-4.095703,0.597513,4.964957,0.09
37,2,102-200,200,102-200,2,0.78,7.799367,0.032493,-1.629803,0.78
37,2,102-200,102,102-200,2,0.22,1.796977,-5.675528,5.086237,0.22
38,1,022,022,022,1,1,-1.74464,1.825437,2.493477,1
39,3,022-102-202,202,022-102,3,0.05,2.741592,-3.593684,1.186534,0.05
39,3,022-102-202,102,022-102,3,0.23,1.182751,-3.576022,7.661944,0.23
39,3,022-102-202,022,022-102,3,0.72,-5.32798,1.96565,2.621866,0.72
40,2,002-020,002,002-020,2,0.66,-4.136228,0.77682,5.89805,0.66
40,2,002-020,020,002-020,2,0.34,-4.13177,5.322864,-0.126258,0.34
41,1,021,021,021,1,1,-4.535888,2.910296,1.153488,1
42,2,202-210,202,202-210,2,0.37,4.913173,-1.437572,-0.291024,0.37
42,2,202-210,210,202-210,2,0.63,6.737226,0.95951,-6.269222,0.63
43,2,020-201,020,020-201,2,0.99,-0.842031,6.606399,-0.063323,0.99
43,2,020-201,201,020-201,2,0.01,5.141268,-3.592324,0.945423,0.01
44,1,220,220,220,1,1,2.984492,2.093719,-1.748953,1
45,1,021,021,021,1,1,-4.399931,8.847155,0.522468,1
