parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0010,0010-0300,1,2,1
2,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
3,0303-1013,0303-0310-1010-1013,2,4,1
4,0313-1010-1013,0310-0313-1010-1013,3,4,1
5,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
6,0300-0303-1010,0300-0303-1010-1103,3,4,1
7,0300-1010,0300-0303-1010-1103,2,4,1
8,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
9,0303-1010,0303-1010-1103,2,3,1
10,0303,0303,1,1,1
11,1010,1010,1,1,1
12,0303,0303,1,1,1
13,0303-0311-1011-1013,0303-0311-1003-1011,4,4,0.75
14,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
15,0300-0303-1010,0300-0303-1003-1010,3,4,1
16,0303-1010-1013,0303-1010-1013,3,3,1
17,0300-0303-1010,0300-0303-1003-1010,3,4,1
18,1303,1003-1011-1301-1303,1,4,1
19,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
20,0300-0303-1010,0300-0303-1003-1010,3,4,1
21,1010-1012,1010-1012,2,2,1
22,0010-0300,0010-0300,2,2,1
23,0303-1010-1013,0113-0303-1010-1013,3,4,1
24,0303-1013,0303-1010-1013,2,3,1
25,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
26,1011-1013,1011-1013,2,2,1
27,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
28,0303-1010,0303-1010,2,2,1
29,0213-0303-1013,0303-1003,3,2,0.3333333333333333
30,0010-0300-0303,-1,3,2,0
31,1010-1103-1303,1010-1103-1303,3,3,1
32,0303-1013,0303-1003,2,2,0.5
33,0300-0303-1010,0300-0303-1003-1010,3,4,1
34,0303,0300-0303-1010,1,3,1
35,0010-0303,0010-0303,2,2,1
36,0303-0311-1011,0303-0311-1011,3,3,1
37,0303-1011-1013,0303-1011-1013,3,3,1
38,1010,0302-1010-1012,1,3,1
39,0300-1010,0300-1010,2,2,1
40,0303-1010-1013,0303-1010-1013,3,3,1
41,0303-0310-1010,0303-0310-1003-1010,3,4,1
42,0302-0303-1003-1012,0302-0303-1002-1003,4,4,0.75
43,1010-1013-1303,1003-1010-1303,3,3,0.6666666666666666
44,0302-1010-1012,0302-1010-1012,3,3,1
45,0312-1010-1012,0312-1010-1012,3,3,1
46,0300-0303-1003-1010,0300-0303-1003-1010-1200,4,5,1
47,0213-0303-1013,0303-1003,3,2,0.3333333333333333
48,0310-1010,1010,2,1,0.5
49,0303-1013,0303-1010-1013,2,3,1
50,0310-1010,0310-1010,2,2,1
51,1010,1010,1,1,1
52,0303-0310-1010,0303-1010-1103,3,3,0.6666666666666666
53,0302-1010-1012,0300-0302-1002-1010,3,4,0.6666666666666666
54,1012-1013-1302-1303,1012-1013-1302-1303,4,4,1
55,1013,1010-1013,1,2,1
56,0303-1010-1013,0303-1010-1013,3,3,1
57,0300-1010,0300-0303-1003-1010,2,4,1
58,0303-1003,0303-1003,2,2,1
59,0303-1010,0303-0310-1010,2,3,1
60,0010-0013-0303,0010-0013-0303,3,3,1
61,0300-0303-1010,0210-0300-0303-1010,3,4,1
62,0303,0303-1003,1,2,1
63,0303-0311-1011,0211-0303-0311-1011,3,4,1
64,0013-0303,0013-0303,2,2,1
65,0303-1003,0300-0303-1003-1010,2,4,1
66,0303,0303,1,1,1
67,0301-0303-1003-1011,0301-0303-1001-1003,4,4,0.75
68,0303-1010-1013,0300-0303-1010-1013,3,4,1
69,1003-1010-1303,1003-1010-1303,3,3,1
70,0303,0300-0303-1003-1010,1,4,1
71,0210-0300-1010,-1,3,2,0
72,1010,0300-0303-1010-1013,1,4,1
73,0010-0303,0010-0303,2,2,1
74,0300-1010,0300-1010,2,2,1
75,0300-1010,0300-1010,2,2,1
76,0303-1010,0303-1003-1010,2,3,1
77,0300-0303-1010,0300-0303-1010,3,3,1
78,0300-1010,0300-0302-1010-1012,2,4,1
79,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
80,0303,0303-1010,1,2,1
81,0300-0303-1010,0300-0303-1010,3,3,1
82,0300-0303-1010,0300-0303-1010,3,3,1
83,1010,0303-1010-1013,1,3,1
84,0301-0303,0301-0303-1011-1111,2,4,1
85,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
86,0303-1010,0303-1003-1010,2,3,1
87,0013-0303,0011-0013-0301-0303,2,4,1
88,1010,1010,1,1,1
89,0303-1003,0300-0303-1003-1010,2,4,1
90,0302-0310-1010-1012,0302-0310-1010-1012,4,4,1
91,0010-0300-0303,0010-0300-0303,3,3,1
92,0300-0302,0300-0302-1010-1012,2,4,1
93,0300-1010,-1,2,2,0
94,1010,1010,1,1,1
95,0210-0300-0302-1010,0210-0300-0302-1002-1010,4,5,1
96,0300-0303-1010-1013,0300-0303-1010,4,3,0.75
97,0303-1013,-1,2,2,0
98,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
99,0300-0303-1010,0300-0303-1010,3,3,1
100,0303-0310-1003-1010,0303-0310-1003-1010,4,4,1
101,0300-1010-1200,0300-1010-1200,3,3,1
102,0303-1010,0300-0303-1003-1010,2,4,1
103,0303-1003,0300-0303-1003-1010,2,4,1
104,0303-1003,0103-0303-1003,2,3,1
105,0303-1010-1013,-1,3,2,0
106,1010,1010-1013-1303,1,3,1
107,0313-1010-1013,0313-1010-1013,3,3,1
108,0303,0303-1003,1,2,1
109,0310-0313-1010-1013,0213-0310-0313-1010-1013,4,5,1
110,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
111,0303-0310-1003-1010,0303-1003-1010,4,3,0.75
112,0303-0310-1010-1013,0303-0310-1010-1013-1103,4,5,1
113,0103-0301-0303-1003-1011,0103-0301-0303-1003-1011,5,5,1
114,0303-1010-1013,0303-1010-1013,3,3,1
115,1010-1300-1303,1010-1300-1303,3,3,1
116,0300-0303-1010,0200-0300-0303-1010,3,4,1
117,1010,0303-1010-1013,1,3,1
118,0300-0303-1010,0300-0303-1010,3,3,1
119,0303-1010-1013,0303-1010-1013,3,3,1
120,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
121,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
122,1010,0303-1010,1,2,1
123,0210-1010,0210-0211-1010-1011,2,4,1
124,0303-1013,0303-1010-1013,2,3,1
125,1010-1011,1010-1011,2,2,1
126,0310-1010,0310-1010,2,2,1
127,1010,1010,1,1,1
128,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
129,1010,1010,1,1,1
130,0300-1010,0300-1010,2,2,1
131,0313-1010-1013,0313-1010-1013,3,3,1
132,1010-1013,1010-1013,2,2,1
133,1003-1010-1300-1303,1003-1010-1300-1303,4,4,1
134,1010-1013,1010-1013,2,2,1
135,0300-1010,0300-1010,2,2,1
136,0303,0302-0303,1,2,1
137,0303-1010,-1,2,2,0
138,0300-1010,0300-1010,2,2,1
139,1013-1303,1010-1013-1303,2,3,1
140,1010-1013,1010-1013-1113-1303,2,4,1
141,0010-0300-0303,0010-0300-0303,3,3,1
142,0010-0303,0010-0303,2,2,1
143,0303,0301-0303-1001,1,3,1
144,1010,0312-1010-1012-1112,1,4,1
145,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
146,0303-1010,0303-1010,2,2,1
147,0300-0303-1010,0300-0303-1010,3,3,1
148,0300-1010,0300-1010-1100,2,3,1
149,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
150,0300-0303-1010-1013-1113,0300-0303-1010-1013-1113,5,5,1
151,1010-1303,1010-1303,2,2,1
152,0013-0303,0303,2,1,0.5
153,0303-1003,0303-1003,2,2,1
154,0010-0300,0010-0210-0300,2,3,1
155,0303-1013,0303-1013,2,2,1
156,0300-1010,0300-1010,2,2,1
157,0300-0303-1010,0300-0303-1010,3,3,1
158,1010,0303-1010-1013-1103,1,4,1
159,0303,0303,1,1,1
160,0303-1010-1013,0303-1010-1013,3,3,1
161,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
162,0010-0303,0010-0013-0303,2,3,1
163,1010,1010,1,1,1
164,0303-1003,0300-0303-1003-1010,2,4,1
165,0300-1010,0300-0303-1010,2,3,1
166,0303-1010-1013,0303-1010-1013,3,3,1
167,0303-1010-1013,0303-1010-1013,3,3,1
168,0303-1003,0300-0303-1003-1010,2,4,1
169,1010-1300-1303,1010-1300-1303,3,3,1
170,0302-1010-1012,0302-1010-1012,3,3,1
171,0303,0300-0303-1010,1,3,1
172,0300-0303-1010,0300-0303-1010,3,3,1
173,0300-0303,0100-0300-0303,2,3,1
174,0300-1010,0300-1010,2,2,1
175,0300-0303-1010,0300-0303-1003-1010,3,4,1
176,0303-1003-1010,0303-1003-1010,3,3,1
177,0300-1010,0300-0302-1010-1012,2,4,1
178,0303-1003-1010,0303-1003-1010,3,3,1
179,0300-1003-1010,0300-0303-1003-1010,3,4,1
180,0303-1003-1010,0300-0303-1003-1010,3,4,1
181,1001-1003-1303,1001-1003-1303,3,3,1
182,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
183,0210-0300-0303-1010-1013,0210-0300-0303-1003-1010,5,5,0.8
184,0300-0303-1010,0300-0303-1010-1103,3,4,1
185,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
186,0310-1010,0303-0310-1010-1013,2,4,1
187,0010,0010-0012,1,2,1
188,0300-0303-1010,0300-0303-1010,3,3,1
189,0210-0303-1010,0210-0303-1010-1013-1113,3,5,1
190,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
191,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
192,0300-1010,0300-1010,2,2,1
193,0303-1010-1013,0113-0303-1010-1013,3,4,1
