Phase,Count,Frequency
0000-0300,1,1e-4
0000-0300-0303,1,1e-4
0001-0301,1,1e-4
0001-0301-0303,4,4e-4
0003-0010-0303,2,2e-4
0010,33,0.0033
0010-0011,3,3e-4
0010-0011-0110-0111,1,1e-4
0010-0011-0300-0301,2,2e-4
0010-0011-0310-0311,1,1e-4
0010-0012-0300-0302,2,2e-4
0010-0012-0302,3,3e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0312,3,3e-4
0010-0013,1,1e-4
0010-0013-0103-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0210-0313,1,1e-4
0010-0013-0213-0303,1,1e-4
0010-0013-0300-0303,22,0.0022
0010-0013-0300-0303-0310,1,1e-4
0010-0013-0303,53,0.0053
0010-0013-0303-0310,6,6e-4
0010-0013-0303-0313,1,1e-4
0010-0013-0313,6,6e-4
0010-0100-0300,1,1e-4
0010-0100-0300-0302,1,1e-4
0010-0100-0300-0303,9,9e-4
0010-0110,1,1e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0302,1,1e-4
0010-0110-0303,3,3e-4
0010-0113-0300-0303,3,3e-4
0010-0113-0303,7,7e-4
0010-0113-0313,1,1e-4
0010-0200,1,1e-4
0010-0200-0300-0303,4,4e-4
0010-0202-0300-0302,1,1e-4
0010-0210,3,3e-4
0010-0210-0300-0303,3,3e-4
0010-0210-0303,14,0.0014
0010-0210-0310,4,4e-4
0010-0210-0312,1,1e-4
0010-0210-0313,2,2e-4
0010-0300,44,0.0044
0010-0300-0302,3,3e-4
0010-0300-0303,141,0.0141
0010-0300-0303-0310,1,1e-4
0010-0300-0310,1,1e-4
0010-0302,1,1e-4
0010-0303,77,0.0077
0010-0303-0310,35,0.0035
0010-0303-0310-1010-1013,1,1e-4
0010-0310,14,0.0014
0010-0310-0312,3,3e-4
0010-0310-0313,4,4e-4
0010-0311,1,1e-4
0010-0312,1,1e-4
0010-0313,2,2e-4
0011-0013-0301-0303,2,2e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,7,7e-4
0011-0013-0311-0313,2,2e-4
0011-0013-0313,1,1e-4
0011-0101-0301-0303,1,1e-4
0011-0113-0201-0301-0303,1,1e-4
0011-0113-0301-0303,1,1e-4
0011-0113-0313,1,1e-4
0011-0301-0303,13,0.0013
0011-0303,1,1e-4
0011-0303-0311,2,2e-4
0011-0311-0313,1,1e-4
0012-0013-0302-0303,1,1e-4
0013-0303,20,0.002
0013-0313,1,1e-4
0100-0300,1,1e-4
0101-0301-0303-1001,3,3e-4
0103-0303-1001-1003,1,1e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,1,1e-4
0110,1,1e-4
0110-0111-0300-0301-1010-1011,1,1e-4
0110-0113-0303-0310,1,1e-4
0110-0113-0303-0310-1010,1,1e-4
0110-0210-0303-1010,1,1e-4
0110-0210-1010,1,1e-4
0110-0300,2,2e-4
0110-0300-0302,1,1e-4
0110-0300-0303,5,5e-4
0110-0300-0303-1010,18,0.0018
0110-0300-0303-1010-1013,1,1e-4
0110-0300-1010,4,4e-4
0110-0302-0310,1,1e-4
0110-0302-0310-1010-1012,1,1e-4
0110-0303,6,6e-4
0110-0303-0310,7,7e-4
0110-0303-0310-1010,12,0.0012
0110-0303-0310-1010-1013,5,5e-4
0110-0303-0310-1010-1113,1,1e-4
0110-0303-0310-1013,1,1e-4
0110-0303-1010,4,4e-4
0110-0303-1010-1013,1,1e-4
0110-0310-0311-1010-1011,1,1e-4
0110-0310-0312,1,1e-4
0110-0310-0312-1010,1,1e-4
0110-0310-0313,1,1e-4
0110-0310-0313-1010,2,2e-4
0110-0310-0313-1010-1013,1,1e-4
0110-0310-1010,6,6e-4
0110-0312-1010,1,1e-4
0110-0313,2,2e-4
0110-0313-1010,2,2e-4
0110-0313-1010-1013,1,1e-4
0111-0113-0303-0311-1011-1013,3,3e-4
0111-0300-0301-1010-1011,1,1e-4
0111-0301-0303,1,1e-4
0111-0301-0303-1011,4,4e-4
0111-0301-0303-1011-1013,1,1e-4
0111-0301-0303-1011-1113,1,1e-4
0111-0303-0311-1011,3,3e-4
0112-0113-0302-0303-1013,1,1e-4
0112-0300-0302-1010,1,1e-4
0112-0300-0302-1010-1012,1,1e-4
0112-0301-0302-1011-1012,1,1e-4
0112-0310-0312-1010-1012,3,3e-4
0112-0312-1010-1012,2,2e-4
0112-1010-1012,1,1e-4
0113-0300-0303-1010-1013,16,0.0016
0113-0301-0303-1011-1013,3,3e-4
0113-0302-0303-1012-1013,1,1e-4
0113-0303,3,3e-4
0113-0303-0310-1010-1013,9,9e-4
0113-0303-1010,1,1e-4
0113-0303-1010-1013,59,0.0059
0113-0303-1013,19,0.0019
0113-0310-0313-1010-1013,3,3e-4
0113-0313,1,1e-4
0113-0313-1010-1013,2,2e-4
0113-0313-1013,1,1e-4
0200-0300-0301-1010-1011,1,1e-4
0200-0300-0303-1003-1010,1,1e-4
0200-0300-0303-1010,7,7e-4
0200-0300-0303-1010-1013,8,8e-4
0200-0300-0303-1010-1013-1103,1,1e-4
0200-0300-0303-1010-1100,2,2e-4
0200-0300-0303-1010-1103,1,1e-4
0200-0300-1010,9,9e-4
0200-0303-1003-1010,1,1e-4
0201-0301-1011,1,1e-4
0203-0303-1003-1010,1,1e-4
0203-0303-1010-1013,1,1e-4
0203-0303-1013,1,1e-4
0210-0211-0300-0301-1010-1011,1,1e-4
0210-0211-1010-1011,2,2e-4
0210-0212-0302-0310-1010,1,1e-4
0210-0300-0303-1003-1010,3,3e-4
0210-0300-0303-1010,26,0.0026
0210-0300-0303-1010-1013,13,0.0013
0210-0300-0303-1110-1213,1,1e-4
0210-0300-1010,13,0.0013
0210-0302-1010-1012,1,1e-4
0210-0302-1010-1112,1,1e-4
0210-0302-1110,1,1e-4
0210-0303,1,1e-4
0210-0303-0310,1,1e-4
0210-0303-0310-1010,3,3e-4
0210-0303-0310-1010-1013,3,3e-4
0210-0303-1003-1010,8,8e-4
0210-0303-1010,15,0.0015
0210-0303-1010-1013,35,0.0035
0210-0310,1,1e-4
0210-0310-0312,1,1e-4
0210-0310-1010,2,2e-4
0210-0312-1010-1012,1,1e-4
0210-0313-1010,2,2e-4
0210-0313-1010-1013,8,8e-4
0210-1010,8,8e-4
0210-1010-1013,1,1e-4
0211-0301-0303-1011,1,1e-4
0211-0301-0303-1011-1013,3,3e-4
0211-0303-0311-1011-1013,2,2e-4
0212-0312-1010-1012,1,1e-4
0213-0303-1010-1013,2,2e-4
0213-0303-1011-1013,1,1e-4
0213-0303-1013,6,6e-4
0213-0310-0313-1010-1013,1,1e-4
0213-0313,1,1e-4
0213-0313-1010,1,1e-4
0213-0313-1010-1013,1,1e-4
0213-1010-1013,1,1e-4
0300,6,6e-4
0300-0301,1,1e-4
0300-0301-1010,1,1e-4
0300-0301-1010-1011,47,0.0047
0300-0301-1010-1011-1100,1,1e-4
0300-0301-1010-1011-1200,2,2e-4
0300-0301-1010-1011-1200-1201,2,2e-4
0300-0301-1011,1,1e-4
0300-0302,1,1e-4
0300-0302-1000,1,1e-4
0300-0302-1002-1010,22,0.0022
0300-0302-1002-1010-1200,1,1e-4
0300-0302-1002-1010-1200-1202,1,1e-4
0300-0302-1010,8,8e-4
0300-0302-1010-1012,60,0.006
0300-0302-1010-1012-1100-1102,1,1e-4
0300-0302-1010-1012-1102,2,2e-4
0300-0302-1010-1102,1,1e-4
0300-0302-1010-1112,3,3e-4
0300-0302-1100,1,1e-4
0300-0303,35,0.0035
0300-0303-0310-1003-1010,2,2e-4
0300-0303-0310-1010,7,7e-4
0300-0303-0310-1010-1013,1,1e-4
0300-0303-1000,9,9e-4
0300-0303-1000-1003,6,6e-4
0300-0303-1003-1010,458,0.0458
0300-0303-1003-1010-1200,2,2e-4
0300-0303-1003-1010-1203,1,1e-4
0300-0303-1010,774,0.0774
0300-0303-1010-1013,409,0.0409
0300-0303-1010-1013-1100,1,1e-4
0300-0303-1010-1013-1103,24,0.0024
0300-0303-1010-1013-1113,1,1e-4
0300-0303-1010-1013-1200,8,8e-4
0300-0303-1010-1013-1203,2,2e-4
0300-0303-1010-1013-1213,2,2e-4
0300-0303-1010-1100,15,0.0015
0300-0303-1010-1103,85,0.0085
0300-0303-1010-1103-1200,1,1e-4
0300-0303-1010-1110,5,5e-4
0300-0303-1010-1113,6,6e-4
0300-0303-1010-1200,22,0.0022
0300-0303-1010-1203,1,1e-4
0300-0303-1010-1210,1,1e-4
0300-0303-1013,1,1e-4
0300-0303-1013-1110,1,1e-4
0300-0303-1110,5,5e-4
0300-0310-1010,2,2e-4
0300-1000,4,4e-4
0300-1002-1010,2,2e-4
0300-1003-1010,2,2e-4
0300-1010,478,0.0478
0300-1010-1011,5,5e-4
0300-1010-1012,2,2e-4
0300-1010-1013-1113,1,1e-4
0300-1010-1100,6,6e-4
0300-1010-1200,7,7e-4
0300-1010-1300,1,1e-4
0301,3,3e-4
0301-0302-1001-1002,1,1e-4
0301-0302-1002-1011,1,1e-4
0301-0302-1011-1012,4,4e-4
0301-0302-1011-1101-1102,1,1e-4
0301-0302-1111-1112,1,1e-4
0301-0303,42,0.0042
0301-0303-1001,34,0.0034
0301-0303-1001-1003,36,0.0036
0301-0303-1001-1003-1201,1,1e-4
0301-0303-1001-1101,4,4e-4
0301-0303-1001-1103,3,3e-4
0301-0303-1001-1201,1,1e-4
0301-0303-1003-1011,42,0.0042
0301-0303-1003-1011-1201,1,1e-4
0301-0303-1011,68,0.0068
0301-0303-1011-1013,96,0.0096
0301-0303-1011-1013-1101,1,1e-4
0301-0303-1011-1013-1103,11,0.0011
0301-0303-1011-1013-1103-1201,1,1e-4
0301-0303-1011-1013-1201,2,2e-4
0301-0303-1011-1013-1211,1,1e-4
0301-0303-1011-1013-1301,1,1e-4
0301-0303-1011-1101,3,3e-4
0301-0303-1011-1101-1103,4,4e-4
0301-0303-1011-1103,3,3e-4
0301-0303-1013,1,1e-4
0301-0303-1013-1111,2,2e-4
0301-0303-1013-1111-1113,1,1e-4
0301-0303-1101,2,2e-4
0301-0303-1111,1,1e-4
0301-0303-1201,1,1e-4
0301-1001,3,3e-4
0301-1011,12,0.0012
0302,2,2e-4
0302-0303,28,0.0028
0302-0303-1002-1003,6,6e-4
