parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,1010,1003-1010-1303,1,3,1
2,0302-1012,0302-1012,2,2,1
3,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
4,1010,1010-1012,1,2,1
5,0312-1010-1012,-1,3,2,0
6,0302-0303-1002-1003,0302-0303-1002-1003,4,4,1
7,0010-0303-0310,0010-0303-0310,3,3,1
8,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
9,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
10,0300-0303-1010-1013-1200,0300-0303-1010-1013-1200,5,5,1
11,0303-1010-1013,0303-1010-1013,3,3,1
12,0303-1010-1013,0303-1010-1013,3,3,1
13,0301-0303,0011-0301-0303,2,3,1
14,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
15,0300-0303-1003-1010-1200,0300-0303-1003-1010-1200,5,5,1
16,1010,1010,1,1,1
17,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
18,1010,1010,1,1,1
19,0303,0302-0303,1,2,1
20,1010-1013-1303,1010-1013-1303,3,3,1
21,0303-1010-1013,0300-0303-1010-1013,3,4,1
22,0013-0303,0013-0303,2,2,1
23,1010,1010,1,1,1
24,0301-0303-1011,0301-0303-1001,3,3,0.6666666666666666
25,0210-0313-1010-1013,0210-0313-1010-1013,4,4,1
26,1010-1303,1010-1203-1300-1303,2,4,1
27,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
28,0300-0303-1010-1013,0300-0303-1010-1013-1113,4,5,1
29,0300-0303-1010,0300-0303-1003-1010,3,4,1
30,0300-1010,0300-0302-1002-1010,2,4,1
31,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
32,0303,0303,1,1,1
33,1011-1303-1311,1011-1303-1311,3,3,1
34,0302-1012,0302-1010-1012,2,3,1
35,0303-1013,0300-0303-1010-1013,2,4,1
36,0011-0013-0303-0311,0011-0013-0303-0311,4,4,1
37,1010,1010,1,1,1
38,0210-1010,0210-1010,2,2,1
39,0300-0303-1010,0300-0303-1010-1100,3,4,1
40,0300-1010,0300-1010,2,2,1
41,1303,1103-1303,1,2,1
42,1010-1013-1303,1010-1013-1303,3,3,1
43,0300-0303-1010,0300-0303-1010,3,3,1
44,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
45,1010,1010,1,1,1
46,0310-1010,0310-1010,2,2,1
47,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
48,0300-0303-1010,0300-0303-1010,3,3,1
49,0303-1010-1013,0303-1010-1013,3,3,1
50,0302-0310-1010-1012,0302-1010-1012,4,3,0.75
51,1010,0210-0212-0302-1010-1012,1,5,1
52,0313-1010-1013,0313-1010-1013,3,3,1
53,0303-1010,0303-1010,2,2,1
54,0303-1003,0303-1003,2,2,1
55,0300-0303-1010,0300-0303-1010,3,3,1
56,0300-0303-1010,0300-0303-1010,3,3,1
57,1010,1010,1,1,1
58,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
59,0303,0303,1,1,1
60,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
61,0113-0303-1010-1013,0113-0303-1010-1013,4,4,1
62,0300-1010,0300-0302-1010-1012-1102,2,5,1
63,0303-1010,0303-1010,2,2,1
64,1010-1011,1010-1011,2,2,1
65,0303-1010-1013,0303-1010-1013,3,3,1
66,0010-0300-0303-0310,0010-0300-0303,4,3,0.75
67,0300-0303-1000,0300-0303-1000,3,3,1
68,1010-1300-1303,1010-1300-1303,3,3,1
69,1010,1010,1,1,1
70,0303-1010-1013,0303-1010-1013,3,3,1
71,0302-1010-1012,0302-1010-1012,3,3,1
72,0010-0300-0303,0010-0300-0303,3,3,1
73,1010,1010,1,1,1
74,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
75,0303-1010-1113,0303-1010-1013-1113,3,4,1
76,0110-0210-0303-1010,0110-0210-0303-1010,4,4,1
77,0303,0303,1,1,1
78,1010-1011,1010-1011,2,2,1
79,0303-1010-1013,0303-1010-1013,3,3,1
80,0300-0303-1010,0300-0303-1010,3,3,1
81,0200-0300-1010,0200-0300-0303-1010,3,4,1
82,0113-0303,0113-0303,2,2,1
83,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
84,1010,1010,1,1,1
85,0303-1010-1013,0213-0303-1010-1013,3,4,1
86,0302-0303-1012-1013,0302-0303-1012-1013,4,4,1
87,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
88,0303-1010-1013,0303-1010-1013,3,3,1
89,0110-1010,0110-0303-1010,2,3,1
90,1010,1010,1,1,1
