parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0010-0300,0010-0300,2,2,1
2,1003-1010-1300-1303,1003-1010-1303,4,3,0.75
3,0303-0310-1003-1010,0303-0310-1003-1010,4,4,1
4,0301-0303-1001-1201,0301-0303-1001-1201,4,4,1
5,0300-0303-1010,0300-0303-1010,3,3,1
6,0113-0313-1010-1013,0113-0313-1010-1013,4,4,1
7,0300-0303-1010,0300-0303-1010,3,3,1
8,0300-0303-1010,0300-0303-1010,3,3,1
9,0303-1010-1013,0303-1010-1013,3,3,1
10,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
11,0303-1010-1013,0113-0303-1010-1013,3,4,1
12,0303-1010-1013,0303-1010-1013,3,3,1
13,0300-0303-1010,0300-0303-1010,3,3,1
14,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
15,0303,0300-0303-1010,1,3,1
16,0303-1010-1013,0303-1010-1013,3,3,1
17,0010-0300-0303,0010-0300-0303,3,3,1
18,0303-1010,0303-1010,2,2,1
19,1010,1010,1,1,1
20,0300-1010-1100,0300-1010,3,2,0.6666666666666666
21,0303-0310-1010-1013-1103,0303-0310-1010-1013-1103,5,5,1
22,1010-1303,1010-1303,2,2,1
23,0303,0300-0303-1010,1,3,1
24,0303-1010-1103,0303-1010-1103,3,3,1
25,0300-0303-1010-1103,0200-0300-0303-1010-1103,4,5,1
26,0301-0303-1011-1013-1201,0301-0303-1011-1013-1201,5,5,1
27,0113-0303-1013,0113-0303-1013,3,3,1
28,1003-1010-1303,1003-1010-1303,3,3,1
29,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
30,0303-1011-1013,0301-0303-1011-1013-1203,3,5,1
31,1010,1010-1103-1303,1,3,1
32,0310-1010,0310-1010,2,2,1
33,0010-0300-0303,0010-0110-0300-0303,3,4,1
34,0303-1010-1013,0303-0310-1010-1013,3,4,1
35,0300-0303-1010-1013,0300-0303-1010-1013-1103,4,5,1
36,1010-1303,1010-1303,2,2,1
37,1010-1013,1010-1013-1303,2,3,1
38,0303-1013,0303-1013,2,2,1
39,0303-1010-1013,0303-1010-1013,3,3,1
40,0303-0310-1010,0303-1010,3,2,0.6666666666666666
41,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
42,0010-0013-0300-0303,0010-0013-0300-0303,4,4,1
43,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
44,0300-0303-1010,0300-0303-1010,3,3,1
45,0300-0303-1010,0300-0303-1010,3,3,1
46,0300-1010,0300-1010,2,2,1
47,1010-1013-1303,1010-1013-1303,3,3,1
48,0303-1003-1010,0303-1003-1010,3,3,1
49,0303-1013,0303-1013,2,2,1
50,1010-1013-1303,1010-1013-1303,3,3,1
51,0210-0310-1010,0210-1010,3,2,0.6666666666666666
52,1010-1300,1010-1011-1300-1301,2,4,1
53,1010,1010,1,1,1
54,0210-1010,0210-1010,2,2,1
55,0010-0013-0303,0010-0013-0303,3,3,1
56,1011-1013-1303,1011-1013-1303,3,3,1
57,0300-0303-1010-1013,0200-0300-0303-1010-1013,4,5,1
58,0303-1003,0303-1003,2,2,1
59,1010,1010,1,1,1
60,0300-1010,0300-0303-1010-1013,2,4,1
61,1003-1010-1303,1003-1010-1303,3,3,1
62,0303-1010-1013,0303-1010-1013,3,3,1
63,0301-0303-1011-1013-1103,0301-0303-1011-1013-1103,5,5,1
64,0303-1010-1013,0303-1010-1013-1113,3,4,1
65,1010,1010,1,1,1
66,0303-1010-1013,0303-1010-1013,3,3,1
67,1010-1300-1303,1010-1300-1303,3,3,1
68,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
69,0313-1013,0313-1010-1013,2,3,1
70,0300-0303-1010,0300-0303-1010,3,3,1
71,0310-1010,0310-1010,2,2,1
72,0310-1010,0310-1010,2,2,1
73,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
74,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
75,0300-0303-1010-1013,0300-0303-1010-1013-1100-1103,4,6,1
76,0303-0312-1012-1013,0112-0113-0302-0303-1012-1013,4,6,0.75
77,1010,1010,1,1,1
78,0303-0311-1003-1011,0303-0311-1003-1011,4,4,1
79,0303-1003-1010-1103,0303-1003-1010-1103,4,4,1
80,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
81,0310-1010,0303-0310-1010-1103,2,4,1
82,0010-0013-0300-0303,0010-0013-0300-0303,4,4,1
83,0313-1010-1013,0313-1010-1013,3,3,1
84,1010-1013,1010-1013,2,2,1
85,1013-1303,1013-1303,2,2,1
86,1303,1010-1303,1,2,1
87,1003-1010-1303,1003-1010-1303,3,3,1
88,0110-0210-1010,0110-0111-0210-0211-1010-1011,3,6,1
89,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
90,0303-1010-1013,0303-1010-1013-1113,3,4,1
91,0010-0013-0313,0010-0013-0303,3,3,0.6666666666666666
92,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
93,0300-0303-1010,0300-0303-1010,3,3,1
94,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
95,0303-1010-1113,0303-1010-1013-1113,3,4,1
96,0300-0303-1010,0300-0303-1010,3,3,1
97,0303-0310-1010-1013,0303-1010-1013-1113,4,4,0.75
98,1013,1010-1013-1303,1,3,1
99,0303-1010-1013,0303-1010-1013,3,3,1
100,1010-1013-1303,1010-1013-1303,3,3,1
101,0303-0310-1010,0303-0310-1010-1013,3,4,1
102,1010-1013-1303,1010-1013-1303,3,3,1
103,0300-0303-1010,0300-0303-1010,3,3,1
104,0300-1010,0300-1010,2,2,1
105,1010-1013,1010-1013,2,2,1
106,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
107,1010-1013-1303,1010-1013-1303,3,3,1
108,0300-0303-1010,0300-0303-1010-1103,3,4,1
109,0303-1010-1013,0303-1010-1013,3,3,1
110,1010,1010,1,1,1
111,0301-1001,0301-0302-1001-1002-1101-1102,2,6,1
112,0300-1010,0300-1010,2,2,1
113,0300-0303-1010,0300-0303-1010-1200,3,4,1
114,0303-1013,0303-1013,2,2,1
115,1010-1013-1303,1010-1013-1303,3,3,1
116,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
117,0300-1010,0300-1010,2,2,1
118,1010-1303,1010-1303,2,2,1
119,0303-1010,0303-1010-1013-1113,2,4,1
120,0301-0303-1001,0301-0303-1001,3,3,1
121,0010-0300-0303,0010-0300-0303,3,3,1
122,0303-1010-1013,0303-1010-1013,3,3,1
123,0300-0303-1010,0300-0303-1010,3,3,1
124,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
125,1010-1300,1010-1300,2,2,1
126,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
127,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
128,0303-1010-1013,0303-1010-1013,3,3,1
129,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
130,0300-1010,0300-1010,2,2,1
131,0303-0310-1003-1010,0303-0310-1003-1010,4,4,1
132,0303-1010-1113,0303-1010-1013,3,3,0.6666666666666666
133,0303,0300-0303-1010,1,3,1
134,0300-0303-1010,0300-0303-1010,3,3,1
135,0300-0303-1010-1013,0300-0303-1010-1013-1100,4,5,1
136,1010-1012-1302,1010-1012,3,2,0.6666666666666666
137,0303-1010,0303-1010,2,2,1
138,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
139,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
140,1011-1013-1311-1313,1011-1013-1311-1313,4,4,1
141,0303-1010-1013,0303-1010-1013,3,3,1
142,0302-0303-1012-1013,0302-0303-1012-1013-1112-1113,4,6,1
143,0010-0300-0303,0010-0300-0303,3,3,1
144,0303,0303,1,1,1
145,0300,0300-1010,1,2,1
146,1010-1013-1303,1010-1013-1303,3,3,1
147,0300-0303-1010,0300-0303-1010,3,3,1
148,0010-0300-0303,0010-0300-0303,3,3,1
149,0310-0313-1010-1013,0310-0313-1010-1013,4,4,1
150,0300-1010,0300-1010,2,2,1
151,0303-1010-1013,0303-1010-1013,3,3,1
152,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
153,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
154,0301-0303-1001,0301-0303-1001-1101,3,4,1
155,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
156,0303-1003-1010,0303-1003-1010,3,3,1
