Phase,Count,Frequency
0002,28,0.0028
0002-0012,1,1e-4
0002-0020,2,2e-4
0002-0021,1,1e-4
0002-0022-2020,1,1e-4
0002-1020,2,2e-4
0002-2000,5,5e-4
0002-2010,1,1e-4
0002-2020,35,0.0035
0010,1,1e-4
0011,1,1e-4
0011-2010,1,1e-4
0012,13,0.0013
0012-0020-0202,1,1e-4
0012-0202,6,6e-4
0012-0202-2011,1,1e-4
0012-0202-2020,5,5e-4
0012-1020,2,2e-4
0012-2020,14,0.0014
0012-2021,1,1e-4
0020,55,0.0055
0020-0102,2,2e-4
0020-0201,2,2e-4
0020-0202,43,0.0043
0020-0211,1,1e-4
0020-0212,1,1e-4
0021,13,0.0013
0021-0022-0202,1,1e-4
0021-0102,2,2e-4
0021-0102-2020,1,1e-4
0021-0202,16,0.0016
0021-0202-2020,6,6e-4
0021-2020,6,6e-4
0022,22,0.0022
0022-0102,1,1e-4
0022-0102-2021,1,1e-4
0022-0202,15,0.0015
0022-0202-2020,4,4e-4
0022-0202-2021,1,1e-4
0022-2020,11,0.0011
0100,2,2e-4
0101-2020,1,1e-4
0102,38,0.0038
0102-1020,3,3e-4
0102-1021,1,1e-4
0102-1021-2020,1,1e-4
0102-2000,3,3e-4
0102-2001,1,1e-4
0102-2010,3,3e-4
0102-2020,65,0.0065
0102-2021,2,2e-4
0112,6,6e-4
0112-0202,3,3e-4
0112-0202-2020,3,3e-4
0112-2020,11,0.0011
0120,9,9e-4
0120-0200,1,1e-4
0120-0201,1,1e-4
0120-0202,24,0.0024
0120-0202-0211-2020,1,1e-4
0120-0202-2020,12,0.0012
0120-0211,1,1e-4
0120-2020,3,3e-4
0121,2,2e-4
0121-0202,6,6e-4
0121-0202-2020,5,5e-4
0121-2020,1,1e-4
0122,4,4e-4
0122-0202,3,3e-4
0122-0202-2020,2,2e-4
0122-2020,2,2e-4
0200,32,0.0032
0200-1020,3,3e-4
0200-2000,4,4e-4
0200-2010,1,1e-4
0200-2020,40,0.004
0200-2110,1,1e-4
0200-2120,4,4e-4
0201,56,0.0056
0201-0220,1,1e-4
0201-1020,5,5e-4
0201-1120,1,1e-4
0201-2000,1,1e-4
0201-2010,2,2e-4
0201-2020,66,0.0066
0201-2020-2100,2,2e-4
0201-2120,3,3e-4
0202,2233,0.2233
0202-0210,6,6e-4
0202-0210-2020,8,8e-4
0202-0211,1,1e-4
0202-0211-2020,3,3e-4
0202-0220,7,7e-4
0202-0220-2020,11,0.0011
0202-0221,3,3e-4
0202-0221-2020,2,2e-4
0202-1002,5,5e-4
0202-1002-2020,7,7e-4
0202-1012,1,1e-4
0202-1012-2020,2,2e-4
0202-1020,80,0.008
0202-1021,9,9e-4
0202-1021-2020,1,1e-4
0202-1022,1,1e-4
0202-1022-2020,3,3e-4
0202-1102-2020,3,3e-4
0202-1120,8,8e-4
0202-1120-2020,2,2e-4
0202-1121-2020,1,1e-4
0202-1200,1,1e-4
0202-1200-2020,11,0.0011
0202-1200-2100,1,1e-4
0202-1201-2020,3,3e-4
0202-1202,1,1e-4
0202-1210,2,2e-4
0202-1210-2020,3,3e-4
0202-1220,6,6e-4
0202-1220-2020,3,3e-4
0202-2000,37,0.0037
0202-2000-2002,1,1e-4
0202-2001,18,0.0018
0202-2001-2020,8,8e-4
0202-2002,10,0.001
0202-2002-2020,6,6e-4
0202-2002-2021,2,2e-4
0202-2010,82,0.0082
0202-2011,12,0.0012
0202-2011-2020,5,5e-4
0202-2012,7,7e-4
0202-2012-2020,1,1e-4
0202-2020,3364,0.3364
0202-2020-2100,6,6e-4
0202-2020-2101,10,0.001
0202-2020-2102,4,4e-4
0202-2020-2110,1,1e-4
0202-2020-2120,1,1e-4
0202-2020-2200,2,2e-4
0202-2020-2210,4,4e-4
0202-2020-2211,1,1e-4
0202-2020-2220,1,1e-4
0202-2021,57,0.0057
0202-2022,10,0.001
0202-2100,21,0.0021
0202-2101,4,4e-4
0202-2101-2120,1,1e-4
0202-2102,2,2e-4
0202-2110,14,0.0014
0202-2112,1,1e-4
0202-2120,69,0.0069
0202-2121,1,1e-4
0202-2200,14,0.0014
0202-2201,5,5e-4
0202-2210,5,5e-4
0202-2211,1,1e-4
0202-2220,5,5e-4
0210,19,0.0019
0210-0212,1,1e-4
0210-1020,1,1e-4
0210-2020,26,0.0026
0210-2110,1,1e-4
0210-2120,1,1e-4
0211,6,6e-4
0211-2010,1,1e-4
0211-2011,1,1e-4
0211-2020,10,0.001
0212,22,0.0022
0212-0220,1,1e-4
0212-0220-2020,1,1e-4
0212-0221,1,1e-4
0212-1020,2,2e-4
0212-1120,2,2e-4
0212-2020,46,0.0046
0212-2021,1,1e-4
0212-2220,1,1e-4
0220,18,0.0018
0220-1020,1,1e-4
0220-2020,6,6e-4
0220-2120,1,1e-4
0221,5,5e-4
0221-2020,1,1e-4
0221-2021,1,1e-4
0222,7,7e-4
0222-2020,5,5e-4
1000,1,1e-4
1002,11,0.0011
1002-2010,1,1e-4
1002-2020,30,0.003
1012,6,6e-4
1012-1020,1,1e-4
1012-2010,1,1e-4
1012-2011,1,1e-4
1012-2020,7,7e-4
1020,57,0.0057
1020-1200,1,1e-4
1020-1210,1,1e-4
1021,5,5e-4
1021-2020,1,1e-4
1022,2,2e-4
1022-2020,1,1e-4
1022-2021,1,1e-4
1102,10,0.001
1102-2001-2020,1,1e-4
1102-2010,1,1e-4
1102-2020,14,0.0014
1102-2021,1,1e-4
1112-1202-2020,1,1e-4
1112-2020,1,1e-4
1120,2,2e-4
1120-2020,2,2e-4
1200,16,0.0016
1200-2000,1,1e-4
1200-2020,24,0.0024
1200-2120,1,1e-4
1201,12,0.0012
1201-2020,12,0.0012
1201-2200,1,1e-4
1202,17,0.0017
1202-1220-2020,1,1e-4
1202-2010,1,1e-4
1202-2012,2,2e-4
1202-2020,52,0.0052
1202-2021,1,1e-4
1202-2110,1,1e-4
1202-2200,2,2e-4
1210,3,3e-4
1210-2020,7,7e-4
1211-2020,1,1e-4
1220,2,2e-4
1220-2020,3,3e-4
1221-2020,1,1e-4
2000,32,0.0032
2000-2002,1,1e-4
2001,10,0.001
2001-2020,2,2e-4
2002,25,0.0025
2002-2020,9,9e-4
2010,57,0.0057
2011,7,7e-4
2011-2020,1,1e-4
2012,2,2e-4
2012-2020,3,3e-4
2012-2021,1,1e-4
2020,2191,0.2191
2020-2021,1,1e-4
2020-2100,3,3e-4
2020-2101,2,2e-4
2020-2102,2,2e-4
2020-2110,2,2e-4
2020-2200,14,0.0014
2020-2201,4,4e-4
2020-2202,9,9e-4
2020-2210,2,2e-4
2021,24,0.0024
2021-2102,1,1e-4
2022,4,4e-4
2100,16,0.0016
2101,5,5e-4
2102,3,3e-4
2110,5,5e-4
2111-2201,1,1e-4
2120,18,0.0018
2120-2200,3,3e-4
2200,20,0.002
2201,3,3e-4
2202,7,7e-4
2210,5,5e-4
2220,5,5e-4
