parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,020,020,020,1,1,-2.923883,6.614905,0.507719,1
2,3,012-022-210,012,012-210,3,0.17,-1.080829,0.35873,4.344554,0.17
2,3,012-022-210,022,012-210,3,0.67,-6.923953,3.313672,2.37429,0.67
2,3,012-022-210,210,012-210,3,0.16,5.472346,0.191555,-0.799716,0.16
3,2,002-020,002,002-020,2,0.16,-3.725464,-0.00866,5.369886,0.16
3,2,002-020,020,002-020,2,0.84,-4.430309,6.357504,-1.222727,0.84
4,2,002-021,021,002,2,0.14,-1.468521,5.271174,1.682848,0.14
4,2,002-021,002,002,2,0.86,-1.319942,0.108085,7.090409,0.86
5,2,002-120,120,002-120,2,0.46,0.777833,6.218723,-3.124036,0.46
5,2,002-120,002,002-120,2,0.54,-1.636994,0.203312,4.700869,0.54
6,2,102-200,102,102-200,2,0.34,-0.672312,-2.755699,6.117659,0.34
6,2,102-200,200,102-200,2,0.66,5.744107,1.002384,0.042609,0.66
7,2,202-220,202,202,2,0.82,2.142095,-5.347124,3.105529,0.82
7,2,202-220,220,202,2,0.18,-0.090374,5.583106,-1.290065,0.18
8,2,120-210,120,120-210,2,0.65,0.790695,7.367424,-1.368472,0.65
8,2,120-210,210,120-210,2,0.35,6.080006,1.632328,-4.70864,0.35
9,2,202-210,210,202-210,2,0.74,6.570883,-0.930099,-2.091909,0.74
9,2,202-210,202,202-210,2,0.26,1.654423,-4.277327,4.731523,0.26
10,2,022-200,200,022-200,2,0.09,4.222889,2.130853,-1.321364,0.09
10,2,022-200,022,022-200,2,0.91,-2.119315,2.474326,3.359761,0.91
11,2,021-210,210,021-210,2,0.94,6.537031,-0.04095,-4.033815,0.94
11,2,021-210,021,021-210,2,0.06,-1.110303,4.40924,2.138057,0.06
12,2,102-200,200,102-200,2,0.36,6.683951,-3.884081,0.432955,0.36
12,2,102-200,102,102-200,2,0.64,0.162575,-6.805013,6.318823,0.64
13,1,102,102,102,1,1,1.550754,-7.930987,5.489356,1
14,2,002-021,021,002,2,0.21,-4.502662,4.753223,0.757886,0.21
14,2,002-021,002,002,2,0.79,-2.26615,-0.269907,6.76039,0.79
15,2,102-200,102,102-200,2,0.54,1.431697,-4.691972,6.771565,0.54
15,2,102-200,200,102-200,2,0.46,6.593125,-4.269929,0.462839,0.46
16,3,012-102-210,012,012-102-210,3,0.14,-2.831243,1.867743,5.092159,0.14
16,3,012-102-210,102,012-102-210,3,0.28,1.158936,-2.773418,5.476362,0.28
16,3,012-102-210,210,012-102-210,3,0.58,2.724594,2.023321,-0.787344,0.58
17,2,200-220,200,200,2,0.83,7.432855,-0.457539,-1.139051,0.83
17,2,200-220,220,200,2,0.17,1.807394,4.804846,-6.972853,0.17
18,1,102,102,102,1,1,0.374581,-2.072461,6.486016,1
19,2,002-021,021,002-021,2,0.21,-4.70598,5.712103,-1.326596,0.21
19,2,002-021,002,002-021,2,0.79,0.406518,1.004522,4.449294,0.79
20,1,200,200,200,1,1,6.724261,-0.656317,1.229558,1
21,2,002-200,002,002-200,2,0.22,-1.328935,0.0962,4.554988,0.22
21,2,002-200,200,002-200,2,0.78,4.95226,-4.736834,-2.002196,0.78
22,1,021,021,021,1,1,-3.085127,3.978088,-1.108974,1
23,3,002-120-200,120,002-120-200,3,0.47,1.780657,5.017541,-3.421885,0.47
23,3,002-120-200,002,002-120-200,3,0.32,-1.408826,-0.484606,6.097327,0.32
23,3,002-120-200,200,002-120-200,3,0.21,5.122683,-0.273666,0.326147,0.21
24,1,020,020,020,1,1,-2.039544,6.460418,1.042662,1
25,1,020,020,020-201,1,1,-2.157813,6.029166,-1.863519,1
26,2,002-020,002,002-020-201,2,0.25,-2.637865,-0.36413,5.166822,0.25
26,2,002-020,020,002-020-201,2,0.75,-3.518418,5.917048,-0.082877,0.75
27,1,021,021,021,1,1,-0.410585,4.436119,1.330866,1
28,1,002,002,002-201,1,1,-4.385475,1.19031,6.09771,1
29,2,102-201,201,102-201,2,0.86,5.469655,-2.360793,-0.48797,0.86
29,2,102-201,102,102-201,2,0.14,0.872655,-0.518124,3.362573,0.14
30,1,201,201,201,1,1,7.296517,-6.951794,0.82665,1
31,2,021-210,210,021-210,2,0.15,5.649334,0.838858,-3.994489,0.15
31,2,021-210,021,021-210,2,0.85,0.592229,5.161014,1.848698,0.85
32,2,012-020,012,012-020,2,0.2,-4.422129,2.358287,5.299661,0.2
32,2,012-020,020,012-020,2,0.8,0.36886,8.151642,-0.109364,0.8
33,2,022-102,022,102,2,0.37,-5.4593,4.08064,2.140095,0.37
33,2,022-102,102,102,2,0.63,0.733376,-1.59246,7.755518,0.63
34,1,020,020,020,1,1,-0.238534,5.856298,0.308455,1
35,1,102,102,102,1,1,1.29727,-1.114983,8.490407,1
36,2,120-210,120,120-210,2,0.51,2.438322,5.798796,-4.506108,0.51
36,2,120-210,210,120-210,2,0.49,7.968084,0.129555,-4.701341,0.49
37,3,012-020-102,012,012-102,3,0.36,-3.618254,-1.536199,6.607925,0.36
37,3,012-020-102,020,012-102,3,0.05,-0.827397,3.875693,1.715718,0.05
37,3,012-020-102,102,012-102,3,0.59,0.553744,-6.843347,6.60791,0.59
38,2,002-201,002,002-201,2,0.96,-2.767368,-2.463692,6.84543,0.96
38,2,002-201,201,002-201,2,0.04,3.601787,-8.688303,1.268087,0.04
39,2,020-102,020,020,2,0.77,0.234431,6.198421,-0.417656,0.77
39,2,020-102,102,020,2,0.23,1.819523,-0.288224,3.621828,0.23
40,2,012-120,120,012-120,2,0.78,0.762111,6.992971,-1.84873,0.78
40,2,012-120,012,012-120,2,0.22,-1.565502,0.943609,5.749976,0.22
41,2,120-201,201,120-201,2,0.88,8.026548,-3.619636,1.921814,0.88
41,2,120-201,120,120-201,2,0.12,1.878925,3.423053,-3.92413,0.12
42,1,220,220,220,1,1,4.084385,3.849495,-5.319859,1
43,2,002-200,002,002-200,2,0.97,-2.904525,-2.140353,8.252099,0.97
43,2,002-200,200,002-200,2,0.03,3.556561,-0.113955,1.629576,0.03
44,2,012-210,012,012-210,2,0.03,-4.955177,0.698993,4.150095,0.03
44,2,012-210,210,012-210,2,0.97,1.688632,1.062339,-2.233806,0.97
45,2,020-200,020,020-200,2,0.9,-2.029818,8.249895,0.063756,0.9
45,2,020-200,200,020-200,2,0.1,4.432036,1.615018,0.040887,0.1
46,2,202-220,220,202-220,2,0.61,3.684226,2.385181,-5.308388,0.61
46,2,202-220,202,202-220,2,0.39,8.482185,-2.509009,0.451382,0.39
47,1,021,021,021,1,1,-2.142514,7.397444,1.1979629999999999,1
48,1,002,002,002,1,1,0.411973,-0.541797,6.18095,1
49,1,201,201,201,1,1,7.686935,-5.558824,1.584283,1
50,2,021-201,201,021-201,2,0.99,2.823455,1.131119,0.002516,0.99
50,2,021-201,021,021-201,2,0.01,-1.167781,4.985379,-0.047923,0.01
51,2,021-201,021,-1,2,0.15,-1.725298,5.537412,0.671669,0.15
51,2,021-201,201,-1,2,0.85,3.619665,-0.851766,0.671681,0.85
52,3,002-021-201,201,021,3,0.45,3.970173,1.308376,1.058319,0.45
52,3,002-021-201,002,021,3,0.3,1.111337,1.337039,6.229078,0.3
52,3,002-021-201,021,021,3,0.25,-1.420473,7.536011,1.085876,0.25
53,1,012,012,012,1,1,-4.212714,1.102107,7.547295,1
54,2,002-020,002,002-020,2,0.81,0.453587,-0.135792,6.441628,0.81
54,2,002-020,020,002-020,2,0.19,-0.177206,4.838318,0.942255,0.19
55,1,021,021,021,1,1,1.297905,2.087102,1.727119,1
56,2,201-210,210,201-210,2,0.77,8.408223,0.436635,-4.264107,0.77
56,2,201-210,201,201-210,2,0.23,8.092108,-3.560814,1.806722,0.23
57,3,020-200-202,020,020-200,3,0.27,1.556654,6.473072,-0.575873,0.27
57,3,020-200-202,200,020-200,3,0.55,7.685635,0.6492,0.293453,0.55
57,3,020-200-202,202,020-200,3,0.18,2.511123,-1.459472,3.501276,0.18
58,1,202,202,202,1,1,3.231327,-4.671349,3.799387,1
59,1,201,201,201,1,1,5.973924,-4.176476,1.690784,1
60,2,120-200,200,120-200,2,0.59,6.361831,1.413039,-1.169606,0.59
60,2,120-200,120,120-200,2,0.41,0.350461,6.926101,-6.528971,0.41
61,2,002-020,020,002-020,2,0.58,-0.586427,6.830739,-0.740985,0.58
61,2,002-020,002,002-020,2,0.42,-2.389801,0.631812,5.479937,0.42
62,1,102,102,102,1,1,1.157947,-6.087236,6.156236,1
63,1,020,020,020,1,1,1.703423,6.651916,0.351894,1
64,2,120-210,120,120-210,2,0.9,0.291037,7.049082,-5.75979,0.9
64,2,120-210,210,120-210,2,0.1,6.712174,1.134137,-5.920808,0.1
65,2,022-202,022,022-202,2,0.64,-3.180565,2.927589,-1.050551,0.64
65,2,022-202,202,022-202,2,0.36,2.92354,-2.880289,1.900072,0.36
66,1,120,120,120,1,1,2.223381,4.79673,-5.85596,1
67,2,012-120,012,012-120,2,0.93,-2.624497,1.478737,7.408811,0.93
67,2,012-120,120,012-120,2,0.07,1.993597,4.857781,-2.640809,0.07
68,3,112-120-200,200,012-120-200,3,0.31,6.72486,0.180853,-0.075422,0.31
68,3,112-120-200,120,012-120-200,3,0.5,1.537562,6.821574,-5.354104,0.5
68,3,112-120-200,112,012-120-200,3,0.19,0.523443,0.476851,4.598244,0.19
69,2,012-210,012,012-210,2,0.92,0.890274,0.285812,5.434853,0.92
69,2,012-210,210,012-210,2,0.08,4.284224,-0.495087,-0.112895,0.08
70,1,012,012,012,1,1,-5.612,1.964561,9.074427,1
71,2,021-200,021,021-200,2,0.19,-0.252788,6.474508,1.382356,0.19
71,2,021-200,200,021-200,2,0.81,7.54239,1.893497,-0.679135,0.81
72,2,021-210,021,021-210,2,0.53,-1.888538,5.489634,0.354983,0.53
72,2,021-210,210,021-210,2,0.47,7.725651,0.088482,-5.265558,0.47
73,1,002,002,002,1,1,-2.898064,-1.69542,7.625475,1
74,3,022-210-220,210,022-210,3,0.05,4.657976,1.767689,-2.107809,0.05
74,3,022-210-220,220,022-210,3,0.02,1.871324,3.617337,-2.124252,0.02
74,3,022-210-220,022,022-210,3,0.93,-4.763125,3.516635,3.80737,0.93
75,2,120-200,200,120-200,2,0.32,7.122581,0.315079,1.283565,0.32
75,2,120-200,120,120-200,2,0.68,0.791315,6.489952,-4.521437,0.68
76,2,012-102,012,012-102,2,0.44,-2.835396,1.674654,8.488804,0.44
76,2,012-102,102,012-102,2,0.56,1.435413,-4.025238,8.765663,0.56
77,1,002,002,002,1,1,-1.27112,-1.187373,5.917236,1
78,2,012-210,210,012-210,2,0.1,6.466601,2.197415,0.163973,0.1
