parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,202,202,202,1,1,2.82034,-3.954257,2.33514,1
2,2,102-201,102,120-201,2,0.32,-0.934293,-4.190482,4.905548,0.32
2,2,102-201,201,120-201,2,0.68,4.779496,-9.111866,0.941177,0.68
3,2,120-200,200,120-200,2,0.31,6.320809,-1.049434,-1.425093,0.31
3,2,120-200,120,120-200,2,0.69,1.81488,5.199194,-7.623758,0.69
4,1,021,021,021,1,1,-0.098838,4.335371,0.777855,1
5,2,002-020,020,002-020,2,0.85,-2.62411,6.440311,-0.436721,0.85
5,2,002-020,002,002-020,2,0.15,-0.926114,-0.114373,2.993119,0.15
6,3,022-120-201,022,022-120-201,3,0.22,-2.841959,5.636828,2.357815,0.22
6,3,022-120-201,120,022-120-201,3,0.51,0.939442,7.023016,-2.470849,0.51
6,3,022-120-201,201,022-120-201,3,0.27,2.896249,0.635305,1.741357,0.27
7,1,022,022,022,1,1,-5.753394,5.358912,1.922512,1
8,2,120-210,120,120-210,2,0.96,0.84665,6.064245,1.422644,0.96
8,2,120-210,210,120-210,2,0.04,4.6466,0.932206,0.360972,0.04
9,2,102-201,102,102-201-220,2,0.73,0.873929,-3.116526,7.212943,0.73
9,2,102-201,201,102-201-220,2,0.27,7.408831,-3.054495,1.19949,0.27
10,1,200,200,200,1,1,6.925094,-0.864475,1.303174,1
11,1,200,200,200,1,1,7.499036,0.622603,-0.076692,1
12,2,020-200,200,020-102-200,2,0.66,7.618279,0.557175,-1.004536,0.66
12,2,020-200,020,020-102-200,2,0.34,1.656758,6.000073,-0.766265,0.34
13,2,002-200,002,002-200,2,0.74,0.290982,-0.149165,7.912914,0.74
13,2,002-200,200,002-200,2,0.26,6.506111,-0.227615,1.31743,0.26
14,3,112-120-202,112,012-120-202,3,0.43,-0.576734,1.042511,3.780596,0.43
14,3,112-120-202,202,012-120-202,3,0.28,3.494051,-4.213926,1.516519,0.28
14,3,112-120-202,120,012-120-202,3,0.29,-0.265938,7.25633,-3.369142,0.29
15,2,002-020,020,002-020,2,0.18,-0.078005,6.145461,0.627442,0.18
15,2,002-020,002,002-020,2,0.82,-0.489939,-0.211778,7.249591,0.82
16,4,002-012-020-200,020,012-020-200,4,0.32,-0.522277,6.953701,0.158714,0.32
16,4,002-012-020-200,002,012-020-200,4,0.3,-0.1128,0.648358,6.48045,0.3
16,4,002-012-020-200,012,012-020-200,4,0.14,-1.502171,1.518483,6.270791,0.14
16,4,002-012-020-200,200,012-020-200,4,0.24,5.96275,0.58654,0.009824,0.24
17,2,020-200,020,020-200,2,0.32,-0.719411,4.09982,0.506941,0.32
17,2,020-200,200,020-200,2,0.68,4.72475,-2.591909,1.113917,0.68
18,1,020,020,020,1,1,1.457511,7.528584,-0.725847,1
19,1,102,102,102,1,1,0.595902,-7.351624,7.527555,1
20,2,002-020,020,002-020-201,2,0.66,-1.003124,3.338732,0.53595,0.66
20,2,002-020,002,002-020-201,2,0.34,1.174139,-1.887181,5.369262,0.34
21,1,002,002,002-220,1,1,0.743728,0.66344,8.444447,1
22,2,020-220,020,020,2,0.67,-1.18603,6.620035,-2.514923,0.67
22,2,020-220,220,020,2,0.33,3.493998,1.109939,-9.038766,0.33
23,2,012-021,021,-1,2,0.69,-11.801112,6.17478,0.662711,0.69
23,2,012-021,012,-1,2,0.31,-6.824316,0.604472,6.546731,0.31
24,3,002-020-200,200,002-020-200,3,0.03,3.669938,-1.13537,-0.676857,0.03
24,3,002-020-200,002,002-020-200,3,0.68,-2.396218,-0.7331,5.727724,0.68
24,3,002-020-200,020,002-020-200,3,0.29,-0.842789,5.115607,0.098379,0.29
25,1,202,202,021-201,1,1,1.894145,-10.029536,2.713012,1
26,1,201,201,201,1,1,6.99365,-4.587857,0.918728,1
27,1,200,200,012-200,1,1,8.078312,-1.561394,-0.33041,1
28,1,220,220,220,1,1,5.922267,2.180583,-0.911178,1
29,1,210,210,210,1,1,6.956339,1.115018,-5.796818,1
30,2,012-022,012,012,2,0.54,-7.056993,1.186885,6.838581,0.54
30,2,012-022,022,012,2,0.46,-6.917575,3.96977,1.235745,0.46
31,2,021-201,021,021-201,2,0.97,-3.058804,7.3604,0.581305,0.97
31,2,021-201,201,021-201,2,0.03,3.438726,1.461924,-0.197,0.03
32,1,022,022,022,1,1,-5.309621,2.982087,4.045701,1
33,1,202,202,202,1,1,4.901479,-8.251022,2.330905,1
34,2,102-120,120,102-120,2,0.16,-0.648255,5.003951,-1.809813,0.16
34,2,102-120,102,102-120,2,0.84,0.086478,-1.300484,3.484083,0.84
35,1,022,022,022-202,1,1,-3.277847,2.8384,1.026001,1
36,2,120-200,200,120-200,2,0.67,5.770723,-0.495951,-0.196628,0.67
36,2,120-200,120,120-200,2,0.33,1.781869,6.000459,-6.510692,0.33
37,2,120-202,120,120-202,2,0.12,2.217107,5.905319,-2.478578,0.12
37,2,120-202,202,120-202,2,0.88,4.817924,-6.585983,1.803706,0.88
38,1,200,200,200,1,1,7.33596,-1.329659,1.286524,1
39,3,020-022-201,020,020-201,3,0.45,0.250406,7.6808,-0.367667,0.45
39,3,020-022-201,022,020-201,3,0.34,-3.595555,2.408235,4.332403,0.34
39,3,020-022-201,201,020-201,3,0.21,5.697949,-3.585689,1.338795,0.21
40,2,022-202,022,022-202,2,0.8,-2.576285,3.674762,2.653585,0.8
40,2,022-202,202,022-202,2,0.2,3.500683,-0.433239,1.148604,0.2
41,1,200,200,021-200,1,1,8.815573,-2.146283,-3.110011,1
42,1,220,220,-1,1,1,2.215191,5.184442,-6.431501,1
43,1,220,220,220,1,1,2.329767,7.207203,-8.1882,1
44,2,002-201,002,002-201,2,0.55,1.055424,-0.279501,5.591789,0.55
44,2,002-201,201,002-201,2,0.45,6.552967,-4.151978,1.023477,0.45
45,2,002-201,002,201,2,0.14,1.609292,-0.327777,5.316088,0.14
45,2,002-201,201,201,2,0.86,7.670569,-6.166987,0.724872,0.86
46,1,202,202,202,1,1,2.00127,-6.869968,2.939106,1
47,1,021,021,021-201,1,1,-1.204352,4.347457,0.358124,1
48,1,002,002,002,1,1,-3.762175,0.124349,4.60493,1
49,1,202,202,202-210,1,1,3.507798,-7.043282,3.682098,1
50,3,002-021-220,002,002-021-220,3,0.66,0.174727,-0.928489,6.835056,0.66
50,3,002-021-220,021,002-021-220,3,0.21,-3.098454,5.102772,1.085215,0.21
50,3,002-021-220,220,002-021-220,3,0.13,2.559611,3.81905,-0.975419,0.13
51,1,012,012,-1,1,1,-3.297086,0.656219,5.790151,1
52,1,220,220,220,1,1,1.606236,6.659044,0.028322,1
53,1,200,200,200,1,1,6.866487,-4.621695,-0.378937,1
54,1,022,022,022,1,1,-7.455969,0.128417,5.757108,1
55,2,022-210,210,202-210,2,0.33,7.096225,0.604146,-5.288151,0.33
55,2,022-210,022,202-210,2,0.67,0.107374,2.830045,0.151314,0.67
56,2,120-210,120,120-210,2,0.85,0.422659,7.055676,-4.454811,0.85
56,2,120-210,210,120-210,2,0.15,6.166036,0.840978,-1.11034,0.15
57,1,102,102,102,1,1,1.794803,-2.046247,5.659685,1
58,2,102-200,200,102-200,2,0.71,6.593453,0.01804,-0.104893,0.71
58,2,102-200,102,102-200,2,0.29,1.453444,-5.373822,6.142756,0.29
59,1,200,200,120-200,1,1,5.517526,-2.971144,-0.801129,1
60,1,202,202,202,1,1,3.419104,-4.253179,2.740156,1
61,1,202,202,202,1,1,6.22088,-6.583293,2.556769,1
62,2,022-220,220,022,2,0.3,2.290795,5.647589,-2.96467,0.3
62,2,022-220,022,022,2,0.7,-2.301623,4.668254,3.239314,0.7
63,2,022-210,210,022-210,2,0.05,5.139597,0.648754,-1.53711,0.05
63,2,022-210,022,022-210,2,0.95,-6.866216,3.539606,2.0229,0.95
64,1,202,202,-1,1,1,3.490115,-4.300625,1.812436,1
65,2,021-102,021,021-102,2,0.42,-4.028811,6.248309,1.78899,0.42
65,2,021-102,102,021-102,2,0.58,1.378866,-2.198721,6.45644,0.58
66,1,202,202,202,1,1,3.181945,-3.967174,3.060994,1
67,2,012-020,020,012-020-102,2,0.05,0.550444,4.505395,0.648065,0.05
67,2,012-020,012,012-020-102,2,0.95,-2.110009,1.958566,6.584744,0.95
68,2,102-200,102,102-200,2,0.6,-0.202582,-4.42033,6.349914,0.6
68,2,102-200,200,102-200,2,0.4,6.018057,-0.717754,0.038906,0.4
69,1,120,120,120,1,1,1.20437,7.708427,-2.501633,1
70,2,020-200,020,020-200,2,0.1,1.379191,4.127032,0.770267,0.1
