parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,24,6.655558,2.823642,10
1,2,01-10,01-10,2,76,0.698054,6.519506,01
2,1,10,10,1,100,5.544782,-2.482177,10
3,2,01-10,01-10,2,31,4.060222,2.436778,10
3,2,01-10,01-10,2,69,-2.121712,5.737514,01
4,2,01-10,01-10,2,80,4.794482,0.738553,10
4,2,01-10,01-10,2,20,3.769817,5.924793,01
5,2,01-10,01-10,2,89,-0.509875,5.756105,01
5,2,01-10,01-10,2,11,5.769827,2.214,10
6,2,01-10,01-10,2,59,5.544148,-0.10847,10
6,2,01-10,01-10,2,41,0.536284,5.842234,01
7,2,01-10,01-10,2,14,1.597185,5.947102,01
7,2,01-10,01-10,2,86,4.850079,0.792271,10
8,1,01,01,1,100,0.08037,6.782925,01
9,2,01-10,01-10,2,74,-1.570841,5.249111,01
9,2,01-10,01-10,2,26,3.981257,-0.892522,10
10,2,01-10,01-10,2,97,-0.298529,6.681415,01
10,2,01-10,01-10,2,3,5.465249,2.689029,10
11,2,01-10,01-10,2,46,3.120897,6.360336,01
11,2,01-10,01-10,2,54,6.950538,2.308001,10
12,2,01-10,01-10,2,93,6.453386,-1.414619,10
12,2,01-10,01-10,2,7,1.142677,4.641895,01
13,2,01-10,01-10,2,92,7.096639,-0.495379,10
13,2,01-10,01-10,2,8,1.633297,5.576811,01
14,2,01-10,01-10,2,64,-1.960324,6.334415,01
14,2,01-10,01-10,2,36,4.562003,0.386682,10
15,1,10,01-10,1,100,2.880334,-0.289501,10
16,2,01-10,01-10,2,76,5.991401,-0.310631,10
16,2,01-10,01-10,2,24,-0.453126,5.870567,01
17,2,01-10,01-10,2,96,0.981078,6.435966,01
17,2,01-10,01-10,2,4,5.140969,0.722718,10
18,2,01-10,01-10,2,96,-1.2654,5.242912,01
18,2,01-10,01-10,2,4,5.024291,2.809319,10
19,2,01-10,01-10,2,45,7.391544,1.153731,10
19,2,01-10,01-10,2,55,1.342037,7.334471,01
20,2,01-10,01-10,2,73,6.987603,0.350381,10
20,2,01-10,01-10,2,27,0.546402,5.880859,01
21,2,01-10,01-10,2,68,6.143887,-0.092486,10
21,2,01-10,01-10,2,32,1.008707,6.420105,01
22,2,01-10,01-10,2,79,6.690861,3.486386,10
22,2,01-10,01-10,2,21,0.158076,6.505576,01
23,1,10,10,1,100,6.982536,0.650126,10
24,1,01,01,1,100,0.162812,5.321023,01
25,1,01,01-10,1,100,-2.26562,6.905147,01
26,1,01,01,1,100,-1.491184,6.399534,01
27,1,01,01,1,100,4.721856,6.326525,01
28,2,01-10,01-10,2,95,7.152774,0.355452,10
28,2,01-10,01-10,2,5,3.090861,6.692851,01
29,1,01,01,1,100,-1.549503,6.981781,01
30,2,01-10,01-10,2,99,-0.304551,4.428839,01
30,2,01-10,01-10,2,1,5.507684,-0.796703,10
31,1,01,01,1,100,-2.713057,4.58768,01
32,2,01-10,01-10,2,58,2.204336,4.772954,01
32,2,01-10,01-10,2,42,5.725879,3.06404,10
33,2,01-10,01-10,2,88,-0.448461,6.356596,01
33,2,01-10,01-10,2,12,5.635291,-0.256855,10
34,2,01-10,01-10,2,21,1.752938,5.67222,01
34,2,01-10,01-10,2,79,7.152071,0.402061,10
35,2,01-10,01-10,2,99,7.858812,0.462009,10
35,2,01-10,01-10,2,1,1.678072,7.051063,01
36,2,01-10,01-10,2,85,0.753779,7.967066,01
36,2,01-10,01-10,2,15,6.567063,2.812235,10
37,2,01-10,01-10,2,92,6.981423,1.723918,10
37,2,01-10,01-10,2,8,2.757821,5.600089,01
38,2,01-10,01-10,2,71,7.385199,1.847862,10
38,2,01-10,01-10,2,29,1.127917,7.4343070000000004,01
39,2,01-10,01-10,2,17,6.677731,0.490364,10
39,2,01-10,01-10,2,83,0.367943,6.7459,01
40,1,10,01-10,1,100,7.36583,-1.82625,10
41,2,01-10,01-10,2,43,6.51588,2.368715,10
41,2,01-10,01-10,2,57,1.578299,7.28221,01
42,1,10,10,1,100,4.831302,-2.736678,10
43,1,00,00,1,100,4.809304,0.480524,00
44,2,01-10,01-10,2,74,5.650613,0.951112,10
44,2,01-10,01-10,2,26,0.666763,5.775305,01
45,1,01,01,1,100,-1.118929,8.498453,01
46,1,01,01,1,100,1.164439,6.125335,01
47,1,01,01,1,100,-2.155819,8.404743,01
48,2,01-10,01-10,2,82,6.498109,-0.742722,10
48,2,01-10,01-10,2,18,1.776244,5.233733,01
49,1,10,10,1,100,7.00163,-1.616605,10
50,2,01-10,01-10,2,60,7.049124,0.726012,10
50,2,01-10,01-10,2,40,0.741387,6.869408,01
51,2,01-10,01-10,2,97,-1.880461,7.93509,01
51,2,01-10,01-10,2,3,4.58768,2.871393,10
52,2,01-10,01-10,2,57,7.447771,1.922426,10
52,2,01-10,01-10,2,43,1.072183,8.255265,01
53,1,01,01,1,100,-2.36924,6.489393,01
54,2,01-10,01-10,2,35,7.195902,-0.576971,10
54,2,01-10,01-10,2,65,0.809312,5.795576,01
55,1,10,10,1,100,7.336851,2.6418,10
56,2,01-10,01-10,2,73,2.064546,7.96798,01
56,2,01-10,01-10,2,27,6.697894,1.391959,10
57,1,10,10,1,100,6.876673,-3.570378,10
58,2,01-10,01-10,2,39,-0.589325,7.315205,01
58,2,01-10,01-10,2,61,2.063414,1.611678,10
59,1,11,11,1,100,3.70678,3.162753,11
60,2,01-10,01-10,2,80,6.689383,-0.85294,10
60,2,01-10,01-10,2,20,2.211702,4.904543,01
61,1,01,01,1,100,-1.969554,7.712669,01
62,1,10,10,1,100,5.451292,-3.318226,10
63,2,01-10,01-10,2,61,7.740914,0.053729,10
63,2,01-10,01-10,2,39,2.611257,6.642069,01
64,1,10,10,1,100,3.9983,-0.357013,10
65,2,01-10,01-10,2,45,1.277925,7.587865,01
65,2,01-10,01-10,2,55,7.876935,3.489102,10
66,2,01-10,01-10,2,47,5.686814,1.420708,10
66,2,01-10,01-10,2,53,-0.235534,6.915832,01
67,2,10-11,10,2,65,6.01374,2.976803,10
67,2,10-11,10,2,35,5.170448,4.932738,11
68,2,01-10,01-10,2,15,-0.688353,3.839956,01
68,2,01-10,01-10,2,85,5.717348,-2.725793,10
69,1,01,01,1,100,1.134494,7.100688,01
70,1,10,10,1,100,7.210845,0.43456,10
71,2,01-10,01-10,2,94,7.202387,-0.835694,10
71,2,01-10,01-10,2,6,1.122733,5.130037,01
72,1,01,01,1,100,2.493006,6.916398,01
73,2,01-10,01-10,2,91,7.965117,0.885896,10
73,2,01-10,01-10,2,9,1.343469,5.859097,01
74,2,01-10,01-10,2,99,1.169141,8.835916,01
74,2,01-10,01-10,2,1,4.958645,3.934405,10
75,2,01-10,01-10,2,79,5.126394,0.937164,10
75,2,01-10,01-10,2,21,-1.357247,6.306706,01
76,2,01-10,01-10,2,95,2.937243,7.847912,01
76,2,01-10,01-10,2,5,6.78851,3.473724,10
77,1,10,10,1,100,7.387756,0.741471,10
78,1,10,10,1,100,7.436478,-2.000862,10
79,2,01-10,01-10,2,33,4.994486,3.211028,10
79,2,01-10,01-10,2,67,-1.611904,6.364657,01
80,1,01,01,1,100,-0.818924,6.634641,01
81,2,01-10,01-10,2,68,6.743824,-0.532886,10
81,2,01-10,01-10,2,32,3.071359,5.72118,01
82,2,01-10,01-10,2,46,0.376629,6.342482,01
82,2,01-10,01-10,2,54,6.892449,0.343983,10
83,2,01-10,01-10,2,82,-0.526935,6.551292,01
83,2,01-10,01-10,2,18,6.113374,3.554443,10
84,2,01-10,01-10,2,39,6.552533,1.34138,10
84,2,01-10,01-10,2,61,2.2796,6.709629,01
85,2,01-10,01-10,2,16,-0.130727,6.053726,01
85,2,01-10,01-10,2,84,3.666493,-0.473339,10
86,2,01-10,01-10,2,87,-1.318033,6.75437,01
86,2,01-10,01-10,2,13,5.25471,1.615016,10
87,2,01-10,01-10,2,12,6.435845,0.4787,10
87,2,01-10,01-10,2,88,0.705779,7.069184,01
88,2,01-10,01-10,2,93,0.667109,7.369344,01
88,2,01-10,01-10,2,7,5.711451,1.122245,10
89,1,10,01-10,1,100,6.457635,-1.077269,10
90,1,10,10,1,100,5.59471,-4.408529,10
91,2,01-10,01-10,2,82,7.012318,3.116846,10
91,2,01-10,01-10,2,18,1.325713,6.416553,01
92,2,01-10,01-10,2,99,7.068568,1.287406,10
92,2,01-10,01-10,2,1,2.105467,6.268591,01
93,2,01-10,01-10,2,23,-0.343426,5.309363,01
93,2,01-10,01-10,2,77,5.44088,1.216305,10
94,2,01-10,01-10,2,68,7.274413,1.269043,10
94,2,01-10,01-10,2,32,3.667818,5.9747,01
95,1,01,01,1,100,-0.493143,9.048419,01
96,1,10,10,1,100,6.803944,-1.255503,10
97,2,01-10,01-10,2,82,0.976807,9.159871,01
97,2,01-10,01-10,2,18,7.312562,2.80398,10
98,2,01-10,01-10,2,85,2.271348,6.962988,01
98,2,01-10,01-10,2,15,6.896238,2.055721,10
99,1,00,00,1,100,2.857232,3.829614,00
100,1,10,10,1,100,7.402839,0.701434,10
101,1,01,01,1,100,1.098746,6.531597,01
102,1,10,10,1,100,7.839828,-0.97275,10
103,2,01-10,01-10,2,76,1.933486,6.75826,01
103,2,01-10,01-10,2,24,5.605125,0.343628,10
104,2,01-10,01-10,2,19,1.0655,5.641967,01
104,2,01-10,01-10,2,81,6.421303,-0.077427,10
105,2,01-10,01-10,2,80,8.586897,3.894777,10
105,2,01-10,01-10,2,20,3.507966,6.536248,01
106,1,10,10,1,100,7.145494,2.275373,10
107,2,01-10,01-10,2,42,6.594553,0.211999,10
107,2,01-10,01-10,2,58,0.936765,6.445524,01
108,1,10,10,1,100,6.658885,1.631607,10
109,2,01-10,01-10,2,82,-1.868759,6.04112,01
109,2,01-10,01-10,2,18,3.952753,-0.430515,10
110,2,01-10,01-10,2,58,0.357392,7.827306,01
110,2,01-10,01-10,2,42,6.486874,2.007122,10
111,1,10,10,1,100,6.699554,3.100003,10
112,2,01-10,01-10,2,80,0.416604,7.272538,01
112,2,01-10,01-10,2,20,6.734524,0.648554,10
113,2,01-10,01-10,2,51,1.448845,8.128578,01
113,2,01-10,01-10,2,49,6.768735,2.451441,10
114,2,01-10,01-10,2,30,3.136099,5.05683,01
114,2,01-10,01-10,2,70,8.461604,3.787189,10
115,2,01-10,01-10,2,86,8.925583,1.095517,10
115,2,01-10,01-10,2,14,3.417593,6.368653,01
116,2,01-10,01-10,2,87,6.330479,-1.275698,10
116,2,01-10,01-10,2,13,0.778948,5.247702,01
117,2,01-10,01-10,2,48,7.005874,1.515007,10
117,2,01-10,01-10,2,52,1.9509320000000001,7.403072,01
118,2,01-10,01-10,2,28,7.624863,0.917385,10
118,2,01-10,01-10,2,72,1.941788,5.795924,01
119,1,01,01-10,1,100,-1.812655,6.171726,01
120,1,01,01,1,100,-1.483412,8.150213,01
121,2,01-10,01-10,2,34,6.558684,1.833897,10
121,2,01-10,01-10,2,66,0.827675,7.773862,01
122,2,01-10,01-10,2,71,6.882675,0.735142,10
122,2,01-10,01-10,2,29,1.20569,6.783006,01
123,2,01-10,01-10,2,94,0.920786,7.10866,01
123,2,01-10,01-10,2,6,3.456321,0.998262,10
124,1,01,01,1,100,-0.689962,6.806767,01
125,1,10,10,1,100,6.178736,-0.051862,10
126,2,01-10,01-10,2,72,5.858985,-0.375084,10
126,2,01-10,01-10,2,28,-0.097143,6.166448,01
127,1,10,10,1,100,7.060649,0.049666,10
128,1,10,10,1,100,6.199263,-4.45603,10
129,2,01-10,01-10,2,50,-1.540484,7.140164,01
129,2,01-10,01-10,2,50,4.770845,2.680541,10
130,2,01-10,01-10,2,87,5.890965,-1.080644,10
130,2,01-10,01-10,2,13,3.057534,4.492067,01
131,2,01-10,01-10,2,48,1.60728,8.966019,01
131,2,01-10,01-10,2,52,8.177173,2.614515,10
132,2,01-10,01-10,2,93,-0.791902,5.749636,01
132,2,01-10,01-10,2,7,5.433269,0.560104,10
133,1,10,01-10,1,100,8.923894,-1.386604,10
134,2,01-10,01-10,2,79,-1.41513,4.56028,01
134,2,01-10,01-10,2,21,4.393219,3.004077,10
135,1,01,01-10,1,100,-2.275469,6.682092,01
136,1,11,11,1,100,3.6099,6.70491,11
137,1,10,10,1,100,5.236856,0.314139,10
138,1,10,10,1,100,6.587896,-0.327682,10
139,1,10,10,1,100,8.217177,1.566434,10
140,2,01-10,01-10,2,84,8.548319,1.021864,10
140,2,01-10,01-10,2,16,3.777918,7.147864,01
141,1,01,01,1,100,0.309374,8.410109,01
142,2,01-10,01-10,2,48,8.72844,-0.091301,10
142,2,01-10,01-10,2,52,3.375157,5.287836,01
143,2,01-10,01-10,2,30,-0.478643,6.202773,01
143,2,01-10,01-10,2,70,5.423959,0.584648,10
144,1,10,10,1,100,4.938513,0.673639,10
145,2,01-10,01-10,2,26,2.104057,7.264751,01
145,2,01-10,01-10,2,74,7.044668,1.517624,10
146,2,01-10,01-10,2,88,4.767447,-0.241814,10
146,2,01-10,01-10,2,12,-0.697372,4.734185,01
147,2,01-11,01,2,62,2.020047,6.011048,01
147,2,01-11,01,2,38,6.131663,4.572816,11
148,2,01-10,01-10,2,31,7.367284,1.91377,10
148,2,01-10,01-10,2,69,2.337198,7.377542,01
149,1,01,01,1,100,-1.057149,5.562849,01
150,2,01-10,01-10,2,59,7.292836,-0.746352,10
150,2,01-10,01-10,2,41,2.566689,5.82603,01
151,2,01-10,01-10,2,97,-0.32261,6.70609,01
151,2,01-10,01-10,2,3,5.637006,2.622609,10
152,2,01-10,01-10,2,61,5.948768,1.205873,10
152,2,01-10,01-10,2,39,-0.318026,7.806636,01
153,2,01-10,01-10,2,95,7.228324,-1.759183,10
