79.324,2.907	1.161,77.954
14.673,1.109
109.526,0.966	1.204,46.676
22.252,0.925
64.660,1.727	0.836,71.232
54.584,1.656
88.571,2.134	1.970,65.366
70.263,3.363	1.136,90.620
142.268,2.158	2.121,92.344
47.286,1.369	1.792,126.096
121.486,3.755	2.404,195.898
9.415,458.336
83.516,0.773	1.397,48.715
354.153,12.954	18.734,45.646
257.569,4.477
378.003,1.648	6.945,38.358
397.533,3.126	10.178,277.998
46.846,0.658
91.450,0.148	0.968,13.456
93.744,0.575
58.691,0.043
165.122,2.247	22.327,107.847
115.071,1.087	1.269,45.137
37.547,257.569
2.943,223.186
4.884,339.833
295.646,2.309	7.653,128.448
0.729,438.287
0.944,99.063
147.288,2.757	2.291,30.857
83.824,4.627	0.944,106.796
527.024,2.086
0.510,103.066
92.616,1.959	2.641,48.307
357.246,1.385
116.298,0.932	5.809,51.529
95.359,2.200	22.038,54.116
40.959,49.029
59.115,4.615	0.640,329.286
133.027,5.575	19.417,57.298
162.935,2.303	1.896,99.267
43.130,1.947	0.514,123.576
89.490,14.510	13.613,352.689
40.762,6.903	0.429,158.614
200.037,10.578	6.891,658.639
149.102,2.803	3.306,144.764
241.028,0.525	3.853,30.041
311.114,2.456	30.888,65.450
186.719,4.546	2.846,154.744
140.791,3.939
143.625,0.272
516.491,1.193	8.559,100.392
47.286,1.980	7.054,126.096
1.532,69.000
255.112,1.469	4.956,84.513
197.789,7.377	3.739,194.691
99.773,4.493	2.478,105.272
2.169,90.056
112.910,6.775	1.131,515.644
99.684,5.217	4.486,95.697
75.462,13.329	1.406,701.884
87.493,4.146	1.372,92.655
0.943,94.841
1.425,73.357
17.178,11.870	0.692,145.898
98.859,0.550
0.089,70.350
0.135,151.527
119.283,1.121	2.539,79.441
81.527,2.804
37.506,5.297	1.004,154.417
2.526,123.619
106.871,3.758	1.661,117.715
0.877,48.112
65.284,2.337	1.075,63.284
58.669,2.437	0.775,191.311
220.307,1.266	2.910,99.418
77.929,0.137
75.235,2.150	1.746,95.087
133.778,1.847	1.771,93.093
228.118,0.586	2.340,29.405
0.512,216.935
100.862,1.717	1.195,51.296
0.584,63.448
58.811,2.621	2.104,256.132
22.303,26.165
265.116,1.868	8.662,28.086
65.521,2.502
0.361,103.232
222.157,0.571
190.940,2.015	2.881,118.903
0.310,174.388
125.938,2.594	4.032,202.432
51.436,4.306	1.330,381.519
74.947,0.482	2.677,48.137
88.611,2.431
44.727,1.686	0.511,121.924
0.492,86.942
52.830,2.706
105.776,1.328	7.017,130.173
131.405,0.324	5.461,29.444
123.368,1.337	2.469,52.336
115.312,0.408
105.465,20.976	2.154,181.956
0.390,111.338
53.960,10.875	0.717,164.847
85.015,4.301	1.455,117.856
35.166,30.500
72.482,8.181	2.033,97.262
301.489,8.615	13.186,250.506
