88.324,1.094	0.021,90.016
143.518,0.594	0.184,50.376
0.230,0.915	17.192,0.915	0.004,19.589
43.147,0.459	0.025,45.266
39.482,2.033	0.007,19.544
0.234,13.076	22.769,0.207
0.259,63.071
0.862,1.514	33.039,1.514	0.025,87.724
0.008,131.602
17.815,2.302	0.006,136.482	0.463,136.482
63.658,3.825	0.087,114.285
120.858,1.191	0.083,36.691
70.197,0.927	0.382,45.499
53.899,1.282	0.016,67.504	0.589,67.504
154.066,0.810
51.865,1.481	0.012,115.510
51.865,2.982	0.012,115.510
104.783,1.172	0.038,104.938
62.486,0.665	0.015,51.865
87.771,0.428	0.443,37.400
62.486,0.663	0.010,51.865
169.570,1.611	0.576,79.508
0.165,119.700
127.309,1.275	0.036,62.486	2.936,62.486
7.298,5.311	0.002,102.240
176.749,0.603	0.108,21.019
19.459,2.790	0.017,176.289	1.104,176.289
0.282,103.982
91.802,4.176	0.024,120.985
186.653,2.891	0.040,196.052
66.618,2.896	0.039,104.131
154.657,3.247	0.026,135.798
19.578,1.920	0.008,78.907
53.184,11.202	0.043,210.374
154.657,2.189	0.047,135.798
173.528,1.178
3.568,0.427	139.535,0.427	0.088,33.826
43.712,0.366	0.037,32.527
16.321,1.516	0.005,71.814
126.042,0.672	0.292,30.458
77.993,1.326	0.119,58.555
57.683,0.447	0.008,40.893
0.509,111.032	29.708,3.462
0.163,12.094	2.922,6.919
0.214,112.048	6.386,7.455
99.198,0.116
158.929,2.375	0.092,52.881
123.885,1.004	0.020,83.525
168.074,0.964	0.033,48.343	3.092,48.343
246.574,0.349	0.060,32.049
2.305,0.142	193.055,0.142	0.026,7.065
0.105,58.022	4.161,17.389
70.919,3.087	0.784,55.719
0.170,286.015	3.274,17.689
14.178,0.446	0.005,22.865
109.166,1.067	0.082,63.362
0.397,19.491	13.419,0.244
82.925,1.917	0.149,106.566
83.689,0.459	1.184,23.158
0.112,5.998	7.156,0.288
1.173,1.922	107.128,1.922	0.056,185.357
7.028,1.372	0.008,68.478
76.648,14.415	0.043,265.014
1.351,2.388	36.369,2.388	0.021,60.273
79.583,2.775	0.162,167.678
116.250,0.729	0.115,60.622
178.620,2.237	0.088,106.295
0.004,87.098
55.415,1.072	0.026,35.295	1.512,35.295
0.089,364.248	1.415,14.193
127.769,0.834	0.147,30.524
94.763,0.514	0.059,41.724	3.108,41.724
24.488,5.180	0.004,163.302
3.156,1.660	150.247,1.660	0.129,109.649
47.207,0.829	0.023,36.455
1.226,1.840	48.560,1.840	0.033,76.238
45.498,2.098	0.025,194.697
35.687,0.867	0.100,66.828
89.631,4.931	0.013,228.922
61.972,1.274	0.013,60.704	0.792,60.704
289.375,0.795	0.149,29.458
2.773,1.799	149.976,1.799	0.037,171.778
79.235,1.358	0.046,106.352	0.916,106.352
0.045,251.868
54.541,0.313	0.025,24.402
222.546,0.192
85.157,6.244	0.032,346.195	2.798,346.195
259.785,0.854	0.954,43.826
703.860,3.288	0.477,274.513
298.790,1.138	0.045,78.612
350.983,1.281	0.428,124.967
0.096,453.008	5.937,8.589
3.431,5.054	63.621,5.054	0.283,137.124
1.428,2.045	101.620,2.045	0.081,37.761
0.072,194.079	3.709,9.490
311.713,5.459
9.826,4.295	0.004,82.837
107.423,3.379	0.071,150.882
156.224,1.784
205.252,1.021	0.053,99.295
0.015,119.028
81.226,0.087
20.170,0.995	0.004,85.667
179.853,0.286	0.069,20.895	3.278,20.895
107.486,1.499	0.016,105.005
105.083,4.848	0.060,477.707
2.000,0.822	119.251,0.822	0.025,54.648
126.219,2.257	1.285,109.883
51.075,4.117	0.860,324.156
1.875,1.114	111.754,1.114	0.021,81.060
6.835,0.494	0.001,23.050
0.271,156.683
0.030,93.312	2.810,1.511
5.568,2.282	0.015,183.931
201.332,7.384	0.538,592.940
90.720,4.706	0.105,181.751
44.287,1.629	0.086,112.203
273.030,3.694	0.061,53.567
29.537,6.866	0.014,417.263	1.209,417.263
235.189,2.253	0.069,57.397
0.004,322.131
0.038,212.690	3.133,47.541
194.095,0.210
0.211,93.271	11.201,24.378
97.694,1.633	0.107,88.858
3.311,4.624	126.780,4.624	0.034,419.549
31.840,0.849	0.012,78.944
310.927,1.228
0.006,81.254
130.149,1.078	0.849,28.424
159.740,4.848	0.443,168.807
213.709,2.385	0.060,92.521	3.932,92.521
1.680,2.570	138.688,2.570
3.850,1.043	52.675,1.043	0.055,30.730
15.351,3.368	0.007,119.769
3.688,1.810	197.717,1.810	0.106,131.790
41.476,0.575	0.037,37.724
20.974,1.856	0.011,61.041
118.041,0.926	0.022,49.080	1.621,49.080
93.548,1.246	0.037,112.367
35.996,5.482	0.007,52.316
23.312,8.839
40.613,0.506	0.014,34.527
2.526,0.141	250.672,0.141
168.999,1.214
0.028,137.738
255.660,0.568	0.920,24.454
253.126,1.112	0.231,70.507
539.968,10.198	0.134,315.995
131.074,0.117
0.001,14.736
101.741,2.157
0.020,80.710
0.059,292.492	2.383,142.336
48.505,3.344	0.133,86.689
71.495,1.099	0.017,79.138
106.035,0.510	0.624,30.610
252.231,1.692	0.050,91.598
0.082,23.976	3.990,3.158
157.671,0.208	0.108,9.807
1.904,0.700	142.555,0.700	0.020,54.540
74.246,2.442	0.010,125.218
10.013,0.647	0.002,48.268
179.422,1.369	0.054,103.902	2.731,103.902
0.054,158.114	3.487,32.462
35.394,1.792	0.010,100.319
202.681,0.097	0.143,7.850	2.925,7.850
0.014,92.352
0.065,149.099
22.122,2.020	0.012,115.455	0.372,115.455
108.764,1.103	0.030,71.385	1.603,71.385
108.642,3.026	0.215,196.962
25.346,19.827	0.003,118.869
320.410,1.033
81.406,6.640	0.017,109.199	1.288,109.199
216.028,8.597	0.288,312.446
172.218,0.082
149.920,0.066
158.712,1.530	0.401,42.025
7.610,2.069	0.002,153.186
2.457,76.634	12.052,36.265
0.147,96.823	4.455,96.823
107.915,0.619	0.291,52.669
63.998,1.304	0.026,63.402
43.583,1.607	0.018,62.819
81.768,4.142
70.930,2.078	0.027,119.219
0.698,440.698
76.399,1.077	0.024,93.513
0.075,149.329	6.869,4.147
2.329,0.749	48.824,0.749	0.026,52.023
0.643,343.704	13.959,22.878
438.422,0.361
122.452,1.458	0.026,140.344
0.036,95.659
0.303,343.988	6.394,11.559
56.996,0.708	0.025,67.708
3.384,2.404	258.437,2.404	0.105,134.546
42.654,0.225	0.033,16.737
331.216,1.364	0.044,33.883
9.744,1.755	0.006,160.009
1.596,2.954	133.950,2.954	0.065,115.504
104.377,11.450	0.027,164.761
47.583,1.579	0.006,99.695
0.001,16.558
356.808,3.970	0.105,97.797
431.111,1.559
78.292,0.484	0.045,13.719
745.677,3.415	0.375,59.141
47.030,2.187	0.076,42.604
0.003,112.106
111.303,7.863	0.055,499.263
0.042,211.683	2.358,211.683
72.248,1.704
21.361,1.213	0.003,65.800
25.594,2.802	0.094,128.400
30.463,2.976	0.008,42.823
364.789,3.320	0.233,196.337
21.430,1.262	0.013,105.193
1.056,1.092	58.899,1.092
