Phase,Count,Frequency
0012-0020-0202,1,1e-4
0012-0021-0202,2,2e-4
0012-0021-0202-2020,10,0.001
0012-0021-2020,1,1e-4
0012-0022-0202-2020,2,2e-4
0012-0202,6,6e-4
0012-0202-1020,1,1e-4
0012-0202-2011,1,1e-4
0012-0202-2011-2020,7,7e-4
0012-0202-2012-2020,2,2e-4
0012-0202-2020,62,0.0062
0012-0202-2021,1,1e-4
0012-2011-2020,1,1e-4
0012-2020,5,5e-4
0020-0202,2,2e-4
0021-0102-2020,1,1e-4
0021-0202,3,3e-4
0021-0202-0211-2020,6,6e-4
0021-0202-2020,68,0.0068
0021-0202-2021,1,1e-4
0021-0211-2020,1,1e-4
0021-0212-2020,1,1e-4
0021-2020,6,6e-4
0022,4,4e-4
0022-0102-2021,1,1e-4
0022-0202,23,0.0023
0022-0202-0212-2020,1,1e-4
0022-0202-1200-2020,1,1e-4
0022-0202-2020,112,0.0112
0022-0202-2020-2100,1,1e-4
0022-0202-2021,9,9e-4
0022-0212,1,1e-4
0022-0212-2020,6,6e-4
0022-0212-2021,2,2e-4
0022-0222-2020,1,1e-4
0022-2020,25,0.0025
0022-2021,2,2e-4
0102,1,1e-4
0102-1021-2020,1,1e-4
0102-1120,1,1e-4
0102-2001-2020,2,2e-4
0102-2020,4,4e-4
0112,1,1e-4
0112-0120-0202-1012-2020,2,2e-4
0112-0120-0202-2020,5,5e-4
0112-0121-0202-1012-1021-2020,1,1e-4
0112-0121-0202-2020,9,9e-4
0112-0121-2020,2,2e-4
0112-0122-0202-1012-2020,1,1e-4
0112-0122-0202-1120-2012-2020,1,1e-4
0112-0122-0202-2020,1,1e-4
0112-0202,4,4e-4
0112-0202-1012-1021-2020,1,1e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,4,4e-4
0112-0202-1120-1200-2020,1,1e-4
0112-0202-1120-2012-2020,2,2e-4
0112-0202-2011-2020,5,5e-4
0112-0202-2011-2020-2201,3,3e-4
0112-0202-2011-2201,1,1e-4
0112-0202-2012-2020,15,0.0015
0112-0202-2012-2021,2,2e-4
0112-0202-2020,26,0.0026
0112-2020,8,8e-4
0120,1,1e-4
0120-0202,5,5e-4
0120-0202-0210,2,2e-4
0120-0202-0210-2020,8,8e-4
0120-0202-2020,60,0.006
0120-0202-2120,1,1e-4
0120-2020,5,5e-4
0121,1,1e-4
0121-0202,5,5e-4
0121-0202-0211,2,2e-4
0121-0202-0211-1021-2020,1,1e-4
0121-0202-0211-1120-1210-2020,1,1e-4
0121-0202-0211-2020,12,0.0012
0121-0202-0211-2020-2210,2,2e-4
0121-0202-0221-1021-2020,1,1e-4
0121-0202-0221-2020,1,1e-4
0121-0202-1021-2020,5,5e-4
0121-0202-1120-2020,6,6e-4
0121-0202-2002-2020,1,1e-4
0121-0202-2012-2021,1,1e-4
0121-0202-2020,91,0.0091
0121-0202-2021,4,4e-4
0121-0202-2120,2,2e-4
0121-0211-2020,1,1e-4
0121-0212-2020,2,2e-4
0121-1021-2020,2,2e-4
0121-2020,12,0.0012
0122,4,4e-4
0122-0202,16,0.0016
0122-0202-1022,2,2e-4
0122-0202-1022-2020,15,0.0015
0122-0202-1022-2021,2,2e-4
0122-0202-1120-1201-2020,1,1e-4
0122-0202-1120-2020,7,7e-4
0122-0202-1120-2020-2021,1,1e-4
0122-0202-1121-2021,1,1e-4
0122-0202-2020,129,0.0129
0122-0202-2020-2021,1,1e-4
0122-0202-2020-2021-2022,1,1e-4
0122-0202-2020-2210,1,1e-4
0122-0202-2021,16,0.0016
0122-0202-2021-2022,1,1e-4
0122-0202-2022,6,6e-4
0122-0212,1,1e-4
0122-0212-1022-2020,1,1e-4
0122-0212-2020,6,6e-4
0122-1022-2020,3,3e-4
0122-1120-2020,3,3e-4
0122-2020,23,0.0023
0122-2021,2,2e-4
0200-2020,3,3e-4
0201-0210-2020,1,1e-4
0201-0220,1,1e-4
0201-2020,6,6e-4
0201-2020-2100,1,1e-4
0201-2020-2201,1,1e-4
0201-2120-2200,1,1e-4
0202,653,0.0653
0202-0210,5,5e-4
0202-0210-0220-2020,2,2e-4
0202-0210-2020,54,0.0054
0202-0210-2020-2101,1,1e-4
0202-0210-2020-2110,14,0.0014
0202-0210-2020-2201-2210,1,1e-4
0202-0210-2020-2210,1,1e-4
0202-0211,5,5e-4
0202-0211-0221-1021-2020,1,1e-4
0202-0211-0221-2020,1,1e-4
0202-0211-1021-1102-1111-2020,1,1e-4
0202-0211-1021-2020,2,2e-4
0202-0211-1021-2020-2210,1,1e-4
0202-0211-1210,1,1e-4
0202-0211-1210-2020,6,6e-4
0202-0211-2020,32,0.0032
0202-0211-2020-2102,1,1e-4
0202-0211-2020-2110,3,3e-4
0202-0211-2020-2210,6,6e-4
0202-0211-2120,2,2e-4
0202-0211-2210,3,3e-4
0202-0212-0220-2020,1,1e-4
0202-0212-1220-2020,2,2e-4
0202-0212-2020,3,3e-4
0202-0220,16,0.0016
0202-0220-1012-2020,1,1e-4
0202-0220-1020,1,1e-4
0202-0220-2020,143,0.0143
0202-0220-2020-2101,1,1e-4
0202-0220-2020-2102,2,2e-4
0202-0220-2020-2120,1,1e-4
0202-0220-2120,9,9e-4
0202-0221,14,0.0014
0202-0221-1002-1021-2020,1,1e-4
0202-0221-1002-2020,1,1e-4
0202-0221-1012-1021-2020,1,1e-4
0202-0221-1021-2020,4,4e-4
0202-0221-1102-1121-2120,1,1e-4
0202-0221-1220,3,3e-4
0202-0221-1220-2020,17,0.0017
0202-0221-1220-2120,2,2e-4
0202-0221-2002-2020,1,1e-4
0202-0221-2012-2020,2,2e-4
0202-0221-2020,97,0.0097
0202-0221-2020-2102,1,1e-4
0202-0221-2020-2120,3,3e-4
0202-0221-2020-2220,1,1e-4
0202-0221-2021,2,2e-4
0202-0221-2120,10,0.001
0202-0221-2120-2220,1,1e-4
0202-0222-1220,1,1e-4
0202-0222-1220-2020,1,1e-4
0202-0222-2020,1,1e-4
0202-1002,12,0.0012
0202-1002-1021,1,1e-4
0202-1002-1021-2020,8,8e-4
0202-1002-2001-2020,9,9e-4
0202-1002-2002-2020,1,1e-4
0202-1002-2020,54,0.0054
0202-1012,4,4e-4
0202-1012-1021-1102-2020,1,1e-4
0202-1012-1021-2020,1,1e-4
0202-1012-1102-2020,3,3e-4
0202-1012-1102-2020-2101,1,1e-4
0202-1012-2011-2020,11,0.0011
0202-1012-2012-2020,2,2e-4
0202-1012-2020,83,0.0083
0202-1020,4,4e-4
0202-1021,7,7e-4
0202-1021-1022-1102-2020,1,1e-4
0202-1021-1102,1,1e-4
0202-1021-1102-2020,5,5e-4
0202-1021-1102-2020-2100,2,2e-4
0202-1021-2020,34,0.0034
0202-1021-2020-2200,1,1e-4
0202-1022,20,0.002
0202-1022-1102,2,2e-4
0202-1022-1102-2020,12,0.0012
0202-1022-1102-2020-2101,3,3e-4
0202-1022-1102-2020-2110,2,2e-4
0202-1022-1102-2021,1,1e-4
0202-1022-1202-2020,1,1e-4
0202-1022-2020,99,0.0099
0202-1022-2020-2201,5,5e-4
0202-1022-2021,6,6e-4
0202-1022-2022,1,1e-4
0202-1102,8,8e-4
0202-1102-2020,40,0.004
0202-1102-2020-2100,6,6e-4
0202-1102-2020-2101,4,4e-4
0202-1102-2020-2101-2110,1,1e-4
0202-1102-2020-2102,2,2e-4
0202-1102-2020-2110,5,5e-4
0202-1102-2120,1,1e-4
0202-1111-2020,4,4e-4
0202-1120,4,4e-4
0202-1120-1200-2020,6,6e-4
0202-1120-1201-1210-2020,1,1e-4
0202-1120-1201-1220-2020,1,1e-4
0202-1120-1201-2020,2,2e-4
0202-1120-1210-2020,4,4e-4
0202-1120-2012-2020,1,1e-4
0202-1120-2020,37,0.0037
0202-1121,6,6e-4
0202-1121-2020,1,1e-4
0202-1200,7,7e-4
0202-1200-2020,58,0.0058
0202-1200-2020-2100,7,7e-4
0202-1200-2020-2200,1,1e-4
