parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0010-0303,0010-0103-0303,2,3,1
2,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
3,1010,1002-1010,1,2,1
4,0000,0000-0200-0303,1,3,1
5,1010-1013-1303,1003-1010-1303,3,3,0.6666666666666666
6,0303-1010,0300-0303-1003-1010-1203,2,5,1
7,0303,0203-0303-1003-1010,1,4,1
8,0300-1010,0300-0303-1003-1010,2,4,1
9,1010,0300-0303-1003-1010,1,4,1
10,0300-0303-1010,0300-0303-1010,3,3,1
11,1010,0300-1010,1,2,1
12,1010,0303-1003-1010,1,3,1
13,0010-0303,0010-0103-0300-0303,2,4,1
14,1010,1010-1103-1303,1,3,1
15,0303,0303-1003-1010,1,3,1
16,0303-1013-1113,0300-0303-1010-1013-1113,3,5,1
17,0303-1003-1010,0303-1003-1010,3,3,1
18,0010-0303,0010-0103-0303,2,3,1
19,0303-1003-1010,0300-0303-1003-1010,3,4,1
20,0300-0303-1003-1010,0203-0300-0303-1003-1010,4,5,1
21,0303-1010-1013,0303-1010-1013,3,3,1
22,0300-1010,0300-1010,2,2,1
23,1010,0303-1010-1013,1,3,1
24,0303-1003-1010,0303-1003-1010,3,3,1
25,1010,1010-1012-1302,1,3,1
26,0303-1013,0303-1013,2,2,1
27,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
28,0303,0302-0303-1002-1003-1202-1203,1,6,1
29,0010,0010-0011-0300-0301,1,4,1
30,1010,1010,1,1,1
31,0010-0300,0010-0300,2,2,1
32,0303-1010,0303-1003-1010,2,3,1
33,0303-1010,0300-0303-1003-1010-1203,2,5,1
34,0303,0300-0303-1010-1013,1,4,1
35,0302-1010-1012,0300-0302-1010-1012,3,4,1
36,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
37,0300-0303-1010,0300-0303-1003-1010,3,4,1
38,0010,0010,1,1,1
39,0303-1010-1013,0303-1010-1013,3,3,1
40,0303,0302-0303-1002-1003,1,4,1
41,0010,0010,1,1,1
42,0300-1010,0300-1010,2,2,1
43,0300-0303-1010,0300-0303-1003-1010,3,4,1
44,0010-0303,0010-0303,2,2,1
45,0303-1013,0303-1013,2,2,1
46,0303-1003,0303-1003,2,2,1
47,0303-1003,0300-0303-1003-1010-1203,2,5,1
48,0303,0303-1003,1,2,1
49,0303-1003,0303-1003,2,2,1
50,0303-1003-1010,0303-1003-1010,3,3,1
51,0303-1013,0303-1013,2,2,1
52,1013,1010-1013-1303,1,3,1
53,0303-1010-1013,0303-1010-1013,3,3,1
54,1012-1302,1010-1012-1300-1302,2,4,1
55,0302-1002-1010,0300-0302-1002-1010,3,4,1
56,1010,0300-0303-1003-1010-1103,1,5,1
57,1011,0300-0301-1010-1011,1,4,1
58,0303-1013,0303-1010-1013,2,3,1
59,0010-0300-0303,0010-0300-0303,3,3,1
60,0013-0313,0013,2,1,0.5
61,0303,0010-0300-0303,1,3,1
62,0303,0010-0300-0303,1,3,1
63,0303-1113,0302-0303-1012-1013-1112-1113,2,6,1
64,0300-1010,0300-1010,2,2,1
65,0303,0300-0303-1003-1010,1,4,1
66,0302-1012,0300-0302-1010-1012,2,4,1
67,1303,1003-1010-1303,1,3,1
68,0210-0303,0010-0303,2,2,0.5
69,0010,0010-0012-0300-0302,1,4,1
70,0303,0010-0103-0303,1,3,1
71,1010,0303-1010-1013,1,3,1
72,0010,0010-0011,1,2,1
73,0300-1010,0300-1010,2,2,1
74,0303,0300-0303-1003-1010,1,4,1
75,0313-1010-1013,0303-1003-1010-1203,3,4,0.3333333333333333
76,1010,0300-1010,1,2,1
77,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
78,0303-1013,0300-0303-1010-1013,2,4,1
79,0303-1013,0303-1003-1010,2,3,0.5
80,0301-0303-1011,0301-0303-1011,3,3,1
81,0303,0301-0303-1011,1,3,1
82,1010,0300-1010,1,2,1
83,0312-1010-1012,0302-1002-1010,3,3,0.3333333333333333
84,0303-1003-1010,0300-0303-1003-1010,3,4,1
85,0303,0300-0303-1010,1,3,1
86,0300-0303-1010,-1,3,2,0
87,0303,0300-0303-1010,1,3,1
88,0303-1010-1013,0300-0303-1010-1013,3,4,1
89,0303-1010,0300-0303-1003-1010,2,4,1
90,1010-1303,1010-1103-1303,2,3,1
91,0003-0010-0303,0003-0010-0300-0303,3,4,1
92,0303,0303-1103,1,2,1
93,1010-1013-1303,1010-1013-1113-1303,3,4,1
94,0300-1010,0300-1010,2,2,1
95,0303,0012-0013-0302-0303,1,4,1
96,1010,0300-1010,1,2,1
97,1010,0303-1010-1013,1,3,1
98,0303-1010,0103-0303-1003-1010,2,4,1
99,0303-1013,0303-1011-1013,2,3,1
100,1010,0303-1010-1013,1,3,1
101,0303-1010,0300-0303-1010,2,3,1
102,1011,0300-0301-1010-1011,1,4,1
103,0303-1013,0303-1003-1010,2,3,0.5
104,1010,0303-1003-1010,1,3,1
105,0303-1010,0300-0303-1003-1010,2,4,1
106,1010,0303-1003-1010,1,3,1
107,0300-1010,0300-0301-1010-1011,2,4,1
108,1010,0303-1010-1013,1,3,1
109,0303-1003,0303-1003-1010,2,3,1
110,1010,1003-1010-1203,1,3,1
111,0303-1003-1010,0303-1003-1010,3,3,1
112,0010-0300-0303,0010-0013-0300-0303,3,4,1
113,0301-1011,0301-0303-1011-1101-1103,2,5,1
114,1010,0303-1010-1013,1,3,1
115,1010-1013,0303-1003-1010,2,3,0.5
116,0300-0301-1010-1011,0300-0302-1002-1010,4,4,0.5
117,1010,1003-1010-1303,1,3,1
118,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
119,0303-1013,0303-1010-1013,2,3,1
120,0303,0301-0303-1001-1003,1,4,1
121,0303,0110-0300-0303-1010,1,4,1
122,0010-0013-0303,0010-0013-0300-0303,3,4,1
123,0303-1003,0103-0303-1003-1010,2,4,1
124,1010,0300-1010,1,2,1
125,0303-1013,0303-1003,2,2,0.5
126,0302,0302-0303,1,2,1
127,0301-0303,0301-0303-1001-1003,2,4,1
128,0303,0300-0303-1010,1,3,1
129,0300-1010,0300-1010,2,2,1
130,1010-1303,1010-1103-1300-1303,2,4,1
131,0010,0010,1,1,1
132,0303-1010-1113,0300-0303-1010-1013,3,4,0.6666666666666666
133,0303-1010-1013,0303-1010-1013-1203,3,4,1
134,1010,1010,1,1,1
135,1010,1010,1,1,1
136,1010,1010,1,1,1
137,0012-0302,0010-0103-0303,2,3,0
138,1010,0300-1010,1,2,1
139,0303-1003,0300-0303-1000-1003,2,4,1
140,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
141,1010,1010,1,1,1
142,0010-0300,0010-0013-0300-0303,2,4,1
143,0303-1010,0303-1003-1010,2,3,1
144,0300-0303-1010-1013,0210-0300-0303-1010,4,4,0.75
145,1010,0300-0303-1003-1010,1,4,1
146,0303-1003,0303-1003-1010-1203,2,4,1
147,1010,1010,1,1,1
148,0300-0303-1010,0300-0303-1010,3,3,1
149,1010,0300-1010,1,2,1
150,1010,0300-0303-1010-1013,1,4,1
151,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
152,0300-1010,0300-1010,2,2,1
153,0303-1013,0303-1003,2,2,0.5
154,0303-1010-1013,0303-1010-1013,3,3,1
155,0303-1013,0300-0303-1010-1013-1103,2,5,1
156,0303-1013,0303-1013,2,2,1
157,0010-0303,0010-0300-0303,2,3,1
158,0010,0010,1,1,1
159,1010,0303-1010-1013,1,3,1
160,0003,0001-0003-0303,1,3,1
161,1010,1003-1010-1303,1,3,1
162,0303-1013,0303-1003,2,2,0.5
163,1010-1013,1010-1013,2,2,1
164,0303-1013,0302-0303-1012-1013,2,4,1
165,0010-0013-0303,0010-0013-0113-0303,3,4,1
166,0303,0010-0300-0303,1,3,1
167,0300-0303-1010,0300-0303-1003-1010,3,4,1
168,0303-1003,0300-0303-1003-1010,2,4,1
169,0302-1010-1012,0300-0302-1010-1012,3,4,1
170,1010,0300-1010,1,2,1
171,0303,0303,1,1,1
172,0303,0211-0303-0311-1011,1,4,1
173,0303,0010-0300-0303,1,3,1
174,0303,0300-0303-1010-1103,1,4,1
175,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
176,1010-1013-1303,1010-1013-1303,3,3,1
177,1010,1010,1,1,1
178,0003-0303,0003-0010-0300-0303,2,4,1
179,1010,0313-1010-1013,1,3,1
180,0010-0300,0010-0300-0303,2,3,1
181,1010,0303-1010-1013,1,3,1
182,0303-1010-1013,0303-1010-1013,3,3,1
183,0303,0300-0303-1003-1010,1,4,1
184,0300-1000,0300-0302-1000-1002-1100-1102,2,6,1
185,0302-1012,0300-0302-1010-1012,2,4,1
186,1010,1010,1,1,1
187,1010,0303-1010-1013,1,3,1
188,0303,0010-0300-0303,1,3,1
189,0303-1013,0303-1003-1010,2,3,0.5
190,1010,1010,1,1,1
191,0010-0013-0303,0010-0013-0303,3,3,1
192,1010,1010,1,1,1
193,0010,0010,1,1,1
194,0301-1011,0300-0301-1010-1011,2,4,1
195,0303-1010,0303-1010-1013,2,3,1
196,0300-1010,0300-1010,2,2,1
197,1010,1010,1,1,1
198,1003-1103-1303,1003-1010-1103,3,3,0.6666666666666666
199,0303,0300-0303-1010,1,3,1
200,0303,0303,1,1,1
201,1003-1010-1303,1010-1103-1303,3,3,0.6666666666666666
202,1010-1012,1002-1010,2,2,0.5
203,0300-0303-1010,0300-0303-1003-1010,3,4,1
204,0300-1010,0300-0303-1010,2,3,1
205,0303,0300-0303-1000,1,3,1
206,1000,0300-0301-1000-1001,1,4,1
207,1003-1303,1003-1303,2,2,1
208,0010-0300-0303,0010-0300-0303,3,3,1
209,1010,1010,1,1,1
210,0303-1013,0303-1003,2,2,0.5
211,0303,0010-0300-0303,1,3,1
212,0303-1003,-1,2,2,0
213,0010,0010-0300-0303,1,3,1
214,1010,0300-1010,1,2,1
215,0303,0301-0303-1003-1011,1,4,1
216,0303-1010,0303-1010,2,2,1
217,0303-1010-1013,0300-0303-1010-1013,3,4,1
218,0303,0011-0303-0311,1,3,1
219,0010-0012,0010-0012,2,2,1
220,0303-1003-1010,0303-1003-1010,3,3,1
221,0300-0303,0000-0300-0303,2,3,1
222,1003-1303,1003-1303,2,2,1
223,0010-0013-0313,0010-0013-0303,3,3,0.6666666666666666
224,1010,1010,1,1,1
225,0303-1003-1010,0303-1003-1010,3,3,1
226,0000-0300-0303,0000-0300-0303,3,3,1
227,1010,1010,1,1,1
228,0011-0301,0010-0011-0300-0301,2,4,1
229,1010,1010-1011,1,2,1
230,1010,1010,1,1,1
231,1010,1003-1010-1303,1,3,1
232,1010,1010,1,1,1
233,1010,1010,1,1,1
234,0010,0010-0300-0303,1,3,1
235,0303-1010-1013,0303-1010-1013,3,3,1
236,1003-1010-1303,1003-1010,3,2,0.6666666666666666
237,1010,0300-1010,1,2,1
238,1013,0303-1010-1013,1,3,1
239,0303-1010-1013,0303-1010-1013,3,3,1
240,0303-1013,0303-1010-1013,2,3,1
241,0300-0303-1010,0300-0303-1003-1010,3,4,1
242,1010,0300-1010-1200,1,3,1
243,0300-1010,0300-0303-1010-1013,2,4,1
244,1010,0300-1010,1,2,1
245,0303-1010,0300-0303-1010-1013,2,4,1
246,0110-0300-1010,0110-0300-0303-1010,3,4,1
247,0300-0303-1010-1013,0303-1003-1010,4,3,0.5
248,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
249,0313-1010-1013,0303-1010-1013,3,3,0.6666666666666666
250,0303-1013,0303-1003-1010,2,3,0.5
251,1010,1010,1,1,1
252,1010,0302-1010-1012,1,3,1
253,1010,0300-0302-1002-1010,1,4,1
254,1010,1010,1,1,1
255,0303-1013,0303-1013,2,2,1
256,0303-1013,0303-1003,2,2,0.5
257,1010,0303-1003-1010,1,3,1
258,0303,0300-0303-1003-1010,1,4,1
259,1010,0300-1010,1,2,1
260,1010,0300-1010,1,2,1
261,0012-0302,0012-0302,2,2,1
262,0303-1003-1203,0300-0303-1003-1010-1203,3,5,1
263,1003-1303,1003-1010-1303,2,3,1
264,0303,0303-1000-1003,1,3,1
265,1010,1010-1012,1,2,1
266,1010,0300-0301-1010-1011,1,4,1
267,1010,0300-1010,1,2,1
268,0303,0010-0300-0303,1,3,1
269,0300-1010,0300-1010-1100,2,3,1
270,1010,1002-1010,1,2,1
271,0303-1003,0303-1003-1010,2,3,1
272,0301-1011,0301-0303-1011-1013,2,4,1
273,0210-0300-0302-0312-1010,0210-0300-0303-1003-1010,5,5,0.6
274,1010-1011,1010-1011,2,2,1
275,0302-1012,0302-1012,2,2,1
276,1010,1002-1010,1,2,1
277,0010-0303,0003-0010-0303,2,3,1
278,1010,0300-1010,1,2,1
279,1003-1303,1001-1003-1303,2,3,1
280,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
281,0303,0303-0310-1010-1103,1,4,1
282,0303-1013,0303-1003-1010-1103,2,4,0.5
283,0303-1010-1013,0303-1010-1013,3,3,1
284,0303-1013,0303-1003-1010,2,3,0.5
285,0300-0303-1010-1013,0200-0300-0303-1010-1013,4,5,1
286,0303-1010-1013,0303-1010-1013,3,3,1
287,0303-0311-1003-1011,0303-0311-1003-1011,4,4,1
288,0010,0010,1,1,1
289,0302-1010-1012,1010-1012,3,2,0.6666666666666666
290,0300-1010,0300-1010,2,2,1
291,1010,1010,1,1,1
292,0303-1013,0303-1013,2,2,1
293,0303-1010,0300-0303-1003-1010,2,4,1
294,0303,0300-0303-1003-1010,1,4,1
295,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
296,1010,1002-1010,1,2,1
297,0301-0303-1011-1013,0301-0303-1003-1011,4,4,0.75
298,0010-0100-0300-0303,0010-0303,4,2,0.5
299,0003-0303,0003-0303,2,2,1
300,0303,0300-0303-1010,1,3,1
301,0303-1013,0303-1010-1013,2,3,1
302,0303,0300-0303-1010,1,3,1
303,0302-1012,0300-0302-1010-1012,2,4,1
304,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
305,0303,0010-0013-0300-0303,1,4,1
306,0303-1013,0303-1013,2,2,1
307,0300-1010,0300-1010,2,2,1
308,0010-0200-0303,0010-0200-0303,3,3,1
309,1010,0200-0300-1010,1,3,1
310,0300-1010,0203-0300-0303-1010-1013,2,5,1
311,1013-1303,1003-1010-1303,2,3,0.5
312,0303-1013,0303-1013,2,2,1
313,0303-1000,0200-0303-1000,2,3,1
314,1010,0303-1003-1010,1,3,1
315,0303-1013,0303-1003-1010,2,3,0.5
316,0303,0303-1003-1203,1,3,1
317,0303-1013,0303-1013,2,2,1
318,0303-1010-1013,0103-0303-1003-1010,3,4,0.6666666666666666
319,0010-0300,0010-0203-0303,2,3,0.5
320,1010,1010,1,1,1
321,0303-1003,0303-1003-1010,2,3,1
322,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
323,1010,0300-1010,1,2,1
324,1010-1013,0313-1010-1013,2,3,1
325,1010,0303-1010-1013,1,3,1
326,1010,1010,1,1,1
327,1010,0300-1010,1,2,1
328,0303,0011-0301-0303,1,3,1
329,0010-0300-0302,0010-0300-0303,3,3,0.6666666666666666
330,0303-1003-1010,0103-0303-1003-1010,3,4,1
331,0303-1003,0300-0303-1003-1010,2,4,1
332,0313-1010-1013,0303-1010-1013,3,3,0.6666666666666666
333,0300-0303-1000,0300-0303-1000-1003,3,4,1
334,1010,0300-1010,1,2,1
335,1010,0300-1010,1,2,1
336,0303-1010,0300-0303-1010-1200,2,4,1
337,1003-1010-1303,1003-1010-1303,3,3,1
338,0303-1013,0303-1010-1013,2,3,1
