Phase,Count,Frequency
0000,9,9e-4
0000-0001-0301,2,2e-4
0000-0003-0303,1,1e-4
0000-0300,3,3e-4
0000-0300-0302,1,1e-4
0000-0300-0303,7,7e-4
0000-0302,1,1e-4
0000-0303,2,2e-4
0001-0301,1,1e-4
0001-0301-0303,1,1e-4
0002-0010-0300-0302,1,1e-4
0002-0010-0302,2,2e-4
0003,2,2e-4
0003-0010,2,2e-4
0003-0010-0303,4,4e-4
0003-0303,9,9e-4
0010,385,0.0385
0010-0011,2,2e-4
0010-0011-0111-0311,1,1e-4
0010-0011-0300-0301,7,7e-4
0010-0011-0301,5,5e-4
0010-0011-0310-0311,1,1e-4
0010-0011-0311,1,1e-4
0010-0012,5,5e-4
0010-0012-0112-0312,1,1e-4
0010-0012-0300-0302,2,2e-4
0010-0012-0302,15,0.0015
0010-0012-0312,1,1e-4
0010-0013,7,7e-4
0010-0013-0113-0303,1,1e-4
0010-0013-0300-0303,10,0.001
0010-0013-0303,72,0.0072
0010-0013-0303-0310,1,1e-4
0010-0013-0310-0313,1,1e-4
0010-0013-0313,6,6e-4
0010-0100,1,1e-4
0010-0100-0300,1,1e-4
0010-0100-0300-0303,1,1e-4
0010-0103-0303,1,1e-4
0010-0110-0300-0303,1,1e-4
0010-0110-0303,1,1e-4
0010-0112-0300-0302,1,1e-4
0010-0113-0303,1,1e-4
0010-0200,1,1e-4
0010-0200-0303,1,1e-4
0010-0210,1,1e-4
0010-0210-0300,1,1e-4
0010-0210-0300-0303,1,1e-4
0010-0210-0312,1,1e-4
0010-0213-0303,2,2e-4
0010-0300,125,0.0125
0010-0300-0301,1,1e-4
0010-0300-0302,14,0.0014
0010-0300-0303,110,0.011
0010-0300-0303-0310,1,1e-4
0010-0300-0310,1,1e-4
0010-0302,13,0.0013
0010-0303,151,0.0151
0010-0303-0310,3,3e-4
0010-0310,7,7e-4
0010-0312,1,1e-4
0010-0313,5,5e-4
0011,5,5e-4
0011-0013-0301-0303,1,1e-4
0011-0013-0303,3,3e-4
0011-0111-0301,1,1e-4
0011-0111-0303,1,1e-4
0011-0111-0303-0311,1,1e-4
0011-0301,11,0.0011
0011-0301-0302,1,1e-4
0011-0301-0303,6,6e-4
0011-0303,5,5e-4
0011-0311,1,1e-4
0012,2,2e-4
0012-0302,11,0.0011
0012-0302-0303,1,1e-4
0012-0312,2,2e-4
0013,2,2e-4
0013-0113-0303,1,1e-4
0013-0213-0313,1,1e-4
0013-0303,58,0.0058
0013-0303-1010,1,1e-4
0013-0313,3,3e-4
0100-0300-1000,1,1e-4
0103-0303-1011,1,1e-4
0110,2,2e-4
0110-0300,1,1e-4
0110-0300-0303,9,9e-4
0110-0300-1010,1,1e-4
0110-0301,1,1e-4
0110-0303,3,3e-4
0110-0303-1010,1,1e-4
0111-0300-0301-1010-1011,1,1e-4
0111-0301,1,1e-4
0111-0301-0303,1,1e-4
0111-0301-0303-1011,1,1e-4
0111-0303-0311,1,1e-4
0112-0312-1012,1,1e-4
0113-0303,3,3e-4
0113-0303-0311-1011,1,1e-4
0113-0303-1010-1013,2,2e-4
0113-0303-1013,1,1e-4
0113-1013,1,1e-4
0200-1000,1,1e-4
0203-1003,1,1e-4
0210-0300-0302-0312-1010,1,1e-4
