parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,1002-1302,1002-1010,2,2,0.5
2,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
3,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
4,1010,1003-1010-1303,1,3,1
5,1010-1013-1303,1003-1010-1303,3,3,0.6666666666666666
6,0010-0300,0010-0013-0113-0300-0303,2,5,1
7,1010,0300-1010,1,2,1
8,0010-0303,0010-0303,2,2,1
9,0303-1003-1010,0303-1003-1010,3,3,1
10,0303-1010,0103-0303-1003-1010,2,4,1
11,1010,1010,1,1,1
12,0303-1013,0301-0303-1011-1013,2,4,1
13,0010-0303,0010-0300-0303,2,3,1
14,1010,1003-1010-1303,1,3,1
15,0013-0303,0010-0013-0300-0303,2,4,1
16,1010,1010,1,1,1
17,0300-0303-1003-1010,0303-1003-1010,4,3,0.75
18,0010-0303,0010-0203-0303,2,3,1
19,0303-1010-1013,0303-1010-1013,3,3,1
20,0010,0010-0013-0303,1,3,1
21,0010,0003-0010-0303,1,3,1
22,0303-1010-1013,0213-0300-0303-1010-1013,3,5,1
23,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
24,0303,0303-1010,1,2,1
25,0010,0010-0200,1,2,1
26,1010,0300-0302-1002-1010,1,4,1
27,0303,0300-0303-1003-1010,1,4,1
28,0303-1010,0303-1003-1010,2,3,1
29,0303-1010,0300-0303-1003-1010,2,4,1
30,1010,1010,1,1,1
31,0013,0010-0013-0303,1,3,1
32,0303,0010-0110-0300-0303,1,4,1
33,1010,0300-1010,1,2,1
34,1010,0300-1010,1,2,1
35,1010,1010,1,1,1
36,1010,1010,1,1,1
37,1010,0312-1010-1012,1,3,1
38,1010-1013,1010-1013-1303,2,3,1
39,1010,1003-1010-1303,1,3,1
40,0303-1010-1013,0303-1010-1013,3,3,1
41,0010,0010,1,1,1
42,1010,1010,1,1,1
43,0300-0302-1110,0300-0302-1010-1110,3,4,1
44,0010-0013,0010-0013-0303,2,3,1
45,0303-1003-1010,0303-1003-1010,3,3,1
46,0303-1003,0303-1003-1010,2,3,1
47,0312-1010-1012,0312-1010-1012,3,3,1
48,0303-1003,0300-0303-1003-1010,2,4,1
49,1010,0300-0303-1010,1,3,1
50,0303-1010-1013,0300-0303-1010-1013,3,4,1
51,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
52,0010-0303,0010-0303,2,2,1
53,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
54,1010-1013-1103-1303,1010-1013-1103-1303,4,4,1
55,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
56,0303-1013,0303-1010-1013,2,3,1
57,1003-1010-1303,1003-1010-1303,3,3,1
58,0303-1003,0300-0303-1003-1010,2,4,1
59,1010,1010,1,1,1
60,0303-1003,0300-0303-1003-1010,2,4,1
61,0301-0303-1011,0301-0303-1003-1011,3,4,1
62,0303,0300-0303-1010,1,3,1
63,1010-1300,0300-1010,2,2,0.5
64,0010-0300,0010-0300,2,2,1
65,0303,0301-0303-1003-1011,1,4,1
66,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
67,0303,0300-0303-1003-1010,1,4,1
68,0300-1010,0300-1010,2,2,1
69,1011,1010-1011,1,2,1
70,0212-1012,1011-1012,2,2,0.5
71,0300-1010,-1,2,2,0
72,0303-1003-1010,0203-0300-0303-1003-1010,3,5,1
73,0303,0303-1103,1,2,1
74,1010,0300-1010,1,2,1
75,1010,0203-0300-0303-1010-1013,1,5,1
76,0303-1003,0301-0303-1001-1003-1103,2,5,1
77,0303-1010,0300-0303-1010-1103,2,4,1
78,0303-1003-1010,0303-1003-1010,3,3,1
79,1010,0300-0303-1003-1010,1,4,1
80,0000-0300,0000-0300-0303,2,3,1
81,0300-1010,0300-0303-1003-1010,2,4,1
82,1003,0303-1003-1010,1,3,1
83,0303,0301-0303-1003-1011,1,4,1
84,1011,0301-0303-1001-1003,1,4,0
85,0303-1010,0303-1003-1010,2,3,1
86,0300-1010,0300-0303-1003-1010-1200,2,5,1
87,1010-1011,1010-1011,2,2,1
88,0303-1010,0303-1003-1010,2,3,1
89,1010,0300-0303-1010-1013,1,4,1
90,0010-0300,0010-0300,2,2,1
91,0300-1010,0300-0303-1010,2,3,1
92,0303-1010-1013,0300-0303-1010-1013,3,4,1
93,0303-1000,0303-1000-1003,2,3,1
94,0303,0211-0301-0303-1011,1,4,1
95,0303,0303-1003-1010,1,3,1
96,1010,1002-1010,1,2,1
97,1010,1010-1011,1,2,1
98,0302-1010-1012,0300-0303-1010-1013-1203,3,5,0.3333333333333333
99,0303-1013,0300-0303-1010-1013,2,4,1
100,0010-0013-0303,0010-0103-0300-0303,3,4,0.6666666666666666
101,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
102,1010,0303-1010-1013,1,3,1
103,0010-0012-0302,0010-0012-0300-0302,3,4,1
104,0010-0200,0010-0100-0102-0300-0302,2,5,0.5
105,0303,0300-0303-1010,1,3,1
106,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
107,0303-1013,0303-1003-1010,2,3,0.5
108,1010,1010-1012,1,2,1
109,0303,0300-0303-1003-1010,1,4,1
110,0303-1003-1010,0300-0303-1003-1010,3,4,1
111,1010,1002-1010,1,2,1
112,0303,0303,1,1,1
113,0303-1010-1013,0303-1010-1013,3,3,1
114,0303-1010,0300-0303-1003-1010,2,4,1
115,0010-0013-0303,0010-0013-0303,3,3,1
116,0303,0303-1003,1,2,1
117,0300-1010,0300-1010,2,2,1
118,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
119,0300-1010,0300-0303-1003-1010,2,4,1
120,1010,1003-1010-1203,1,3,1
121,0303-1013,0303-0311-1011-1013,2,4,1
122,1010-1013,1010-1013-1113-1303,2,4,1
123,0303-1010-1013,0303-1003-1010-1203,3,4,0.6666666666666666
124,0303-1013,0113-0303-1013,2,3,1
125,1010-1013,1010-1013,2,2,1
126,0303-1003,0301-0303-1003-1011,2,4,1
127,1303,1010-1203-1303,1,3,1
128,1010,1010,1,1,1
129,0303-1003-1010,0303-1003-1010,3,3,1
130,1010,1010,1,1,1
131,0300-1010,0300-1010,2,2,1
132,0300-0303-1010,0300-0303-1003-1010,3,4,1
133,0300-1010,0300-1010,2,2,1
134,0300-1010,0300-0303-1010-1013,2,4,1
135,0301-0303-1011-1013,0203-0303-1011-1013,4,4,0.75
