parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.508,-4.729901,6.17788,0.508
1,2,01-20,20,01-20,2,0.492,6.035984,0.086177,0.492
2,2,01-20,20,01-20,2,0.31,6.406171,-0.768634,0.31
2,2,01-20,01,01-20,2,0.69,-4.54256,5.755084,0.69
3,2,01-20,20,01-20,2,0.353,4.842314,-0.01506,0.353
3,2,01-20,01,01-20,2,0.647,-2.833865,5.452932,0.647
4,2,01-20,01,01-20,2,0.774,-6.140466,6.611143,0.774
4,2,01-20,20,01-20,2,0.226,6.417845,3.983643,0.226
5,3,01-10-20,01,01-10-20,3,0.129,-5.545779,6.481815,0.129
5,3,01-10-20,20,01-10-20,3,0.359,6.771055,0.531062,0.359
5,3,01-10-20,10,01-10-20,3,0.512,0.254725,0.531063,0.512
6,2,01-20,01,01-20,2,0.818,-7.507698,6.800459,0.818
6,2,01-20,20,01-20,2,0.182,4.8893,0.848912,0.182
7,2,11-20,11,01-11-20,2,0.6,-0.08429,5.413636,0.6
7,2,11-20,20,01-11-20,2,0.4,5.419037,0.669745,0.4
8,1,01,01,01,1,1,-2.106254,6.563811,1
9,2,01-20,01,01-20,2,0.443,-3.426937,7.305224,0.443
9,2,01-20,20,01-20,2,0.557,6.236732,1.170963,0.557
10,2,01-20,01,01-20,2,0.402,-2.278896,6.632806,0.402
10,2,01-20,20,01-20,2,0.598,6.355177,2.149923,0.598
11,3,01-10-20,10,01-10-20,3,0.748,-1.70278,-2.024617,0.748
11,3,01-10-20,01,01-10-20,3,0.041,-8.205886,3.421487,0.041
11,3,01-10-20,20,01-10-20,3,0.211,4.247963,-2.024617,0.211
12,2,01-20,01,01-11-20,2,0.678,-4.149207,5.811455,0.678
12,2,01-20,20,01-11-20,2,0.322,4.253966,1.728249,0.322
13,1,01,01,01,1,1,-7.04701,6.30939,1
14,2,01-20,01,01-20,2,0.842,-7.231583,7.180506,0.842
14,2,01-20,20,01-20,2,0.158,4.748789,0.653228,0.158
15,3,01-11-20,01,01-11-20,3,0.013,-4.163226,7.307831,0.013
15,3,01-11-20,20,01-11-20,3,0.675,6.630856,0.796346,0.675
15,3,01-11-20,11,01-11-20,3,0.312,0.171469,7.307831,0.312
16,2,00-20,20,00-20,2,0.561,5.792964,-3.714924,0.561
16,2,00-20,00,00-20,2,0.439,-0.47914,2.60896,0.439
17,2,01-20,01,01-20,2,0.221,-2.381938,4.574801,0.221
17,2,01-20,20,01-20,2,0.779,7.087692,-0.329333,0.779
18,2,01-20,20,01-20,2,0.119,2.382346,-1.097244,0.119
18,2,01-20,01,01-20,2,0.881,-7.061082,5.528525,0.881
19,2,01-20,20,01-20,2,0.429,5.66734,-0.615454,0.429
19,2,01-20,01,01-20,2,0.571,-5.619254,6.005959,0.571
20,2,01-20,01,01-20,2,0.807,-5.720607,6.062738,0.807
20,2,01-20,20,01-20,2,0.193,4.742756,-0.46197,0.193
21,2,01-20,01,01-20,2,0.195,-2.991471,6.367001,0.195
21,2,01-20,20,01-20,2,0.805,7.235849,0.585126,0.805
22,2,01-20,01,01-20,2,0.562,-2.904993,6.406675,0.562
22,2,01-20,20,01-20,2,0.438,5.538208,-0.099017,0.438
23,2,01-20,20,01-20,2,0.517,5.848519,-1.403163,0.517
23,2,01-20,01,01-20,2,0.483,-3.964524,5.152473,0.483
24,2,10-20,20,10-20,2,0.645,6.596423,0.064125,0.645
24,2,10-20,10,10-20,2,0.355,1.00043,0.064126,0.355
25,2,01-20,20,01-10-20,2,0.611,4.490815,0.041533,0.611
25,2,01-20,01,01-10-20,2,0.389,-3.62155,6.392456,0.389
26,2,01-20,20,01-20,2,0.367,6.243417,-2.167187,0.367
26,2,01-20,01,01-20,2,0.633,-5.104926,4.253966,0.633
27,2,01-21,01,01-21,2,0.387,-4.919956,7.799217,0.387
27,2,01-21,21,01-21,2,0.613,1.346465,4.536893,0.613
28,2,01-20,20,01-20,2,0.091,3.076552,0.525327,0.091
28,2,01-20,01,01-20,2,0.909,-8.8633,6.828892,0.909
29,2,01-21,01,01-21,2,0.349,-0.350034,7.799217,0.349
29,2,01-21,21,01-21,2,0.651,3.745609,4.9096,0.651
30,3,01-10-20,10,01-10-20,3,0.416,1.47394,-0.815801,0.416
30,3,01-10-20,20,01-10-20,3,0.46,6.966916,-0.815802,0.46
30,3,01-10-20,01,01-10-20,3,0.124,-4.096562,4.476801,0.124
31,3,01-10-20,20,01-10-20,3,0.411,6.258464,-2.48013,0.411
31,3,01-10-20,10,01-10-20,3,0.539,0.166943,-2.480128,0.539
31,3,01-10-20,01,01-10-20,3,0.05,-5.445881,3.857056,0.05
32,2,01-20,20,01-20,2,0.354,6.218939,1.162986,0.354
32,2,01-20,01,01-20,2,0.646,-5.559004,5.631259,0.646
33,2,01-20,01,01-20,2,0.232,-3.817513,7.285515,0.232
33,2,01-20,20,01-20,2,0.768,7.304432,2.628848,0.768
34,2,01-20,20,01-20,2,0.616,6.861885,2.368335,0.616
34,2,01-20,01,01-20,2,0.384,-3.19635,6.354496,0.384
35,3,01-20-21,20,01-20,3,0.304,6.975958,2.698301,0.304
35,3,01-20-21,01,01-20,3,0.334,-2.960215,7.857225,0.334
