65.616,1.062	0.038,72.398
84.811,0.587	0.043,54.007
28.687,0.990	0.140,43.802
85.513,15.820	0.014,97.758
1.193,1.445	109.217,1.445	0.021,89.376
29.636,1.801	0.005,111.466
42.785,1.591	0.012,42.625	0.943,42.625
0.232,94.603
75.413,2.252	0.093,158.158
81.865,4.438	0.206,99.237
0.307,0.246	19.000,0.246	0.003,10.714
19.080,3.313	0.056,56.159	2.362,56.159
0.008,79.308
26.886,1.573	0.007,145.060
99.103,1.737	0.056,158.444	1.126,158.444
0.717,6.101	55.444,0.076
136.022,0.796	0.192,23.832
5.214,0.467	0.007,46.159
50.821,0.653	0.020,64.265
26.774,0.726	0.019,66.845
150.733,1.500	0.126,82.539
46.469,0.934	0.134,84.840
57.621,0.378	0.064,35.567
2.001,1.045	96.766,1.045
0.780,1.029	22.484,1.029	0.081,84.008
75.763,0.223	0.029,19.080
0.033,222.740	2.543,23.214
8.436,1.439	0.002,113.685
0.785,222.740	13.413,30.056
2.778,0.568	125.098,0.568	0.058,22.266
1.123,0.179	76.557,0.179	0.023,14.491
74.488,2.239	0.021,49.565
158.071,6.185	0.071,156.012
116.314,5.163	0.109,81.827
125.885,6.490	0.128,231.878
8.330,10.100	0.001,279.857
0.080,112.718	4.215,6.339
122.503,2.279	0.765,227.740
0.022,98.295
29.075,0.896	0.009,79.568
51.962,2.327	0.038,174.735
0.514,8.349	41.144,8.349	0.090,250.573
100.362,0.743	0.771,71.659
42.673,14.871	0.007,329.043
0.029,139.193
0.105,112.448
0.053,344.405	0.870,344.405
64.428,1.061	0.018,105.175
2.675,0.162	150.393,0.162	0.075,14.544
75.771,16.326	0.024,175.515
163.627,6.836	0.129,130.552	2.117,130.552
348.131,6.296	0.268,369.323
75.686,0.454	0.067,40.545	1.177,40.545
15.895,9.038	0.003,96.447
264.290,1.063
0.311,0.712	27.134,0.712	0.006,66.274
3.597,0.205	139.591,0.205
190.926,0.571	0.050,42.651	3.228,42.651
345.644,1.560	0.692,148.939
8.509,0.639	0.010,23.090
198.787,0.935
33.376,0.296	0.008,23.682
110.286,2.714	0.019,107.036	1.586,107.036
154.991,0.426	0.026,16.310
2.300,0.568	109.084,0.568	0.028,27.292
43.067,1.196	0.011,48.950
256.008,2.825	0.637,195.982
140.142,2.405	0.020,226.210	1.861,226.210
78.202,5.661	0.009,456.575
131.208,0.678	0.022,48.969
7.280,5.921	0.009,234.607
239.352,15.910	0.278,116.459
86.226,1.524	0.043,95.721
97.974,2.206
358.405,1.496
133.747,0.925	0.024,44.854
0.001,56.463
53.998,2.560	0.694,174.745
162.232,1.353	0.065,77.575
65.138,0.875	0.223,15.306
0.138,120.001
1.887,1.938	112.129,1.938	0.070,90.141
0.031,246.060
16.269,1.393	0.006,97.139
138.878,0.226
246.107,2.969	0.070,133.612
0.067,307.428	5.247,36.144
14.590,0.074
121.382,0.661	0.032,58.527	1.744,58.527
140.415,1.527	0.087,142.124
366.870,0.909	0.040,49.208
81.947,0.833	0.011,78.651	0.852,78.651
71.918,10.344	0.065,115.585
159.174,1.855	0.118,117.519
10.250,17.821	0.002,117.692
50.073,0.179
3.445,1.738	162.621,1.738	0.071,120.997
0.308,421.592	3.792,30.258
203.688,2.257	0.043,131.484	2.517,131.484
48.840,6.165	0.094,38.796
496.074,13.336	0.068,66.038
102.259,2.626	0.104,139.750
49.051,0.736	0.016,52.762
43.851,3.649	0.066,201.360
46.990,2.831	0.021,179.734	1.197,179.734
120.873,0.435	0.030,20.900	2.501,20.900
25.838,1.115	0.014,97.829
0.010,117.416
386.083,2.939	0.059,93.710
544.027,1.885	0.141,50.551
357.138,9.301	0.116,203.044
37.350,1.498	0.008,70.255
104.065,1.748
17.926,4.467	0.064,94.473
104.216,2.304	0.107,220.568
81.934,0.994	0.024,35.737
106.390,0.589	0.050,57.963
56.793,2.114	0.269,166.772
0.007,382.493
0.092,74.963
112.749,0.064
24.454,1.143	0.044,62.795
120.495,5.384	0.070,230.403
475.193,0.778	0.436,42.202
20.353,1.769	0.007,115.941
13.434,0.584	0.014,22.470
572.781,0.129
116.981,4.102	0.118,139.335
0.014,772.550	1.203,23.655
0.001,41.732
0.015,77.232
178.861,0.979	0.231,70.572
0.393,138.270
1.210,6.599	12.836,6.599	0.013,70.206
27.392,5.276
328.929,8.053	0.259,586.149
2.586,4.565	185.486,4.565	0.026,389.874
9.283,1.012	0.033,52.121
16.923,9.410	0.025,203.334	0.728,203.334
381.616,0.893	0.562,21.683
53.462,3.006	0.428,70.950
35.301,0.881	0.008,54.875
0.010,375.852
142.509,0.842	0.273,51.586
121.107,0.672	0.018,49.523
34.336,9.389	0.011,74.889
323.287,0.421	0.079,29.784
2.855,2.299	52.423,2.299	0.071,200.088
18.416,14.000	0.003,136.599
234.784,2.348
0.076,3.467	7.426,0.037
139.419,0.664	0.017,53.318
0.163,454.966
155.250,1.417	0.425,99.871
145.241,0.441	0.074,18.823
68.646,2.943
173.867,3.173
3.502,1.379	133.943,1.379	0.058,58.856
344.217,3.303	0.053,66.100
82.439,3.804	0.173,102.560
36.825,10.894	0.005,170.024
216.178,1.592	0.053,110.140
69.499,0.253
188.909,0.493	0.194,42.828
66.062,4.118	0.010,246.480
4.559,0.528
2.731,8.457	157.573,2.705
50.423,0.158	0.091,7.016	0.612,7.016
63.245,9.091	0.858,29.662
0.093,131.197	4.364,4.655
0.074,369.970	5.455,6.945
