Phase,Count,Frequency
0002-2020,2,2e-4
0012-0021-0202,1,1e-4
0012-0021-0202-2020,7,7e-4
0012-0021-0212,1,1e-4
0012-0022-0202-2020,2,2e-4
0012-0202,6,6e-4
0012-0202-1020,2,2e-4
0012-0202-1201-2020,1,1e-4
0012-0202-2011-2020,7,7e-4
0012-0202-2020,84,0.0084
0012-2011-2020,1,1e-4
0012-2020,3,3e-4
0020-0202-0220,1,1e-4
0020-0212,1,1e-4
0021-0022-0202-2020,6,6e-4
0021-0102-2020,1,1e-4
0021-0202,7,7e-4
0021-0202-0211-2020,10,0.001
0021-0202-0211-2020-2110,1,1e-4
0021-0202-0221-2020,2,2e-4
0021-0202-2020,76,0.0076
0021-2020,4,4e-4
0022,3,3e-4
0022-0102-2020,1,1e-4
0022-0202,15,0.0015
0022-0202-1220-2020,1,1e-4
0022-0202-2020,117,0.0117
0022-0202-2020-2110,1,1e-4
0022-0202-2021,7,7e-4
0022-0212-2020,9,9e-4
0022-0222-2020,4,4e-4
0022-2020,17,0.0017
0022-2021,1,1e-4
0102-1021,1,1e-4
0102-2001-2020,1,1e-4
0102-2002-2020,1,1e-4
0102-2011-2020,1,1e-4
0102-2020,12,0.0012
0111-0120-0201-2020,1,1e-4
0112-0120-0202-1120-2020,1,1e-4
0112-0120-0202-2020,7,7e-4
0112-0121-0202-1012-1021-2020,1,1e-4
0112-0121-0202-1012-2020,2,2e-4
0112-0121-0202-1120-2020,1,1e-4
0112-0121-0202-2012-2020,2,2e-4
0112-0121-0202-2020,4,4e-4
0112-0121-2020,1,1e-4
0112-0122-0202-1120-2020,1,1e-4
0112-0122-0202-2012-2020-2021,1,1e-4
0112-0202,6,6e-4
0112-0202-1012-2011-2020,2,2e-4
0112-0202-1012-2020,8,8e-4
0112-0202-1022-2020,1,1e-4
0112-0202-1120-1200-2020,1,1e-4
0112-0202-1120-2011-2020,1,1e-4
0112-0202-1120-2020,2,2e-4
0112-0202-2011-2012-2020,1,1e-4
0112-0202-2011-2020,4,4e-4
0112-0202-2012,1,1e-4
0112-0202-2012-2020,11,0.0011
0112-0202-2012-2021,1,1e-4
0112-0202-2020,38,0.0038
0112-0202-2020-2022,1,1e-4
0112-0202-2020-2120,1,1e-4
0112-0202-2021,1,1e-4
0112-0202-2120,2,2e-4
0112-1012-2020,1,1e-4
0112-2011-2020,1,1e-4
0112-2020,5,5e-4
0120-0122-0202,1,1e-4
0120-0122-0202-2020,2,2e-4
0120-0201-2020,1,1e-4
0120-0202,5,5e-4
0120-0202-0210-2020,7,7e-4
0120-0202-0220-2020,3,3e-4
0120-0202-1012-2020,1,1e-4
0120-0202-1020,1,1e-4
0120-0202-1022-2020,1,1e-4
0120-0202-2020,69,0.0069
0120-0202-2120,1,1e-4
0120-0212-2020,1,1e-4
0120-2020,13,0.0013
0121-0122-0202-2020,2,2e-4
0121-0202,6,6e-4
0121-0202-0211-1120-1210-2020,1,1e-4
0121-0202-0211-2020,5,5e-4
0121-0202-0211-2020-2210,1,1e-4
0121-0202-0221-2020,1,1e-4
0121-0202-1021,2,2e-4
0121-0202-1021-1022-2020,1,1e-4
0121-0202-1021-2020,3,3e-4
0121-0202-1120,1,1e-4
0121-0202-1120-1200-2020,1,1e-4
0121-0202-1120-1210-2020,1,1e-4
0121-0202-1120-2020,9,9e-4
0121-0202-2020,78,0.0078
0121-0202-2020-2021,1,1e-4
0121-0202-2020-2200,1,1e-4
0121-0202-2020-2201,1,1e-4
0121-0202-2020-2220,1,1e-4
0121-0202-2120,2,2e-4
0121-0211-1021-2020,1,1e-4
0121-0212-1021-2020,2,2e-4
0121-0212-2020,1,1e-4
0121-0221-2020,1,1e-4
0121-2020,4,4e-4
0122-0202,9,9e-4
0122-0202-1021,1,1e-4
0122-0202-1022-2020,15,0.0015
0122-0202-1022-2021,1,1e-4
0122-0202-1120-2020,7,7e-4
0122-0202-1121-2020,1,1e-4
0122-0202-2020,98,0.0098
0122-0202-2020-2021,1,1e-4
0122-0202-2020-2022,1,1e-4
0122-0202-2020-2200,1,1e-4
0122-0202-2020-2201,1,1e-4
0122-0202-2020-2210,1,1e-4
0122-0202-2021,12,0.0012
0122-0202-2022,1,1e-4
0122-0202-2120,1,1e-4
0122-0202-2120-2201,1,1e-4
0122-0212,3,3e-4
0122-0212-1022-2020,1,1e-4
0122-0212-2020,7,7e-4
0122-0212-2021,1,1e-4
0122-0222-2020,1,1e-4
0122-1022-2020,2,2e-4
0122-1120-2020,1,1e-4
0122-2020,13,0.0013
0122-2021,2,2e-4
0122-2120,1,1e-4
0200-2020,1,1e-4
0201-0210-2020,1,1e-4
0201-0220-2020,2,2e-4
0201-1210-2020,1,1e-4
0201-2020,8,8e-4
0201-2020-2200,2,2e-4
0201-2120-2200,1,1e-4
0202,581,0.0581
0202-0210,7,7e-4
0202-0210-0220-2020,1,1e-4
0202-0210-1020,1,1e-4
0202-0210-2020,63,0.0063
0202-0210-2020-2101-2110,1,1e-4
0202-0210-2020-2102-2110,1,1e-4
0202-0210-2020-2110,3,3e-4
0202-0210-2020-2210,1,1e-4
0202-0211,4,4e-4
0202-0211-0221-2020,2,2e-4
0202-0211-0221-2020-2210,1,1e-4
0202-0211-0221-2120,1,1e-4
