Phase,Count,Frequency
0002-0021-2020,1,1e-4
0002-2020,4,4e-4
0012-0021,1,1e-4
0012-0021-0202,1,1e-4
0012-0021-0202-2020,8,8e-4
0012-0021-2020,1,1e-4
0012-0022-0202-2020,1,1e-4
0012-0022-0212-2020,1,1e-4
0012-0102-2011-2020,1,1e-4
0012-0102-2020,1,1e-4
0012-0202,8,8e-4
0012-0202-1020,1,1e-4
0012-0202-1201-2011-2020,1,1e-4
0012-0202-2011-2020,7,7e-4
0012-0202-2012-2020,1,1e-4
0012-0202-2020,66,0.0066
0012-0202-2020-2201,1,1e-4
0012-0202-2021,1,1e-4
0012-2011-2020,1,1e-4
0012-2020,6,6e-4
0020-0202,4,4e-4
0020-0202-0210,2,2e-4
0020-0211,1,1e-4
0021-0022-0202-2020,4,4e-4
0021-0202,4,4e-4
0021-0202-0211,1,1e-4
0021-0202-0211-2020,2,2e-4
0021-0202-0221-2020,1,1e-4
0021-0202-1020,2,2e-4
0021-0202-2020,76,0.0076
0021-2020,9,9e-4
0022,2,2e-4
0022-0112-0202,1,1e-4
0022-0202,13,0.0013
0022-0202-0212-2020,2,2e-4
0022-0202-1020,2,2e-4
0022-0202-2020,139,0.0139
0022-0202-2020-2021,2,2e-4
0022-0202-2020-2101,1,1e-4
0022-0202-2020-2102-2110,1,1e-4
0022-0202-2021,7,7e-4
0022-0202-2022,2,2e-4
0022-0212,2,2e-4
0022-0212-2020,6,6e-4
0022-0212-2021,1,1e-4
0022-0222-2020,1,1e-4
0022-2020,27,0.0027
0022-2021,3,3e-4
0102-0202-2020,1,1e-4
0102-1002-2020,1,1e-4
0102-2020,9,9e-4
0111-2020,1,1e-4
0112,1,1e-4
0112-0120-0202-2020,8,8e-4
0112-0120-2020,1,1e-4
0112-0121-0202-1012-1021,1,1e-4
0112-0121-0202-2020,5,5e-4
0112-0121-1012-1021-2020,1,1e-4
0112-0122-0202-1012-1022-2020,1,1e-4
0112-0122-0202-2012-2020,1,1e-4
0112-0122-0202-2020,1,1e-4
0112-0202,3,3e-4
0112-0202-1012,1,1e-4
0112-0202-1012-2012-2021,1,1e-4
0112-0202-1012-2020,5,5e-4
0112-0202-1111-1120-1201-2011-2020,2,2e-4
0112-0202-1120-1200-2020,1,1e-4
0112-0202-1120-1201-2020,2,2e-4
0112-0202-1120-2012-2020,1,1e-4
0112-0202-1120-2020,3,3e-4
0112-0202-1120-2120,1,1e-4
0112-0202-1200-2020,1,1e-4
0112-0202-1201-2011-2020,1,1e-4
0112-0202-1201-2020,1,1e-4
0112-0202-2011-2012-2020-2201,1,1e-4
0112-0202-2011-2020,3,3e-4
0112-0202-2012-2020,8,8e-4
0112-0202-2020,35,0.0035
0112-0212-2011,1,1e-4
0112-1012-2020,2,2e-4
0112-2011-2020,1,1e-4
0112-2020,7,7e-4
0112-2120,1,1e-4
0120,1,1e-4
0120-0122-0202-2020,1,1e-4
0120-0201,1,1e-4
0120-0202,4,4e-4
0120-0202-0210,1,1e-4
0120-0202-0210-2020,9,9e-4
0120-0202-0220-2020,1,1e-4
0120-0202-2020,68,0.0068
0120-0202-2120,1,1e-4
0120-0212-2020,1,1e-4
0120-2020,4,4e-4
0121,1,1e-4
0121-0122-0202,1,1e-4
0121-0122-0202-2020,2,2e-4
0121-0202,3,3e-4
0121-0202-0211-1021,1,1e-4
0121-0202-0211-1021-2021,1,1e-4
0121-0202-0211-2020,10,0.001
0121-0202-0221-2020,1,1e-4
0121-0202-1021-2020,5,5e-4
0121-0202-1120-1200-2020,1,1e-4
0121-0202-1120-1210-2020,2,2e-4
0121-0202-1120-2020,12,0.0012
0121-0202-1201-2020,1,1e-4
0121-0202-2020,80,0.008
0121-0202-2020-2200,1,1e-4
0121-0212-2020,1,1e-4
0121-1021-2020,1,1e-4
0121-2020,9,9e-4
0122,1,1e-4
0122-0202,4,4e-4
0122-0202-0212-2020,1,1e-4
0122-0202-1022,1,1e-4
0122-0202-1022-2020,7,7e-4
0122-0202-1022-2021,2,2e-4
0122-0202-1120-1201-2020,1,1e-4
0122-0202-1120-1210-2020,1,1e-4
0122-0202-1120-2020,8,8e-4
0122-0202-1121,1,1e-4
0122-0202-1122-2022,1,1e-4
0122-0202-1201-2020,2,2e-4
0122-0202-2020,118,0.0118
0122-0202-2020-2021,1,1e-4
0122-0202-2020-2201,1,1e-4
0122-0202-2020-2210,1,1e-4
0122-0202-2021,5,5e-4
0122-0202-2022,1,1e-4
0122-0202-2120,2,2e-4
0122-0212,2,2e-4
0122-0212-1120-1220-2020,1,1e-4
0122-0212-2020,6,6e-4
0122-1021-2020,1,1e-4
0122-1022-2020,1,1e-4
0122-2020,7,7e-4
0122-2021,1,1e-4
0200,1,1e-4
0200-0201-2020,1,1e-4
0200-0202-2020,1,1e-4
0200-1200-2020,1,1e-4
0200-2020,2,2e-4
0201-0202-2020,1,1e-4
0201-0210-2020,2,2e-4
0201-0210-2020-2110,1,1e-4
0201-0220-2020,3,3e-4
0201-1200-2020,1,1e-4
0201-1210-2020,1,1e-4
0201-2020,10,0.001
0201-2020-2210,1,1e-4
0202,519,0.0519
0202-0210,6,6e-4
