Phase,Count,Frequency
0002-0021-2020,1,1e-4
0002-2020,1,1e-4
0012,1,1e-4
0012-0021-0202-2020,10,0.001
0012-0021-2020,2,2e-4
0012-0022-0202-2020,2,2e-4
0012-0202,5,5e-4
0012-0202-1020,1,1e-4
0012-0202-1201-2020,1,1e-4
0012-0202-2011,1,1e-4
0012-0202-2011-2020,10,0.001
0012-0202-2012-2020,1,1e-4
0012-0202-2020,82,0.0082
0012-0212-2020,1,1e-4
0012-2020,2,2e-4
0020-0202,2,2e-4
0021-0022-0202-2020,4,4e-4
0021-0202-0211-2020,8,8e-4
0021-0202-0221-2020,1,1e-4
0021-0202-2020,80,0.008
0021-0202-2020-2210,1,1e-4
0021-0202-2021,1,1e-4
0021-2020,9,9e-4
0022,4,4e-4
0022-0202,17,0.0017
0022-0202-0212-2020,1,1e-4
0022-0202-1020,3,3e-4
0022-0202-1022-2020,1,1e-4
0022-0202-2020,125,0.0125
0022-0202-2020-2101,2,2e-4
0022-0202-2021,6,6e-4
0022-0202-2022,2,2e-4
0022-0212,1,1e-4
0022-0212-2020,5,5e-4
0022-2020,11,0.0011
0022-2021,3,3e-4
0102-1002-2020,1,1e-4
0102-2020,7,7e-4
0112-0120-0202-1012-2020,1,1e-4
0112-0120-0202-2011-2020,1,1e-4
0112-0120-0202-2020,7,7e-4
0112-0120-2020,1,1e-4
0112-0121,1,1e-4
0112-0121-0202-2012-2020,2,2e-4
0112-0121-0202-2020,4,4e-4
0112-0202,6,6e-4
0112-0202-1012-2020,7,7e-4
0112-0202-1120-2012-2020,1,1e-4
0112-0202-1120-2020,5,5e-4
0112-0202-2011-2020,6,6e-4
0112-0202-2012,2,2e-4
0112-0202-2012-2020,5,5e-4
0112-0202-2012-2020-2021,1,1e-4
0112-0202-2020,22,0.0022
0112-1120-2020,1,1e-4
0112-2012-2020,2,2e-4
0112-2020,14,0.0014
0120,1,1e-4
0120-0122-0202-2020,4,4e-4
0120-0122-0202-2020-2022,1,1e-4
0120-0202,5,5e-4
0120-0202-0210,1,1e-4
0120-0202-0210-2020,8,8e-4
0120-0202-0212-2020,1,1e-4
0120-0202-0220-2020,1,1e-4
0120-0202-1020,1,1e-4
0120-0202-2020,70,0.007
0120-0212-2020,1,1e-4
0120-2020,4,4e-4
0121-0122-0202-2020,3,3e-4
0121-0202,1,1e-4
0121-0202-0211-1120-1210-2020,2,2e-4
0121-0202-0211-1120-2020,1,1e-4
0121-0202-0211-2020,6,6e-4
0121-0202-0211-2020-2110-2210,1,1e-4
0121-0202-0221-1120-2020,1,1e-4
0121-0202-0221-2020,3,3e-4
0121-0202-1021,1,1e-4
0121-0202-1021-2020,5,5e-4
0121-0202-1120,1,1e-4
0121-0202-1120-1200-2020,1,1e-4
0121-0202-1120-1201-2020,1,1e-4
0121-0202-1120-2020,6,6e-4
0121-0202-1120-2120,2,2e-4
0121-0202-2020,72,0.0072
0121-0202-2020-2120,2,2e-4
0121-0202-2021,1,1e-4
0121-0202-2120,2,2e-4
0121-0211-0212-2020,1,1e-4
0121-0211-2020,1,1e-4
0121-0212,1,1e-4
0121-1021-2020,1,1e-4
0121-2020,8,8e-4
0122,4,4e-4
0122-0202,9,9e-4
0122-0202-0212-2020,1,1e-4
0122-0202-1022,1,1e-4
0122-0202-1022-2020,13,0.0013
0122-0202-1022-2021,2,2e-4
0122-0202-1120-2020,4,4e-4
0122-0202-1120-2120,1,1e-4
0122-0202-1200-2020,1,1e-4
0122-0202-1201-2020-2201,1,1e-4
0122-0202-2020,106,0.0106
0122-0202-2020-2022,1,1e-4
0122-0202-2020-2201,1,1e-4
0122-0202-2020-2210,1,1e-4
0122-0202-2021,8,8e-4
0122-0202-2022,1,1e-4
0122-0202-2120,1,1e-4
0122-0212,1,1e-4
0122-0212-1022-2020,1,1e-4
0122-0212-1120-2020,1,1e-4
0122-0212-2020,5,5e-4
0122-1022,1,1e-4
0122-1022-2020,1,1e-4
0122-1022-2021,1,1e-4
0122-1120-2020,1,1e-4
0122-2020,11,0.0011
0122-2020-2021,1,1e-4
0200-2020,3,3e-4
0201-0210-2020,1,1e-4
0201-1200-2020-2100,1,1e-4
0201-2020,6,6e-4
0201-2200,1,1e-4
0202,500,0.05
0202-0210,6,6e-4
0202-0210-0220-2020,4,4e-4
0202-0210-1020,1,1e-4
0202-0210-1210-2020,1,1e-4
0202-0210-2020,70,0.007
0202-0210-2020-2101-2110,1,1e-4
0202-0210-2020-2102,1,1e-4
0202-0210-2020-2110,6,6e-4
0202-0211,4,4e-4
0202-0211-0221-1210-1220-2020,1,1e-4
0202-0211-0221-2020,1,1e-4
0202-0211-1021-1202-1211-2020-2120,1,1e-4
0202-0211-1021-2020,3,3e-4
0202-0211-1021-2020-2210,1,1e-4
0202-0211-1210,1,1e-4
0202-0211-1210-2020,6,6e-4
0202-0211-1210-2020-2110,1,1e-4
0202-0211-1210-2020-2210,1,1e-4
0202-0211-1220-2020,1,1e-4
0202-0211-2020,26,0.0026
0202-0211-2020-2102-2110,2,2e-4
0202-0211-2020-2110,4,4e-4
0202-0211-2020-2210,9,9e-4
0202-0211-2120,2,2e-4
0202-0211-2210,1,1e-4
0202-0212-0221-2020,1,1e-4
0202-0212-0222-2020,1,1e-4
0202-0212-1022-2020,1,1e-4
0202-0212-1220-2020,1,1e-4
0202-0212-2020,12,0.0012
0202-0212-2020-2102-2110,1,1e-4
0202-0212-2020-2110,1,1e-4
0202-0212-2020-2210,1,1e-4
0202-0220,23,0.0023
0202-0220-2011-2020,1,1e-4
0202-0220-2020,131,0.0131
0202-0220-2020-2101,1,1e-4
0202-0220-2020-2102,1,1e-4
0202-0220-2120,8,8e-4
0202-0220-2220,1,1e-4
0202-0221,12,0.0012
0202-0221-1012-1021-2020,3,3e-4
0202-0221-1021-1022-2020,1,1e-4
0202-0221-1021-1102-2020,1,1e-4
0202-0221-1021-2020,5,5e-4
0202-0221-1220,2,2e-4
0202-0221-1220-2020,8,8e-4
0202-0221-1220-2120,1,1e-4
0202-0221-2012-2020,1,1e-4
0202-0221-2012-2020-2102,1,1e-4
0202-0221-2020,102,0.0102
0202-0221-2020-2120,3,3e-4
0202-0221-2021,2,2e-4
0202-0221-2120,8,8e-4
0202-0221-2220,3,3e-4
0202-0222,1,1e-4
0202-0222-1220-2220,1,1e-4
0202-0222-2020,5,5e-4
0202-0222-2020-2220,1,1e-4
0202-0222-2120,1,1e-4
0202-1002,2,2e-4
0202-1002-1012-2020,1,1e-4
0202-1002-1021,1,1e-4
0202-1002-1021-2020,6,6e-4
0202-1002-1022-2020,3,3e-4
0202-1002-2001,2,2e-4
0202-1002-2001-2020,7,7e-4
0202-1002-2010,1,1e-4
0202-1002-2020,72,0.0072
0202-1002-2021,2,2e-4
0202-1012,7,7e-4
0202-1012-1021,1,1e-4
0202-1012-1021-2020,3,3e-4
0202-1012-1022-2020,3,3e-4
0202-1012-1102,1,1e-4
0202-1012-1102-2020,5,5e-4
0202-1012-2011-2020,8,8e-4
0202-1012-2011-2020-2101,2,2e-4
0202-1012-2012-2020,2,2e-4
0202-1012-2020,94,0.0094
0202-1012-2021,2,2e-4
0202-1020,8,8e-4
0202-1021,3,3e-4
0202-1021-1022-2020,3,3e-4
0202-1021-1022-2021,1,1e-4
0202-1021-1102-2020,5,5e-4
0202-1021-2020,39,0.0039
