parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,59,1.751624,7.339952,01
1,2,01-10,01-10,2,41,5.826693,1.416037,10
2,1,10,10,1,100,6.331843,-0.170008,10
3,1,10,10,1,100,6.688022,1.440728,10
4,1,10,10,1,100,6.796413,1.704754,10
5,1,10,10,1,100,3.479347,0.780927,10
6,1,10,01-10,1,100,7.367436,0.075917,10
7,2,01-10,01-10,2,79,0.22979,6.772664,01
7,2,01-10,01-10,2,21,5.96001,1.086355,10
8,1,00,00,1,100,3.18443,3.949413,00
9,2,01-10,01-10,2,83,2.307604,5.873597,01
9,2,01-10,01-10,2,17,5.534864,3.613298,10
10,1,10,01-10,1,100,5.596905,-0.362319,10
11,1,10,01-10,1,100,7.184702,2.718977,10
12,1,01,01-10,1,100,3.357349,4.986945,01
13,1,00,00,1,100,3.285279,3.397852,00
14,2,01-10,01-10,2,87,0.361767,7.1013,01
14,2,01-10,01-10,2,13,6.33951,4.074002,10
15,1,01,01,1,100,0.333515,6.724701,01
16,1,10,01-10,1,100,6.233178,0.548786,10
17,2,01-10,01-10,2,10,6.609691,3.605051,10
17,2,01-10,01-10,2,90,2.989565,6.638211,01
18,2,01-10,01-10,2,76,5.840659,0.708158,10
18,2,01-10,01-10,2,24,0.054307,6.304771,01
19,1,01,01,1,100,3.437618,5.776166,01
20,2,01-10,01-10,2,67,0.215539,7.728113,01
20,2,01-10,01-10,2,33,6.746424,2.374619,10
21,1,01,01,1,100,3.669098,5.175639,01
22,1,01,01,1,100,-2.711187,6.033826,01
23,1,10,01-10,1,100,7.657675,2.218333,10
24,1,10,01-10,1,100,7.238879,1.681642,10
25,2,01-10,01-10,2,90,1.115252,7.524611,01
25,2,01-10,01-10,2,10,7.083357,2.873503,10
26,1,10,10,1,100,7.243333,-1.056774,10
27,1,01,01-10,1,100,-1.913573,6.146673,01
28,1,10,10,1,100,5.861351,-1.183233,10
29,2,01-10,01-10,2,92,-0.187238,7.848128,01
29,2,01-10,01-10,2,8,6.345389,3.125246,10
30,1,10,01-10,1,100,7.09431,0.067034,10
31,1,01,01,1,100,-0.450863,6.628018,01
32,1,10,01-10,1,100,6.134073,1.316875,10
33,2,01-10,01-10,2,74,3.058885,7.36749,01
33,2,01-10,01-10,2,26,7.281011,1.823913,10
34,2,01-10,01-10,2,25,3.56699,5.616753,01
34,2,01-10,01-10,2,75,6.291976,0.665146,10
35,2,01-10,01-10,2,78,7.630003,-0.086165,10
35,2,01-10,01-10,2,22,1.266555,5.745018,01
36,2,01-10,01-10,2,83,1.483041,6.905608,01
36,2,01-10,01-10,2,17,6.952451,1.850709,10
37,1,01,01-10,1,100,2.276522,6.126007,01
38,2,01-10,01-10,2,85,0.610328,4.447804,01
38,2,01-10,01-10,2,15,7.028575,0.252405,10
39,1,01,01,1,100,0.046264,8.431365,01
40,1,10,10,1,100,8.25274,1.008189,10
41,2,01-10,01-10,2,85,7.504152,0.961531,10
