parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,00,00,1,100,3.907663,4.052887,00
2,1,01,01-10,1,100,1.39884,6.841544,01
3,1,00,00,1,100,1.556976,3.717966,00
4,1,01,01-10,1,100,1.683076,5.913173,01
5,1,10,10,1,100,6.826775,-0.206578,10
6,1,01,01,1,100,-2.172251,6.858767,01
7,1,01,01-10,1,100,-1.213029,4.678203,01
8,1,01,01,1,100,2.685379,4.170009,01
9,1,10,01-10,1,100,6.940128,1.027558,10
10,1,10,01-10,1,100,4.557905,1.103878,10
11,1,01,01-10,1,100,0.368075,6.612792,01
12,1,10,01-10,1,100,6.030325,0.064182,10
13,1,10,10,1,100,5.913186,1.217897,10
14,1,01,01,1,100,-1.459812,6.390072,01
15,1,01,01-10,1,100,1.307641,6.585222,01
16,1,10,10,1,100,7.471423,1.290442,10
17,1,10,01-10,1,100,6.609136,2.396518,10
18,1,01,01,1,100,3.03557,6.978742,01
19,2,01-10,01-10,2,55,6.236057,1.172337,10
19,2,01-10,01-10,2,45,1.748222,6.894901,01
20,2,01-10,01-10,2,82,4.826698,7.910124,01
20,2,01-10,01-10,2,18,7.73576,2.571596,10
21,1,10,01-10,1,100,6.525292,2.388145,10
22,2,01-10,01-10,2,95,7.572027,-0.218832,10
22,2,01-10,01-10,2,5,2.062837,6.196524,01
23,1,10,10,1,100,7.823777,1.552831,10
24,1,10,01-10,1,100,6.753722,-0.320869,10
25,1,01,01-10,1,100,-0.074159,6.121657,01
26,1,01,01-10,1,100,4.015578,5.323044,01
27,2,01-10,01-10,2,90,5.533824,1.52995,10
27,2,01-10,01-10,2,10,0.271436,5.65979,01
28,1,10,10,1,100,8.276002,1.151212,10
29,1,01,01,1,100,1.051842,7.13126,01
30,2,01-10,01-10,2,53,6.512255,0.387419,10
30,2,01-10,01-10,2,47,1.571567,6.860149,01
31,2,01-10,01-10,2,72,0.988059,7.118481,01
31,2,01-10,01-10,2,28,7.183927,1.529717,10
32,2,01-10,01-10,2,83,8.024328,1.621886,10
32,2,01-10,01-10,2,17,2.724775,5.146106,01
33,1,01,01,1,100,1.137448,4.990495,01
34,1,01,01,1,100,-0.892531,7.580619,01
35,1,10,01-10,1,100,6.534168,-0.03642,10
36,2,01-10,01-10,2,82,7.416811,0.626214,10
36,2,01-10,01-10,2,18,3.305268,6.915946,01
37,1,01,01-10,1,100,0.23153,6.905754,01
38,1,10,01-10,1,100,8.488577,1.307987,10
39,2,01-10,01-10,2,70,3.302992,6.77532,01
39,2,01-10,01-10,2,30,7.677495,3.272007,10
40,1,01,01-10,1,100,0.429712,5.33135,01
41,1,10,01-10,1,100,5.88048,-0.369121,10
42,2,01-10,01-10,2,89,6.828824,0.139568,10
42,2,01-10,01-10,2,11,2.741004,5.363286,01
43,1,10,10,1,100,7.6219,-0.616459,10
44,2,01-10,01-10,2,43,5.213755,1.598421,10
44,2,01-10,01-10,2,57,0.612948,6.924297,01
45,1,10,10,1,100,6.803431,-0.197824,10
46,2,01-10,01-10,2,97,1.109698,7.939366,01
46,2,01-10,01-10,2,3,7.408974,2.587725,10
47,1,01,01,1,100,1.486924,8.445733,01
48,1,01,01-10,1,100,0.29152,5.55855,01
49,1,10,01-10,1,100,7.195618,0.989118,10
50,1,10,10,1,100,8.326906,0.764714,10
51,1,10,01-10,1,100,7.431837,1.60967,10
52,1,11,10,1,100,2.924039,4.878426,11
53,1,01,01,1,100,0.721834,6.017111,01
54,1,10,10,1,100,8.207314,-1.828928,10
55,1,01,01-10,1,100,-0.394976,6.694952,01
56,1,10,01-10,1,100,8.213108,1.874296,10
57,1,01,01,1,100,1.512103,6.500528,01
58,1,10,01-10,1,100,6.75046,1.219442,10
59,1,10,01-10,1,100,6.87612,0.705847,10
60,1,10,01-10,1,100,8.496886,0.944657,10
61,2,01-10,01-10,2,75,2.03965,6.302089,01
61,2,01-10,01-10,2,25,7.602163,1.236032,10
62,2,01-10,01-10,2,40,4.292723,4.36858,01
62,2,01-10,01-10,2,60,8.857692,-0.346912,10
63,2,01-10,01-10,2,86,8.026416,2.371643,10
63,2,01-10,01-10,2,14,2.107615,6.495896,01
64,2,01-10,01-10,2,61,6.030998,1.030006,10
64,2,01-10,01-10,2,39,1.163085,7.571988,01
65,2,01-10,01-10,2,93,7.430721,2.650606,10
65,2,01-10,01-10,2,7,1.396722,6.372399,01
66,2,01-10,01-10,2,63,-0.552655,8.984107,01
66,2,01-10,01-10,2,37,5.012033,2.738528,10
67,2,01-10,01-10,2,90,1.482404,6.616847,01
67,2,01-10,01-10,2,10,5.329275,1.980891,10
68,2,01-10,01-10,2,14,6.895865,0.592288,10
68,2,01-10,01-10,2,86,1.614455,4.80011,01
69,1,10,01-10,1,100,5.880522,1.7094800000000001,10
70,2,01-10,01-10,2,94,1.512796,6.452079,01
70,2,01-10,01-10,2,6,5.697257,3.487659,10
71,1,10,01-10,1,100,7.999903,-0.418666,10
72,1,01,01-10,1,100,-0.240687,6.988718,01
73,2,01-10,01-10,2,78,4.91593,6.715028,01
73,2,01-10,01-10,2,22,6.172537,4.027864,10
74,2,01-10,01-10,2,81,1.804282,6.583835,01
74,2,01-10,01-10,2,19,6.747173,2.748966,10
75,1,01,01-10,1,100,3.22034,7.659973,01
76,2,01-10,01-10,2,84,8.469895,0.7497,10
76,2,01-10,01-10,2,16,2.26055,6.406067,01
77,1,11,11,1,100,6.043438,3.973461,11
78,1,10,10,1,100,8.715186,0.3534,10
79,2,01-10,01-10,2,74,1.793128,8.9494,01
79,2,01-10,01-10,2,26,7.755399,2.455121,10
80,1,10,01-10,1,100,7.649599,2.625041,10
81,1,10,10,1,100,6.282566,5.437218,10
82,1,10,10,1,100,6.492193,-0.198634,10
83,1,10,10,1,100,6.276005,0.854263,10
84,1,01,01,1,100,0.547628,6.606255,01
85,2,01-10,01-10,2,58,8.03411,-1.13767,10
85,2,01-10,01-10,2,42,2.042131,4.906099,01
86,2,01-10,01-10,2,80,0.220244,6.774347,01
86,2,01-10,01-10,2,20,5.21309,0.648832,10
87,1,01,01-10,1,100,1.691912,7.132539,01
88,1,01,01,1,100,0.464072,6.533687,01
89,1,01,01,1,100,-0.30672,6.508763,01
90,1,10,10,1,100,6.184495,1.036835,10
91,1,01,01-10,1,100,1.011245,5.637898,01
92,1,01,01,1,100,0.375481,6.503461,01
93,2,01-10,01-10,2,72,7.531836,-2.306229,10
93,2,01-10,01-10,2,28,1.903751,3.876703,01
94,1,10,10,1,100,6.443964,1.506721,10
95,2,01-10,01-10,2,93,7.646268,-0.346415,10
95,2,01-10,01-10,2,7,3.382415,5.630185,01
96,1,10,10,1,100,7.2956,-2.565769,10
97,2,01-10,01-10,2,12,4.655617,6.682931,01
97,2,01-10,01-10,2,88,7.494566,1.272761,10
98,1,10,10,1,100,7.027339,0.189648,10
99,1,01,01,1,100,1.864475,6.68888,01
100,2,01-10,01-10,2,76,2.075535,7.447253,01
100,2,01-10,01-10,2,24,7.133072,2.114932,10
101,1,10,01-10,1,100,4.907197,-0.73076,10
102,2,01-10,01-10,2,85,6.675425,1.741254,10
102,2,01-10,01-10,2,15,3.850348,6.476175,01
103,2,01-10,01-10,2,44,5.450307,1.073515,10
103,2,01-10,01-10,2,56,-0.243953,6.24887,01
104,2,01-10,01-10,2,92,6.527284,0.650745,10
104,2,01-10,01-10,2,8,2.125095,6.171491,01
105,1,01,01-10,1,100,4.008752,6.535884,01
106,2,01-10,01-10,2,88,7.159189,1.886972,10
106,2,01-10,01-10,2,12,3.570991,6.318122,01
107,1,01,01-10,1,100,0.469522,6.372834,01
108,1,01,01,1,100,-1.292019,8.155131,01
109,1,01,01,1,100,0.372094,7.936114,01
110,1,10,10,1,100,6.639638,-1.935727,10
111,2,10-11,10,2,44,6.016198,4.317026,11
111,2,10-11,10,2,56,6.904856,1.894313,10
112,2,01-10,01-10,2,53,5.242796,-1.005088,10
112,2,01-10,01-10,2,47,-1.340744,5.600125,01
113,1,01,01,1,100,-0.898925,6.803789,01
114,1,01,01,1,100,2.221042,4.5622,01
115,1,01,01-10,1,100,0.994074,6.942271,01
116,1,01,01,1,100,-0.43805500000000003,7.681874,01
117,1,11,11,1,100,8.719163,1.821259,11
118,2,01-10,01-10,2,90,6.081217,0.053533,10
118,2,01-10,01-10,2,10,1.26835,5.719456,01
119,1,10,01-10,1,100,7.3735290000000004,-0.263436,10
120,2,01-10,01-10,2,57,3.878965,6.181774,01
120,2,01-10,01-10,2,43,5.89603,3.626766,10
121,2,01-10,01-10,2,71,6.675762,0.495769,10
121,2,01-10,01-10,2,29,1.406345,5.12572,01
122,2,01-10,01-10,2,29,7.519114,3.440868,10
122,2,01-10,01-10,2,71,3.147407,8.872476,01
123,1,01,01-10,1,100,1.065408,8.430832,01
124,2,01-10,01-10,2,76,6.60995,0.873237,10
124,2,01-10,01-10,2,24,1.875845,7.343503,01
125,1,01,01,1,100,-4.083149,3.274508,01
126,1,01,01-10,1,100,2.07773,7.977534,01
127,2,01-10,01-10,2,59,-0.070957,5.480045,01
127,2,01-10,01-10,2,41,5.987112,-1.019902,10
128,1,10,01-10,1,100,6.363239,-1.082703,10
129,1,10,10,1,100,6.990056,-0.249977,10
130,1,01,01-10,1,100,1.269925,7.681432,01
131,2,01-10,01-10,2,18,6.866399,2.342551,10
