15.214,16.806
76.314,1.338	1.573,114.729
3.038,13.160
31.348,0.924	2.264,60.263
113.518,0.866
0.218,116.063
35.757,0.295	0.379,25.602
0.416,18.124
122.797,1.992	2.356,76.098
23.559,1.626	0.749,43.040
18.977,1.751	0.366,97.870
65.360,1.028	4.373,30.504
60.263,1.716
0.355,83.869
67.697,1.184	1.704,96.018
177.795,2.446
97.625,5.137	1.421,66.509
8.199,137.625
75.378,1.469	3.335,119.076
218.764,3.310	28.376,303.826
92.188,5.233	1.141,71.772
190.324,0.859	4.161,77.352
227.656,2.934
107.914,0.795	3.079,75.052
17.123,0.736	0.222,69.634
54.007,0.499	1.359,40.500
46.331,2.887	0.685,50.635
309.975,2.183
2.058,140.192
91.282,1.210	2.726,116.179
145.438,2.850	1.981,138.956
262.341,3.078	4.733,35.507
0.067,31.790
0.506,191.423
92.681,0.914	3.224,53.421
170.884,1.468	1.728,120.879
45.040,1.301	0.984,119.906
359.611,2.475	7.581,21.400
208.423,9.611	2.435,109.594
93.169,2.104	1.328,40.263
58.912,0.771	0.816,75.596
113.680,1.026	6.334,46.035
196.979,0.652
37.111,2.310	1.491,121.513
111.696,0.294
172.698,2.865	2.158,245.502
2.803,361.678
100.489,3.768	1.082,47.130
146.592,0.369	1.552,34.132
321.129,1.699
172.675,3.002	3.457,83.971
14.608,3.658
1.649,64.764
295.561,0.281
55.608,1.683	0.700,103.605
297.046,3.666	13.256,144.879
2.174,90.543
107.669,2.328	4.624,180.724
117.468,1.588	4.643,38.753
361.258,1.909	11.661,99.141
194.344,1.067	3.403,78.951
530.069,0.786	19.599,21.263
262.008,5.175	3.749,90.392
65.523,2.039	2.202,190.911
172.675,6.279	2.126,83.971
32.312,6.307	0.682,512.900
46.732,3.213	2.794,102.419
119.492,0.411	2.776,27.860
59.537,3.270	1.449,44.033
61.448,10.429	2.843,87.621
255.987,0.747	3.471,70.206
74.280,3.014	0.790,127.004
73.131,1.298	30.025,113.700
108.133,6.347	3.121,95.926
96.487,12.889	9.140,203.377
361.876,1.681	4.658,94.951
65.955,15.656
420.276,1.278
221.875,5.483	3.465,494.608
201.320,6.148	2.694,98.323
130.105,43.326
90.022,0.327
77.494,1.801
1.223,97.456
262.137,0.448	3.827,29.991
37.722,1.216	1.159,110.504
80.465,2.666	3.104,140.379
0.264,92.648
0.227,91.062
72.741,2.052
33.075,1.094	1.142,49.829
0.264,90.727
185.060,0.169	2.841,14.690
87.151,2.837
200.464,0.786	9.307,52.583
157.107,0.169
180.414,2.331	20.906,109.446
130.449,1.140
3.637,105.126
140.379,2.259	4.199,174.532
30.007,0.479	0.308,36.523
102.247,1.090	1.066,90.374
43.725,1.783	0.465,76.052
92.240,1.560	3.607,74.694
71.136,1.107	15.748,95.694
142.954,3.694	11.713,85.439
67.187,1.547	1.266,82.873
0.382,285.062
1.293,244.911
99.708,0.204
121.263,1.644
37.865,0.494	0.393,48.507
0.529,111.723
1.448,23.625
82.873,1.403	1.002,122.988
0.727,205.340
13.237,3.534
67.707,0.813	1.407,53.233
165.826,0.677	9.320,43.959
60.520,0.936	1.115,78.892
102.253,0.616	1.044,34.939
256.651,10.857	8.860,494.608
108.358,7.782	2.092,345.092
97.683,1.681	1.339,162.424
0.059,9.677
182.126,8.137	4.221,252.274
63.451,0.490	0.952,44.662
82.324,0.435	5.670,34.020
127.121,0.823
26.618,7.372	2.411,205.323
116.743,4.992	1.291,381.621
47.729,0.721	1.269,19.892
0.272,135.935
49.178,2.563	1.133,246.729
124.845,0.516
142.437,3.622	1.451,233.444
51.356,23.867	1.490,159.510
64.239,0.704	3.143,54.161
11.231,92.681
42.524,0.128
116.656,0.115
575.695,0.443
77.092,0.999	10.380,83.063
3.814,297.314
126.775,6.308
52.238,0.339
27.422,41.915
257.120,0.066
1.957,44.503
344.704,0.930	11.578,69.356
