parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,01,01,1,100,0.832261,6.563983,01
2,2,01-10,01-10,2,90,0.01978,6.140892,01
2,2,01-10,01-10,2,10,6.394796,0.602213,10
3,1,01,01,1,100,3.737728,7.680916,01
4,1,01,01-10,1,100,1.216899,6.446553,01
5,1,10,10,1,100,6.205927,-0.031937,10
6,1,01,01,1,100,2.380529,6.230081,01
7,1,01,01-10,1,100,-0.06981,6.940145,01
8,1,10,01-10,1,100,6.479207,1.566845,10
9,2,01-10,01-10,2,85,0.416159,6.910243,01
9,2,01-10,01-10,2,15,6.72,1.554644,10
10,1,10,01-10,1,100,5.964889,-0.19608,10
11,1,01,01,1,100,1.666392,5.386068,01
12,1,01,01-10,1,100,0.10659,6.809415,01
13,1,01,01,1,100,-3.6984340000000002,6.983669,01
14,2,01-10,01-10,2,71,0.75108,4.573953,01
14,2,01-10,01-10,2,29,4.695042,2.095983,10
15,1,01,01,1,100,-3.507676,6.342047,01
16,1,10,10,1,100,8.342997,1.446921,10
17,1,01,01,1,100,0.326356,6.212794,01
18,2,01-10,01-10,2,80,0.040837,6.603499,01
18,2,01-10,01-10,2,20,5.939034,2.265868,10
19,2,01-10,01-10,2,75,2.052193,6.62269,01
19,2,01-10,01-10,2,25,5.982991,2.630458,10
20,1,01,01,1,100,-2.320426,6.8343680000000004,01
21,1,10,10,1,100,6.027202,0.939213,10
22,1,01,01,1,100,1.192536,6.673675,01
23,1,10,10,1,100,4.939689,4.045685,10
24,1,01,01-10,1,100,-0.809781,7.059814,01
25,2,01-10,01-10,2,77,1.99998,6.733583,01
25,2,01-10,01-10,2,23,7.63523,1.397697,10
26,1,10,10,1,100,6.29572,-0.703998,10
27,1,01,01-10,1,100,0.972868,7.926711,01
28,1,01,01-10,1,100,0.053426,8.189094,01
29,1,01,01-10,1,100,-1.541518,6.35423,01
30,1,11,11,1,100,6.624877,4.618154,11
31,1,01,01-10,1,100,0.282362,8.064756,01
32,1,01,01-10,1,100,-0.111476,7.849963,01
33,2,01-10,01-10,2,82,-1.355045,6.7205,01
33,2,01-10,01-10,2,18,3.515054,3.209627,10
34,2,01-10,01-10,2,95,5.537322,1.360095,10
34,2,01-10,01-10,2,5,1.660864,6.517927,01
35,2,01-10,01-10,2,74,1.090041,7.367624,01
35,2,01-10,01-10,2,26,5.73149,3.223173,10
36,1,01,01,1,100,0.835638,6.992345,01
37,1,10,01-10,1,100,7.942434,0.757301,10
38,2,01-10,01-10,2,51,7.776939,2.015226,10
38,2,01-10,01-10,2,49,2.943373,7.054327,01
39,2,01-10,01-10,2,10,2.35188,7.354578,01
39,2,01-10,01-10,2,90,7.25032,1.667094,10
40,2,01-10,01-10,2,16,4.495275,0.905169,10
40,2,01-10,01-10,2,84,0.03533,6.845932,01
41,2,01-10,01-10,2,72,8.334191,2.482908,10
41,2,01-10,01-10,2,28,3.492573,7.344903,01
42,1,11,01,1,100,4.929805,5.776929,11
43,2,01-10,01-10,2,61,2.870475,5.634316,01
43,2,01-10,01-10,2,39,7.339667,2.345309,10
44,1,10,01-10,1,100,6.765282,0.271282,10
45,2,01-10,01-10,2,80,6.191148,1.564372,10
45,2,01-10,01-10,2,20,2.501032,6.662345,01
46,1,10,10,1,100,6.228187,2.126442,10
47,1,10,01-10,1,100,6.815471,0.778156,10
48,1,00,00,1,100,2.174811,4.171904,00
49,1,10,10,1,100,7.514619,-1.167818,10
50,2,01-10,01-10,2,14,6.635054,2.81368,10
50,2,01-10,01-10,2,86,1.646065,6.531781,01
51,1,10,01-10,1,100,5.305152,1.625338,10
52,1,10,10,1,100,7.399774,0.340115,10
53,2,01-10,01-10,2,37,2.132728,7.083441,01
53,2,01-10,01-10,2,63,6.82689,2.346635,10
54,1,01,01,1,100,0.219841,8.860993,01
55,1,10,10,1,100,7.516482,0.736859,10
56,2,01-10,01-10,2,88,0.660892,8.412206,01
56,2,01-10,01-10,2,12,6.939535,2.266223,10
57,1,10,10,1,100,7.007862,-3.244194,10
