parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,102-210,102,102-210,2,0.02,-0.116891,-3.756151,5.085252,0.02
1,2,102-210,210,102-210,2,0.98,6.460117,0.483635,-7.613895,0.98
2,2,012-201,201,012-201,2,0.83,6.905339,-4.555038,0.619262,0.83
2,2,012-201,012,012-201,2,0.17,-3.073955,1.44663,6.840293,0.17
3,2,022-220,022,022,2,0.77,-3.458226,5.331604,0.631405,0.77
3,2,022-220,220,022,2,0.23,4.394543,1.35701,-4.647649,0.23
4,2,012-021,021,-1,2,0.5,-6.596904,5.812351,1.067888,0.5
4,2,012-021,012,-1,2,0.5,-6.596904,-0.787089,7.103713,0.5
5,2,002-201,201,002-201,2,0.59,6.559972,-7.337248,-0.322098,0.59
5,2,002-201,002,002-201,2,0.41,0.010304,-1.115872,6.307938,0.41
6,2,002-021,021,002-021,2,0.31,-9.416818,4.682647,0.194906,0.31
6,2,002-021,002,002-021,2,0.69,-4.153945,-1.56684,5.289152,0.69
7,2,002-021,002,002-021,2,0.91,-0.258913,-3.520597,5.592776,0.91
7,2,002-021,021,002-021,2,0.09,-3.866023,2.662223,-0.813717,0.09
8,3,002-020-200,200,002-020-200,3,0.38,6.455672,-2.03202,0.569008,0.38
8,3,002-020-200,020,002-020-200,3,0.12,0.159423,4.327096,-0.179739,0.12
8,3,002-020-200,002,002-020-200,3,0.5,0.461828,-1.700584,6.451481,0.5
9,1,002,002,002,1,1,-0.37486,-0.608132,5.67276,1
10,2,202-210,210,210,2,0.93,6.756765,-0.303888,-4.301701,0.93
10,2,202-210,202,210,2,0.07,3.180392,-5.663543,1.433778,0.07
11,2,002-120,120,002-120,2,0.74,1.473841,6.450497,-5.659021,0.74
11,2,002-120,002,002-120,2,0.26,0.864776,0.547023,6.577387,0.26
12,2,012-202,202,012-202,2,0.91,6.338335,-5.600051,2.001629,0.91
12,2,012-202,012,012-202,2,0.09,0.613007,0.73215,6.471889,0.09
