parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,120,120,120,1,1,-0.039495,6.558898,-6.834385,1
2,1,120,120,120,1,1,0.368894,6.861252,-6.600774,1
3,3,012-102-220,012,012-102-220,3,0.18,-4.158838,0.794255,5.518511,0.18
3,3,012-102-220,220,012-102-220,3,0.78,2.274822,1.786314,-5.248783,0.78
3,3,012-102-220,102,012-102-220,3,0.04,0.681603,-4.019825,5.55112,0.04
4,2,012-020,012,012-020,2,0.02,-7.109402,-0.426752,2.255234,0.02
4,2,012-020,020,012-020,2,0.98,-1.599669,4.809258,-3.074391,0.98
5,1,102,102,102,1,1,-0.875584,-1.221719,1.88335,1
6,2,020-200,020,020-200,2,0.04,0.807318,3.40494,0.792902,0.04
6,2,020-200,200,020-200,2,0.96,6.017773,-2.403264,0.73889,0.96
7,2,002-020,020,002-020,2,0.28,0.281395,5.402974,-0.920148,0.28
7,2,002-020,002,002-020,2,0.72,0.620339,-0.42893,5.710933,0.72
8,1,202,202,-1,1,1,2.166633,-5.94338,0.794256,1
9,2,120-220,220,120,2,0.51,2.049191,0.953588,-7.055339,0.51
9,2,120-220,120,120,2,0.49,-0.022928,5.230948,-7.052971,0.49
10,2,002-021,021,002-021,2,0.62,-6.056481,5.615413,0.005748,0.62
10,2,002-021,002,002-021,2,0.38,-0.034456,-0.198373,5.925864,0.38
11,2,020-210,210,020-210,2,0.15,3.479689,0.977328,-7.437341,0.15
11,2,020-210,020,020-210,2,0.85,-2.433157,6.970662,-1.778092,0.85
12,3,002-020-200,020,002-020-200,3,0.38,-2.846182,4.20117,-1.322901,0.38
12,3,002-020-200,200,002-020-200,3,0.29,3.787483,-1.942204,-1.61042,0.29
12,3,002-020-200,002,002-020-200,3,0.33,-2.163774,-1.443506,4.726278,0.33
13,1,021,021,021,1,1,-5.479885,7.333274,-0.604766,1
14,1,022,022,022-210,1,1,-5.544788,2.0350799999999998,2.167129,1
15,1,021,021,021,1,1,-6.359263,6.671531,0.633209,1
16,2,021-210,210,021-210,2,0.03,4.832614,1.28091,-6.37535,0.03
16,2,021-210,021,021-210,2,0.97,-7.44848,7.737252,-0.029964,0.97
17,1,220,220,220,1,1,2.868232,-0.025887,-6.29708,1
18,2,021-220,220,021-220,2,0.83,2.54889,1.870146,-5.702903,0.83
18,2,021-220,021,021-220,2,0.17,-2.849829,7.857806,0.431216,0.17
19,2,022-210,210,022-210,2,0.98,7.650248,0.237964,-5.032403,0.98
19,2,022-210,022,022-210,2,0.02,0.164112,1.473952,1.167609,0.02
20,4,012-111-120-201,111,012-111-120-201,4,0.12,0.694335,1.035888,0.69196,0.12
20,4,012-111-120-201,012,012-111-120-201,4,0.43,-5.298304,1.044464,5.582681,0.43
20,4,012-111-120-201,201,012-111-120-201,4,0.35,5.779422,-4.949831,1.010125,0.35
20,4,012-111-120-201,120,012-111-120-201,4,0.1,0.694334,6.46335,-4.01858,0.1
21,1,210,210,210,1,1,6.443527,1.359857,-3.581784,1
22,1,220,220,220,1,1,4.070403,1.015024,-4.813927,1
23,2,201-210,201,201-210,2,0.97,7.878826,-6.624901,-8.6e-4,0.97
23,2,201-210,210,201-210,2,0.03,7.87846,-0.014638,-5.668054,0.03
24,3,022-202-210,022,022-202-210,3,0.23,-1.115678,5.603072,1.277481,0.23
24,3,022-202-210,202,022-202-210,3,0.38,5.268406,-4.124479,2.511919,0.38
24,3,022-202-210,210,022-202-210,3,0.39,7.916398,0.450052,-3.236279,0.39
25,2,022-220,220,022-220,2,0.39,1.759502,3.090193,-4.523585,0.39
25,2,022-220,022,022-220,2,0.61,-4.190372,3.707441,1.777144,0.61
26,2,022-220,220,022-220,2,0.46,4.321233,2.527317,-3.213987,0.46
26,2,022-220,022,022-220,2,0.54,-2.283097,1.352564,3.028934,0.54
27,2,201-210,201,201-210,2,0.45,6.543121,-5.621256,1.255364,0.45
27,2,201-210,210,201-210,2,0.55,6.544158,0.182273,-4.594327,0.55
28,2,022-220,220,220,2,0.98,1.927814,0.147083,-4.460107,0.98
28,2,022-220,022,220,2,0.02,-3.778608,1.243022,1.524331,0.02
29,1,202,202,202,1,1,1.780797,-9.41291,3.671837,1
30,2,021-220,220,021-220,2,0.55,3.820887,1.700879,-5.373129,0.55
30,2,021-220,021,021-220,2,0.45,-2.322734,5.710614,1.236913,0.45
31,2,012-120,120,012-120,2,0.99,0.53524,7.437918,-2.612424,0.99
31,2,012-120,012,012-120,2,0.01,-3.467154,1.105056,3.755875,0.01
32,2,022-120,022,022-120,2,0.7,-4.902684,3.569827,3.38357,0.7
32,2,022-120,120,022-120,2,0.3,-1.040465,6.049489,-1.810879,0.3
