1	1	55.958455	83.279624	24.695676	0.640168	0.883311	0.853766	1.925987	27.000000	0.011131	0.498412	27.000000	0.162529	3.556718	21.000000	0.131643	3.239812	21.000000	0.019370	1.925987	26.000000	0.011341	0.526765	24.000000	0.026712
2	1	23.261721	98.737698	67.494791	0.634024	0.849259	0.889198	2.971156	22.000000	0.035197	3.667572	27.000000	0.011897	3.318243	24.000000	0.039174	1.117193	28.000000	0.041823	1.177774	24.000000	0.011213	0.924728	21.000000	0.011216
3	3	92.824940	58.977514	46.628779	0.669509	0.607751	0.994490	0.276713	27.000000	0.034905	2.799835	22.000000	0.011568	0.963744	25.000000	0.035545	2.367091	27.000000	0.017870	2.042706	23.000000	0.012008	3.923435	24.000000	0.040493
4	2	29.535403	21.858080	4.594647	0.994588	0.779617	0.929734	0.239220	27.000000	0.011111	3.756458	24.000000	0.018847	0.972562	27.000000	0.134819	2.076923	26.000000	0.026534	0.871484	21.000000	0.024023	3.090510	23.000000	0.011452
5	1	30.479208	26.065222	43.165737	0.933502	0.933502	0.647355	0.827323	29.000000	0.014447	0.301729	25.000000	0.016693	1.561608	25.000000	0.013728	0.101843	29.000000	0.015356	2.724636	24.000000	0.037622	0.210375	24.000000	0.055328
6	2	51.806334	6.208552	41.166589	0.799562	0.586139	0.614520	3.080714	29.000000	0.027008	3.209204	23.000000	0.084675	3.372494	25.000000	0.017847	3.509518	23.000000	0.010518	2.195027	26.000000	0.025863	3.298754	30.000000	0.024913
7	2	70.345484	23.674554	51.547815	0.981390	0.559526	0.981390	2.917840	28.000000	0.016956	2.968535	22.000000	0.021446	2.041588	22.000000	0.015712	2.556716	26.000000	0.017589	3.080015	29.000000	0.010061	1.861116	30.000000	0.137893
8	1	66.219230	80.823200	58.977514	0.514807	0.669509	0.607751	3.787620	21.000000	0.028340	0.280349	28.000000	0.034905	2.959113	23.000000	0.011568	0.911869	27.000000	0.011568	2.336391	26.000000	0.035545	2.187280	27.000000	0.017870
9	2	31.658342	35.138844	11.477851	0.479366	0.935537	0.686421	1.741357	28.000000	0.014903	0.839795	23.000000	0.021145	1.354229	28.000000	0.051562	2.043564	21.000000	0.012159	0.697287	29.000000	0.032205	0.681247	29.000000	0.013962
10	2	66.109349	42.992218	28.080069	0.922720	0.876965	0.461887	3.482252	25.000000	0.015388	0.234084	30.000000	0.013628	1.428317	24.000000	0.236647	3.001148	22.000000	0.017779	3.788601	25.000000	0.016515	3.826192	27.000000	0.014460
11	2	7.251994	72.517025	23.610953	0.648247	0.578178	0.965021	2.539207	23.000000	0.016551	0.833102	29.000000	0.028261	1.736660	23.000000	0.015697	2.400428	26.000000	0.011473	0.913903	29.000000	0.011917	1.440072	23.000000	0.019788
