Phase,Count,Frequency
0012-0021-0202,1,1e-4
0012-0021-0202-2020,7,7e-4
0012-0022-0202-2020,1,1e-4
0012-0202,10,0.001
0012-0202-1012-2020,1,1e-4
0012-0202-1020,1,1e-4
0012-0202-1201-2011,1,1e-4
0012-0202-2011-2020,9,9e-4
0012-0202-2020,65,0.0065
0012-0202-2020-2100,1,1e-4
0012-2020,3,3e-4
0020-0202,2,2e-4
0021-0022-2020,1,1e-4
0021-0102-2020,1,1e-4
0021-0202,4,4e-4
0021-0202-0211-1021,1,1e-4
0021-0202-0211-2020,10,0.001
0021-0202-0211-2020-2110,1,1e-4
0021-0202-2020,67,0.0067
0021-0202-2021,1,1e-4
0021-1021-2020,1,1e-4
0021-2020,8,8e-4
0022,4,4e-4
0022-0102-2020,1,1e-4
0022-0202,14,0.0014
0022-0202-1022-2020,1,1e-4
0022-0202-1200-2020,1,1e-4
0022-0202-1210-2020,1,1e-4
0022-0202-2020,135,0.0135
0022-0202-2020-2201,3,3e-4
0022-0202-2021,11,0.0011
0022-0212-2020,8,8e-4
0022-2020,17,0.0017
0022-2021,2,2e-4
0102-1002-2020,1,1e-4
0102-2020,5,5e-4
0111-0120-0201-2020,1,1e-4
0112,2,2e-4
0112-0120-0202,1,1e-4
0112-0120-0202-2011-2020,1,1e-4
0112-0120-0202-2020,8,8e-4
0112-0121-0202-1012-1021-2020,1,1e-4
0112-0121-0202-1120-2012-2020,1,1e-4
0112-0121-0202-2012-2020,1,1e-4
0112-0121-0202-2020,11,0.0011
0112-0121-2012-2020,1,1e-4
0112-0122-0202-2020,1,1e-4
0112-0202,6,6e-4
0112-0202-1012,1,1e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,8,8e-4
0112-0202-1111-1120-1201-2011-2020,1,1e-4
0112-0202-1120,1,1e-4
0112-0202-1120-1201-2020,1,1e-4
0112-0202-1120-2012-2020,1,1e-4
0112-0202-1120-2020,5,5e-4
0112-0202-2011-2020,7,7e-4
0112-0202-2012,3,3e-4
0112-0202-2012-2020,15,0.0015
0112-0202-2012-2021,1,1e-4
0112-0202-2020,25,0.0025
0112-0202-2020-2200,1,1e-4
0112-0202-2120,1,1e-4
0112-2020,8,8e-4
0120-0200-2020,1,1e-4
0120-0202,2,2e-4
0120-0202-0210-2020,7,7e-4
0120-0202-0220-2020,1,1e-4
0120-0202-2020,68,0.0068
0120-2020,6,6e-4
0121,1,1e-4
0121-0202,3,3e-4
0121-0202-0211-1021-2020,3,3e-4
0121-0202-0211-1021-2020-2210,1,1e-4
0121-0202-0211-1120-1210-2020,2,2e-4
0121-0202-0211-2020,10,0.001
0121-0202-0211-2020-2210,8,8e-4
0121-0202-1021-2020,10,0.001
0121-0202-1120-2020,6,6e-4
0121-0202-2002-2021,2,2e-4
0121-0202-2020,71,0.0071
0121-0202-2120-2200,1,1e-4
0121-0211-2020,2,2e-4
0121-1021-2020,1,1e-4
0121-2020,8,8e-4
0122,3,3e-4
0122-0202,12,0.0012
0122-0202-1022,3,3e-4
0122-0202-1022-2020,16,0.0016
0122-0202-1120,1,1e-4
0122-0202-1120-1200-2020,2,2e-4
0122-0202-1120-1210-2020,1,1e-4
0122-0202-1120-2020,18,0.0018
0122-0202-1121-2021,1,1e-4
0122-0202-1201-2020,1,1e-4
