parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,202,202,202-210,1,1,4.15507,-4.70961,1.620093,1
2,1,210,210,210,1,1,2.610699,0.461737,0.431049,1
3,1,002,002,002,1,1,0.90689,1.726553,5.625625,1
4,2,022-120,022,022-120,2,0.56,-6.279357,1.21111,1.005584,0.56
4,2,022-120,120,022-120,2,0.44,0.313218,6.678439,-4.485949,0.44
5,2,102-200,102,102-200,2,0.03,0.625174,-6.619252,2.024543,0.03
5,2,102-200,200,102-200,2,0.97,6.694618,-0.783836,-2.53507,0.97
6,2,202-220,220,202,2,0.38,0.500367,3.005091,-4.094096,0.38
6,2,202-220,202,202,2,0.62,5.138342,-2.900107,2.05316,0.62
7,3,022-102-201,201,022-102-201,3,0.39,6.120386,-2.774834,0.971264,0.39
7,3,022-102-201,022,022-102-201,3,0.32,-0.504661,2.210619,3.280777,0.32
7,3,022-102-201,102,022-102-201,3,0.29,1.160908,-0.461906,7.286329,0.29
8,2,022-220,220,022-220,2,0.26,1.515206,2.786594,-3.589823,0.26
8,2,022-220,022,022-220,2,0.74,-4.404551,1.327055,2.424013,0.74
9,1,200,200,200,1,1,6.50543,1.165567,-1.621989,1
10,2,012-120,120,012-120,2,0.14,1.436696,7.038675,-6.70326,0.14
10,2,012-120,012,012-120,2,0.86,-3.882086,0.490459,5.704559,0.86
11,1,202,202,202,1,1,4.508112,-6.911826,4.594658,1
12,2,202-210,202,202-210,2,0.6,2.063334,-3.525962,2.936396,0.6
12,2,202-210,210,202-210,2,0.4,5.129879,2.038286,-3.774164,0.4
13,2,022-220,022,022-220,2,0.18,0.567111,4.41177,0.437404,0.18
13,2,022-220,220,022-220,2,0.82,3.824927,3.337359,-5.850801,0.82
14,2,012-201,012,012-201,2,0.72,-5.85214,-2.376969,7.720796,0.72
14,2,012-201,201,012-201,2,0.28,6.759245,-8.356656,1.275381,0.28
15,1,200,200,200,1,1,8.186128,0.905236,-1.698523,1
16,1,202,202,202,1,1,0.878866,-4.510506,2.531054,1
17,1,020,020,021,1,1,0.559322,7.449623,0.937288,1
18,2,202-220,202,202-220,3,0.06,3.873844,-1.390674,1.107934,0.56
18,2,202-220,220,202-220,3,0.44,2.124978,3.86496,-4.774731,0.44
18,2,202-220,202,202-220,3,0.5,1.973255,-0.860969,3.22443,0.56
19,1,021,021,021,1,1,-2.672431,7.557318,0.387181,1
20,2,012-201,201,012-201,2,0.16,5.644023,-5.734278,0.394186,0.16
20,2,012-201,012,012-201,2,0.84,-5.910086,0.096046,6.411036,0.84
21,2,002-200,002,002-200,2,0.96,-2.987975,-1.844642,6.557,0.96
21,2,002-200,200,002-200,2,0.04,3.243039,-1.084661,0.024289,0.04
22,1,200,200,200,1,1,7.72172,1.173468,-1.03986,1
23,3,012-202-220,202,012-220,3,0.12,3.777651,-3.034849,0.506421,0.12
23,3,012-202-220,220,012-220,3,0.45,2.48131,1.85308,-5.727954,0.45
23,3,012-202-220,012,012-220,3,0.43,-2.378315,0.658964,5.991948,0.43
24,1,022,022,022,1,1,-6.685306,2.069283,1.782532,1
25,2,012-220,012,012-021-220,2,0.3,-3.04337,0.882152,6.124522,0.3
25,2,012-220,220,012-021-220,2,0.7,2.776969,4.518671,-3.512666,0.7
26,1,022,022,022,1,1,-5.550846,1.688436,3.868785,1
27,1,210,210,-1,1,1,6.755183,-0.787066,-1.753175,1
28,1,102,102,021-102,1,1,-1.375374,-6.499425,7.820101,1
29,2,022-220,022,022-220,2,0.61,-1.069106,1.91525,2.685564,0.61
29,2,022-220,220,022-220,2,0.39,2.730586,5.949754,-3.606203,0.39
30,2,022-202,202,022-202,2,0.62,7.105612,-3.621297,1.618292,0.62
30,2,022-202,022,022-202,2,0.38,-4.034838,2.972691,4.709525,0.38
31,3,022-202-220,022,022-202-220,3,0.28,-3.669208,1.134387,1.292233,0.28
